name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"33.4291, -111.9991",2024-03-15T00:00:00,56.9,56.9,44,61.85,0.012,100,rain,0,0,6.9,3.4,240,1004.8,50,9.9,0,0,0,10,"Rain, Partially cloudy",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T01:00:00,56,56,47,71.72,0,0,,0,0,8.1,3.4,170,1004.4,50,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T02:00:00,56,56,46.1,69.32,0,0,,0,0,5.8,6.9,230,1004.6,89.8,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T03:00:00,56,56,44.9,66.13,0,0,,0,0,9.2,8,100,1003.6,50,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T04:00:00,56,56,44.9,66.13,0.011,100,rain,0,0,9.2,9.2,170,1003.9,89.9,8.7,0,0,0,3,"Rain, Partially cloudy",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T05:00:00,53.9,53.9,44,69.1,0.001,100,rain,0,0,9.2,5.8,120,1004.3,89.8,9.9,0,0,0,10,"Rain, Partially cloudy",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T06:00:00,55.1,55.1,43.1,63.77,0,0,,0,0,10.3,10.3,150,1005,100,9.9,0,0,0,3,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T07:00:00,55.1,55.1,44,66.01,0,0,,0,0,11.4,8.1,140,1005.7,89.9,9.9,12,0,0,3,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T08:00:00,56.9,56.9,43.1,59.75,0,0,,0,0,12.8,8.1,170,1007.1,89.9,9.9,90,0.3,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T09:00:00,61.1,61.1,42.2,49.78,0,0,,0,0,13.9,9.2,179,1007.9,5.2,9.9,185,0.7,2,10,Clear,clear-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185"
"33.4291, -111.9991",2024-03-15T10:00:00,60.2,60.2,39.8,46.96,0,0,,0,0,13.9,9.2,140,1008.3,89.9,9.9,193,0.7,2,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T11:00:00,62,62,38,41.05,0,0,,0,0,19.7,5.8,180,1008.4,89.9,9.9,510,1.8,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,KFFZ"
"33.4291, -111.9991",2024-03-15T12:00:00,60.2,60.2,44,55.11,0,0,,0,0,33.3,5.8,170,1008.8,89.9,6.8,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T13:00:00,56,56,47,71.73,0.086,100,rain,0,0,20.8,16.1,230,1009.6,89.9,6.2,67,0.2,1,10,"Rain, Partially cloudy",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T14:00:00,53.9,53.9,44.9,71.52,0.016,100,rain,0,0,25,15,270,1009.7,100,9.9,141,0.5,1,10,"Rain, Overcast",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T15:00:00,53,53,44,71.42,0.019,100,rain,0,0,12.8,8,290,1009.9,100,8.1,46,0.2,0,10,"Rain, Overcast",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T16:00:00,52.1,52.1,44.9,76.43,0.04,100,rain,0,0,11.4,8,10,1010.1,89.9,8.7,72,0.3,1,10,"Rain, Partially cloudy",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T17:00:00,53.9,53.9,46.1,74.98,0,0,,0,0,10.3,10.3,60,1010.4,89.9,9.9,91,0.3,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T18:00:00,53.9,53.9,46.1,74.97,0,0,,0,0,6.9,10.3,100,1011.3,89.9,9.9,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T19:00:00,53,53,44.9,73.91,0.012,100,rain,0,0,5.8,9.2,100,1011.8,89.9,9.9,0,0,0,10,"Rain, Partially cloudy",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T20:00:00,53,53,46.1,77.49,0,0,,0,0,5.8,8,90,1012.2,50,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T21:00:00,52.1,52.1,44.9,76.43,0,0,,0,0,4.7,6.9,140,1012.7,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T22:00:00,51.2,51.2,44.9,79,0,0,,0,0,4.7,0,359,1013.4,29.8,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-15T23:00:00,51.2,51.2,44.9,79,0,0,,0,0,4.7,4.7,90,1013.6,50,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T00:00:00,51.2,51.2,44,76.34,0,0,,0,0,3.4,0,360,1013.8,49.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T01:00:00,50.1,50.1,44,79.49,0,0,,0,0,3.4,0,0,1014.1,50,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T02:00:00,48.8,48.8,44,83.27,0,0,,0,0,3.4,0,360,1014.1,50,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T03:00:00,48.8,48.8,43.1,80.43,0,0,,0,0,2.2,0,0,1013.9,49.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T04:00:00,48.8,47,42.2,77.7,0,0,,0,0,3.4,4.7,70,1013.7,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T05:00:00,47,46,42.2,83.12,0,0,,0,0,3.4,3.4,110,1013.8,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T06:00:00,47,47,42.2,83.12,0,0,,0,0,3.4,0,0,1014,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T07:00:00,47,46,41.1,79.7,0,0,,0,0,2.2,3.4,130,1014.6,29.7,9.9,30,0.1,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T08:00:00,50.1,50.1,42.2,74.16,0,0,,0,0,4.7,3.4,150,1015.3,29.7,9.9,253,0.9,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T09:00:00,53,53,43.1,68.97,0,0,,0,0,5.8,3.4,110,1015.6,29.7,9.9,466,1.7,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T10:00:00,56.9,56.9,44,61.85,0,0,,0,0,5.8,6.9,150,1015.3,29.7,9.9,643,2.3,6,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T11:00:00,59.1,59.1,43.1,55.3,0,0,,0,0,6.9,4.7,160,1015.1,29.7,9.9,772,2.8,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T12:00:00,62.9,62.9,38.9,41.18,0,0,,0,0,6.9,0,2,1014.3,29.7,9.9,840,3,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T13:00:00,65,65,38,36.88,0,0,,0,0,6.9,6.9,160,1013.6,29.7,9.9,847,3,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T14:00:00,68.1,68.1,38.9,34.38,0,0,,0,0,6.9,13.9,200,1012.8,50,9.9,849,3.1,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T15:00:00,65.9,65.9,35,31.69,0,0,,0,0,8.1,6.9,300,1012.5,89.8,9.9,708,2.5,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T16:00:00,65.9,65.9,35.9,32.84,0,0,,0,0,8.1,10.3,270,1012.5,89.8,9.9,151,0.5,2,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T17:00:00,65,65,38,36.87,0,0,,0,0,8.1,8,280,1012.7,89.9,9.9,47,0.2,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T18:00:00,64.1,64.1,38,38.05,0,0,,0,0,6.9,6.9,190,1013,89.9,9.9,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T19:00:00,62.9,62.9,38,39.76,0,0,,0,0,5.8,3.4,230,1013.2,89.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T20:00:00,62,62,38.9,42.51,0,0,,0,0,5.8,4.7,220,1013.5,89.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T21:00:00,60.2,60.2,42.2,51.38,0,0,,0,0,5.8,3.4,220,1013.7,89.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T22:00:00,62,62,38,41.05,0,0,,0,0,3.4,4.7,310,1013.8,89.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-16T23:00:00,60.2,60.2,43.1,53.19,0,0,,0,0,3.4,4.7,240,1013.8,100,9.9,0,0,0,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T00:00:00,59.1,59.1,42.2,53.43,0,0,,0,0,3.4,5.8,250,1013.7,100,9.9,0,0,0,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T01:00:00,56,56,42.2,59.62,0,0,,0,0,20.8,15,260,1014.3,89.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T02:00:00,53.9,53.9,46.1,74.97,0,0,,0,0,20.8,19.7,280,1014.6,100,9.9,0,0,0,3,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T03:00:00,53,53,44.9,73.91,0.012,100,rain,0,0,3.4,12.7,340,1014.2,100,9.9,0,0,0,3,"Rain, Overcast",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T04:00:00,53,53,46.1,77.5,0,0,,0,0,4.7,10.3,340,1014.3,100,9.9,0,0,0,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T05:00:00,53,53,44.9,73.91,0,0,,0,0,4.7,6.9,360,1014.4,89.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T06:00:00,53,53,46.1,77.49,0,0,,0,0,4.7,3.4,150,1014.9,100,9.9,0,0,0,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T07:00:00,53,53,46.1,77.49,0,0,,0,0,4.7,5.8,170,1015.3,89.9,9.9,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T08:00:00,53,53,46.1,77.49,0,0,,0,0,4.7,0,358,1015.9,89.9,9.9,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T09:00:00,53.9,53.9,46.1,74.98,0,0,,0,0,5.8,4.7,270,1016.2,89.9,9.9,171,0.6,2,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T10:00:00,56.9,56.9,46.1,67.12,0,0,,0,0,5.8,0,358,1016,89.9,9.9,701,2.5,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T11:00:00,61.1,61.1,43.1,51.53,0,0,,0,0,6.9,5.8,60,1015.6,49.9,9.9,777,2.8,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T12:00:00,62.9,62.9,42.2,46.69,0,0,,0,0,4.7,4.7,339,1015.3,50,9.9,946,3.4,9,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T13:00:00,65,65,42.2,43.3,0,0,,0,0,1.1,5.8,320,1014.4,50,9.9,976,3.5,10,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T14:00:00,65.9,65.9,38.9,37.02,0,0,,0,0,3.4,0,0,1013.6,50,9.9,826,3,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T15:00:00,65.9,65.9,35,31.69,0,0,,0,0,4.7,3.4,0,1013.3,89.8,9.9,715,2.6,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T16:00:00,66.8,66.8,35,30.73,0,0,,0,0,29.9,5.8,340,1013.3,89.9,9.9,598,2.2,6,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185"
"33.4291, -111.9991",2024-03-17T17:00:00,65,65,38.9,38.21,0,0,,0,0,36.7,15,20,1013.2,89.8,9.9,142,0.5,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T18:00:00,65,65,38,36.89,0,0,,0,0,8.1,6.9,30,1013,89.7,9.9,104,0.4,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T19:00:00,64.1,64.1,38,38.07,0,0,,0,0,8.1,8,60,1013.7,49.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T20:00:00,61.1,61.1,41.1,47.74,0,0,,0,0,4.7,3.4,10,1013.9,29.7,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T21:00:00,62,62,38.9,42.53,0,0,,0,0,3.4,6.9,350,1014.2,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T22:00:00,61.1,61.1,38.9,43.92,0,0,,0,0,2.2,6.9,90,1014.3,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-17T23:00:00,57.8,57.8,42.2,55.87,0,0,,0,0,3.4,0,0,1014.5,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T00:00:00,57.8,57.8,39.8,51.04,0,0,,0,0,3.4,5.8,50,1014.4,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T01:00:00,59.1,59.1,38,45.5,0,0,,0,0,3.4,5.8,50,1014.4,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T02:00:00,56.9,56.9,38.9,50.91,0,0,,0,0,3.4,0,360,1014.4,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T03:00:00,55.1,55.1,42.2,61.6,0,0,,0,0,2.2,0,0,1014.1,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T04:00:00,53,53,43.1,68.96,0,0,,0,0,4.7,0,358,1014.1,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T05:00:00,53,53,42.2,66.62,0,0,,0,0,4.7,0,0,1014.5,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T06:00:00,51.2,51.2,39.8,65.06,0,0,,0,0,4.7,3.4,70,1014.8,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T07:00:00,51.2,51.2,39.8,65.06,0,0,,0,0,4.7,0,0,1015.1,49.9,9.9,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T08:00:00,55.1,55.1,38.9,54.34,0,0,,0,0,5.8,0,0,1015.7,49.9,9.9,218,0.8,2,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T09:00:00,60.2,60.2,38,43.76,0,0,,0,0,10.3,4.7,80,1016,49.9,9.9,531,1.9,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T10:00:00,65,65,38.9,38.2,0,0,,0,0,11.4,8.1,80,1016.1,52.1,9.9,446,1.6,4,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T11:00:00,68.1,68.1,35.9,30.5,0,0,,0,0,13.9,8.1,70,1015.6,52.1,9.9,889,3.2,9,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T12:00:00,71.9,71.9,37.1,28.14,0,0,,0,0,13.9,4.7,50,1015,52.1,9.9,935,3.4,9,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T13:00:00,71.9,71.9,38.9,30.2,0,0,,0,0,18.3,8.1,100,1014.1,52.1,9.9,1020,3.7,10,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T14:00:00,74,74,37.1,26.18,0,0,,0,0,9.2,0,1,1012.7,33.3,9.9,925,3.3,9,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T15:00:00,80,80,39.8,23.89,0,0,,0,0,17.2,12.7,180,1011.9,89.8,9.9,362,1.3,4,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T16:00:00,78.2,78.2,35.9,21.72,0,0,,0,0,33.3,8.1,160,1011.8,52.2,9.9,209,0.8,2,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T17:00:00,74.9,74.9,38.9,27.26,0,0,,0,0,23,16.1,70,1012.2,89.8,9.9,313,1.1,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T18:00:00,71.9,71.9,38.9,30.21,0,0,,0,0,33.3,24.1,80,1013.4,89.9,9.9,79,0.3,1,3,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T19:00:00,66.8,66.8,38.9,35.9,0,0,,0,0,33.2,15,50,1014,89.7,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T20:00:00,65.9,65.9,38.9,37.04,0,0,,0,0,19.8,12.8,50,1014.4,89.7,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T21:00:00,65,65,38.9,38.21,0,0,,0,0,24.2,5.8,60,1015,89.7,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T22:00:00,64.1,64.1,38.9,39.43,0,0,,0,0,21.9,4.7,310,1015.4,89.7,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-18T23:00:00,62,62,41.1,46.22,0,0,,0,0,6.9,0,360,1015.4,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T00:00:00,60.2,60.2,42.2,51.4,0,0,,0,0,5.8,4.7,230,1015.2,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T01:00:00,59.1,59.1,41.1,51.24,0,0,,0,0,4.7,4.7,230,1015.1,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T02:00:00,56.9,56.9,42.2,57.72,0,0,,0,0,5.8,0,0,1014.8,49.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T03:00:00,57.8,57.8,41.1,53.58,0,0,,0,0,5.8,3.4,270,1014.6,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T04:00:00,55.1,55.1,42.2,61.6,0,0,,0,0,4.7,3.4,230,1014.3,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T05:00:00,55.1,55.1,42.2,61.6,0,0,,0,0,4.7,3.4,250,1014.4,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T06:00:00,53.9,53.9,42.2,64.47,0,0,,0,0,4.7,3.4,230,1014.7,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T07:00:00,53.9,53.9,42.2,64.47,0,0,,0,0,4.7,0,0,1015.1,50,9.9,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T08:00:00,57.8,57.8,42.2,55.88,0,0,,0,0,5.8,0,0,1015.6,49.9,9.9,257,0.9,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
