Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1707150463,2024-02-05T16:27:43Z,NKS1368,"43.182037,-115.542641",12725,295,313
1707150496,2024-02-05T16:28:16Z,NKS1368,"43.212067,-115.586517",12425,276,313
1707150527,2024-02-05T16:28:47Z,NKS1368,"43.238892,-115.626122",12075,291,312
1707150560,2024-02-05T16:29:20Z,NKS1368,"43.269424,-115.67115",11425,290,311
1707150569,2024-02-05T16:29:29Z,NKS1368,"43.276588,-115.684402",11225,286,302
1707150572,2024-02-05T16:29:32Z,NKS1368,"43.278637,-115.689171",11175,283,299
1707150575,2024-02-05T16:29:35Z,NKS1368,"43.280499,-115.694016",11125,281,297
1707150578,2024-02-05T16:29:38Z,NKS1368,"43.282425,-115.699257",11075,281,297
1707150581,2024-02-05T16:29:41Z,NKS1368,"43.284164,-115.703918",11025,281,296
1707150584,2024-02-05T16:29:44Z,NKS1368,"43.28595,-115.70871",10950,282,296
1707150587,2024-02-05T16:29:47Z,NKS1368,"43.287735,-115.713562",10900,282,296
1707150590,2024-02-05T16:29:50Z,NKS1368,"43.289345,-115.718079",10850,282,296
1707150605,2024-02-05T16:30:05Z,NKS1368,"43.298401,-115.742561",10550,282,296
1707150621,2024-02-05T16:30:21Z,NKS1368,"43.307549,-115.767258",10250,282,296
1707150636,2024-02-05T16:30:36Z,NKS1368,"43.316578,-115.791389",9975,281,297
1707150648,2024-02-05T16:30:48Z,NKS1368,"43.323853,-115.810905",9775,281,297
1707150663,2024-02-05T16:31:03Z,NKS1368,"43.332779,-115.834671",9500,279,297
1707150679,2024-02-05T16:31:19Z,NKS1368,"43.341751,-115.858688",9325,271,297
1707150694,2024-02-05T16:31:34Z,NKS1368,"43.350357,-115.881805",9175,262,296
1707150706,2024-02-05T16:31:46Z,NKS1368,"43.356949,-115.899437",9050,255,296
1707150721,2024-02-05T16:32:01Z,NKS1368,"43.364899,-115.920937",8925,248,297
1707150737,2024-02-05T16:32:17Z,NKS1368,"43.372906,-115.942253",8800,239,297
1707150752,2024-02-05T16:32:32Z,NKS1368,"43.380306,-115.962196",8575,235,296
1707150767,2024-02-05T16:32:47Z,NKS1368,"43.387848,-115.982536",8275,234,297
1707150782,2024-02-05T16:33:02Z,NKS1368,"43.395206,-116.00235",8000,232,296
1707150794,2024-02-05T16:33:14Z,NKS1368,"43.401077,-116.018181",7750,233,296
1707150809,2024-02-05T16:33:29Z,NKS1368,"43.408539,-116.03862",7425,233,296
1707150823,2024-02-05T16:33:43Z,NKS1368,"43.414948,-116.056442",7175,234,296
1707150838,2024-02-05T16:33:58Z,NKS1368,"43.42244,-116.076767",7150,244,296
1707150850,2024-02-05T16:34:10Z,NKS1368,"43.428814,-116.094032",7125,245,296
1707150865,2024-02-05T16:34:25Z,NKS1368,"43.436588,-116.11483",7125,244,297
1707150881,2024-02-05T16:34:41Z,NKS1368,"43.444412,-116.135887",7150,240,297
1707150896,2024-02-05T16:34:56Z,NKS1368,"43.452091,-116.156616",7125,240,296
1707150911,2024-02-05T16:35:11Z,NKS1368,"43.459442,-116.17659",7150,236,296
1707150923,2024-02-05T16:35:23Z,NKS1368,"43.465485,-116.192879",7125,233,296
1707150938,2024-02-05T16:35:38Z,NKS1368,"43.472763,-116.213249",6750,233,295
1707150954,2024-02-05T16:35:54Z,NKS1368,"43.479836,-116.233978",6325,234,294
1707150969,2024-02-05T16:36:09Z,NKS1368,"43.486679,-116.254379",6175,234,294
1707150984,2024-02-05T16:36:24Z,NKS1368,"43.493523,-116.275307",6150,238,294
1707150996,2024-02-05T16:36:36Z,NKS1368,"43.499268,-116.292328",6125,240,295
1707151012,2024-02-05T16:36:52Z,NKS1368,"43.506699,-116.31324",6125,237,296
1707151027,2024-02-05T16:37:07Z,NKS1368,"43.514053,-116.333206",6150,233,296
1707151042,2024-02-05T16:37:22Z,NKS1368,"43.521423,-116.353455",6150,233,296
1707151054,2024-02-05T16:37:34Z,NKS1368,"43.527458,-116.370132",6125,235,296
1707151069,2024-02-05T16:37:49Z,NKS1368,"43.534653,-116.389923",6150,236,296
1707151085,2024-02-05T16:38:05Z,NKS1368,"43.542309,-116.410805",6125,238,296
1707151100,2024-02-05T16:38:20Z,NKS1368,"43.54985,-116.431252",6150,235,296
1707151112,2024-02-05T16:38:32Z,NKS1368,"43.555622,-116.447495",6150,236,296
1707151121,2024-02-05T16:38:41Z,NKS1368,"43.561211,-116.459724",6125,242,307
1707151124,2024-02-05T16:38:44Z,NKS1368,"43.563351,-116.46299",6125,244,313
1707151127,2024-02-05T16:38:47Z,NKS1368,"43.565678,-116.465935",6100,246,319
1707151131,2024-02-05T16:38:51Z,NKS1368,"43.568939,-116.469193",6075,247,324
1707151134,2024-02-05T16:38:54Z,NKS1368,"43.571964,-116.471626",6050,248,330
1707151137,2024-02-05T16:38:57Z,NKS1368,"43.575211,-116.473663",6000,247,335
1707151140,2024-02-05T16:39:00Z,NKS1368,"43.578461,-116.475197",5950,248,341
1707151143,2024-02-05T16:39:03Z,NKS1368,"43.5816,-116.476265",5875,247,346
1707151146,2024-02-05T16:39:06Z,NKS1368,"43.585373,-116.477051",5775,248,353
1707151149,2024-02-05T16:39:09Z,NKS1368,"43.588631,-116.47731",5675,249,358
1707151152,2024-02-05T16:39:12Z,NKS1368,"43.592258,-116.477051",5575,250,5
1707151155,2024-02-05T16:39:15Z,NKS1368,"43.595242,-116.476395",5500,250,10
1707151158,2024-02-05T16:39:18Z,NKS1368,"43.599106,-116.475197",5400,249,14
1707151161,2024-02-05T16:39:21Z,NKS1368,"43.602596,-116.473778",5350,249,17
1707151164,2024-02-05T16:39:24Z,NKS1368,"43.6059,-116.472275",5275,249,18
1707151167,2024-02-05T16:39:27Z,NKS1368,"43.608719,-116.470856",5250,248,19
1707151170,2024-02-05T16:39:30Z,NKS1368,"43.612419,-116.469009",5200,246,20
1707151173,2024-02-05T16:39:33Z,NKS1368,"43.615677,-116.46711",5175,244,23
1707151176,2024-02-05T16:39:36Z,NKS1368,"43.618652,-116.465103",5175,240,28
1707151179,2024-02-05T16:39:39Z,NKS1368,"43.620621,-116.463379",5150,236,34
1707151182,2024-02-05T16:39:42Z,NKS1368,"43.623779,-116.45993",5150,229,41
1707151185,2024-02-05T16:39:45Z,NKS1368,"43.626068,-116.456482",5150,222,49
1707151188,2024-02-05T16:39:48Z,NKS1368,"43.627625,-116.453224",5150,214,57
1707151192,2024-02-05T16:39:52Z,NKS1368,"43.628952,-116.449265",5150,206,66
1707151194,2024-02-05T16:39:54Z,NKS1368,"43.629688,-116.445724",5150,198,75
1707151197,2024-02-05T16:39:57Z,NKS1368,"43.630096,-116.442177",5150,192,82
1707151200,2024-02-05T16:40:00Z,NKS1368,"43.630245,-116.438469",5175,187,88
1707151204,2024-02-05T16:40:04Z,NKS1368,"43.630154,-116.43441",5200,183,93
1707151206,2024-02-05T16:40:06Z,NKS1368,"43.629921,-116.431404",5200,182,95
1707151210,2024-02-05T16:40:10Z,NKS1368,"43.629597,-116.42794",5175,181,98
1707151213,2024-02-05T16:40:13Z,NKS1368,"43.629082,-116.424477",5175,180,100
1707151216,2024-02-05T16:40:16Z,NKS1368,"43.628494,-116.421158",5150,178,103
1707151219,2024-02-05T16:40:19Z,NKS1368,"43.627808,-116.4179",5150,176,106
1707151222,2024-02-05T16:40:22Z,NKS1368,"43.627029,-116.414642",5150,174,108
1707151225,2024-02-05T16:40:25Z,NKS1368,"43.626251,-116.411514",5150,173,109
1707151228,2024-02-05T16:40:28Z,NKS1368,"43.62529,-116.408005",5150,173,110
1707151231,2024-02-05T16:40:31Z,NKS1368,"43.624466,-116.405067",5150,173,111
1707151234,2024-02-05T16:40:34Z,NKS1368,"43.62355,-116.402061",5150,173,112
1707151237,2024-02-05T16:40:37Z,NKS1368,"43.622612,-116.398972",5125,172,112
1707151240,2024-02-05T16:40:40Z,NKS1368,"43.62159,-116.395699",5125,169,113
1707151243,2024-02-05T16:40:43Z,NKS1368,"43.62075,-116.393021",5150,165,113
1707151246,2024-02-05T16:40:46Z,NKS1368,"43.619843,-116.390053",5150,160,113
1707151258,2024-02-05T16:40:58Z,NKS1368,"43.616375,-116.379288",5150,141,114
1707151273,2024-02-05T16:41:13Z,NKS1368,"43.612289,-116.367058",4975,139,114
1707151283,2024-02-05T16:41:23Z,NKS1368,"43.609905,-116.359863",4850,135,114
1707151292,2024-02-05T16:41:32Z,NKS1368,"43.607391,-116.352539",4725,133,115
1707151301,2024-02-05T16:41:41Z,NKS1368,"43.605103,-116.345787",4625,133,114
1707151310,2024-02-05T16:41:50Z,NKS1368,"43.602768,-116.33876",4525,131,114
1707151319,2024-02-05T16:41:59Z,NKS1368,"43.600388,-116.331802",4400,132,115
1707151325,2024-02-05T16:42:05Z,NKS1368,"43.598785,-116.327141",4325,132,115
1707151335,2024-02-05T16:42:15Z,NKS1368,"43.596355,-116.319908",4225,131,114
1707151343,2024-02-05T16:42:23Z,NKS1368,"43.59407,-116.313217",4125,131,115
1707151352,2024-02-05T16:42:32Z,NKS1368,"43.591827,-116.306824",4025,129,115
1707151362,2024-02-05T16:42:42Z,NKS1368,"43.589329,-116.299309",3900,131,115
1707151371,2024-02-05T16:42:51Z,NKS1368,"43.586906,-116.292374",3775,130,115
1707151380,2024-02-05T16:43:00Z,NKS1368,"43.584671,-116.285835",3700,129,114
1707151389,2024-02-05T16:43:09Z,NKS1368,"43.582344,-116.278908",3575,131,115
1707151398,2024-02-05T16:43:18Z,NKS1368,"43.580109,-116.272232",3475,132,114
1707151404,2024-02-05T16:43:24Z,NKS1368,"43.578434,-116.267326",3400,131,115
1707151414,2024-02-05T16:43:34Z,NKS1368,"43.575989,-116.260132",3275,132,114
1707151423,2024-02-05T16:43:43Z,NKS1368,"43.573685,-116.253403",3175,132,114
1707151432,2024-02-05T16:43:52Z,NKS1368,"43.571404,-116.246597",3075,131,115
1707151440,2024-02-05T16:44:00Z,NKS1368,"43.569077,-116.239822",2950,132,115
1707151450,2024-02-05T16:44:10Z,NKS1368,"43.566971,-116.233627",2950,112,114
1707151457,2024-02-05T16:44:17Z,NKS1368,"43.565632,-116.229698",0,76,115
1707151467,2024-02-05T16:44:27Z,NKS1368,"43.564407,-116.226105",0,58,115
1707151475,2024-02-05T16:44:35Z,NKS1368,"43.563675,-116.223953",0,48,115
1707151499,2024-02-05T16:44:59Z,NKS1368,"43.561546,-116.217545",0,0,106
1707151504,2024-02-05T16:45:04Z,NKS1368,"43.561615,-116.217033",0,15,67
1707151508,2024-02-05T16:45:08Z,NKS1368,"43.56184,-116.216896",0,13,22
1707151514,2024-02-05T16:45:14Z,NKS1368,"43.56221,-116.216911",0,15,354
1707151517,2024-02-05T16:45:17Z,NKS1368,"43.562443,-116.216972",0,17,351
1707151522,2024-02-05T16:45:22Z,NKS1368,"43.562931,-116.217033",0,19,357
1707151525,2024-02-05T16:45:25Z,NKS1368,"43.563148,-116.217049",0,19,357
1707151528,2024-02-05T16:45:28Z,NKS1368,"43.563419,-116.217087",0,19,354
1707151532,2024-02-05T16:45:32Z,NKS1368,"43.563747,-116.21714",0,20,354
1707151534,2024-02-05T16:45:34Z,NKS1368,"43.56395,-116.217163",0,20,357
1707151541,2024-02-05T16:45:41Z,NKS1368,"43.56451,-116.217224",0,13,354
1707151546,2024-02-05T16:45:46Z,NKS1368,"43.564735,-116.217285",0,7,351
1707151554,2024-02-05T16:45:54Z,NKS1368,"43.565014,-116.217308",0,10,357
1707151561,2024-02-05T16:46:01Z,NKS1368,"43.565365,-116.217316",0,9,354
1707151575,2024-02-05T16:46:15Z,NKS1368,"43.565701,-116.21788",0,10,295
1707151583,2024-02-05T16:46:23Z,NKS1368,"43.565849,-116.21833",0,8,295
1707151657,2024-02-05T16:47:37Z,NKS1368,"43.566856,-116.219193",0,1,25
