Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 12:33:44 PM    Departure (PHX) @ Thursday 10:33:44 AM MST,,,FlightAware ADS-B (KPHX)
Thu 12:33:44 PM,33.4311,-112.0139, 270,156,180,"1,525"
Thu 12:34:00 PM,33.4310,-112.0273, 269,150,173,"2,425"
Thu 12:34:16 PM,33.4308,-112.0414, 269,158,182,"3,200"
Thu 12:34:32 PM,33.4307,-112.0570, 270,181,208,"3,800"
Thu 12:34:48 PM,33.4308,-112.0742, 270,205,236,"4,425"
Thu 12:35:04 PM,33.4311,-112.0915, 271,216,249,"5,225"
Thu 12:35:25 PM,33.4314,-112.1200, 271,252,290,"6,050"
Thu 12:35:54 PM,33.4337,-112.1638, 273,270,311,"7,875"
Thu 12:36:24 PM,33.4354,-112.2067, 273,274,315,"9,775"
Thu 12:36:54 PM,33.4372,-112.2529, 272,298,343,"11,575"
Thu 12:37:24 PM,33.4390,-112.3081, 273,339,390,"13,325"
Thu 12:37:42 PM,33.4404,-112.3410, 274,327,376,"15,275"
Thu 12:38:07 PM,33.4444,-112.3850, 271,299,344,"18,575"
Thu 12:38:27 PM,33.4382,-112.4156, 244,305,351,"20,000"
Thu 12:39:01 PM,33.4133,-112.4678, 245,311,358,"22,550"
Thu 12:39:21 PM,33.4079,-112.4981, 269,305,351,"23,750"
Thu 12:40:01 PM,33.4116,-112.5658, 274,318,366,"24,775"
Thu 12:40:31 PM,33.4145,-112.6204, 273,325,374,"24,950"
Thu 12:41:01 PM,33.4173,-112.6759, 274,328,377,"25,450"
Thu 12:41:26 PM,33.4194,-112.7182, 274,328,377,"26,850"
Thu 12:41:50 PM,33.4267,-112.7637, 285,341,392,"28,025"
Thu 12:42:13 PM,33.4392,-112.8044, 294,351,404,"29,100"
Thu 12:42:43 PM,33.4579,-112.8575, 293,360,414,"30,350"
Thu 12:43:13 PM,33.4783,-112.9142, 293,368,423,"31,650"
Thu 12:43:43 PM,33.4992,-112.9713, 294,374,430,"31,975"
Thu 12:44:13 PM,33.5193,-113.0262, 294,377,434,"32,000"
Thu 12:44:43 PM,33.5407,-113.0854, 293,382,440,"32,000"
Thu 12:45:13 PM,33.5612,-113.1423, 293,388,447,"32,000"
Thu 12:45:43 PM,33.5829,-113.2024, 293,388,447,"32,000"
Thu 12:46:13 PM,33.6045,-113.2623, 293,386,444,"32,000"
Thu 12:46:43 PM,33.6259,-113.3226, 293,385,443,"32,000"
Thu 12:47:13 PM,33.6470,-113.3814, 293,385,443,"32,000"
Thu 12:47:43 PM,33.6677,-113.4392, 293,386,444,"32,000"
Thu 12:48:13 PM,33.6890,-113.4989, 293,385,443,"32,000"
Thu 12:48:43 PM,33.7090,-113.5553, 293,385,443,"32,000"
Thu 12:49:13 PM,33.7304,-113.6149, 293,385,443,"32,000"
Thu 12:49:43 PM,33.7512,-113.6741, 293,386,444,"32,000"
