Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 11:05:04 PM    Departure (PHX) @ Monday 08:05:04 PM MST,,,FlightAware ADS-B (KCHD)
Mon 11:05:04 PM,33.4308,-111.9934, 91,160,184,"1,900"
Mon 11:05:20 PM,33.4307,-111.9780, 90,164,189,"2,700"
Mon 11:05:36 PM,33.4312,-111.9623, 87,185,213,"3,025"
Mon 11:05:52 PM,33.4320,-111.9457, 87,194,223,"3,675"
Mon 11:06:08 PM,33.4328,-111.9282, 87,213,245,"4,150"
Mon 11:06:26 PM,33.4337,-111.9044, 88,227,261,"4,850"
Mon 11:06:44 PM,33.4335,-111.8831, 98,232,267,"5,625"
Mon 11:07:02 PM,33.4233,-111.8624, 139,240,276,"6,425"
Mon 11:07:19 PM,33.4091,-111.8503, 149,242,278,"7,125"
Mon 11:07:35 PM,33.3919,-111.8446, 180,241,277,"7,900"
Mon 11:07:54 PM,33.3710,-111.8539, 212,242,278,"8,825"
Mon 11:08:11 PM,33.3571,-111.8690, 238,244,281,"9,650"
Mon 11:08:27 PM,33.3520,-111.8890, 266,258,297,"10,300"
Mon 11:08:45 PM,33.3533,-111.9165, 277,283,326,"10,650"
Mon 11:09:13 PM,33.3585,-111.9599, 277,295,339,"11,600"
Mon 11:09:43 PM,33.3639,-112.0114, 278,317,365,"12,375"
Mon 11:10:07 PM,33.3700,-112.0552, 280,340,391,"12,775"
Mon 11:10:37 PM,33.3780,-112.1078, 280,346,398,"13,675"
Mon 11:11:07 PM,33.3869,-112.1676, 280,354,407,"14,675"
Mon 11:11:37 PM,33.3953,-112.2244, 280,360,414,"15,625"
Mon 11:12:07 PM,33.4043,-112.2854, 280,366,421,"16,550"
Mon 11:12:37 PM,33.4128,-112.3436, 280,367,422,"17,525"
Mon 11:13:07 PM,33.4219,-112.4059, 280,373,429,"18,425"
Mon 11:13:37 PM,33.4304,-112.4641, 280,378,435,"19,175"
Mon 11:14:07 PM,33.4393,-112.5253, 280,382,440,"19,950"
Mon 11:14:29 PM,33.4461,-112.5737, 279,383,441,"20,575"
Mon 11:14:55 PM,33.4504,-112.6289, 273,387,445,"21,175"
Mon 11:15:33 PM,33.4517,-112.7133, 271,394,453,"22,000"
Mon 11:15:58 PM,33.4527,-112.7652, 274,396,456,"22,550"
Mon 11:16:20 PM,33.4594,-112.8140, 284,405,466,"22,800"
Mon 11:16:59 PM,33.4854,-112.8929, 293,395,455,"24,175"
Mon 11:17:29 PM,33.5071,-112.9548, 293,402,463,"24,825"
Mon 11:17:59 PM,33.5287,-113.0166, 293,409,471,"25,350"
Mon 11:18:29 PM,33.5506,-113.0795, 293,413,475,"26,100"
Mon 11:18:59 PM,33.5730,-113.1438, 293,415,478,"26,875"
Mon 11:19:29 PM,33.5943,-113.2053, 293,419,482,"27,525"
Mon 11:20:00 PM,33.6177,-113.2727, 293,428,493,"28,000"
Mon 11:20:30 PM,33.6408,-113.3395, 293,447,514,"28,000"
Mon 11:21:00 PM,33.6658,-113.4119, 292,463,533,"28,000"
Mon 11:21:30 PM,33.6904,-113.4834, 292,471,542,"28,000"
Mon 11:22:00 PM,33.7151,-113.5550, 292,471,542,"28,000"
Mon 11:22:30 PM,33.7400,-113.6278, 292,472,543,"28,000"
Mon 11:23:00 PM,33.7654,-113.7020, 292,475,547,"28,000"
Mon 11:23:30 PM,33.7911,-113.7774, 292,476,548,"28,000"
Mon 11:24:00 PM,33.8149,-113.8472, 292,479,551,"28,000"
