Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 04:49:55 PM    Departure (PHX) @ Tuesday 01:49:55 PM MST,,,FlightAware ADS-B (KPHX)
Tue 04:49:55 PM,33.4312,-112.0215, 271,162,186,"1,475"
Tue 04:50:11 PM,33.4317,-112.0360, 274,163,188,"2,250"
Tue 04:50:27 PM,33.4305,-112.0525, 260,168,193,"2,950"
Tue 04:50:43 PM,33.4271,-112.0663, 251,189,217,"3,250"
Tue 04:50:59 PM,33.4220,-112.0827, 250,214,246,"3,650"
Tue 04:51:25 PM,33.4126,-112.1151, 252,246,283,"4,400"
Tue 04:51:55 PM,33.4022,-112.1555, 254,260,299,"5,750"
Tue 04:52:17 PM,33.3945,-112.1879, 257,267,307,"6,950"
Tue 04:52:34 PM,33.3935,-112.2099, 274,266,306,"7,875"
Tue 04:52:59 PM,33.3990,-112.2494, 280,272,313,"9,475"
Tue 04:53:30 PM,33.4054,-112.2936, 280,275,316,"11,475"
Tue 04:54:00 PM,33.4119,-112.3397, 280,275,316,"13,575"
Tue 04:54:30 PM,33.4187,-112.3866, 280,282,325,"15,400"
Tue 04:55:00 PM,33.4253,-112.4320, 280,292,336,"17,000"
Tue 04:55:30 PM,33.4324,-112.4802, 280,293,337,"18,800"
Tue 04:56:00 PM,33.4393,-112.5270, 280,299,344,"20,325"
Tue 04:56:30 PM,33.4469,-112.5782, 280,309,356,"21,000"
Tue 04:56:51 PM,33.4503,-112.6134, 273,334,384,"21,200"
Tue 04:57:29 PM,33.4515,-112.6910, 271,361,415,"22,325"
Tue 04:57:59 PM,33.4522,-112.7473, 271,368,423,"23,550"
Tue 04:58:17 PM,33.4537,-112.7835, 278,364,419,"24,450"
Tue 04:58:36 PM,33.4615,-112.8228, 288,357,411,"25,325"
Tue 04:59:20 PM,33.4883,-112.9016, 293,345,397,"27,575"
Tue 04:59:50 PM,33.5066,-112.9541, 293,343,395,"28,825"
Tue 05:00:20 PM,33.5250,-113.0063, 293,353,406,"29,500"
Tue 05:00:50 PM,33.5446,-113.0619, 293,367,422,"30,000"
Tue 05:01:20 PM,33.5644,-113.1191, 293,366,421,"30,000"
Tue 05:01:50 PM,33.5843,-113.1768, 292,364,419,"30,000"
Tue 05:02:21 PM,33.6036,-113.2329, 292,361,415,"30,000"
Tue 05:02:52 PM,33.6231,-113.2889, 293,358,412,"30,000"
Tue 05:03:22 PM,33.6427,-113.3450, 293,356,410,"30,000"
Tue 05:03:52 PM,33.6612,-113.3985, 293,356,410,"30,000"
Tue 05:04:22 PM,33.6800,-113.4532, 292,355,409,"30,000"
Tue 05:04:52 PM,33.6985,-113.5076, 292,356,410,"30,000"
Tue 05:05:23 PM,33.7182,-113.5646, 292,357,411,"30,000"
Tue 05:05:54 PM,33.7379,-113.6214, 293,357,411,"30,000"
Tue 05:06:24 PM,33.7572,-113.6781, 292,357,411,"30,000"
Tue 05:06:54 PM,33.7747,-113.7295, 292,356,410,"30,000"
Tue 05:07:24 PM,33.7938,-113.7857, 292,357,411,"30,000"
Tue 05:07:54 PM,33.8131,-113.8422, 292,359,413,"30,000"
Tue 05:08:24 PM,33.8324,-113.8988, 292,361,415,"30,000"
Tue 05:08:55 PM,33.8518,-113.9557, 292,361,415,"30,000"
Tue 05:09:26 PM,33.8708,-114.0118, 292,360,414,"30,000"
Tue 05:09:56 PM,33.8890,-114.0659, 292,360,414,"30,000"
Tue 05:10:20 PM,33.9038,-114.1126, 288,365,420,"30,000"
Tue 05:10:55 PM,33.9168,-114.1817, 282,373,429,"30,000"
Tue 05:11:26 PM,33.9276,-114.2455, 282,373,429,"30,000"
Tue 05:11:56 PM,33.9379,-114.3058, 281,373,429,"30,000"
Tue 05:12:27 PM,33.9483,-114.3671, 281,372,428,"30,000"
Tue 05:12:57 PM,33.9588,-114.4302, 281,370,426,"30,000"
Tue 05:13:27 PM,33.9687,-114.4895, 281,368,423,"30,000"
Tue 05:13:57 PM,33.9788,-114.5495, 281,367,422,"30,000"
Tue 05:14:27 PM,33.9889,-114.6098, 281,366,421,"30,000"
Tue 05:14:57 PM,33.9986,-114.6685, 281,368,423,"30,000"
Tue 05:15:29 PM,34.0095,-114.7338, 281,369,425,"30,000"
Tue 05:15:59 PM,34.0195,-114.7950, 281,370,426,"30,000"
Tue 05:16:30 PM,34.0297,-114.8567, 281,371,427,"30,000"
Tue 05:17:00 PM,34.0394,-114.9157, 281,372,428,"30,000"
Tue 05:17:31 PM,34.0496,-114.9780, 281,372,428,"30,000"
Tue 05:18:01 PM,34.0598,-115.0411, 281,371,427,"30,000"
Tue 05:18:31 PM,34.0702,-115.1051, 281,369,425,"30,000"
Tue 05:19:01 PM,34.0794,-115.1616, 281,369,425,"30,000"
Tue 05:19:32 PM,34.0897,-115.2259, 281,367,422,"30,000"
Tue 05:20:02 PM,34.0992,-115.2861, 281,367,422,"30,000"
Tue 05:20:33 PM,34.1091,-115.3473, 281,365,420,"30,000"
Tue 05:21:04 PM,34.1191,-115.4086, 281,363,418,"30,000"
Tue 05:21:35 PM,34.1290,-115.4693, 281,361,415,"30,000"
Tue 05:22:06 PM,34.1388,-115.5302, 281,358,412,"30,000"
Tue 05:22:37 PM,34.1484,-115.5927, 281,357,411,"30,000"
Tue 05:22:53 PM,34.1524,-115.6188, 282,356,410,"30,000"
Tue 05:23:10 PM,34.1583,-115.6563, 279,357,411,"30,000"
Tue 05:23:31 PM,34.1611,-115.6988, 271,367,422,"30,000"
Tue 05:23:50 PM,34.1591,-115.7367, 264,377,434,"30,000"
Tue 05:24:11 PM,34.1549,-115.7817, 264,377,434,"30,000"
Tue 05:24:43 PM,34.1488,-115.8468, 263,381,438,"30,000"
Tue 05:25:14 PM,34.1425,-115.9113, 263,382,440,"30,000"
Tue 05:25:44 PM,34.1363,-115.9749, 263,382,440,"30,000"
Tue 05:26:15 PM,34.1296,-116.0425, 263,381,438,"30,000"
Tue 05:26:45 PM,34.1233,-116.1056, 263,380,437,"30,000"
Tue 05:27:15 PM,34.1174,-116.1651, 263,380,437,"30,000"
Tue 05:27:45 PM,34.1107,-116.2331, 263,381,438,"30,000"
Tue 05:28:16 PM,34.1042,-116.2986, 263,382,440,"30,000"
Tue 05:28:41 PM,34.0990,-116.3490, 264,383,441,"30,000"
Tue 05:29:11 PM,34.0922,-116.4131, 264,384,442,"30,000"
Tue 05:29:55 PM,34.0822,-116.5046, 263,385,443,"30,000"
Tue 05:30:11 PM,34.0784,-116.5399, 264,378,435,"29,975"
Tue 05:30:41 PM,34.0716,-116.6015, 263,359,413,"29,425"
Tue 05:31:11 PM,34.0664,-116.6595, 264,347,399,"28,275"
