Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 11:58:26 PM    Departure (PHX) @ Tuesday 08:58:26 PM MST,,,FlightAware ADS-B (KSDL)
Tue 11:58:26 PM,33.4308,-111.9934, 92,165,190,"1,575"
Tue 11:58:42 PM,33.4308,-111.9795, 89,168,193,"2,250"
Tue 11:58:58 PM,33.4312,-111.9643, 87,191,220,"2,550"
Tue 11:59:14 PM,33.4320,-111.9462, 86,213,245,"2,825"
Tue 11:59:30 PM,33.4331,-111.9252, 87,236,272,"3,275"
Tue 11:59:55 PM,33.4340,-111.8900, 90,253,291,"4,275"
Wed 12:00:11 AM,33.4286,-111.8703, 119,250,288,"5,050"
Wed 12:00:29 AM,33.4126,-111.8546, 154,251,289,"5,825"
Wed 12:00:45 AM,33.3951,-111.8482, 171,247,284,"6,575"
Wed 12:01:02 AM,33.3765,-111.8510, 202,242,278,"7,300"
Wed 12:01:18 AM,33.3632,-111.8645, 233,233,268,"8,075"
Wed 12:01:34 AM,33.3574,-111.8840, 261,228,262,"8,800"
Wed 12:01:50 AM,33.3553,-111.9048, 264,232,267,"9,525"
Wed 12:02:34 AM,33.3589,-111.9607, 278,257,296,"10,900"
Wed 12:02:58 AM,33.3627,-111.9989, 276,275,316,"11,775"
Wed 12:04:03 AM,33.3649,-112.0995, 268,293,337,"14,725"
Wed 12:04:33 AM,33.3624,-112.1496, 266,297,342,"16,250"
Wed 12:04:57 AM,33.3585,-112.1889, 262,301,346,"17,425"
Wed 12:05:13 AM,33.3557,-112.2153, 267,294,338,"18,225"
Wed 12:05:30 AM,33.3587,-112.2414, 283,281,323,"18,925"
Wed 12:06:11 AM,33.3742,-112.2995, 287,277,319,"20,625"
Wed 12:06:43 AM,33.3864,-112.3475, 287,270,311,"21,000"
Wed 12:07:13 AM,33.3966,-112.3880, 287,270,311,"21,000"
Wed 12:07:44 AM,33.4078,-112.4320, 287,267,307,"21,000"
Wed 12:08:14 AM,33.4186,-112.4753, 287,266,306,"21,000"
Wed 12:08:44 AM,33.4293,-112.5180, 287,270,311,"21,400"
Wed 12:09:14 AM,33.4399,-112.5597, 287,268,308,"22,625"
Wed 12:09:34 AM,33.4466,-112.5900, 283,273,314,"23,400"
Wed 12:10:07 AM,33.4508,-112.6422, 271,295,339,"24,400"
Wed 12:10:37 AM,33.4515,-112.6906, 271,323,372,"24,600"
Wed 12:11:07 AM,33.4521,-112.7492, 271,338,389,"25,250"
Wed 12:11:26 AM,33.4534,-112.7820, 275,334,384,"25,775"
Wed 12:11:49 AM,33.4613,-112.8238, 288,324,373,"26,025"
Wed 12:12:06 AM,33.4708,-112.8517, 293,321,369,"26,000"
Wed 12:12:38 AM,33.4894,-112.9049, 293,335,386,"26,000"
Wed 12:13:09 AM,33.5086,-112.9599, 293,342,394,"26,000"
Wed 12:13:40 AM,33.5278,-113.0146, 293,350,403,"26,000"
Wed 12:14:12 AM,33.5476,-113.0713, 293,350,403,"26,000"
Wed 12:14:42 AM,33.5665,-113.1258, 293,350,403,"26,000"
Wed 12:15:13 AM,33.5860,-113.1815, 293,353,406,"26,000"
Wed 12:15:43 AM,33.6051,-113.2362, 293,355,409,"26,000"
Wed 12:16:13 AM,33.6256,-113.2953, 292,354,407,"26,000"
Wed 12:16:43 AM,33.6424,-113.3442, 292,355,409,"26,000"
Wed 12:17:13 AM,33.6612,-113.3987, 292,357,411,"26,000"
Wed 12:18:13 AM,33.6996,-113.5104, 292,361,415,"26,000"
Wed 12:19:13 AM,33.7372,-113.6197, 292,360,414,"26,000"
Wed 12:19:43 AM,33.7559,-113.6742, 292,360,414,"26,000"
Wed 12:20:14 AM,33.7760,-113.7333, 292,361,415,"26,000"
Wed 12:20:44 AM,33.7950,-113.7888, 292,362,417,"26,000"
Wed 12:21:14 AM,33.8140,-113.8447, 292,363,418,"26,000"
Wed 12:21:44 AM,33.8334,-113.9018, 292,364,419,"26,000"
Wed 12:22:14 AM,33.8512,-113.9542, 292,365,420,"26,000"
Wed 12:22:44 AM,33.8715,-114.0139, 292,364,419,"26,000"
Wed 12:23:14 AM,33.8899,-114.0685, 292,364,419,"26,000"
Wed 12:23:31 AM,33.9008,-114.1014, 290,365,420,"26,000"
Wed 12:24:14 AM,33.9176,-114.1871, 282,372,428,"26,000"
Wed 12:24:45 AM,33.9282,-114.2489, 282,372,428,"26,000"
Wed 12:25:15 AM,33.9387,-114.3105, 281,370,426,"26,000"
Wed 12:25:45 AM,33.9489,-114.3710, 281,370,426,"26,000"
Wed 12:26:15 AM,33.9592,-114.4324, 281,370,426,"26,000"
Wed 12:27:15 AM,33.9793,-114.5532, 281,371,427,"26,000"
Wed 12:27:45 AM,33.9895,-114.6142, 281,371,427,"26,000"
Wed 12:28:16 AM,33.9995,-114.6740, 281,371,427,"26,000"
Wed 12:28:46 AM,34.0099,-114.7366, 281,371,427,"26,000"
Wed 12:29:16 AM,34.0200,-114.7977, 281,371,427,"26,000"
Wed 12:29:46 AM,34.0295,-114.8558, 281,373,429,"26,000"
Wed 12:30:16 AM,34.0401,-114.9202, 281,375,432,"26,000"
Wed 12:30:46 AM,34.0498,-114.9800, 281,377,434,"26,000"
Wed 12:31:16 AM,34.0602,-115.0439, 281,377,434,"26,000"
Wed 12:31:46 AM,34.0697,-115.1019, 281,377,434,"26,000"
Wed 12:32:17 AM,34.0805,-115.1685, 281,376,433,"26,000"
Wed 12:32:47 AM,34.0898,-115.2258, 281,376,433,"26,000"
Wed 12:33:17 AM,34.1002,-115.2901, 281,377,434,"26,000"
Wed 12:33:47 AM,34.1102,-115.3521, 281,379,436,"26,000"
Wed 12:34:31 AM,34.1248,-115.4430, 281,381,438,"26,000"
Wed 12:35:01 AM,34.1348,-115.5058, 281,380,437,"26,000"
