Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 12:36:00 AM    Left Gate (PHX) @ Wednesday 09:36:00 PM MST,,,Airline
,,,
Taxi Time: 9 minutes,,,
Thu 12:45:22 AM    Departure (PHX) @ Wednesday 09:45:22 PM MST,,,FlightAware ADS-B (KGEU)
Thu 12:45:22 AM,33.4312,-111.9884, 88,166,191,"1,725"
Thu 12:45:38 AM,33.4316,-111.9746, 87,172,198,"2,275"
Thu 12:45:54 AM,33.4322,-111.9565, 88,195,224,"2,675"
Thu 12:46:10 AM,33.4327,-111.9384, 88,221,254,"2,950"
Thu 12:46:37 AM,33.4336,-111.9043, 88,235,270,"4,075"
Thu 12:46:54 AM,33.4331,-111.8826, 100,237,273,"4,950"
Thu 12:47:12 AM,33.4243,-111.8625, 134,236,272,"5,850"
Thu 12:47:28 AM,33.4089,-111.8493, 150,242,278,"6,575"
Thu 12:47:45 AM,33.3900,-111.8434, 178,261,300,"7,150"
Thu 12:48:03 AM,33.3685,-111.8515, 213,284,327,"7,575"
Thu 12:48:21 AM,33.3551,-111.8740, 253,281,323,"8,575"
Thu 12:48:45 AM,33.3566,-111.9084, 283,280,322,"9,850"
Thu 12:49:11 AM,33.3649,-111.9520, 281,306,352,"10,600"
Thu 12:49:49 AM,33.3746,-112.0196, 279,350,403,"11,225"
Thu 12:50:19 AM,33.3822,-112.0771, 279,358,412,"12,475"
Thu 12:50:49 AM,33.3900,-112.1365, 279,367,422,"13,800"
Thu 12:51:19 AM,33.3981,-112.1983, 279,372,428,"15,250"
Thu 12:51:49 AM,33.4059,-112.2583, 279,375,432,"16,675"
Thu 12:52:19 AM,33.4139,-112.3202, 279,378,435,"18,125"
Thu 12:52:49 AM,33.4223,-112.3848, 279,383,441,"19,400"
Thu 12:53:19 AM,33.4302,-112.4459, 279,391,450,"20,475"
Thu 12:53:49 AM,33.4387,-112.5113, 279,397,457,"21,550"
Thu 12:54:19 AM,33.4471,-112.5771, 279,403,464,"22,575"
Thu 12:54:37 AM,33.4502,-112.6144, 272,405,466,"23,150"
Thu 12:55:11 AM,33.4513,-112.6912, 271,409,471,"24,275"
Thu 12:55:40 AM,33.4523,-112.7586, 273,411,473,"25,250"
Thu 12:55:56 AM,33.4562,-112.7956, 281,411,473,"25,725"
Thu 12:56:12 AM,33.4635,-112.8282, 288,414,476,"26,175"
Thu 12:56:42 AM,33.4850,-112.8917, 292,421,484,"26,900"
Thu 12:57:12 AM,33.5086,-112.9598, 293,420,483,"27,875"
Thu 12:57:42 AM,33.5302,-113.0220, 293,419,482,"28,750"
Thu 12:58:12 AM,33.5519,-113.0841, 293,415,478,"29,750"
Thu 12:58:42 AM,33.5750,-113.1504, 292,409,471,"30,800"
Thu 12:59:12 AM,33.5954,-113.2090, 293,404,465,"31,725"
Thu 12:59:42 AM,33.6174,-113.2722, 293,403,464,"32,000"
Thu 01:00:14 AM,33.6404,-113.3388, 292,401,461,"32,000"
Thu 01:00:45 AM,33.6630,-113.4045, 292,401,461,"32,000"
Thu 01:01:15 AM,33.6832,-113.4629, 293,400,460,"32,000"
Thu 01:01:45 AM,33.7044,-113.5246, 292,400,460,"32,000"
