Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 03:09:00 PM    Left Gate (PHX) @ Thursday 12:09:00 PM MST,,,Airline
,,,
Taxi Time: 16 minutes,,,
Thu 03:25:42 PM    Departure (PHX) @ Thursday 12:25:42 PM MST,,,FlightAware ADS-B (KSDL)
Thu 03:25:42 PM,33.4310,-111.9963, 91,161,185,"1,450"
Thu 03:25:59 PM,33.4310,-111.9814, 89,163,188,"2,150"
Thu 03:26:15 PM,33.4314,-111.9660, 88,175,201,"2,675"
Thu 03:26:31 PM,33.4318,-111.9500, 88,201,231,"3,000"
Thu 03:26:47 PM,33.4325,-111.9303, 88,224,258,"3,350"
Thu 03:27:07 PM,33.4333,-111.9048, 88,234,269,"4,250"
Thu 03:27:25 PM,33.4320,-111.8811, 103,236,272,"5,200"
Thu 03:27:43 PM,33.4215,-111.8617, 139,243,280,"5,925"
Thu 03:28:01 PM,33.4044,-111.8496, 160,253,291,"6,725"
Thu 03:28:19 PM,33.3818,-111.8490, 196,249,287,"8,000"
Thu 03:28:38 PM,33.3653,-111.8617, 224,242,278,"9,200"
Thu 03:28:54 PM,33.3560,-111.8787, 247,238,274,"10,225"
Thu 03:29:10 PM,33.3542,-111.9008, 274,241,277,"11,350"
Thu 03:29:43 PM,33.3574,-111.9434, 276,246,283,"13,325"
Thu 03:30:13 PM,33.3613,-111.9874, 276,275,316,"14,500"
Thu 03:30:33 PM,33.3642,-112.0174, 278,292,336,"15,250"
Thu 03:31:03 PM,33.3719,-112.0688, 280,320,368,"16,350"
Thu 03:31:33 PM,33.3799,-112.1228, 280,344,396,"17,375"
Thu 03:32:03 PM,33.3889,-112.1828, 280,364,419,"18,550"
Thu 03:32:33 PM,33.3978,-112.2422, 280,373,429,"19,800"
Thu 03:33:03 PM,33.4065,-112.3009, 280,374,430,"21,350"
Thu 03:33:33 PM,33.4158,-112.3646, 280,383,441,"22,575"
Thu 03:34:03 PM,33.4247,-112.4253, 280,391,450,"23,600"
Thu 03:34:33 PM,33.4341,-112.4901, 280,396,456,"24,725"
Thu 03:35:03 PM,33.4434,-112.5546, 280,400,460,"25,775"
Thu 03:35:27 PM,33.4497,-112.6073, 274,401,461,"26,575"
Thu 03:36:05 PM,33.4512,-112.6918, 271,403,464,"27,900"
Thu 03:36:36 PM,33.4526,-112.7636, 273,403,464,"28,000"
Thu 03:36:54 PM,33.4576,-112.8034, 283,405,466,"28,000"
Thu 03:37:12 PM,33.4669,-112.8390, 291,408,470,"28,000"
Thu 03:37:47 PM,33.4931,-112.9144, 292,408,470,"28,000"
Thu 03:38:18 PM,33.5147,-112.9770, 293,408,470,"28,000"
Thu 03:38:48 PM,33.5367,-113.0404, 293,409,471,"28,000"
Thu 03:39:18 PM,33.5586,-113.1031, 293,412,474,"28,000"
Thu 03:39:48 PM,33.5809,-113.1672, 293,413,475,"28,000"
Thu 03:40:18 PM,33.6034,-113.2317, 293,413,475,"28,000"
Thu 03:40:48 PM,33.6247,-113.2931, 293,413,475,"28,000"
Thu 03:41:18 PM,33.6468,-113.3570, 293,413,475,"28,000"
Thu 03:41:48 PM,33.6685,-113.4200, 292,413,475,"28,000"
Thu 03:42:19 PM,33.6908,-113.4847, 293,413,475,"28,000"
Thu 03:42:49 PM,33.7121,-113.5467, 292,413,475,"28,050"
Thu 03:43:19 PM,33.7339,-113.6101, 293,406,467,"29,225"
Thu 03:43:49 PM,33.7553,-113.6724, 292,399,459,"30,500"
Thu 03:44:19 PM,33.7757,-113.7322, 292,396,456,"31,575"
Thu 03:44:50 PM,33.7978,-113.7969, 292,391,450,"32,000"
Thu 03:45:20 PM,33.8179,-113.8560, 292,388,447,"32,000"
Thu 03:45:51 PM,33.8393,-113.9189, 292,388,447,"32,000"
Thu 03:46:21 PM,33.8594,-113.9784, 292,389,448,"32,000"
Thu 03:46:51 PM,33.8798,-114.0389, 292,392,451,"32,000"
Thu 03:47:20 PM,33.9000,-114.0992, 290,390,449,"32,000"
Thu 03:47:36 PM,33.9079,-114.1314, 285,387,445,"32,000"
Thu 03:47:54 PM,33.9144,-114.1685, 282,386,444,"32,000"
Thu 03:48:31 PM,33.9276,-114.2457, 282,385,443,"32,000"
Thu 03:49:04 PM,33.9392,-114.3137, 282,386,444,"32,000"
Thu 03:49:34 PM,33.9498,-114.3767, 281,386,444,"32,000"
Thu 03:50:04 PM,33.9605,-114.4405, 281,384,442,"32,000"
Thu 03:50:34 PM,33.9712,-114.5041, 281,385,443,"32,000"
Thu 03:51:05 PM,33.9819,-114.5686, 281,384,442,"32,000"
Thu 03:51:35 PM,33.9923,-114.6311, 281,385,443,"32,000"
Thu 03:52:05 PM,34.0031,-114.6953, 281,384,442,"32,000"
Thu 03:52:35 PM,34.0132,-114.7570, 281,385,443,"32,000"
Thu 03:53:06 PM,34.0240,-114.8223, 281,386,444,"32,000"
Thu 03:53:36 PM,34.0346,-114.8864, 281,387,445,"32,000"
Thu 03:54:06 PM,34.0448,-114.9492, 281,387,445,"32,000"
Thu 03:54:36 PM,34.0553,-115.0138, 281,386,444,"32,000"
Thu 03:55:06 PM,34.0652,-115.0740, 281,386,444,"32,000"
Thu 03:55:37 PM,34.0761,-115.1417, 281,385,443,"32,000"
Thu 03:56:07 PM,34.0867,-115.2056, 281,385,443,"32,000"
Thu 03:56:37 PM,34.0964,-115.2660, 281,384,442,"32,000"
Thu 03:57:07 PM,34.1070,-115.3311, 281,384,442,"32,000"
Thu 03:57:31 PM,34.1147,-115.3797, 281,384,442,"32,000"
Thu 03:58:01 PM,34.1248,-115.4433, 281,382,440,"31,925"
Thu 03:58:31 PM,34.1347,-115.5050, 281,375,432,"31,325"
Thu 03:59:00 PM,34.1442,-115.5656, 281,373,429,"30,800"
Thu 03:59:36 PM,34.1557,-115.6386, 281,372,428,"30,250"
Thu 04:00:01 PM,34.1611,-115.6896, 273,373,429,"29,825"
Thu 04:00:22 PM,34.1596,-115.7312, 263,377,434,"29,450"
Thu 04:00:41 PM,34.1557,-115.7729, 265,377,434,"29,175"
Thu 04:01:25 PM,34.1469,-115.8664, 265,381,438,"28,475"
Thu 04:01:55 PM,34.1411,-115.9266, 263,382,440,"28,025"
Thu 04:02:25 PM,34.1344,-115.9933, 263,385,443,"27,500"
Thu 04:02:55 PM,34.1284,-116.0539, 264,385,443,"27,050"
Thu 04:03:25 PM,34.1220,-116.1201, 264,388,447,"26,525"
Thu 04:03:55 PM,34.1156,-116.1853, 263,392,451,"26,050"
Thu 04:04:28 PM,34.1083,-116.2588, 263,387,445,"26,000"
Thu 04:04:58 PM,34.1024,-116.3182, 263,385,443,"26,000"
Thu 04:05:28 PM,34.0953,-116.3833, 263,382,440,"26,000"
Thu 04:05:58 PM,34.0884,-116.4471, 263,381,438,"26,000"
Thu 04:06:28 PM,34.0818,-116.5088, 263,361,415,"25,975"
Thu 04:06:58 PM,34.0756,-116.5657, 263,352,405,"26,000"
Thu 04:07:28 PM,34.0697,-116.6228, 264,349,402,"26,000"
Thu 04:07:59 PM,34.0641,-116.6864, 264,346,398,"26,000"
Thu 04:08:22 PM,34.0606,-116.7247, 265,347,399,"26,000"
Thu 04:08:47 PM,34.0556,-116.7777, 265,349,402,"25,950"
Thu 04:09:10 PM,34.0516,-116.8208, 264,343,395,"25,275"
Thu 04:09:27 PM,34.0488,-116.8504, 265,339,390,"24,650"
Thu 04:09:48 PM,34.0448,-116.8923, 263,333,383,"24,025"
Thu 04:10:18 PM,34.0378,-116.9465, 261,325,374,"23,675"
Thu 04:11:02 PM,34.0276,-117.0240, 261,316,364,"22,225"
Thu 04:11:20 PM,34.0237,-117.0550, 263,315,362,"21,600"
Thu 04:11:50 PM,34.0177,-117.1068, 262,325,374,"20,525"
Thu 04:12:20 PM,34.0113,-117.1621, 262,325,374,"19,375"
Thu 04:12:50 PM,34.0045,-117.2175, 262,320,368,"18,225"
Thu 04:13:09 PM,34.0007,-117.2492, 262,308,354,"17,875"
Thu 04:13:25 PM,33.9976,-117.2748, 262,304,350,"17,350"
Thu 04:13:43 PM,33.9940,-117.3050, 262,312,359,"16,400"
Thu 04:14:13 PM,33.9879,-117.3574, 262,310,357,"15,300"
Thu 04:14:43 PM,33.9823,-117.4068, 263,291,335,"14,575"
Thu 04:15:13 PM,33.9770,-117.4531, 262,268,308,"13,925"
Thu 04:15:32 PM,33.9746,-117.4811, 269,268,308,"13,200"
Thu 04:15:53 PM,33.9783,-117.5122, 285,269,310,"12,475"
Thu 04:16:26 PM,33.9896,-117.5608, 285,268,308,"11,425"
Thu 04:16:56 PM,33.9992,-117.6027, 286,271,312,"10,525"
Thu 04:17:18 PM,34.0072,-117.6363, 286,268,308,"10,025"
Thu 04:17:48 PM,34.0167,-117.6770, 286,264,304,"9,850"
Thu 04:18:05 PM,34.0207,-117.7014, 275,262,302,"9,800"
Thu 04:18:33 PM,34.0176,-117.7416, 264,254,292,"9,300"
Thu 04:19:01 PM,34.0141,-117.7802, 264,245,282,"8,800"
Thu 04:19:31 PM,34.0103,-117.8192, 263,233,268,"8,325"
Thu 04:20:01 PM,34.0065,-117.8580, 263,225,259,"7,875"
Thu 04:20:31 PM,34.0032,-117.8920, 263,212,244,"7,425"
Thu 04:21:01 PM,33.9997,-117.9280, 264,196,226,"6,975"
Thu 04:21:26 PM,33.9971,-117.9544, 263,197,227,"6,650"
Thu 04:21:47 PM,33.9950,-117.9765, 263,196,226,"6,375"
Thu 04:22:17 PM,33.9916,-118.0091, 263,194,223,"5,950"
Thu 04:22:47 PM,33.9885,-118.0407, 263,189,217,"5,550"
Thu 04:23:17 PM,33.9854,-118.0717, 263,179,206,"5,150"
Thu 04:23:47 PM,33.9825,-118.1011, 264,180,207,"4,800"
Thu 04:24:10 PM,33.9804,-118.1243, 263,185,213,"4,425"
Thu 04:24:39 PM,33.9773,-118.1536, 263,186,214,"4,050"
Thu 04:25:09 PM,33.9741,-118.1843, 263,187,215,"3,575"
Thu 04:25:39 PM,33.9709,-118.2161, 263,187,215,"3,050"
Thu 04:26:09 PM,33.9678,-118.2473, 263,188,216,"2,475"
Thu 04:26:39 PM,33.9646,-118.2780, 263,186,214,"2,000"
Thu 04:27:09 PM,33.9618,-118.3078, 263,163,188,"1,525"
,,,
Thu 04:27:27 PM,33.9603,-118.3236, 263,149,171,"1,300"
,,,
Thu 04:27:43 PM,33.9591,-118.3345, 262,134,154,"1,075"
Thu 04:27:59 PM,33.9579,-118.3462, 263,128,147,900
Thu 04:28:15 PM,33.9567,-118.3574, 263,129,148,775
Thu 04:28:31 PM,33.9556,-118.3688, 264,132,152,575
Thu 04:28:47 PM,33.9542,-118.3818, 263,130,150,350
Thu 04:29:03 PM,33.9532,-118.3914, 263,129,148,200
Thu 04:29:19 PM,33.9520,-118.4033, 263,130,150,
Thu 04:29:35 PM,33.9508,-118.4146, 263,104,120,
,,,
Thu 04:30:07 PM    Arrival (LAX) @ Thursday 01:30:07 PM PDT,,,FlightAware
,,,
Taxi Time: 15 minutes,,,
Thu 04:46:00 PM    Gate Arrival (LAX) @ Thursday 01:46:00 PM PDT,,,Airline
