Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 06:27:00 PM    Left Gate (PHX) @ Friday 04:27:00 PM MST,,,Airline
,,,
Taxi Time: 12 minutes,,,
Fri 06:39:36 PM    Departure (PHX) @ Friday 04:39:36 PM MST,,,FlightAware ADS-B (KPHX)
Fri 06:39:36 PM,33.4310,-112.0182, 269,163,188,"1,175"
Fri 06:39:52 PM,33.4308,-112.0309, 269,167,192,"1,800"
Fri 06:40:08 PM,33.4299,-112.0476, 262,172,198,"2,475"
Fri 06:40:24 PM,33.4269,-112.0628, 254,189,217,"2,800"
Fri 06:40:40 PM,33.4226,-112.0791, 252,214,246,"3,075"
Fri 06:41:10 PM,33.4130,-112.1137, 252,222,255,"4,500"
Fri 06:41:40 PM,33.4031,-112.1512, 252,250,288,"5,425"
Fri 06:42:02 PM,33.3946,-112.1828, 253,267,307,"6,200"
Fri 06:42:20 PM,33.3927,-112.2075, 273,271,312,"6,950"
Fri 06:42:48 PM,33.3984,-112.2490, 280,282,325,"8,150"
Fri 06:43:11 PM,33.4036,-112.2847, 280,285,328,"9,250"
Fri 06:43:56 PM,33.4148,-112.3598, 280,318,366,"10,750"
Fri 06:44:26 PM,33.4226,-112.4130, 280,344,396,"11,350"
Fri 06:44:56 PM,33.4309,-112.4687, 280,350,403,"12,725"
Fri 06:45:26 PM,33.4393,-112.5273, 280,360,414,"13,825"
Fri 06:45:56 PM,33.4482,-112.5890, 278,366,421,"15,225"
Fri 06:46:22 PM,33.4506,-112.6417, 271,372,428,"16,300"
Fri 06:46:52 PM,33.4515,-112.7028, 271,380,437,"17,425"
Fri 06:47:22 PM,33.4526,-112.7676, 273,385,443,"18,675"
Fri 06:47:42 PM,33.4583,-112.8092, 285,385,443,"19,475"
Fri 06:47:59 PM,33.4675,-112.8414, 292,386,444,"20,175"
Fri 06:48:29 PM,33.4882,-112.9009, 293,390,449,"21,250"
Fri 06:48:59 PM,33.5091,-112.9612, 293,395,455,"22,250"
Fri 06:49:29 PM,33.5305,-113.0224, 293,403,464,"23,150"
Fri 06:49:59 PM,33.5518,-113.0830, 293,410,472,"23,975"
Fri 06:50:29 PM,33.5744,-113.1478, 293,414,476,"24,900"
Fri 06:50:59 PM,33.5968,-113.2126, 293,418,481,"25,800"
Fri 06:51:29 PM,33.6183,-113.2745, 293,423,487,"26,500"
Fri 06:51:59 PM,33.6412,-113.3409, 292,421,484,"27,450"
Fri 06:52:29 PM,33.6638,-113.4060, 292,423,487,"28,000"
Fri 06:52:59 PM,33.6858,-113.4702, 292,423,487,"28,000"
Fri 06:53:29 PM,33.7077,-113.5339, 292,421,484,"28,000"
Fri 06:53:59 PM,33.7303,-113.5999, 292,419,482,"28,000"
Fri 06:54:29 PM,33.7530,-113.6663, 292,420,483,"28,000"
Fri 06:54:59 PM,33.7750,-113.7307, 292,423,487,"28,000"
Fri 06:55:29 PM,33.7973,-113.7958, 292,423,487,"28,000"
Fri 06:55:59 PM,33.8192,-113.8599, 292,426,490,"28,000"
Fri 06:56:29 PM,33.8413,-113.9252, 292,424,488,"28,000"
Fri 06:56:59 PM,33.8634,-113.9902, 292,423,487,"28,000"
Fri 06:57:29 PM,33.8858,-114.0564, 292,423,487,"28,000"
Fri 06:57:58 PM,33.9051,-114.1197, 286,427,491,"28,000"
Fri 06:58:40 PM,33.9231,-114.2194, 282,431,496,"28,000"
Fri 06:59:10 PM,33.9347,-114.2870, 282,429,494,"28,000"
Fri 06:59:27 PM,33.9418,-114.3296, 279,429,494,"28,000"
Fri 07:00:04 PM,33.9498,-114.4153, 276,427,491,"28,000"
Fri 07:00:34 PM,33.9560,-114.4859, 276,426,490,"28,000"
Fri 07:01:16 PM,33.9649,-114.5861, 276,431,496,"28,000"
Fri 07:01:46 PM,33.9712,-114.6569, 276,434,499,"28,000"
Fri 07:02:16 PM,33.9778,-114.7330, 276,438,504,"28,000"
Fri 07:02:46 PM,33.9838,-114.8024, 276,437,503,"28,000"
Fri 07:03:17 PM,33.9905,-114.8800, 276,440,506,"28,000"
Fri 07:03:48 PM,33.9969,-114.9553, 276,442,509,"28,000"
Fri 07:04:18 PM,34.0032,-115.0283, 276,443,510,"28,000"
Fri 07:04:48 PM,34.0093,-115.1015, 276,442,509,"28,000"
Fri 07:05:18 PM,34.0155,-115.1752, 276,440,506,"28,000"
Fri 07:05:48 PM,34.0216,-115.2480, 276,441,507,"28,000"
Fri 07:06:19 PM,34.0279,-115.3249, 276,442,509,"28,000"
Fri 07:06:49 PM,34.0337,-115.3964, 276,442,509,"28,000"
Fri 07:07:19 PM,34.0398,-115.4704, 276,442,509,"28,000"
Fri 07:07:49 PM,34.0457,-115.5420, 276,441,507,"28,000"
Fri 07:08:19 PM,34.0517,-115.6168, 276,439,505,"28,000"
Fri 07:08:50 PM,34.0577,-115.6929, 275,435,501,"28,000"
Fri 07:09:20 PM,34.0633,-115.7641, 275,434,499,"28,000"
Fri 07:09:50 PM,34.0690,-115.8358, 275,433,498,"28,000"
Fri 07:10:20 PM,34.0745,-115.9087, 275,432,497,"28,000"
Fri 07:10:51 PM,34.0802,-115.9827, 275,430,495,"28,000"
Fri 07:11:21 PM,34.0856,-116.0516, 275,430,495,"28,000"
Fri 07:11:51 PM,34.0912,-116.1248, 275,428,493,"28,000"
Fri 07:12:21 PM,34.0964,-116.1924, 275,427,491,"28,000"
Fri 07:12:51 PM,34.1017,-116.2673, 273,428,493,"28,000"
Fri 07:13:10 PM,34.1017,-116.3123, 268,432,497,"28,000"
Fri 07:13:51 PM,34.0923,-116.4102, 263,437,503,"28,000"
Fri 07:14:21 PM,34.0846,-116.4827, 263,436,502,"27,675"
Fri 07:15:00 PM,34.0744,-116.5758, 263,426,490,"26,600"
Fri 07:15:29 PM,34.0678,-116.6415, 264,418,481,"25,575"
Fri 07:16:11 PM,34.0593,-116.7369, 264,416,479,"24,000"
Fri 07:16:40 PM,34.0529,-116.8086, 264,415,478,"22,725"
Fri 07:17:10 PM,34.0464,-116.8758, 263,402,463,"22,200"
Fri 07:17:37 PM,34.0393,-116.9339, 261,389,448,"21,600"
Fri 07:18:16 PM,34.0286,-117.0150, 261,359,413,"20,925"
Fri 07:18:46 PM,34.0219,-117.0692, 262,344,396,"20,375"
Fri 07:19:16 PM,34.0154,-117.1266, 262,335,386,"19,650"
Fri 07:19:46 PM,34.0089,-117.1830, 262,337,388,"18,650"
Fri 07:20:03 PM,34.0051,-117.2148, 262,341,392,"18,075"
Fri 07:20:33 PM,33.9981,-117.2715, 262,344,396,"17,025"
Fri 07:21:03 PM,33.9913,-117.3274, 262,343,395,"16,150"
Fri 07:21:33 PM,33.9847,-117.3835, 262,335,386,"15,350"
Fri 07:22:03 PM,33.9782,-117.4414, 263,336,387,"14,325"
Fri 07:22:22 PM,33.9750,-117.4771, 269,332,382,"13,825"
Fri 07:23:00 PM,33.9854,-117.5422, 286,314,361,"13,100"
Fri 07:23:30 PM,33.9965,-117.5899, 286,311,358,"12,425"
Fri 07:24:04 PM,34.0091,-117.6441, 287,303,349,"11,575"
Fri 07:24:25 PM,34.0176,-117.6808, 284,303,349,"10,950"
Fri 07:24:45 PM,34.0200,-117.7152, 267,304,350,"10,550"
Fri 07:25:05 PM,34.0171,-117.7481, 264,304,350,"10,125"
Fri 07:25:35 PM,34.0121,-117.7999, 263,305,351,"9,300"
Fri 07:26:05 PM,34.0074,-117.8491, 263,301,346,"8,475"
Fri 07:26:35 PM,34.0028,-117.8962, 263,291,335,"7,725"
Fri 07:27:05 PM,33.9980,-117.9453, 263,283,326,"6,900"
Fri 07:27:35 PM,33.9933,-117.9920, 263,274,315,"6,150"
Fri 07:28:05 PM,33.9890,-118.0352, 263,259,298,"5,600"
Fri 07:28:35 PM,33.9849,-118.0762, 263,242,278,"5,275"
Fri 07:29:05 PM,33.9808,-118.1168, 263,239,275,"4,425"
Fri 07:29:35 PM,33.9774,-118.1522, 264,202,232,"3,975"
Fri 07:30:05 PM,33.9739,-118.1863, 263,190,219,"3,425"
Fri 07:30:35 PM,33.9710,-118.2160, 263,182,209,"2,950"
Fri 07:31:05 PM,33.9681,-118.2445, 263,170,196,"2,475"
Fri 07:31:35 PM,33.9654,-118.2711, 263,154,177,"2,075"
Fri 07:32:05 PM,33.9628,-118.2969, 263,147,169,"1,650"
Fri 07:32:35 PM,33.9604,-118.3199, 263,145,167,"1,300"
,,,
Fri 07:32:39 PM,33.9601,-118.3235, 263,144,166,"1,250"
,,,
Fri 07:32:51 PM,33.9591,-118.3337, 263,140,161,"1,100"
Fri 07:33:07 PM,33.9578,-118.3458, 264,142,163,875
Fri 07:33:23 PM,33.9565,-118.3587, 263,141,162,700
Fri 07:33:39 PM,33.9551,-118.3729, 263,142,163,475
Fri 07:33:55 PM,33.9540,-118.3831, 263,144,166,300
Fri 07:34:11 PM,33.9528,-118.3952, 263,142,163,100
Fri 07:34:27 PM,33.9514,-118.4084, 263,137,158,
,,,
Fri 07:34:59 PM    Arrival (LAX) @ Friday 04:34:59 PM PST,,,FlightAware
,,,
Taxi Time: 7 minutes,,,
Fri 07:42:00 PM    Gate Arrival (LAX) @ Friday 04:42:00 PM PST,,,Airline
