Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 12:31:37 AM    Departure (PHX) @ Monday 09:31:37 PM MST,,,FlightAware ADS-B (KPHX)
Tue 12:31:37 AM,33.4310,-111.9956, 91,186,214,"1,175"
Tue 12:31:53 AM,33.4307,-111.9794, 91,188,216,"2,025"
Tue 12:32:09 AM,33.4306,-111.9637, 90,189,217,"2,875"
Tue 12:32:25 AM,33.4312,-111.9465, 87,199,229,"3,450"
Tue 12:32:41 AM,33.4322,-111.9279, 86,222,255,"3,825"
Tue 12:32:58 AM,33.4332,-111.9065, 87,230,265,"4,575"
Tue 12:33:15 AM,33.4335,-111.8832, 94,236,272,"5,400"
Tue 12:33:34 AM,33.4282,-111.8580, 112,254,292,"6,025"
Tue 12:33:52 AM,33.4145,-111.8385, 147,271,312,"6,525"
Tue 12:34:10 AM,33.3929,-111.8328, 183,277,319,"7,325"
Tue 12:34:27 AM,33.3725,-111.8441, 220,282,325,"8,125"
Tue 12:34:43 AM,33.3597,-111.8622, 236,282,325,"8,975"
Tue 12:35:03 AM,33.3499,-111.8896, 256,282,325,"10,200"
Tue 12:35:21 AM,33.3479,-111.9194, 276,310,357,"10,800"
Tue 12:35:44 AM,33.3559,-111.9573, 285,344,396,"11,250"
Tue 12:36:24 AM,33.3687,-112.0355, 280,368,423,"12,775"
Tue 12:36:49 AM,33.3755,-112.0877, 279,375,432,"14,100"
Tue 12:37:20 AM,33.3844,-112.1530, 280,382,440,"15,825"
Tue 12:37:50 AM,33.3930,-112.2128, 280,387,445,"17,425"
Tue 12:38:21 AM,33.4034,-112.2820, 280,394,453,"19,075"
Tue 12:38:51 AM,33.4130,-112.3466, 280,403,464,"20,350"
Tue 12:39:22 AM,33.4231,-112.4148, 280,413,475,"21,650"
Tue 12:39:52 AM,33.4329,-112.4825, 280,420,483,"22,900"
Tue 12:40:22 AM,33.4431,-112.5522, 280,432,497,"23,825"
Tue 12:40:42 AM,33.4491,-112.6008, 276,443,510,"24,325"
Tue 12:41:02 AM,33.4507,-112.6499, 271,452,520,"24,825"
Tue 12:41:32 AM,33.4517,-112.7266, 271,464,534,"25,600"
Tue 12:41:48 AM,33.4536,-112.7694, 275,467,537,"25,975"
Tue 12:42:15 AM,33.4659,-112.8358, 288,466,536,"26,000"
Tue 12:42:57 AM,33.4995,-112.9340, 293,466,536,"26,000"
Tue 12:43:27 AM,33.5243,-113.0049, 293,466,536,"26,000"
Tue 12:43:57 AM,33.5496,-113.0772, 293,467,537,"26,000"
Tue 12:44:27 AM,33.5747,-113.1490, 292,467,537,"26,000"
Tue 12:44:57 AM,33.6002,-113.2241, 293,469,540,"26,000"
Tue 12:45:27 AM,33.6252,-113.2958, 293,469,540,"26,000"
Tue 12:45:57 AM,33.6501,-113.3672, 293,470,541,"26,000"
Tue 12:46:27 AM,33.6757,-113.4409, 292,472,543,"26,000"
Tue 12:46:57 AM,33.7004,-113.5129, 292,473,544,"26,000"
Tue 12:47:27 AM,33.7251,-113.5843, 292,474,545,"26,000"
Tue 12:47:57 AM,33.7502,-113.6578, 292,473,544,"26,000"
Tue 12:48:27 AM,33.7753,-113.7315, 292,474,545,"26,000"
Tue 12:48:57 AM,33.7990,-113.8010, 292,475,547,"26,000"
Tue 12:49:27 AM,33.8244,-113.8756, 292,475,547,"26,000"
Tue 12:49:57 AM,33.8493,-113.9490, 292,476,548,"26,000"
Tue 12:50:27 AM,33.8743,-114.0225, 292,476,548,"26,000"
Tue 12:50:57 AM,33.8984,-114.0951, 289,477,549,"26,000"
Tue 12:51:44 AM,33.9226,-114.2171, 282,477,549,"26,000"
Tue 12:52:14 AM,33.9362,-114.2975, 282,478,550,"26,000"
Tue 12:52:44 AM,33.9490,-114.3732, 282,478,550,"26,000"
Tue 12:53:14 AM,33.9622,-114.4512, 282,479,551,"26,000"
Tue 12:53:45 AM,33.9760,-114.5329, 281,478,550,"26,000"
Tue 12:54:15 AM,33.9888,-114.6090, 281,478,550,"26,000"
Tue 12:54:45 AM,34.0017,-114.6866, 281,477,549,"26,000"
