Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 10:36:42 AM    Departure (PHX) @ Tuesday 07:36:42 AM MST,,,FlightAware ADS-B (KLUF)
Tue 10:36:42 AM,33.4314,-111.9845, 88,169,194,"1,925"
Tue 10:36:58 AM,33.4318,-111.9716, 87,167,192,"2,600"
Tue 10:37:14 AM,33.4326,-111.9547, 88,183,211,"3,000"
Tue 10:37:30 AM,33.4331,-111.9383, 88,199,229,"3,425"
Tue 10:37:58 AM,33.4341,-111.9046, 88,227,261,"4,225"
Tue 10:38:14 AM,33.4339,-111.8836, 98,234,269,"4,850"
Tue 10:38:30 AM,33.4276,-111.8658, 125,242,278,"5,325"
Tue 10:38:47 AM,33.4127,-111.8514, 149,244,281,"6,025"
Tue 10:39:04 AM,33.3930,-111.8454, 182,238,274,"6,850"
Tue 10:39:20 AM,33.3782,-111.8495, 204,240,276,"7,400"
Tue 10:39:36 AM,33.3646,-111.8650, 239,250,288,"7,925"
Tue 10:39:52 AM,33.3607,-111.8847, 274,259,298,"8,400"
Tue 10:40:19 AM,33.3659,-111.9236, 279,257,296,"9,750"
Tue 10:40:49 AM,33.3715,-111.9687, 278,281,323,"10,850"
Tue 10:41:19 AM,33.3777,-112.0182, 279,317,365,"11,475"
Tue 10:41:48 AM,33.3845,-112.0685, 279,337,388,"12,400"
Tue 10:42:18 AM,33.3917,-112.1270, 278,348,400,"13,800"
Tue 10:42:48 AM,33.3986,-112.1848, 278,352,405,"15,375"
Tue 10:43:18 AM,33.4055,-112.2395, 279,349,402,"17,025"
Tue 10:43:48 AM,33.4128,-112.2977, 279,352,405,"18,550"
Tue 10:44:18 AM,33.4202,-112.3575, 279,359,413,"19,875"
Tue 10:44:48 AM,33.4275,-112.4159, 278,370,426,"20,975"
Tue 10:45:18 AM,33.4348,-112.4759, 278,382,440,"21,925"
Tue 10:45:48 AM,33.4425,-112.5393, 278,389,448,"23,025"
Tue 10:46:18 AM,33.4496,-112.6032, 274,390,449,"24,350"
Tue 10:46:57 AM,33.4511,-112.6873, 271,392,451,"25,850"
Tue 10:47:27 AM,33.4521,-112.7540, 271,392,451,"26,775"
Tue 10:47:52 AM,33.4583,-112.8090, 284,390,449,"27,250"
Tue 10:48:15 AM,33.4713,-112.8522, 293,388,447,"27,575"
Tue 10:48:45 AM,33.4919,-112.9117, 293,387,445,"28,000"
Tue 10:49:15 AM,33.5128,-112.9721, 293,388,447,"28,000"
Tue 10:49:45 AM,33.5336,-113.0313, 293,388,447,"28,000"
Tue 10:50:15 AM,33.5543,-113.0904, 293,389,448,"28,000"
Tue 10:50:45 AM,33.5753,-113.1508, 293,389,448,"28,000"
Tue 10:51:15 AM,33.5959,-113.2099, 293,389,448,"28,000"
Tue 10:51:45 AM,33.6169,-113.2706, 292,391,450,"28,025"
