Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 10:29:41 PM    Departure (PHX) @ Wednesday 07:29:41 PM MST,,,FlightAware ADS-B (KFFZ)
Wed 10:29:41 PM,33.4310,-111.9967, 90,153,176,"1,450"
Wed 10:29:57 PM,33.4312,-111.9845, 88,154,177,"2,075"
Wed 10:30:13 PM,33.4318,-111.9701, 87,166,191,"2,550"
Wed 10:30:29 PM,33.4328,-111.9522, 87,200,230,"2,775"
Wed 10:30:45 PM,33.4333,-111.9352, 89,214,246,"3,200"
Wed 10:31:09 PM,33.4340,-111.9057, 88,228,262,"4,225"
Wed 10:31:25 PM,33.4337,-111.8845, 100,239,275,"4,825"
Wed 10:31:42 PM,33.4247,-111.8642, 135,240,276,"5,700"
Wed 10:32:00 PM,33.4091,-111.8498, 149,244,281,"6,575"
Wed 10:32:16 PM,33.3919,-111.8444, 179,253,291,"7,150"
Wed 10:32:32 PM,33.3754,-111.8501, 207,257,296,"7,825"
Wed 10:32:50 PM,33.3574,-111.8674, 238,255,293,"8,750"
Wed 10:33:09 PM,33.3522,-111.8916, 272,252,290,"9,575"
Wed 10:33:49 PM,33.3576,-111.9483, 277,258,297,"11,325"
Wed 10:34:19 PM,33.3619,-111.9921, 277,303,349,"11,475"
Wed 10:34:48 PM,33.3685,-112.0442, 280,313,360,"12,475"
Wed 10:35:18 PM,33.3757,-112.0927, 280,314,361,"13,600"
Wed 10:35:48 PM,33.3834,-112.1446, 280,315,362,"14,825"
Wed 10:36:18 PM,33.3911,-112.1965, 280,319,367,"15,875"
Wed 10:36:48 PM,33.3989,-112.2497, 280,321,369,"16,950"
Wed 10:37:18 PM,33.4065,-112.3013, 280,321,369,"17,975"
Wed 10:37:50 PM,33.4150,-112.3590, 280,323,372,"19,025"
Wed 10:38:20 PM,33.4223,-112.4093, 280,327,376,"19,875"
Wed 10:38:50 PM,33.4304,-112.4649, 280,332,382,"20,700"
Wed 10:39:20 PM,33.4384,-112.5197, 280,335,386,"21,525"
Wed 10:39:50 PM,33.4463,-112.5752, 279,339,390,"22,275"
Wed 10:40:11 PM,33.4498,-112.6118, 274,341,392,"22,775"
Wed 10:40:29 PM,33.4508,-112.6458, 271,343,395,"23,200"
Wed 10:40:59 PM,33.4515,-112.7039, 271,347,399,"23,875"
Wed 10:41:29 PM,33.4523,-112.7618, 271,350,403,"24,575"
Wed 10:41:51 PM,33.4569,-112.8059, 283,351,404,"25,100"
