Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 06:43:02 PM    Departure (PHX) @ Thursday 04:43:02 PM MST,,,FlightAware ADS-B (KFFZ)
Thu 06:43:02 PM,33.4310,-112.0045, 90,147,169,"1,400"
Thu 06:43:18 PM,33.4309,-111.9913, 90,145,167,"2,150"
Thu 06:43:34 PM,33.4313,-111.9789, 87,154,177,"2,700"
Thu 06:43:50 PM,33.4320,-111.9629, 87,189,217,"2,850"
Thu 06:44:06 PM,33.4327,-111.9445, 88,205,236,"3,300"
Thu 06:44:22 PM,33.4330,-111.9260, 89,213,245,"4,025"
Thu 06:44:39 PM,33.4334,-111.9058, 89,234,269,"4,475"
Thu 06:44:56 PM,33.4333,-111.8838, 99,250,288,"5,025"
Thu 06:45:13 PM,33.4239,-111.8621, 134,257,296,"5,600"
Thu 06:45:30 PM,33.4090,-111.8476, 149,255,293,"6,475"
Thu 06:45:46 PM,33.3893,-111.8425, 186,247,284,"7,225"
Thu 06:46:02 PM,33.3747,-111.8494, 213,240,276,"7,975"
Thu 06:46:18 PM,33.3599,-111.8624, 226,241,277,"8,625"
Thu 06:46:34 PM,33.3521,-111.8815, 261,234,269,"9,325"
Thu 06:47:15 PM,33.3562,-111.9335, 277,247,284,"11,075"
Thu 06:47:55 PM,33.3623,-111.9950, 278,305,351,"11,400"
Thu 06:48:15 PM,33.3665,-112.0298, 279,321,369,"11,775"
Thu 06:48:45 PM,33.3748,-112.0858, 280,331,381,"12,800"
Thu 06:49:15 PM,33.3828,-112.1397, 280,335,386,"13,850"
Thu 06:49:45 PM,33.3903,-112.1907, 280,335,386,"14,975"
Thu 06:50:15 PM,33.3985,-112.2458, 280,338,389,"16,000"
Thu 06:50:45 PM,33.4070,-112.3040, 280,343,395,"17,000"
Thu 06:51:15 PM,33.4151,-112.3591, 280,350,403,"17,775"
Thu 06:51:45 PM,33.4235,-112.4162, 280,353,406,"18,725"
Thu 06:52:15 PM,33.4320,-112.4749, 280,357,411,"19,525"
Thu 06:52:45 PM,33.4405,-112.5333, 280,360,414,"20,350"
Thu 06:53:06 PM,33.4465,-112.5755, 278,362,417,"20,950"
Thu 06:53:37 PM,33.4509,-112.6400, 271,366,421,"21,750"
Thu 06:54:07 PM,33.4516,-112.6977, 271,372,428,"22,350"
Thu 06:54:37 PM,33.4524,-112.7612, 272,377,434,"22,950"
Thu 06:54:57 PM,33.4564,-112.8007, 283,378,435,"23,350"
Thu 06:55:13 PM,33.4645,-112.8331, 290,378,435,"23,675"
Thu 06:55:43 PM,33.4851,-112.8918, 293,381,438,"24,275"
Thu 06:56:13 PM,33.5062,-112.9522, 293,387,445,"24,750"
Thu 06:56:43 PM,33.5265,-113.0102, 293,389,448,"25,325"
Thu 06:57:13 PM,33.5472,-113.0694, 293,391,450,"25,975"
Thu 06:57:43 PM,33.5681,-113.1295, 293,395,455,"26,000"
Thu 06:58:14 PM,33.5901,-113.1927, 293,395,455,"26,000"
Thu 06:58:45 PM,33.6119,-113.2558, 293,397,457,"26,000"
Thu 06:59:15 PM,33.6330,-113.3166, 292,399,459,"26,000"
Thu 06:59:45 PM,33.6539,-113.3772, 293,395,455,"26,000"
Thu 07:00:15 PM,33.6745,-113.4369, 293,374,430,"26,850"
Thu 07:00:45 PM,33.6940,-113.4937, 292,373,429,"27,475"
Thu 07:01:16 PM,33.7151,-113.5549, 292,374,430,"28,250"
Thu 07:01:46 PM,33.7348,-113.6124, 292,375,432,"29,000"
Thu 07:02:16 PM,33.7537,-113.6677, 292,375,432,"29,725"
Thu 07:02:46 PM,33.7739,-113.7270, 292,388,447,"29,925"
Thu 07:03:17 PM,33.7955,-113.7902, 292,403,464,"30,000"
Thu 07:03:47 PM,33.8166,-113.8521, 292,402,463,"30,000"
Thu 07:04:17 PM,33.8377,-113.9144, 292,401,461,"30,000"
Thu 07:04:47 PM,33.8585,-113.9756, 292,398,458,"30,000"
Thu 07:05:18 PM,33.8804,-114.0400, 292,400,460,"30,000"
Thu 07:05:41 PM,33.8964,-114.0884, 290,399,459,"30,000"
Thu 07:06:22 PM,33.9158,-114.1754, 282,399,459,"30,000"
Thu 07:06:52 PM,33.9269,-114.2410, 282,403,464,"30,000"
Thu 07:07:23 PM,33.9379,-114.3059, 282,401,461,"30,000"
Thu 07:08:00 PM,33.9517,-114.3877, 281,399,459,"30,000"
Thu 07:08:30 PM,33.9627,-114.4529, 281,401,461,"30,000"
Thu 07:09:00 PM,33.9740,-114.5205, 281,404,465,"30,000"
Thu 07:09:31 PM,33.9851,-114.5871, 281,405,466,"30,000"
Thu 07:10:01 PM,33.9959,-114.6519, 281,405,466,"30,000"
Thu 07:10:31 PM,34.0072,-114.7202, 281,404,465,"30,000"
Thu 07:11:02 PM,34.0183,-114.7871, 281,403,464,"30,000"
Thu 07:11:32 PM,34.0293,-114.8537, 281,403,464,"30,000"
Thu 07:12:02 PM,34.0403,-114.9205, 281,402,463,"30,000"
