Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 04:03:00 PM    Left Gate (PHX) @ Saturday 02:03:00 PM MST,,,Delta Air Lines
,,,
Taxi Time: 19 minutes,,,
Sat 04:22:30 PM    Departure (PHX) @ Saturday 02:22:30 PM MST,,,FlightAware ADS-B (KPHX)
Sat 04:22:30 PM,33.4309,-111.9898, 91,152,175,"1,950"
Sat 04:22:46 PM,33.4312,-111.9758, 89,165,190,"2,425"
Sat 04:23:02 PM,33.4316,-111.9608, 87,181,208,"3,000"
Sat 04:23:18 PM,33.4322,-111.9456, 87,199,229,"3,425"
Sat 04:23:34 PM,33.4329,-111.9275, 87,218,251,"3,950"
Sat 04:23:51 PM,33.4337,-111.9039, 87,231,266,"4,700"
Sat 04:24:07 PM,33.4335,-111.8837, 100,237,273,"5,475"
Sat 04:24:26 PM,33.4229,-111.8621, 139,242,278,"6,475"
Sat 04:24:43 PM,33.4080,-111.8490, 151,248,285,"7,150"
Sat 04:25:00 PM,33.3890,-111.8449, 183,252,290,"7,950"
Sat 04:25:20 PM,33.3672,-111.8558, 212,254,292,"8,975"
Sat 04:25:37 PM,33.3543,-111.8746, 248,257,296,"9,750"
Sat 04:25:57 PM,33.3528,-111.9032, 275,260,299,"10,625"
Sat 04:26:36 PM,33.3587,-111.9591, 277,284,327,"11,800"
Sat 04:27:06 PM,33.3637,-112.0081, 278,321,369,"12,125"
Sat 04:27:36 PM,33.3715,-112.0635, 280,325,374,"13,350"
Sat 04:28:06 PM,33.3792,-112.1153, 280,327,376,"14,525"
Sat 04:28:36 PM,33.3870,-112.1681, 280,331,381,"15,600"
Sat 04:29:06 PM,33.3952,-112.2238, 280,330,380,"16,825"
Sat 04:29:36 PM,33.4031,-112.2770, 280,335,386,"17,750"
Sat 04:29:58 PM,33.4090,-112.3174, 281,339,390,"18,375"
Sat 04:30:38 PM,33.4202,-112.3941, 280,347,399,"19,525"
Sat 04:31:08 PM,33.4282,-112.4493, 280,345,397,"20,525"
Sat 04:31:38 PM,33.4368,-112.5085, 280,350,403,"21,375"
Sat 04:32:08 PM,33.4449,-112.5641, 280,352,405,"22,175"
Sat 04:32:25 PM,33.4485,-112.5948, 276,356,410,"22,600"
Sat 04:32:41 PM,33.4506,-112.6304, 272,360,414,"23,000"
Sat 04:33:11 PM,33.4514,-112.6880, 271,365,420,"23,625"
Sat 04:33:41 PM,33.4522,-112.7469, 271,367,422,"24,325"
Sat 04:34:03 PM,33.4554,-112.7960, 279,365,420,"24,950"
Sat 04:34:19 PM,33.4622,-112.8258, 289,363,418,"25,350"
Sat 04:35:03 PM,33.4906,-112.9078, 293,372,428,"26,150"
Sat 04:35:33 PM,33.5099,-112.9628, 293,376,433,"26,750"
Sat 04:36:03 PM,33.5307,-113.0222, 293,378,435,"27,475"
Sat 04:36:33 PM,33.5508,-113.0800, 293,383,441,"28,050"
Sat 04:37:03 PM,33.5717,-113.1400, 293,390,449,"28,600"
Sat 04:37:33 PM,33.5926,-113.2001, 293,394,453,"29,200"
Sat 04:38:03 PM,33.6132,-113.2597, 293,395,455,"29,850"
Sat 04:38:36 PM,33.6367,-113.3274, 292,396,456,"30,000"
Sat 04:39:06 PM,33.6574,-113.3877, 292,396,456,"30,000"
Sat 04:39:36 PM,33.6780,-113.4472, 292,396,456,"30,000"
Sat 04:40:06 PM,33.6992,-113.5088, 292,396,456,"30,000"
Sat 04:40:37 PM,33.7215,-113.5739, 292,396,456,"30,000"
Sat 04:41:08 PM,33.7422,-113.6343, 292,396,456,"30,000"
Sat 04:41:38 PM,33.7635,-113.6963, 292,396,456,"30,000"
Sat 04:42:09 PM,33.7857,-113.7615, 292,396,456,"30,000"
Sat 04:42:40 PM,33.8064,-113.8224, 292,397,457,"30,000"
Sat 04:43:11 PM,33.8285,-113.8872, 292,397,457,"30,000"
Sat 04:43:43 PM,33.8501,-113.9509, 292,397,457,"30,000"
Sat 04:44:13 PM,33.8712,-114.0130, 292,397,457,"30,000"
Sat 04:44:43 PM,33.8923,-114.0754, 292,394,453,"30,000"
