Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 10:26:00 PM    Left Gate (PHX) @ Friday 08:26:00 PM MST,,,Delta Air Lines
,,,
Taxi Time: 18 minutes,,,
Fri 10:44:08 PM    Departure (PHX) @ Friday 08:44:08 PM MST,,,FlightAware ADS-B (KPHX)
Fri 10:44:08 PM,33.4311,-112.0178, 271,165,190,"1,250"
Fri 10:44:24 PM,33.4314,-112.0321, 271,166,191,"2,025"
Fri 10:44:40 PM,33.4316,-112.0481, 270,176,203,"2,775"
Fri 10:44:56 PM,33.4315,-112.0656, 268,203,234,"3,050"
Fri 10:45:12 PM,33.4282,-112.0817, 244,208,239,"3,625"
Fri 10:45:42 PM,33.4137,-112.1135, 241,229,264,"4,575"
Fri 10:46:12 PM,33.3976,-112.1474, 240,253,291,"5,625"
Fri 10:46:42 PM,33.3782,-112.1876, 240,275,316,"6,700"
Fri 10:47:12 PM,33.3598,-112.2258, 241,285,328,"7,950"
Fri 10:47:42 PM,33.3394,-112.2682, 240,301,346,"9,075"
Fri 10:48:27 PM,33.3071,-112.3344, 241,307,353,"11,125"
Fri 10:48:57 PM,33.2857,-112.3791, 240,320,368,"12,100"
Fri 10:49:27 PM,33.2624,-112.4269, 239,328,377,"13,125"
Fri 10:49:57 PM,33.2398,-112.4717, 239,330,380,"14,175"
Fri 10:50:27 PM,33.2166,-112.5178, 239,332,382,"15,200"
Fri 10:50:57 PM,33.1928,-112.5663, 240,335,386,"16,225"
Fri 10:51:24 PM,33.1794,-112.6132, 259,338,389,"16,900"
Fri 10:51:54 PM,33.1709,-112.6688, 260,344,396,"17,725"
Fri 10:52:24 PM,33.1628,-112.7239, 262,343,395,"18,725"
Fri 10:53:03 PM,33.1619,-112.8005, 271,347,399,"19,000"
Fri 10:53:33 PM,33.1656,-112.8572, 280,345,397,"19,000"
Fri 10:53:53 PM,33.1725,-112.8925, 293,343,395,"19,000"
Fri 10:54:11 PM,33.1915,-112.9212, 324,343,395,"19,000"
Fri 10:54:29 PM,33.2139,-112.9368, 332,347,399,"19,175"
Fri 10:54:59 PM,33.2571,-112.9646, 331,349,402,"20,150"
Fri 10:55:20 PM,33.2864,-112.9881, 318,355,409,"20,650"
Fri 10:55:48 PM,33.3156,-113.0289, 307,359,413,"21,475"
Fri 10:56:18 PM,33.3449,-113.0756, 307,360,414,"22,325"
Fri 10:56:48 PM,33.3768,-113.1262, 307,364,419,"23,125"
Fri 10:57:18 PM,33.4077,-113.1752, 307,368,423,"23,875"
Fri 10:57:48 PM,33.4364,-113.2209, 307,365,420,"24,750"
Fri 10:58:18 PM,33.4678,-113.2708, 307,370,426,"25,375"
Fri 10:58:48 PM,33.4976,-113.3182, 307,372,428,"26,125"
Fri 10:59:18 PM,33.5294,-113.3690, 307,369,425,"27,050"
Fri 10:59:48 PM,33.5605,-113.4186, 307,374,430,"27,750"
Fri 11:00:18 PM,33.5915,-113.4682, 307,382,440,"28,000"
Fri 11:00:48 PM,33.6228,-113.5182, 307,384,442,"28,000"
Fri 11:01:18 PM,33.6556,-113.5708, 307,384,442,"28,000"
Fri 11:01:48 PM,33.6870,-113.6213, 307,379,436,"28,000"
Fri 11:02:19 PM,33.7198,-113.6741, 307,377,434,"28,000"
Fri 11:02:49 PM,33.7502,-113.7231, 307,377,434,"28,000"
Fri 11:03:19 PM,33.7818,-113.7741, 306,376,433,"28,000"
Fri 11:03:38 PM,33.7995,-113.8078, 299,381,438,"28,000"
Fri 11:03:54 PM,33.8120,-113.8386, 294,386,444,"28,000"
Fri 11:04:24 PM,33.8328,-113.8998, 292,384,442,"28,000"
Fri 11:04:54 PM,33.8519,-113.9561, 292,384,442,"28,000"
Fri 11:05:24 PM,33.8721,-114.0158, 292,383,441,"28,000"
Fri 11:05:54 PM,33.8925,-114.0761, 292,383,441,"28,000"
Fri 11:06:24 PM,33.9088,-114.1368, 284,390,449,"28,000"
Fri 11:06:42 PM,33.9154,-114.1739, 281,392,451,"28,000"
Fri 11:07:12 PM,33.9242,-114.2405, 277,396,456,"28,000"
Fri 11:07:42 PM,33.9305,-114.3071, 277,397,457,"28,000"
Fri 11:08:12 PM,33.9367,-114.3717, 277,400,460,"28,000"
