Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 11:52:42 AM    Departure (PHX) @ Thursday 09:52:42 AM MST,,,FlightAware ADS-B (KSDL)
Thu 11:52:42 AM,33.4311,-112.0038, 270,113,130,"1,200"
Thu 11:52:58 AM,33.4311,-112.0170, 271,166,191,"1,325"
Thu 11:53:14 AM,33.4311,-112.0329, 269,175,201,"1,950"
Thu 11:53:30 AM,33.4302,-112.0466, 262,178,205,"2,550"
Thu 11:53:46 AM,33.4267,-112.0649, 254,200,230,"2,925"
Thu 11:54:02 AM,33.4225,-112.0809, 253,220,253,"3,300"
Thu 11:54:30 AM,33.4138,-112.1137, 252,227,261,"4,600"
Thu 11:55:00 AM,33.4024,-112.1542, 252,268,308,"5,350"
Thu 11:55:22 AM,33.3942,-112.1848, 256,267,307,"6,525"
Thu 11:55:39 AM,33.3926,-112.2105, 275,267,307,"7,575"
Thu 11:56:02 AM,33.3971,-112.2432, 280,271,312,"8,775"
Thu 11:56:47 AM,33.4074,-112.3119, 280,299,344,"10,975"
Thu 11:57:17 AM,33.4150,-112.3617, 280,317,365,"12,300"
Thu 11:57:47 AM,33.4230,-112.4163, 280,323,372,"13,975"
Thu 11:58:17 AM,33.4310,-112.4701, 280,327,376,"15,700"
Thu 11:58:47 AM,33.4385,-112.5219, 280,334,384,"17,175"
Thu 11:59:17 AM,33.4469,-112.5788, 280,337,388,"18,875"
Thu 11:59:37 AM,33.4502,-112.6151, 272,340,391,"19,850"
Thu 12:00:10 PM,33.4511,-112.6755, 271,347,399,"21,300"
Thu 12:00:40 PM,33.4519,-112.7319, 271,348,400,"22,750"
Thu 12:01:00 PM,33.4529,-112.7756, 273,352,405,"23,700"
Thu 12:01:18 PM,33.4573,-112.8067, 284,357,411,"24,425"
Thu 12:01:36 PM,33.4677,-112.8424, 293,363,418,"25,175"
Thu 12:02:06 PM,33.4870,-112.8981, 293,371,427,"26,150"
Thu 12:02:36 PM,33.5066,-112.9539, 293,379,436,"27,025"
Thu 12:03:06 PM,33.5272,-113.0126, 293,387,445,"27,875"
Thu 12:03:36 PM,33.5481,-113.0728, 293,393,452,"28,725"
Thu 12:04:06 PM,33.5695,-113.1342, 293,400,460,"29,525"
Thu 12:04:36 PM,33.5908,-113.1954, 293,405,466,"30,000"
Thu 12:05:06 PM,33.6123,-113.2573, 293,405,466,"30,000"
Thu 12:05:36 PM,33.6339,-113.3198, 293,404,465,"30,000"
Thu 12:06:06 PM,33.6554,-113.3816, 292,405,466,"30,000"
Thu 12:06:36 PM,33.6762,-113.4424, 292,406,467,"30,125"
Thu 12:07:07 PM,33.6994,-113.5099, 292,411,473,"30,950"
Thu 12:07:37 PM,33.7204,-113.5712, 292,414,476,"31,675"
Thu 12:08:08 PM,33.7434,-113.6376, 293,416,479,"32,025"
Thu 12:08:39 PM,33.7668,-113.7057, 292,416,479,"32,000"
Thu 12:09:11 PM,33.7895,-113.7724, 292,415,478,"32,000"
Thu 12:09:42 PM,33.8129,-113.8412, 292,415,478,"32,000"
Thu 12:10:12 PM,33.8343,-113.9042, 292,415,478,"32,000"
Thu 12:10:47 PM,33.8591,-113.9777, 292,416,479,"32,000"
Thu 12:11:21 PM,33.8839,-114.0507, 292,417,480,"32,000"
Thu 12:11:41 PM,33.8986,-114.0947, 290,417,480,"32,000"
Thu 12:11:59 PM,33.9082,-114.1332, 284,414,476,"32,000"
Thu 12:12:39 PM,33.9238,-114.2228, 282,414,476,"32,000"
Thu 12:13:09 PM,33.9353,-114.2907, 281,414,476,"32,000"
Thu 12:13:39 PM,33.9465,-114.3585, 281,414,476,"32,000"
Thu 12:14:09 PM,33.9578,-114.4265, 281,416,479,"32,000"
Thu 12:14:40 PM,33.9695,-114.4956, 282,417,480,"32,000"
Thu 12:15:13 PM,33.9827,-114.5737, 282,417,480,"32,000"
Thu 12:15:45 PM,33.9943,-114.6425, 281,418,481,"32,000"
Thu 12:16:15 PM,34.0058,-114.7130, 281,419,482,"32,000"
Thu 12:16:46 PM,34.0179,-114.7858, 281,420,483,"32,000"
Thu 12:17:16 PM,34.0291,-114.8530, 281,420,483,"32,000"
Thu 12:17:46 PM,34.0408,-114.9243, 281,421,484,"32,000"
Thu 12:18:16 PM,34.0516,-114.9903, 281,421,484,"32,000"
Thu 12:18:46 PM,34.0629,-115.0594, 281,422,486,"32,000"
Thu 12:19:17 PM,34.0748,-115.1326, 281,423,487,"32,000"
Thu 12:19:47 PM,34.0859,-115.2031, 281,423,487,"32,000"
Thu 12:20:17 PM,34.0955,-115.2623, 282,423,487,"32,000"
