Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 02:14:00 AM    Left Gate (PHX) @ Friday 12:14:00 AM MST,,,Airline
,,,
Taxi Time: 18 minutes,,,
Fri 02:32:45 AM    Departure (PHX) @ Friday 12:32:45 AM MST,,,FlightAware ADS-B (KPHX)
Fri 02:32:45 AM,33.4408,-112.0018, 90,157,181,"1,450"
Fri 02:33:01 AM,33.4406,-111.9866, 92,159,183,"2,150"
Fri 02:33:17 AM,33.4400,-111.9719, 93,171,197,"2,750"
Fri 02:33:33 AM,33.4392,-111.9560, 94,196,226,"3,125"
Fri 02:33:49 AM,33.4383,-111.9400, 94,208,239,"3,600"
Fri 02:34:16 AM,33.4366,-111.9063, 93,222,255,"4,925"
Fri 02:34:34 AM,33.4350,-111.8826, 100,240,276,"5,600"
Fri 02:34:50 AM,33.4275,-111.8642, 127,255,293,"6,100"
Fri 02:35:06 AM,33.4113,-111.8509, 160,273,314,"6,600"
Fri 02:35:22 AM,33.3902,-111.8505, 195,272,313,"7,700"
Fri 02:35:38 AM,33.3743,-111.8624, 227,274,315,"8,575"
Fri 02:35:56 AM,33.3651,-111.8879, 260,277,319,"9,650"
Fri 02:36:15 AM,33.3673,-111.9150, 282,284,327,"10,725"
Fri 02:36:42 AM,33.3777,-111.9612, 284,327,376,"11,500"
Fri 02:37:23 AM,33.3884,-112.0373, 278,328,377,"14,225"
Fri 02:37:40 AM,33.3919,-112.0679, 280,340,391,"15,100"
Fri 02:38:19 AM,33.4103,-112.1426, 287,373,429,"16,500"
Fri 02:38:49 AM,33.4256,-112.2013, 287,392,451,"17,625"
Fri 02:39:19 AM,33.4419,-112.2641, 287,399,459,"19,200"
Fri 02:39:49 AM,33.4587,-112.3292, 287,412,474,"20,475"
Fri 02:40:19 AM,33.4756,-112.3946, 287,423,487,"21,675"
Fri 02:40:49 AM,33.4931,-112.4623, 287,429,494,"22,975"
Fri 02:41:19 AM,33.5102,-112.5289, 287,400,460,"25,450"
Fri 02:41:49 AM,33.5259,-112.5900, 287,399,459,"26,950"
Fri 02:42:19 AM,33.5427,-112.6558, 287,426,490,"27,150"
Fri 02:42:49 AM,33.5608,-112.7269, 287,431,496,"28,200"
Fri 02:43:19 AM,33.5782,-112.7951, 287,429,494,"29,350"
Fri 02:43:49 AM,33.5955,-112.8633, 287,426,490,"30,525"
Fri 02:44:19 AM,33.6117,-112.9275, 287,420,483,"31,725"
Fri 02:44:53 AM,33.6319,-113.0071, 287,422,486,"31,975"
Fri 02:45:24 AM,33.6491,-113.0750, 287,422,486,"32,000"
Fri 02:45:56 AM,33.6668,-113.1457, 287,424,488,"32,000"
Fri 02:46:26 AM,33.6840,-113.2151, 287,424,488,"32,000"
Fri 02:46:57 AM,33.7015,-113.2847, 287,424,488,"32,000"
Fri 02:47:29 AM,33.7197,-113.3576, 287,426,490,"32,000"
Fri 02:48:00 AM,33.7355,-113.4213, 287,426,490,"32,000"
Fri 02:48:31 AM,33.7539,-113.4955, 286,428,493,"32,000"
Fri 02:49:01 AM,33.7705,-113.5629, 286,428,493,"31,975"
Fri 02:49:31 AM,33.7873,-113.6306, 287,428,493,"32,000"
Fri 02:50:01 AM,33.8043,-113.6988, 286,428,493,"32,000"
Fri 02:50:33 AM,33.8225,-113.7736, 286,428,493,"31,975"
Fri 02:51:04 AM,33.8396,-113.8440, 286,427,491,"32,000"
Fri 02:51:34 AM,33.8565,-113.9135, 286,427,491,"32,000"
Fri 02:52:04 AM,33.8726,-113.9801, 286,427,491,"32,000"
Fri 02:52:34 AM,33.8883,-114.0446, 286,426,490,"31,975"
Fri 02:53:02 AM,33.9046,-114.1130, 284,425,489,"31,975"
Fri 02:53:37 AM,33.9186,-114.1935, 282,425,489,"31,975"
Fri 02:54:07 AM,33.9302,-114.2603, 282,425,489,"32,000"
Fri 02:54:37 AM,33.9424,-114.3315, 282,426,490,"32,000"
Fri 02:55:07 AM,33.9538,-114.3998, 281,428,493,"32,000"
Fri 02:55:37 AM,33.9656,-114.4707, 281,432,497,"32,000"
Fri 02:56:07 AM,33.9772,-114.5408, 281,433,498,"31,975"
Fri 02:56:37 AM,33.9890,-114.6117, 281,433,498,"31,975"
Fri 02:57:07 AM,34.0008,-114.6835, 281,433,498,"32,000"
Fri 02:57:37 AM,34.0128,-114.7545, 282,434,499,"32,000"
Fri 02:58:07 AM,34.0245,-114.8249, 281,433,498,"32,000"
Fri 02:58:37 AM,34.0358,-114.8942, 281,434,499,"31,975"
