Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 08:39:21 AM    Departure (PHX) @ Saturday 06:39:21 AM MST,,,FlightAware ADS-B (KIWA)
Sat 08:39:21 AM,33.4408,-111.9983, 90,172,198,"1,225"
Sat 08:39:37 AM,33.4407,-111.9839, 92,171,197,"1,925"
Sat 08:39:53 AM,33.4396,-111.9675, 96,192,221,"2,450"
Sat 08:40:09 AM,33.4381,-111.9489, 95,208,239,"3,000"
Sat 08:40:25 AM,33.4369,-111.9307, 94,225,259,"3,575"
Sat 08:40:45 AM,33.4357,-111.9055, 93,232,267,"4,575"
Sat 08:41:02 AM,33.4347,-111.8844, 98,238,274,"5,425"
Sat 08:41:19 AM,33.4252,-111.8617, 130,248,285,"6,325"
Sat 08:41:35 AM,33.4107,-111.8504, 157,257,296,"6,950"
Sat 08:41:51 AM,33.3920,-111.8486, 192,268,308,"7,575"
Sat 08:42:07 AM,33.3740,-111.8615, 225,277,319,"8,175"
Sat 08:42:23 AM,33.3660,-111.8837, 261,281,323,"8,875"
Sat 08:43:05 AM,33.3737,-111.9496, 279,295,339,"11,025"
Sat 08:43:35 AM,33.3800,-112.0013, 278,331,381,"11,675"
Sat 08:44:05 AM,33.3861,-112.0531, 278,332,382,"13,225"
Sat 08:44:35 AM,33.3929,-112.1092, 278,344,396,"14,500"
Sat 08:45:05 AM,33.3994,-112.1643, 278,343,395,"16,000"
Sat 08:45:35 AM,33.4061,-112.2213, 278,339,390,"17,550"
Sat 08:46:05 AM,33.4132,-112.2800, 278,341,392,"18,975"
Sat 08:46:35 AM,33.4197,-112.3347, 278,353,406,"19,900"
Sat 08:47:05 AM,33.4264,-112.3919, 278,363,418,"20,800"
Sat 08:47:37 AM,33.4336,-112.4565, 278,363,418,"21,000"
Sat 08:48:07 AM,33.4405,-112.5168, 278,361,415,"21,000"
Sat 08:48:37 AM,33.4473,-112.5773, 278,364,419,"21,700"
Sat 08:48:56 AM,33.4501,-112.6137, 272,373,429,"22,225"
Sat 08:49:26 AM,33.4510,-112.6785, 271,382,440,"23,200"
Sat 08:49:56 AM,33.4519,-112.7405, 271,387,445,"24,150"
Sat 08:50:19 AM,33.4552,-112.7923, 280,383,441,"24,950"
Sat 08:50:39 AM,33.4646,-112.8330, 290,377,434,"25,675"
Sat 08:51:09 AM,33.4832,-112.8867, 292,375,432,"26,600"
Sat 08:51:39 AM,33.5046,-112.9484, 293,378,435,"27,525"
Sat 08:52:09 AM,33.5244,-113.0052, 293,382,440,"28,275"
Sat 08:52:39 AM,33.5444,-113.0622, 293,386,444,"28,925"
Sat 08:53:09 AM,33.5655,-113.1227, 293,393,452,"29,450"
Sat 08:53:39 AM,33.5868,-113.1840, 293,402,463,"29,950"
Sat 08:54:09 AM,33.6089,-113.2477, 293,408,470,"30,450"
Sat 08:54:39 AM,33.6307,-113.3106, 293,415,478,"30,975"
Sat 08:55:09 AM,33.6522,-113.3729, 292,418,481,"31,525"
Sat 08:55:39 AM,33.6740,-113.4362, 292,419,482,"32,150"
Sat 08:56:09 AM,33.6968,-113.5027, 292,412,474,"33,075"
Sat 08:56:39 AM,33.7178,-113.5634, 292,410,472,"33,825"
Sat 08:57:11 AM,33.7411,-113.6312, 292,410,472,"34,000"
Sat 08:57:41 AM,33.7628,-113.6942, 292,409,471,"34,000"
