Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 12:33:36 AM    Departure (PHX) @ Friday 10:33:36 PM MST,,,FlightAware ADS-B (KPHX)
Sat 12:33:36 AM,33.4310,-112.0246, 270,194,223,"1,125"
Sat 12:33:52 AM,33.4310,-112.0417, 269,192,221,"2,050"
Sat 12:34:08 AM,33.4284,-112.0591, 253,205,236,"2,800"
Sat 12:34:24 AM,33.4235,-112.0771, 252,224,258,"3,300"
Sat 12:34:40 AM,33.4181,-112.0959, 251,244,281,"3,775"
Sat 12:35:04 AM,33.4085,-112.1298, 252,268,308,"4,850"
Sat 12:35:34 AM,33.3971,-112.1726, 253,270,311,"6,725"
Sat 12:35:54 AM,33.3926,-112.2007, 267,271,312,"7,800"
Sat 12:36:12 AM,33.3950,-112.2274, 281,280,322,"8,625"
Sat 12:36:32 AM,33.4001,-112.2602, 280,293,337,"9,550"
Sat 12:37:02 AM,33.4074,-112.3091, 280,319,367,"10,575"
Sat 12:37:32 AM,33.4158,-112.3672, 280,367,422,"11,075"
Sat 12:38:02 AM,33.4243,-112.4251, 280,378,435,"12,375"
Sat 12:38:32 AM,33.4334,-112.4873, 280,380,437,"14,125"
Sat 12:39:02 AM,33.4427,-112.5502, 280,384,442,"15,850"
Sat 12:39:27 AM,33.4493,-112.6018, 276,391,450,"17,100"
Sat 12:40:04 AM,33.4513,-112.6844, 271,408,470,"18,675"
Sat 12:40:34 AM,33.4523,-112.7536, 272,414,476,"20,025"
Sat 12:40:54 AM,33.4570,-112.8005, 281,414,476,"21,050"
Sat 12:41:39 AM,33.4866,-112.8966, 293,420,483,"22,925"
Sat 12:42:09 AM,33.5097,-112.9623, 293,432,497,"23,825"
Sat 12:42:40 AM,33.5331,-113.0293, 293,437,503,"24,025"
Sat 12:43:10 AM,33.5563,-113.0966, 293,436,502,"24,025"
Sat 12:43:40 AM,33.5790,-113.1619, 293,435,501,"24,025"
Sat 12:44:10 AM,33.6028,-113.2302, 292,433,498,"24,025"
Sat 12:44:42 AM,33.6270,-113.3003, 293,431,496,"24,025"
Sat 12:45:12 AM,33.6500,-113.3665, 293,431,496,"24,025"
Sat 12:45:43 AM,33.6743,-113.4368, 292,433,498,"24,025"
Sat 12:46:13 AM,33.6969,-113.5024, 292,435,501,"24,025"
Sat 12:46:43 AM,33.7199,-113.5698, 292,435,501,"24,025"
Sat 12:47:13 AM,33.7429,-113.6371, 292,436,502,"24,025"
Sat 12:47:44 AM,33.7665,-113.7059, 292,436,502,"24,025"
Sat 12:48:14 AM,33.7888,-113.7712, 292,436,502,"24,025"
Sat 12:48:44 AM,33.8120,-113.8393, 292,436,502,"24,025"
Sat 12:49:14 AM,33.8352,-113.9075, 292,435,501,"24,025"
Sat 12:49:44 AM,33.8580,-113.9747, 292,434,499,"24,025"
Sat 12:50:14 AM,33.8803,-114.0403, 292,434,499,"24,025"
Sat 12:50:36 AM,33.8975,-114.0919, 290,436,502,"24,025"
Sat 12:50:57 AM,33.9094,-114.1397, 283,439,505,"24,025"
Sat 12:51:21 AM,33.9194,-114.1980, 282,439,505,"24,025"
Sat 12:52:00 AM,33.9349,-114.2891, 282,437,503,"24,025"
Sat 12:52:31 AM,33.9476,-114.3647, 282,435,501,"24,025"
Sat 12:53:01 AM,33.9598,-114.4364, 281,435,501,"24,025"
Sat 12:53:32 AM,33.9720,-114.5094, 281,435,501,"24,025"
Sat 12:54:02 AM,33.9833,-114.5765, 281,436,502,"24,025"
Sat 12:54:32 AM,33.9955,-114.6503, 281,424,488,"24,000"
Sat 12:55:03 AM,34.0071,-114.7204, 281,392,451,"24,000"
Sat 12:55:33 AM,34.0176,-114.7836, 282,388,447,"24,025"
Sat 12:56:04 AM,34.0285,-114.8491, 281,386,444,"24,025"
Sat 12:56:35 AM,34.0390,-114.9133, 281,387,445,"24,025"
Sat 12:57:05 AM,34.0496,-114.9781, 281,386,444,"24,025"
Sat 12:57:35 AM,34.0595,-115.0389, 281,385,443,"24,025"
Sat 12:58:05 AM,34.0696,-115.1012, 281,385,443,"24,025"
Sat 12:58:37 AM,34.0806,-115.1689, 281,385,443,"24,025"
Sat 12:59:08 AM,34.0915,-115.2362, 281,384,442,"24,025"
Sat 12:59:38 AM,34.1014,-115.2974, 281,383,441,"24,025"
Sat 01:00:08 AM,34.1114,-115.3601, 281,384,442,"24,025"
Sat 01:00:38 AM,34.1213,-115.4220, 281,384,442,"24,025"
Sat 01:01:08 AM,34.1313,-115.4849, 281,386,444,"24,025"
Sat 01:01:40 AM,34.1426,-115.5559, 281,387,445,"24,025"
Sat 01:02:10 AM,34.1524,-115.6176, 282,388,447,"24,025"
Sat 01:02:27 AM,34.1581,-115.6548, 279,390,449,"24,025"
Sat 01:02:59 AM,34.1603,-115.7230, 266,401,461,"24,025"
Sat 01:03:30 AM,34.1536,-115.7956, 263,404,465,"24,025"
Sat 01:04:00 AM,34.1471,-115.8622, 263,406,467,"24,025"
Sat 01:04:30 AM,34.1405,-115.9305, 263,405,466,"24,025"
Sat 01:05:00 AM,34.1342,-115.9959, 263,401,461,"24,025"
Sat 01:05:31 AM,34.1275,-116.0637, 263,398,458,"24,025"
Sat 01:06:01 AM,34.1213,-116.1274, 263,396,456,"24,025"
Sat 01:06:31 AM,34.1146,-116.1956, 263,396,456,"24,025"
Sat 01:07:01 AM,34.1081,-116.2609, 263,396,456,"24,025"
Sat 01:07:31 AM,34.1014,-116.3273, 263,395,455,"24,025"
Sat 01:08:01 AM,34.0941,-116.3939, 262,395,455,"24,025"
Sat 01:08:25 AM,34.0891,-116.4403, 264,394,453,"24,025"
Sat 01:08:55 AM,34.0819,-116.5073, 263,392,451,"24,025"
Sat 01:09:25 AM,34.0748,-116.5731, 263,391,450,"24,025"
Sat 01:09:55 AM,34.0683,-116.6380, 264,390,449,"24,025"
Sat 01:10:25 AM,34.0626,-116.7019, 264,390,449,"24,025"
