Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 01:45:44 PM    Departure (PHX) @ Thursday 10:45:44 AM MST,,,FlightAware ADS-B (KPHX)
Thu 01:45:44 PM,33.4312,-111.9940, 90,151,174,"1,650"
Thu 01:46:00 PM,33.4312,-111.9806, 90,153,176,"2,250"
Thu 01:46:16 PM,33.4314,-111.9664, 89,171,197,"2,600"
Thu 01:46:32 PM,33.4318,-111.9493, 88,194,223,"3,000"
Thu 01:46:48 PM,33.4323,-111.9331, 87,206,237,"3,400"
Thu 01:47:10 PM,33.4332,-111.9075, 88,218,251,"4,300"
Thu 01:47:26 PM,33.4334,-111.8849, 97,235,270,"4,875"
Thu 01:47:42 PM,33.4266,-111.8664, 130,243,280,"5,500"
Thu 01:47:59 PM,33.4117,-111.8517, 145,246,283,"6,200"
Thu 01:48:17 PM,33.3919,-111.8446, 180,244,281,"7,075"
Thu 01:48:35 PM,33.3749,-111.8506, 209,241,277,"7,800"
Thu 01:48:51 PM,33.3610,-111.8666, 237,241,277,"8,575"
Thu 01:49:17 PM,33.3474,-111.8954, 241,238,274,"9,800"
Thu 01:49:47 PM,33.3309,-111.9320, 242,241,277,"11,100"
Thu 01:50:17 PM,33.3140,-111.9689, 241,274,315,"11,625"
Thu 01:50:47 PM,33.2946,-112.0109, 241,299,344,"12,225"
Thu 01:51:04 PM,33.2855,-112.0363, 255,301,346,"12,850"
Thu 01:51:21 PM,33.2864,-112.0644, 283,305,351,"13,525"
Thu 01:51:38 PM,33.2940,-112.0909, 291,307,353,"14,225"
Thu 01:52:08 PM,33.3096,-112.1401, 290,305,351,"15,475"
Thu 01:52:38 PM,33.3238,-112.1862, 290,308,354,"16,475"
Thu 01:53:08 PM,33.3393,-112.2364, 290,316,364,"17,350"
Thu 01:53:38 PM,33.3546,-112.2866, 290,320,368,"18,275"
Thu 01:54:08 PM,33.3698,-112.3363, 290,325,374,"19,100"
Thu 01:54:38 PM,33.3851,-112.3865, 290,325,374,"20,025"
Thu 01:55:08 PM,33.3999,-112.4352, 290,323,372,"20,900"
Thu 01:55:38 PM,33.4152,-112.4853, 290,327,376,"21,650"
Thu 01:56:08 PM,33.4314,-112.5387, 290,334,384,"22,275"
Thu 01:56:29 PM,33.4423,-112.5753, 289,339,390,"22,700"
Thu 01:56:47 PM,33.4489,-112.6081, 279,336,387,"23,125"
Thu 01:57:06 PM,33.4509,-112.6441, 271,335,386,"23,550"
Thu 01:57:36 PM,33.4516,-112.6991, 271,335,386,"24,325"
Thu 01:58:06 PM,33.4522,-112.7526, 271,339,390,"24,950"
Thu 01:58:26 PM,33.4544,-112.7911, 279,344,396,"25,350"
Thu 01:58:46 PM,33.4622,-112.8262, 290,349,402,"25,775"
Thu 01:59:23 PM,33.4865,-112.8962, 293,351,404,"26,750"
Thu 01:59:53 PM,33.5052,-112.9497, 293,352,405,"27,450"
Thu 02:00:23 PM,33.5236,-113.0022, 293,355,409,"28,100"
Thu 02:00:53 PM,33.5429,-113.0576, 293,356,410,"28,725"
Thu 02:01:23 PM,33.5624,-113.1134, 293,360,414,"29,350"
Thu 02:01:53 PM,33.5806,-113.1658, 293,363,418,"29,900"
Thu 02:02:25 PM,33.6018,-113.2269, 293,379,436,"30,000"
Thu 02:02:55 PM,33.6222,-113.2857, 292,380,437,"30,000"
Thu 02:03:27 PM,33.6441,-113.3491, 292,378,435,"30,000"
Thu 02:03:58 PM,33.6645,-113.4082, 292,375,432,"30,000"
Thu 02:04:28 PM,33.6835,-113.4634, 292,376,433,"30,000"
Thu 02:04:58 PM,33.7040,-113.5228, 292,379,436,"30,000"
Thu 02:05:28 PM,33.7249,-113.5837, 292,379,436,"30,000"
