Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 10:44:55 AM    Departure (PHX) @ Saturday 07:44:55 AM MST,,,FlightAware ADS-B (KDVT)
Sat 10:44:55 AM,33.4314,-111.9856, 87,167,192,"2,125"
Sat 10:45:11 AM,33.4320,-111.9706, 88,181,208,"2,600"
Sat 10:45:27 AM,33.4323,-111.9536, 89,198,228,"2,925"
Sat 10:45:43 AM,33.4322,-111.9350, 90,223,257,"3,200"
Sat 10:46:07 AM,33.4326,-111.9053, 89,233,268,"4,100"
Sat 10:46:25 AM,33.4325,-111.8809, 96,234,269,"4,900"
Sat 10:46:41 AM,33.4237,-111.8636, 134,221,254,"5,625"
Sat 10:47:06 AM,33.4029,-111.8473, 151,219,252,"6,725"
Sat 10:47:24 AM,33.3865,-111.8444, 190,211,243,"7,425"
Sat 10:47:43 AM,33.3694,-111.8568, 221,219,252,"8,300"
Sat 10:47:59 AM,33.3597,-111.8713, 240,234,269,"8,800"
Sat 10:48:18 AM,33.3587,-111.8999, 282,277,319,"9,250"
Sat 10:48:53 AM,33.3675,-111.9517, 281,287,330,"10,800"
Sat 10:49:09 AM,33.3714,-111.9790, 279,299,344,"11,350"
Sat 10:49:47 AM,33.3800,-112.0423, 279,316,364,"13,000"
Sat 10:50:17 AM,33.3862,-112.0928, 278,323,372,"14,450"
Sat 10:50:47 AM,33.3928,-112.1480, 278,328,377,"16,000"
Sat 10:51:17 AM,33.3995,-112.2026, 278,331,381,"17,675"
Sat 10:51:47 AM,33.4062,-112.2561, 279,333,383,"19,100"
Sat 10:52:17 AM,33.4132,-112.3105, 279,337,388,"20,475"
Sat 10:52:36 AM,33.4173,-112.3421, 280,338,389,"21,325"
Sat 10:53:06 AM,33.4251,-112.4026, 279,342,394,"22,625"
Sat 10:53:36 AM,33.4323,-112.4597, 279,345,397,"23,850"
Sat 10:54:06 AM,33.4397,-112.5179, 279,349,402,"24,925"
Sat 10:54:36 AM,33.4465,-112.5727, 278,351,404,"25,000"
Sat 10:54:56 AM,33.4500,-112.6095, 273,346,398,"25,000"
Sat 10:55:18 AM,33.4506,-112.6542, 271,348,400,"25,100"
Sat 10:55:49 AM,33.4516,-112.7151, 271,354,407,"26,000"
Sat 10:56:15 AM,33.4526,-112.7664, 273,375,432,"26,025"
Sat 10:56:34 AM,33.4581,-112.8068, 283,391,450,"26,000"
Sat 10:56:50 AM,33.4670,-112.8395, 291,400,460,"26,000"
Sat 10:57:14 AM,33.4845,-112.8894, 293,402,463,"26,000"
Sat 10:57:45 AM,33.5071,-112.9528, 292,401,461,"26,000"
Sat 10:58:16 AM,33.5280,-113.0144, 292,403,464,"26,000"
Sat 10:58:46 AM,33.5503,-113.0791, 292,403,464,"26,000"
Sat 10:59:17 AM,33.5717,-113.1409, 293,403,464,"26,000"
Sat 10:59:47 AM,33.5942,-113.2054, 293,403,464,"26,000"
Sat 11:00:18 AM,33.6166,-113.2698, 293,404,465,"26,000"
Sat 11:00:48 AM,33.6368,-113.3280, 293,404,465,"26,000"
Sat 11:01:19 AM,33.6593,-113.3930, 292,405,466,"26,000"
Sat 11:01:49 AM,33.6813,-113.4571, 292,403,464,"26,000"
Sat 11:02:19 AM,33.7025,-113.5188, 293,400,460,"26,000"
Sat 11:02:49 AM,33.7239,-113.5811, 292,400,460,"26,000"
Sat 11:03:20 AM,33.7450,-113.6426, 292,400,460,"26,000"
Sat 11:03:51 AM,33.7660,-113.7040, 292,400,460,"26,000"
Sat 11:04:21 AM,33.7884,-113.7696, 292,401,461,"26,000"
Sat 11:04:52 AM,33.8097,-113.8324, 292,401,461,"26,000"
Sat 11:05:23 AM,33.8313,-113.8957, 292,400,460,"26,000"
Sat 11:05:53 AM,33.8522,-113.9569, 292,400,460,"26,000"
Sat 11:06:24 AM,33.8732,-114.0189, 292,397,457,"26,000"
Sat 11:06:54 AM,33.8941,-114.0805, 292,396,456,"26,000"
Sat 11:07:19 AM,33.9087,-114.1351, 284,384,442,"26,000"
Sat 11:07:49 AM,33.9193,-114.1965, 282,381,438,"26,000"
Sat 11:08:25 AM,33.9316,-114.2685, 282,380,437,"26,000"
Sat 11:09:01 AM,33.9438,-114.3410, 281,378,435,"26,000"
Sat 11:09:33 AM,33.9549,-114.4077, 282,378,435,"26,000"
Sat 11:10:04 AM,33.9659,-114.4728, 282,377,434,"26,000"
Sat 11:10:34 AM,33.9762,-114.5346, 281,375,432,"26,000"
Sat 11:11:05 AM,33.9867,-114.5972, 281,375,432,"26,000"
Sat 11:11:35 AM,33.9969,-114.6583, 281,374,430,"26,000"
Sat 11:12:06 AM,34.0076,-114.7224, 281,374,430,"26,000"
Sat 11:12:36 AM,34.0174,-114.7821, 281,375,432,"26,000"
Sat 11:13:06 AM,34.0277,-114.8445, 281,375,432,"26,000"
