Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 10:11:38 PM    Departure (PHX) @ Thursday 08:11:38 PM MST,,,FlightAware ADS-B (KDVT)
Thu 10:11:38 PM,33.4311,-111.9978, 90,170,196,"1,600"
Thu 10:11:54 PM,33.4312,-111.9832, 88,167,192,"2,525"
Thu 10:12:10 PM,33.4316,-111.9683, 88,184,212,"3,050"
Thu 10:12:26 PM,33.4321,-111.9492, 88,204,235,"3,475"
Thu 10:12:42 PM,33.4327,-111.9308, 88,217,250,"4,075"
Thu 10:13:03 PM,33.4335,-111.9063, 88,232,267,"4,775"
Thu 10:13:21 PM,33.4330,-111.8817, 99,240,276,"5,575"
Thu 10:13:37 PM,33.4245,-111.8630, 133,247,284,"6,250"
Thu 10:13:55 PM,33.4083,-111.8478, 148,248,285,"7,125"
Thu 10:14:13 PM,33.3890,-111.8429, 187,248,285,"7,850"
Thu 10:14:31 PM,33.3696,-111.8527, 212,247,284,"8,700"
Thu 10:14:48 PM,33.3563,-111.8678, 240,243,280,"9,500"
Thu 10:15:04 PM,33.3521,-111.8905, 273,241,277,"10,300"
Thu 10:15:30 PM,33.3551,-111.9224, 278,243,280,"11,425"
Thu 10:16:00 PM,33.3597,-111.9645, 277,270,311,"12,125"
Thu 10:16:30 PM,33.3641,-112.0134, 277,292,336,"12,850"
Thu 10:17:14 PM,33.3753,-112.0867, 281,319,367,"14,000"
Thu 10:17:37 PM,33.3810,-112.1246, 280,318,366,"14,875"
Thu 10:18:07 PM,33.3887,-112.1787, 280,327,376,"15,950"
Thu 10:18:28 PM,33.3939,-112.2149, 280,329,379,"16,700"
Thu 10:18:58 PM,33.4016,-112.2678, 280,324,373,"17,975"
Thu 10:19:18 PM,33.4068,-112.3036, 281,327,376,"18,625"
Thu 10:19:38 PM,33.4121,-112.3399, 281,332,382,"19,150"
Thu 10:20:08 PM,33.4202,-112.3949, 280,337,388,"20,025"
Thu 10:20:38 PM,33.4282,-112.4498, 280,342,394,"20,875"
Thu 10:21:08 PM,33.4364,-112.5062, 280,346,398,"21,700"
Thu 10:21:38 PM,33.4449,-112.5651, 280,351,404,"22,475"
Thu 10:21:56 PM,33.4488,-112.6000, 276,356,410,"22,925"
Thu 10:22:12 PM,33.4505,-112.6313, 272,358,412,"23,300"
Thu 10:22:42 PM,33.4513,-112.6914, 271,364,419,"24,000"
Thu 10:23:12 PM,33.4521,-112.7495, 271,369,425,"24,650"
Thu 10:23:36 PM,33.4560,-112.7997, 282,369,425,"25,300"
Thu 10:23:52 PM,33.4634,-112.8302, 290,368,423,"25,675"
Thu 10:24:22 PM,33.4833,-112.8873, 293,367,422,"26,550"
Thu 10:24:52 PM,33.5026,-112.9424, 293,364,419,"27,475"
Thu 10:25:22 PM,33.5228,-113.0000, 293,367,422,"28,000"
Thu 10:25:52 PM,33.5416,-113.0538, 293,368,423,"28,000"
Thu 10:26:22 PM,33.5613,-113.1104, 293,369,425,"28,000"
Thu 10:26:52 PM,33.5808,-113.1665, 293,369,425,"28,000"
Thu 10:27:22 PM,33.6010,-113.2249, 292,372,428,"28,000"
Thu 10:27:52 PM,33.6204,-113.2808, 293,369,425,"28,000"
Thu 10:28:22 PM,33.6401,-113.3375, 292,370,426,"28,000"
Thu 10:28:52 PM,33.6598,-113.3947, 293,371,427,"28,000"
Thu 10:29:22 PM,33.6799,-113.4530, 293,371,427,"28,000"
Thu 10:29:52 PM,33.6995,-113.5101, 292,371,427,"28,000"
Thu 10:30:22 PM,33.7189,-113.5665, 292,372,428,"28,000"
Thu 10:30:52 PM,33.7383,-113.6230, 292,372,428,"28,000"
Thu 10:31:22 PM,33.7581,-113.6810, 292,371,427,"28,000"
Thu 10:31:52 PM,33.7773,-113.7372, 292,371,427,"28,000"
Thu 10:32:22 PM,33.7971,-113.7954, 292,372,428,"28,000"
Thu 10:32:52 PM,33.8165,-113.8523, 292,373,429,"28,000"
Thu 10:33:22 PM,33.8366,-113.9113, 292,374,430,"28,000"
Thu 10:33:52 PM,33.8558,-113.9679, 292,374,430,"28,000"
Thu 10:34:22 PM,33.8755,-114.0262, 292,376,433,"28,000"
Thu 10:34:52 PM,33.8947,-114.0829, 291,376,433,"28,000"
Thu 10:35:26 PM,33.9118,-114.1528, 282,375,432,"28,000"
Thu 10:35:56 PM,33.9222,-114.2140, 281,379,436,"28,000"
Thu 10:36:26 PM,33.9323,-114.2740, 282,379,436,"28,000"
Thu 10:36:56 PM,33.9429,-114.3359, 282,381,438,"28,000"
Thu 10:37:26 PM,33.9535,-114.3991, 281,380,437,"28,000"
Thu 10:37:56 PM,33.9638,-114.4602, 281,381,438,"28,000"
Thu 10:38:26 PM,33.9746,-114.5246, 281,381,438,"28,000"
Thu 10:38:56 PM,33.9847,-114.5851, 281,382,440,"28,000"
Thu 10:39:26 PM,33.9953,-114.6488, 281,382,440,"28,000"
Thu 10:39:56 PM,34.0053,-114.7096, 281,381,438,"28,000"
Thu 10:40:26 PM,34.0160,-114.7743, 281,383,441,"28,000"
Thu 10:40:56 PM,34.0264,-114.8376, 281,383,441,"28,000"
Thu 10:41:26 PM,34.0367,-114.9000, 281,385,443,"28,000"
Thu 10:41:56 PM,34.0467,-114.9610, 281,387,445,"28,000"
Thu 10:42:26 PM,34.0574,-115.0265, 281,388,447,"28,000"
