Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 06:16:49 PM    Departure (PHX) @ Tuesday 03:16:49 PM MST,,,FlightAware ADS-B (KSDL)
Tue 06:16:49 PM,33.4312,-112.0195, 270,143,165,"1,650"
Tue 06:17:05 PM,33.4313,-112.0318, 271,146,168,"2,275"
Tue 06:17:21 PM,33.4312,-112.0454, 266,166,191,"2,675"
Tue 06:17:37 PM,33.4280,-112.0606, 251,191,220,"2,925"
Tue 06:17:53 PM,33.4230,-112.0782, 251,200,230,"3,525"
Tue 06:18:09 PM,33.4184,-112.0949, 252,204,235,"4,350"
Tue 06:18:25 PM,33.4134,-112.1135, 252,234,269,"4,600"
Tue 06:18:55 PM,33.4032,-112.1514, 252,255,293,"5,725"
Tue 06:19:15 PM,33.3953,-112.1807, 253,262,302,"6,700"
Tue 06:19:36 PM,33.3929,-112.2122, 276,266,306,"7,800"
Tue 06:20:05 PM,33.3986,-112.2521, 280,273,314,"8,975"
Tue 06:20:50 PM,33.4089,-112.3200, 280,283,326,"11,025"
Tue 06:21:20 PM,33.4158,-112.3665, 280,296,341,"11,925"
Tue 06:21:50 PM,33.4232,-112.4160, 280,304,350,"13,000"
Tue 06:22:20 PM,33.4305,-112.4659, 280,307,353,"14,175"
Tue 06:22:50 PM,33.4379,-112.5164, 280,315,362,"15,250"
Tue 06:23:20 PM,33.4455,-112.5678, 280,316,364,"16,475"
Tue 06:23:37 PM,33.4490,-112.5967, 276,321,369,"17,000"
Tue 06:24:52 PM,33.4521,-112.7349, 271,333,383,"19,400"
Tue 06:25:15 PM,33.4529,-112.7767, 273,334,384,"20,050"
Tue 06:25:35 PM,33.4583,-112.8128, 285,325,374,"20,800"
Tue 06:25:53 PM,33.4681,-112.8438, 293,323,372,"21,300"
Tue 06:26:23 PM,33.4846,-112.8906, 293,323,372,"22,175"
Tue 06:26:53 PM,33.5020,-112.9402, 293,307,353,"23,600"
Tue 06:27:23 PM,33.5173,-112.9841, 293,291,335,"24,950"
Tue 06:27:53 PM,33.5336,-113.0304, 293,294,338,"25,625"
Tue 06:28:23 PM,33.5487,-113.0740, 293,296,341,"26,325"
Tue 06:29:23 PM,33.5805,-113.1650, 293,302,348,"27,600"
Tue 06:29:53 PM,33.5971,-113.2129, 293,306,352,"28,200"
Tue 06:30:53 PM,33.6305,-113.3093, 293,319,367,"29,175"
Tue 06:31:23 PM,33.6472,-113.3577, 292,323,372,"29,725"
Tue 06:32:23 PM,33.6824,-113.4597, 292,335,386,"30,000"
Tue 06:32:54 PM,33.7005,-113.5125, 292,336,387,"30,000"
Tue 06:33:54 PM,33.7370,-113.6188, 292,337,388,"30,000"
Tue 06:34:24 PM,33.7544,-113.6698, 293,338,389,"29,975"
