Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 10:17:05 PM    Departure (PHX) @ Monday 07:17:05 PM MST,,,FlightAware ADS-B (KSDL)
Mon 10:17:05 PM,33.4310,-112.0012, 90,162,186,"1,225"
Mon 10:17:21 PM,33.4309,-111.9881, 90,162,186,"1,875"
Mon 10:17:37 PM,33.4314,-111.9738, 87,168,193,"2,450"
Mon 10:17:53 PM,33.4323,-111.9577, 85,188,216,"2,800"
Mon 10:18:09 PM,33.4332,-111.9400, 87,211,243,"3,075"
Mon 10:18:37 PM,33.4340,-111.9065, 89,225,259,"4,175"
Mon 10:18:56 PM,33.4329,-111.8820, 107,229,264,"5,000"
Mon 10:19:12 PM,33.4246,-111.8654, 133,231,266,"5,675"
Mon 10:19:29 PM,33.4097,-111.8523, 151,242,278,"6,300"
Mon 10:19:47 PM,33.3881,-111.8469, 186,245,282,"7,125"
Mon 10:20:03 PM,33.3715,-111.8539, 212,241,277,"7,875"
Mon 10:20:19 PM,33.3599,-111.8682, 237,240,276,"8,600"
Mon 10:20:36 PM,33.3543,-111.8902, 266,245,282,"9,325"
Mon 10:20:54 PM,33.3548,-111.9144, 274,249,287,"10,100"
Mon 10:21:18 PM,33.3573,-111.9438, 277,264,304,"10,750"
Mon 10:21:48 PM,33.3619,-111.9952, 276,303,349,"11,275"
Mon 10:22:31 PM,33.3723,-112.0714, 280,316,364,"12,950"
Mon 10:23:01 PM,33.3799,-112.1215, 280,305,351,"14,825"
Mon 10:23:31 PM,33.3874,-112.1717, 280,311,358,"16,150"
Mon 10:24:01 PM,33.3950,-112.2237, 280,318,366,"17,400"
Mon 10:24:31 PM,33.4026,-112.2744, 280,323,372,"18,575"
Mon 10:25:01 PM,33.4105,-112.3290, 280,328,377,"19,775"
Mon 10:25:41 PM,33.4207,-112.3989, 280,335,386,"21,175"
Mon 10:26:11 PM,33.4293,-112.4564, 280,345,397,"22,125"
Mon 10:26:41 PM,33.4373,-112.5122, 280,353,406,"23,000"
Mon 10:27:11 PM,33.4459,-112.5722, 280,361,415,"23,900"
Mon 10:27:29 PM,33.4498,-112.6080, 275,361,415,"24,550"
Mon 10:28:08 PM,33.4512,-112.6847, 271,369,425,"25,600"
Mon 10:28:38 PM,33.4520,-112.7484, 271,381,438,"26,225"
Mon 10:28:54 PM,33.4535,-112.7796, 278,388,447,"26,575"
Mon 10:29:12 PM,33.4605,-112.8182, 287,390,449,"26,900"
Mon 10:29:52 PM,33.4875,-112.8989, 292,399,459,"27,600"
Mon 10:30:22 PM,33.5087,-112.9597, 293,390,449,"28,775"
Mon 10:30:52 PM,33.5293,-113.0186, 293,384,442,"29,825"
Mon 10:31:22 PM,33.5500,-113.0779, 293,380,437,"30,750"
Mon 10:31:52 PM,33.5702,-113.1361, 293,380,437,"31,450"
Mon 10:32:22 PM,33.5902,-113.1937, 293,384,442,"31,975"
Mon 10:32:54 PM,33.6126,-113.2582, 293,403,464,"32,025"
Mon 10:33:26 PM,33.6366,-113.3276, 292,417,480,"32,000"
Mon 10:33:57 PM,33.6584,-113.3903, 293,417,480,"32,000"
Mon 10:34:27 PM,33.6806,-113.4550, 292,419,482,"32,000"
Mon 10:34:57 PM,33.7040,-113.5231, 292,423,487,"32,000"
Mon 10:35:27 PM,33.7257,-113.5864, 292,426,490,"32,000"
Mon 10:35:57 PM,33.7489,-113.6541, 292,426,490,"32,000"
Mon 10:36:27 PM,33.7698,-113.7152, 292,426,490,"32,000"
Mon 10:36:57 PM,33.7927,-113.7831, 292,425,489,"32,000"
Mon 10:37:27 PM,33.8148,-113.8480, 292,428,493,"32,000"
Mon 10:37:57 PM,33.8375,-113.9144, 292,429,494,"32,000"
Mon 10:38:27 PM,33.8603,-113.9810, 292,429,494,"32,000"
Mon 10:38:57 PM,33.8829,-114.0474, 292,430,495,"32,000"
Mon 10:39:27 PM,33.9037,-114.1140, 286,430,495,"32,000"
Mon 10:40:06 PM,33.9209,-114.2071, 282,430,495,"32,000"
Mon 10:40:38 PM,33.9331,-114.2788, 282,430,495,"32,000"
Mon 10:41:10 PM,33.9465,-114.3572, 282,431,496,"32,000"
Mon 10:41:45 PM,33.9603,-114.4389, 281,431,496,"32,000"
Mon 10:42:17 PM,33.9718,-114.5074, 282,429,494,"32,000"
Mon 10:42:47 PM,33.9836,-114.5775, 282,428,493,"32,000"
Mon 10:43:17 PM,33.9966,-114.6555, 281,427,491,"32,000"
Mon 10:43:48 PM,34.0081,-114.7254, 281,427,491,"32,000"
Mon 10:44:18 PM,34.0198,-114.7959, 281,426,490,"32,000"
Mon 10:44:48 PM,34.0305,-114.8618, 281,426,490,"32,000"
Mon 10:45:18 PM,34.0426,-114.9364, 281,426,490,"32,000"
Mon 10:45:48 PM,34.0532,-115.0014, 281,426,490,"32,000"
Mon 10:46:18 PM,34.0649,-115.0722, 281,428,493,"32,000"
Mon 10:46:48 PM,34.0765,-115.1432, 281,429,494,"32,000"
Mon 10:47:18 PM,34.0882,-115.2148, 281,429,494,"32,000"
Mon 10:47:39 PM,34.0960,-115.2634, 281,430,495,"32,000"
Mon 10:48:09 PM,34.1070,-115.3330, 282,430,495,"32,000"
Mon 10:48:39 PM,34.1183,-115.4032, 281,430,495,"32,000"
Mon 10:49:09 PM,34.1299,-115.4754, 281,430,495,"32,000"
Mon 10:49:36 PM,34.1401,-115.5392, 281,430,495,"32,000"
Mon 10:50:06 PM,34.1512,-115.6107, 281,430,495,"32,000"
Mon 10:50:23 PM,34.1570,-115.6495, 278,432,497,"32,000"
Mon 10:50:44 PM,34.1602,-115.7019, 271,434,499,"32,000"
Mon 10:51:01 PM,34.1585,-115.7396, 264,436,502,"32,000"
Mon 10:51:22 PM,34.1538,-115.7908, 264,437,503,"32,000"
Mon 10:51:54 PM,34.1464,-115.8688, 263,438,504,"32,000"
Mon 10:52:25 PM,34.1390,-115.9464, 264,439,505,"32,000"
Mon 10:52:55 PM,34.1320,-116.0183, 263,439,505,"32,000"
Mon 10:53:25 PM,34.1248,-116.0927, 263,438,504,"32,000"
Mon 10:53:55 PM,34.1180,-116.1621, 263,434,499,"31,850"
Mon 10:54:25 PM,34.1109,-116.2329, 263,440,506,"30,425"
Mon 10:54:55 PM,34.1035,-116.3071, 263,444,511,"29,000"
Mon 10:55:25 PM,34.0958,-116.3800, 262,454,522,"27,750"
Mon 10:55:55 PM,34.0871,-116.4575, 262,459,528,"26,500"
Mon 10:56:25 PM,34.0787,-116.5342, 263,453,521,"25,500"
Mon 10:56:55 PM,34.0709,-116.6087, 263,449,517,"24,500"
Mon 10:57:32 PM,34.0628,-116.6978, 264,440,506,"23,300"
Mon 10:58:02 PM,34.0560,-116.7730, 264,432,497,"22,275"
Mon 10:58:26 PM,34.0512,-116.8256, 265,425,489,"21,525"
Mon 10:58:47 PM,34.0467,-116.8754, 264,420,483,"20,850"
Mon 10:59:25 PM,34.0358,-116.9631, 261,408,470,"19,625"
Mon 10:59:55 PM,34.0266,-117.0328, 261,402,463,"18,575"
Mon 11:00:25 PM,34.0190,-117.0949, 262,382,440,"17,825"
Mon 11:00:59 PM,34.0107,-117.1646, 262,365,420,"16,950"
Mon 11:01:29 PM,34.0038,-117.2241, 262,342,394,"16,450"
Mon 11:01:59 PM,33.9972,-117.2803, 262,331,381,"15,850"
Mon 11:02:29 PM,33.9908,-117.3321, 261,328,377,"14,975"
Mon 11:02:59 PM,33.9843,-117.3867, 262,324,373,"14,150"
Mon 11:03:29 PM,33.9780,-117.4414, 262,321,369,"13,375"
Mon 11:03:45 PM,33.9750,-117.4713, 265,319,367,"12,975"
Mon 11:04:08 PM,33.9782,-117.5107, 283,310,357,"12,375"
Mon 11:04:42 PM,33.9906,-117.5647, 286,303,349,"11,575"
Mon 11:05:27 PM,34.0083,-117.6398, 286,298,343,"10,425"
Mon 11:05:56 PM,34.0182,-117.6827, 284,277,319,"10,100"
Mon 11:06:12 PM,34.0204,-117.7093, 269,273,314,"9,925"
Mon 11:06:30 PM,34.0183,-117.7343, 264,265,305,"9,900"
Mon 11:06:57 PM,34.0148,-117.7737, 264,264,304,"9,875"
Mon 11:07:27 PM,34.0106,-117.8166, 264,264,304,"9,400"
Mon 11:07:57 PM,34.0063,-117.8599, 263,265,305,"8,750"
Mon 11:08:18 PM,34.0032,-117.8913, 264,267,307,"8,250"
Mon 11:08:45 PM,33.9994,-117.9299, 264,262,302,"7,650"
Mon 11:09:15 PM,33.9952,-117.9732, 263,249,287,"6,875"
Mon 11:09:38 PM,33.9922,-118.0035, 263,235,270,"6,400"
Mon 11:10:08 PM,33.9883,-118.0409, 264,206,237,"6,100"
Mon 11:10:38 PM,33.9848,-118.0768, 263,213,245,"5,125"
Mon 11:11:04 PM,33.9822,-118.1046, 263,191,220,"4,625"
Mon 11:11:34 PM,33.9790,-118.1349, 263,181,208,"4,400"
Mon 11:12:04 PM,33.9762,-118.1648, 264,182,209,"3,650"
Mon 11:12:25 PM,33.9742,-118.1870, 263,179,206,"3,550"
Mon 11:12:55 PM,33.9712,-118.2156, 263,175,201,"3,000"
Mon 11:13:25 PM,33.9681,-118.2438, 263,168,193,"2,450"
Mon 11:13:49 PM,33.9658,-118.2657, 263,170,196,"2,150"
Mon 11:14:19 PM,33.9628,-118.2959, 263,177,204,"1,725"
,,,
Mon 11:14:48 PM,33.9600,-118.3238, 263,182,209,"1,300"
,,,
Mon 11:15:04 PM,33.9584,-118.3395, 263,167,192,"1,100"
Mon 11:15:20 PM,33.9568,-118.3544, 263,156,180,875
Mon 11:15:36 PM,33.9555,-118.3678, 264,156,180,600
Mon 11:15:52 PM,33.9542,-118.3815, 264,152,175,350
Mon 11:16:08 PM,33.9528,-118.3951, 263,151,174,125
Mon 11:16:24 PM,33.9514,-118.4084, 263,144,166,
,,,
Mon 11:16:56 PM    Arrival (LAX) @ Monday 08:16:56 PM PDT,,,FlightAware
,,,
Taxi Time: 10 minutes,,,
Mon 11:27:00 PM    Gate Arrival (LAX) @ Monday 08:27:00 PM PDT,,,Airline
