Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 07:52:45 PM    Departure (PHX) @ Tuesday 04:52:45 PM MST,,,FlightAware ADS-B (KFFZ)
Tue 07:52:45 PM,33.4310,-112.0172, 269,165,190,"1,450"
Tue 07:53:01 PM,33.4307,-112.0312, 268,167,192,"2,300"
Tue 07:53:17 PM,33.4302,-112.0463, 265,187,215,"2,925"
Tue 07:53:33 PM,33.4268,-112.0637, 250,207,238,"3,550"
Tue 07:53:49 PM,33.4211,-112.0817, 251,227,261,"4,250"
Tue 07:54:16 PM,33.4118,-112.1172, 252,252,290,"5,675"
Tue 07:54:46 PM,33.4014,-112.1566, 252,261,300,"7,600"
Tue 07:55:06 PM,33.3942,-112.1845, 258,266,306,"8,850"
Tue 07:55:23 PM,33.3926,-112.2065, 273,267,307,"9,825"
Tue 07:55:57 PM,33.4000,-112.2617, 280,303,349,"11,225"
Tue 07:56:27 PM,33.4082,-112.3158, 280,332,382,"12,325"
Tue 07:56:58 PM,33.4160,-112.3680, 280,302,348,"15,075"
Tue 07:57:28 PM,33.4233,-112.4176, 280,295,339,"17,200"
Tue 07:57:58 PM,33.4303,-112.4644, 280,304,350,"18,525"
Tue 07:58:28 PM,33.4383,-112.5192, 280,329,379,"19,525"
Tue 07:58:58 PM,33.4460,-112.5721, 279,357,411,"20,125"
Tue 07:59:16 PM,33.4496,-112.6106, 274,366,421,"20,850"
Tue 08:00:00 PM,33.4517,-112.6999, 271,387,445,"22,250"
Tue 08:00:30 PM,33.4523,-112.7640, 273,381,438,"23,650"
Tue 08:00:51 PM,33.4580,-112.8084, 284,353,406,"24,925"
Tue 08:01:19 PM,33.4711,-112.8539, 292,321,369,"27,025"
Tue 08:01:49 PM,33.4902,-112.9080, 293,343,395,"27,350"
Tue 08:02:19 PM,33.5083,-112.9583, 293,357,411,"27,900"
Tue 08:02:49 PM,33.5282,-113.0150, 293,362,417,"28,775"
Tue 08:03:19 PM,33.5474,-113.0702, 293,370,426,"29,375"
Tue 08:03:50 PM,33.5674,-113.1277, 293,371,427,"30,275"
Tue 08:04:20 PM,33.5880,-113.1874, 293,368,423,"31,300"
Tue 08:04:50 PM,33.6068,-113.2413, 293,363,418,"32,275"
Tue 08:05:21 PM,33.6263,-113.2977, 293,351,404,"33,600"
Tue 08:05:51 PM,33.6456,-113.3535, 293,348,400,"34,525"
Tue 08:06:21 PM,33.6636,-113.4052, 293,343,395,"35,425"
Tue 08:06:51 PM,33.6822,-113.4591, 293,338,389,"36,000"
Tue 08:07:21 PM,33.6990,-113.5079, 292,330,380,"36,000"
Tue 08:07:52 PM,33.7175,-113.5617, 292,328,377,"36,000"
Tue 08:08:22 PM,33.7343,-113.6112, 292,332,382,"36,000"
Tue 08:08:52 PM,33.7525,-113.6644, 292,335,386,"36,000"
Tue 08:09:22 PM,33.7701,-113.7162, 292,336,387,"36,000"
Tue 08:09:52 PM,33.7873,-113.7664, 292,337,388,"36,000"
Tue 08:10:22 PM,33.8047,-113.8174, 292,335,386,"36,000"
Tue 08:10:52 PM,33.8232,-113.8710, 292,337,388,"36,000"
Tue 08:11:22 PM,33.8407,-113.9226, 292,341,392,"36,000"
Tue 08:11:52 PM,33.8580,-113.9738, 292,343,395,"36,000"
Tue 08:12:22 PM,33.8760,-114.0272, 292,342,394,"36,000"
Tue 08:12:52 PM,33.8938,-114.0800, 292,341,392,"36,000"
Tue 08:13:22 PM,33.9085,-114.1339, 284,346,398,"36,000"
Tue 08:13:42 PM,33.9150,-114.1710, 282,348,400,"36,000"
Tue 08:14:16 PM,33.9260,-114.2361, 282,349,402,"36,000"
Tue 08:14:46 PM,33.9359,-114.2940, 282,351,404,"36,000"
Tue 08:15:16 PM,33.9453,-114.3498, 282,352,405,"36,000"
Tue 08:15:47 PM,33.9554,-114.4094, 281,353,406,"36,000"
Tue 08:16:18 PM,33.9655,-114.4698, 281,351,404,"36,000"
Tue 08:16:48 PM,33.9749,-114.5260, 281,348,400,"36,000"
Tue 08:17:18 PM,33.9847,-114.5850, 281,348,400,"36,000"
Tue 08:17:48 PM,33.9940,-114.6405, 281,353,406,"36,025"
Tue 08:18:18 PM,34.0038,-114.6994, 281,356,410,"36,000"
Tue 08:18:48 PM,34.0135,-114.7584, 281,354,407,"36,000"
Tue 08:19:18 PM,34.0230,-114.8161, 281,351,404,"36,000"
Tue 08:19:48 PM,34.0325,-114.8738, 281,350,403,"36,000"
Tue 08:20:18 PM,34.0419,-114.9313, 281,351,404,"36,000"
Tue 08:20:48 PM,34.0514,-114.9891, 281,353,406,"36,000"
Tue 08:21:18 PM,34.0605,-115.0448, 281,353,406,"36,000"
Tue 08:21:49 PM,34.0698,-115.1022, 281,349,402,"35,750"
Tue 08:22:20 PM,34.0800,-115.1645, 281,351,404,"35,125"
Tue 08:22:50 PM,34.0893,-115.2219, 281,352,405,"34,500"
Tue 08:23:20 PM,34.0986,-115.2794, 281,355,409,"34,000"
Tue 08:23:50 PM,34.1082,-115.3398, 281,364,419,"34,000"
Tue 08:24:20 PM,34.1173,-115.3969, 281,366,421,"34,000"
Tue 08:24:50 PM,34.1267,-115.4556, 281,365,420,"34,000"
Tue 08:25:19 PM,34.1358,-115.5124, 282,359,413,"33,800"
Tue 08:25:42 PM,34.1425,-115.5545, 281,360,414,"33,350"
Tue 08:26:12 PM,34.1528,-115.6189, 281,360,414,"32,675"
Tue 08:26:37 PM,34.1603,-115.6705, 277,366,421,"32,100"
Tue 08:26:54 PM,34.1616,-115.7034, 270,374,430,"31,775"
Tue 08:27:16 PM,34.1583,-115.7497, 264,387,445,"31,000"
Tue 08:27:54 PM,34.1501,-115.8344, 263,399,459,"29,625"
Tue 08:28:24 PM,34.1434,-115.9003, 263,409,471,"29,150"
Tue 08:28:54 PM,34.1366,-115.9682, 263,412,474,"28,700"
Tue 08:29:24 PM,34.1300,-116.0345, 263,408,470,"28,300"
Tue 08:29:54 PM,34.1234,-116.1029, 263,407,468,"27,900"
Tue 08:30:24 PM,34.1169,-116.1707, 263,411,473,"27,525"
Tue 08:30:54 PM,34.1103,-116.2380, 263,412,474,"27,125"
Tue 08:31:24 PM,34.1031,-116.3096, 263,411,473,"26,725"
Tue 08:32:05 PM,34.0936,-116.3993, 263,407,468,"26,200"
Tue 08:32:35 PM,34.0862,-116.4677, 263,404,465,"25,800"
Tue 08:32:56 PM,34.0812,-116.5138, 263,403,464,"25,525"
Tue 08:33:37 PM,34.0713,-116.6063, 263,401,461,"24,975"
Tue 08:34:16 PM,34.0634,-116.6929, 264,399,459,"24,425"
Tue 08:34:35 PM,34.0599,-116.7323, 264,400,460,"24,125"
Tue 08:35:04 PM,34.0541,-116.7955, 264,397,457,"23,550"
Tue 08:35:34 PM,34.0479,-116.8615, 264,396,456,"22,800"
Tue 08:35:58 PM,34.0425,-116.9151, 262,393,452,"22,350"
Tue 08:36:28 PM,34.0335,-116.9812, 260,388,447,"21,775"
Tue 08:36:52 PM,34.0273,-117.0257, 261,383,441,"21,275"
Tue 08:37:22 PM,34.0184,-117.0966, 262,382,440,"20,500"
Tue 08:37:52 PM,34.0116,-117.1567, 263,384,442,"19,250"
Tue 08:38:22 PM,34.0042,-117.2202, 262,377,434,"17,875"
Tue 08:38:43 PM,33.9990,-117.2631, 262,375,432,"16,875"
Tue 08:39:05 PM,33.9937,-117.3083, 262,374,430,"15,825"
Tue 08:39:35 PM,33.9865,-117.3696, 262,373,429,"14,425"
Tue 08:40:05 PM,33.9794,-117.4296, 262,361,415,"13,450"
Tue 08:40:25 PM,33.9755,-117.4685, 266,344,396,"13,000"
Tue 08:40:42 PM,33.9761,-117.5015, 276,326,375,"12,650"
Tue 08:41:18 PM,33.9850,-117.5621, 282,305,351,"11,825"
