Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 07:32:42 PM    Departure (PHX) @ Saturday 04:32:42 PM MST,,,FlightAware ADS-B (KFFZ)
Sat 07:32:42 PM,33.4313,-112.0266, 273,163,188,"2,150"
Sat 07:32:58 PM,33.4320,-112.0413, 269,166,191,"2,900"
Sat 07:33:14 PM,33.4293,-112.0563, 251,178,205,"3,200"
Sat 07:33:30 PM,33.4247,-112.0719, 250,194,223,"3,550"
Sat 07:33:46 PM,33.4197,-112.0895, 252,208,239,"4,150"
Sat 07:34:08 PM,33.4130,-112.1135, 252,234,269,"4,650"
Sat 07:34:38 PM,33.4017,-112.1551, 252,262,302,"5,625"
Sat 07:34:57 PM,33.3948,-112.1816, 255,268,308,"6,475"
Sat 07:35:15 PM,33.3925,-112.2078, 270,279,321,"7,325"
Sat 07:35:35 PM,33.3962,-112.2376, 280,286,329,"8,225"
Sat 07:36:05 PM,33.4036,-112.2854, 280,296,341,"9,675"
Sat 07:36:35 PM,33.4108,-112.3334, 280,298,343,"11,100"
Sat 07:37:05 PM,33.4182,-112.3829, 280,306,352,"12,250"
Sat 07:37:35 PM,33.4255,-112.4318, 280,305,351,"13,550"
Sat 07:38:05 PM,33.4330,-112.4835, 280,311,358,"14,725"
Sat 07:38:35 PM,33.4403,-112.5327, 280,315,362,"15,875"
Sat 07:39:05 PM,33.4481,-112.5880, 278,320,368,"17,000"
Sat 07:39:24 PM,33.4504,-112.6214, 273,325,374,"17,350"
Sat 07:40:01 PM,33.4515,-112.6869, 271,321,369,"18,575"
Sat 07:40:31 PM,33.4521,-112.7379, 271,318,366,"19,625"
Sat 07:40:55 PM,33.4532,-112.7800, 276,322,371,"20,375"
Sat 07:41:17 PM,33.4602,-112.8198, 288,331,381,"21,200"
Sat 07:41:59 PM,33.4854,-112.8930, 293,338,389,"22,350"
Sat 07:42:29 PM,33.5032,-112.9438, 293,343,395,"23,075"
Sat 07:42:59 PM,33.5220,-112.9975, 293,347,399,"23,875"
Sat 07:43:30 PM,33.5416,-113.0534, 293,348,400,"24,000"
Sat 07:44:00 PM,33.5600,-113.1062, 293,349,402,"24,000"
Sat 07:44:31 PM,33.5799,-113.1634, 293,350,403,"24,000"
Sat 07:45:01 PM,33.5979,-113.2153, 293,350,403,"24,000"
Sat 07:45:31 PM,33.6162,-113.2683, 292,349,402,"24,000"
Sat 07:46:01 PM,33.6357,-113.3247, 292,348,400,"24,000"
Sat 07:46:31 PM,33.6534,-113.3756, 292,347,399,"24,000"
Sat 07:47:02 PM,33.6729,-113.4323, 292,348,400,"24,000"
Sat 07:47:33 PM,33.6914,-113.4859, 292,348,400,"24,000"
Sat 07:48:03 PM,33.7106,-113.5420, 292,349,402,"24,000"
Sat 07:48:33 PM,33.7287,-113.5948, 292,350,403,"24,000"
Sat 07:49:03 PM,33.7468,-113.6477, 292,351,404,"24,000"
Sat 07:49:33 PM,33.7652,-113.7014, 292,351,404,"24,000"
Sat 07:50:03 PM,33.7841,-113.7569, 292,352,405,"24,100"
Sat 07:50:33 PM,33.8023,-113.8103, 292,355,409,"24,625"
Sat 07:51:03 PM,33.8214,-113.8662, 292,358,412,"25,325"
Sat 07:51:33 PM,33.8399,-113.9207, 292,362,417,"25,975"
Sat 07:52:04 PM,33.8597,-113.9791, 292,364,419,"26,000"
