Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 10:13:25 PM    Departure (PHX) @ Wednesday 07:13:25 PM MST,,,FlightAware ADS-B (KPHX)
Wed 10:13:25 PM,33.4309,-111.9946, 92,153,176,"1,575"
Wed 10:13:41 PM,33.4307,-111.9808, 90,151,174,"2,275"
Wed 10:13:57 PM,33.4311,-111.9672, 87,168,193,"2,675"
Wed 10:14:13 PM,33.4319,-111.9508, 87,183,211,"3,075"
Wed 10:14:29 PM,33.4327,-111.9322, 87,200,230,"3,500"
Wed 10:14:52 PM,33.4336,-111.9074, 89,223,257,"4,175"
Wed 10:15:10 PM,33.4337,-111.8822, 97,235,270,"4,875"
Wed 10:15:26 PM,33.4253,-111.8638, 135,238,274,"5,625"
Wed 10:15:44 PM,33.4113,-111.8508, 145,240,276,"6,450"
Wed 10:16:00 PM,33.3927,-111.8442, 177,254,292,"7,075"
Wed 10:16:16 PM,33.3753,-111.8487, 206,259,298,"7,625"
Wed 10:16:34 PM,33.3581,-111.8633, 229,255,293,"8,525"
Wed 10:16:52 PM,33.3509,-111.8866, 268,252,290,"9,350"
Wed 10:17:14 PM,33.3533,-111.9160, 279,247,284,"10,475"
Wed 10:17:39 PM,33.3581,-111.9529, 277,266,306,"11,275"
Wed 10:18:09 PM,33.3625,-112.0002, 276,294,338,"11,875"
Wed 10:18:35 PM,33.3679,-112.0435, 281,307,353,"12,600"
Wed 10:19:05 PM,33.3755,-112.0911, 280,310,357,"13,725"
Wed 10:19:35 PM,33.3832,-112.1420, 280,314,361,"14,800"
Wed 10:20:05 PM,33.3908,-112.1936, 280,317,365,"15,925"
Wed 10:20:35 PM,33.3986,-112.2465, 280,320,368,"16,950"
Wed 10:21:05 PM,33.4061,-112.2973, 280,322,371,"17,900"
Wed 10:21:35 PM,33.4136,-112.3489, 280,323,372,"18,850"
Wed 10:22:05 PM,33.4220,-112.4060, 280,327,376,"19,775"
Wed 10:22:35 PM,33.4298,-112.4596, 280,333,383,"20,525"
Wed 10:23:05 PM,33.4378,-112.5143, 280,332,382,"21,450"
Wed 10:23:35 PM,33.4454,-112.5672, 280,338,389,"22,175"
Wed 10:23:56 PM,33.4495,-112.6046, 275,341,392,"22,625"
Wed 10:24:17 PM,33.4509,-112.6447, 271,352,405,"22,850"
Wed 10:24:47 PM,33.4517,-112.7032, 271,357,411,"23,450"
Wed 10:25:17 PM,33.4525,-112.7647, 272,360,414,"24,150"
Wed 10:25:38 PM,33.4571,-112.8062, 284,361,415,"24,550"
Wed 10:25:54 PM,33.4654,-112.8358, 292,363,418,"24,850"
Wed 10:26:24 PM,33.4845,-112.8905, 293,366,421,"25,450"
Wed 10:26:54 PM,33.5047,-112.9478, 293,371,427,"25,925"
Wed 10:27:24 PM,33.5253,-113.0066, 293,374,430,"26,525"
Wed 10:27:54 PM,33.5445,-113.0618, 293,375,432,"27,150"
Wed 10:28:24 PM,33.5655,-113.1219, 293,379,436,"27,700"
Wed 10:28:54 PM,33.5861,-113.1813, 293,386,444,"28,175"
Wed 10:29:24 PM,33.6057,-113.2379, 292,388,447,"28,675"
Wed 10:29:54 PM,33.6264,-113.2976, 292,391,450,"29,275"
Wed 10:30:24 PM,33.6477,-113.3592, 293,393,452,"29,825"
Wed 10:30:54 PM,33.6685,-113.4195, 292,401,461,"30,000"
Wed 10:31:24 PM,33.6889,-113.4787, 292,396,456,"30,000"
Wed 10:31:54 PM,33.7105,-113.5415, 292,395,455,"30,000"
Wed 10:32:24 PM,33.7308,-113.6007, 292,396,456,"30,000"
Wed 10:32:54 PM,33.7518,-113.6621, 292,394,453,"30,000"
Wed 10:33:24 PM,33.7728,-113.7236, 292,394,453,"30,000"
Wed 10:33:54 PM,33.7934,-113.7839, 292,396,456,"30,000"
Wed 10:34:24 PM,33.8141,-113.8446, 292,396,456,"30,000"
Wed 10:34:54 PM,33.8349,-113.9057, 292,396,456,"30,000"
Wed 10:35:24 PM,33.8554,-113.9662, 292,396,456,"30,000"
Wed 10:35:54 PM,33.8761,-114.0273, 292,397,457,"30,000"
