Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 01:01:31 PM    Departure (PHX) @ Tuesday 10:01:31 AM MST,,,FlightAware ADS-B (KPHX)
Tue 01:01:31 PM,33.4311,-112.0054, 90,156,180,"1,325"
Tue 01:01:47 PM,33.4310,-111.9920, 89,154,177,"2,225"
Tue 01:02:03 PM,33.4314,-111.9788, 88,163,188,"2,925"
Tue 01:02:19 PM,33.4320,-111.9620, 88,194,223,"3,375"
Tue 01:02:35 PM,33.4326,-111.9441, 88,219,252,"3,975"
Tue 01:03:05 PM,33.4338,-111.9056, 88,246,283,"5,725"
Tue 01:03:23 PM,33.4327,-111.8808, 104,252,290,"6,875"
Tue 01:03:41 PM,33.4216,-111.8597, 138,252,290,"7,525"
Tue 01:03:59 PM,33.4016,-111.8474, 165,251,289,"7,850"
Tue 01:04:16 PM,33.3825,-111.8478, 196,239,275,"8,150"
Tue 01:04:34 PM,33.3668,-111.8598, 225,245,282,"8,700"
Tue 01:04:50 PM,33.3578,-111.8795, 255,262,302,"9,550"
Tue 01:05:13 PM,33.3591,-111.9128, 280,278,320,"10,550"
Tue 01:05:43 PM,33.3665,-111.9613, 280,334,384,"10,975"
Tue 01:06:13 PM,33.3750,-112.0201, 280,347,399,"11,475"
Tue 01:06:43 PM,33.3827,-112.0784, 279,354,407,"12,875"
Tue 01:07:13 PM,33.3897,-112.1331, 279,350,403,"12,975"
Tue 01:07:43 PM,33.3971,-112.1902, 279,352,405,"13,075"
Tue 01:08:10 PM,33.4038,-112.2429, 279,354,407,"14,525"
Tue 01:08:40 PM,33.4115,-112.3024, 279,355,409,"15,650"
Tue 01:09:10 PM,33.4190,-112.3585, 279,360,414,"17,250"
Tue 01:09:40 PM,33.4271,-112.4226, 278,378,435,"19,100"
Tue 01:10:10 PM,33.4350,-112.4841, 279,375,432,"19,975"
Tue 01:10:40 PM,33.4431,-112.5469, 279,386,444,"21,025"
Tue 01:11:00 PM,33.4479,-112.5885, 276,390,449,"22,225"
Tue 01:11:26 PM,33.4509,-112.6466, 272,401,461,"23,450"
Tue 01:11:56 PM,33.4519,-112.7095, 271,401,461,"24,575"
Tue 01:12:21 PM,33.4526,-112.7670, 273,398,458,"24,925"
Tue 01:12:37 PM,33.4565,-112.7994, 282,392,451,"24,975"
Tue 01:12:53 PM,33.4649,-112.8330, 290,386,444,"25,175"
Tue 01:13:28 PM,33.4881,-112.9014, 292,391,450,"26,950"
Tue 01:13:58 PM,33.5093,-112.9623, 293,397,457,"28,525"
Tue 01:14:28 PM,33.5314,-113.0252, 293,407,468,"29,750"
Tue 01:14:58 PM,33.5523,-113.0846, 293,407,468,"29,975"
Tue 01:15:28 PM,33.5746,-113.1484, 293,402,463,"30,000"
Tue 01:15:58 PM,33.5958,-113.2094, 293,400,460,"30,000"
Tue 01:16:28 PM,33.6171,-113.2707, 293,395,455,"30,000"
Tue 01:16:58 PM,33.6376,-113.3302, 292,391,450,"30,000"
Tue 01:17:28 PM,33.6585,-113.3906, 292,388,447,"30,000"
Tue 01:17:58 PM,33.6784,-113.4485, 292,385,443,"30,000"
Tue 01:18:30 PM,33.7013,-113.5150, 292,382,440,"30,000"
Tue 01:19:00 PM,33.7211,-113.5726, 292,379,436,"30,000"
Tue 01:19:30 PM,33.7412,-113.6312, 292,377,434,"30,000"
Tue 01:20:01 PM,33.7611,-113.6895, 293,377,434,"30,000"
Tue 01:20:31 PM,33.7815,-113.7491, 292,377,434,"30,000"
Tue 01:21:02 PM,33.8016,-113.8082, 292,378,435,"30,000"
Tue 01:21:32 PM,33.8215,-113.8667, 292,379,436,"30,000"
Tue 01:22:02 PM,33.8411,-113.9246, 292,380,437,"30,000"
Tue 01:22:32 PM,33.8613,-113.9838, 292,380,437,"30,000"
Tue 01:23:02 PM,33.8809,-114.0416, 292,381,438,"30,000"
Tue 01:23:32 PM,33.9001,-114.1005, 289,383,441,"30,000"
Tue 01:24:13 PM,33.9174,-114.1858, 282,390,449,"30,025"
Tue 01:24:43 PM,33.9284,-114.2494, 281,390,449,"30,025"
Tue 01:25:13 PM,33.9391,-114.3135, 281,390,449,"30,000"
Tue 01:25:43 PM,33.9501,-114.3786, 281,389,448,"30,000"
Tue 01:26:13 PM,33.9608,-114.4424, 282,388,447,"30,000"
Tue 01:26:43 PM,33.9711,-114.5036, 281,387,445,"30,000"
Tue 01:27:13 PM,33.9819,-114.5674, 281,387,445,"30,000"
Tue 01:27:43 PM,33.9921,-114.6294, 281,385,443,"30,000"
Tue 01:28:13 PM,34.0027,-114.6929, 281,385,443,"30,000"
Tue 01:28:44 PM,34.0133,-114.7566, 281,384,442,"30,025"
Tue 01:29:14 PM,34.0236,-114.8197, 281,385,443,"30,000"
Tue 01:29:45 PM,34.0346,-114.8864, 281,384,442,"30,025"
Tue 01:30:15 PM,34.0448,-114.9488, 281,384,442,"30,000"
Tue 01:30:45 PM,34.0554,-115.0136, 281,384,442,"30,000"
Tue 01:31:15 PM,34.0654,-115.0757, 281,384,442,"30,000"
Tue 01:31:45 PM,34.0758,-115.1391, 281,384,442,"30,000"
Tue 01:32:15 PM,34.0859,-115.2014, 281,384,442,"30,025"
Tue 01:32:46 PM,34.0964,-115.2661, 281,383,441,"30,000"
Tue 01:33:16 PM,34.1064,-115.3283, 281,383,441,"30,000"
Tue 01:33:46 PM,34.1169,-115.3940, 281,381,438,"30,025"
Tue 01:34:16 PM,34.1263,-115.4530, 281,381,438,"30,000"
Tue 01:34:39 PM,34.1335,-115.4979, 281,380,437,"30,000"
Tue 01:35:02 PM,34.1401,-115.5391, 282,378,435,"30,000"
Tue 01:35:32 PM,34.1514,-115.6105, 281,379,436,"30,000"
Tue 01:35:57 PM,34.1597,-115.6647, 278,382,440,"30,000"
Tue 01:36:14 PM,34.1614,-115.6994, 270,396,456,"30,000"
Tue 01:36:51 PM,34.1548,-115.7840, 264,407,468,"30,025"
Tue 01:37:21 PM,34.1486,-115.8490, 263,406,467,"30,000"
Tue 01:37:51 PM,34.1420,-115.9165, 263,406,467,"30,000"
Tue 01:38:21 PM,34.1352,-115.9851, 263,405,466,"30,000"
Tue 01:38:51 PM,34.1285,-116.0526, 263,404,465,"30,000"
Tue 01:39:22 PM,34.1220,-116.1196, 263,403,464,"30,000"
Tue 01:39:52 PM,34.1153,-116.1868, 263,403,464,"30,000"
Tue 01:40:22 PM,34.1088,-116.2531, 263,404,465,"30,000"
Tue 01:40:52 PM,34.1017,-116.3245, 263,406,467,"30,000"
Tue 01:41:22 PM,34.0946,-116.3898, 262,410,472,"30,000"
