Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 12:09:53 PM    Departure (PHX) @ Thursday 09:09:53 AM MST,,,FlightAware ADS-B (KDVT)
Thu 12:09:53 PM,33.4310,-112.0036, 90,142,163,"1,450"
Thu 12:10:09 PM,33.4308,-111.9914, 91,139,160,"2,275"
Thu 12:10:25 PM,33.4313,-111.9785, 86,159,183,"2,775"
Thu 12:10:41 PM,33.4322,-111.9625, 88,186,214,"3,200"
Thu 12:10:57 PM,33.4326,-111.9456, 88,206,237,"3,675"
Thu 12:11:13 PM,33.4331,-111.9252, 89,227,261,"4,325"
Thu 12:11:30 PM,33.4336,-111.9038, 89,231,266,"5,300"
Thu 12:11:47 PM,33.4336,-111.8828, 95,241,277,"6,225"
Thu 12:12:04 PM,33.4270,-111.8608, 127,244,281,"7,425"
Thu 12:12:22 PM,33.4098,-111.8465, 161,242,278,"8,700"
Thu 12:12:38 PM,33.3930,-111.8447, 184,241,277,"9,725"
Thu 12:12:54 PM,33.3765,-111.8497, 204,237,273,"10,875"
Thu 12:13:10 PM,33.3616,-111.8633, 227,240,276,"12,000"
Thu 12:13:27 PM,33.3527,-111.8811, 252,242,278,"13,000"
Thu 12:13:44 PM,33.3523,-111.9053, 281,253,291,"14,050"
Thu 12:14:04 PM,33.3568,-111.9313, 278,243,280,"15,650"
Thu 12:14:45 PM,33.3609,-111.9904, 275,291,335,"17,175"
Thu 12:15:15 PM,33.3671,-112.0456, 280,333,383,"18,100"
Thu 12:15:45 PM,33.3756,-112.1005, 281,345,397,"19,675"
Thu 12:16:15 PM,33.3841,-112.1544, 281,352,405,"21,300"
Thu 12:16:45 PM,33.3931,-112.2121, 280,361,415,"22,975"
Thu 12:17:13 PM,33.4016,-112.2672, 281,362,417,"24,450"
Thu 12:17:43 PM,33.4107,-112.3275, 280,370,426,"25,750"
Thu 12:18:13 PM,33.4197,-112.3880, 280,377,434,"27,050"
Thu 12:18:43 PM,33.4288,-112.4501, 280,379,436,"28,500"
Thu 12:19:13 PM,33.4376,-112.5119, 280,384,442,"29,675"
Thu 12:19:43 PM,33.4467,-112.5765, 278,389,448,"30,825"
Thu 12:20:05 PM,33.4502,-112.6205, 273,390,449,"31,600"
Thu 12:20:46 PM,33.4522,-112.7104, 271,395,455,"32,000"
Thu 12:21:11 PM,33.4530,-112.7657, 273,395,455,"32,000"
Thu 12:21:28 PM,33.4579,-112.8047, 283,398,458,"32,000"
Thu 12:21:49 PM,33.4696,-112.8474, 291,400,460,"32,000"
Thu 12:22:19 PM,33.4901,-112.9073, 293,399,459,"32,000"
Thu 12:22:49 PM,33.5119,-112.9682, 293,396,456,"32,000"
Thu 12:23:19 PM,33.5334,-113.0284, 293,395,455,"32,000"
Thu 12:23:49 PM,33.5554,-113.0910, 293,395,455,"32,000"
Thu 12:24:19 PM,33.5761,-113.1510, 292,396,456,"32,000"
Thu 12:24:49 PM,33.5966,-113.2103, 292,396,456,"32,000"
Thu 12:25:19 PM,33.6185,-113.2740, 292,396,456,"32,000"
Thu 12:25:49 PM,33.6388,-113.3333, 292,395,455,"32,000"
Thu 12:26:19 PM,33.6599,-113.3950, 292,395,455,"32,000"
Thu 12:26:49 PM,33.6797,-113.4535, 292,395,455,"32,000"
Thu 12:27:19 PM,33.7016,-113.5176, 292,395,455,"32,000"
Thu 12:27:49 PM,33.7218,-113.5766, 292,396,456,"32,000"
Thu 12:28:19 PM,33.7424,-113.6369, 292,397,457,"32,000"
Thu 12:28:49 PM,33.7632,-113.6980, 292,396,456,"32,000"
Thu 12:29:19 PM,33.7835,-113.7574, 292,396,456,"32,000"
Thu 12:29:49 PM,33.8047,-113.8199, 292,395,455,"32,000"
Thu 12:30:19 PM,33.8255,-113.8810, 292,394,453,"32,000"
Thu 12:30:49 PM,33.8462,-113.9421, 292,393,452,"32,000"
Thu 12:31:19 PM,33.8660,-114.0007, 292,391,450,"32,000"
Thu 12:31:49 PM,33.8867,-114.0617, 292,391,450,"32,000"
Thu 12:32:28 PM,33.9086,-114.1399, 284,386,444,"32,000"
Thu 12:32:46 PM,33.9158,-114.1789, 282,386,444,"32,000"
Thu 12:33:18 PM,33.9274,-114.2464, 281,384,442,"32,000"
Thu 12:33:49 PM,33.9385,-114.3124, 282,385,443,"32,000"
Thu 12:34:19 PM,33.9491,-114.3740, 282,385,443,"32,000"
Thu 12:34:49 PM,33.9595,-114.4352, 282,384,442,"32,000"
Thu 12:35:19 PM,33.9706,-114.4995, 282,383,441,"32,000"
Thu 12:35:49 PM,33.9811,-114.5617, 282,383,441,"32,000"
Thu 12:36:19 PM,33.9917,-114.6239, 282,383,441,"32,000"
Thu 12:36:49 PM,34.0025,-114.6882, 281,383,441,"32,000"
Thu 12:37:20 PM,34.0134,-114.7528, 281,384,442,"32,000"
Thu 12:37:50 PM,34.0237,-114.8159, 281,386,444,"32,000"
Thu 12:38:13 PM,34.0304,-114.8575, 281,386,444,"32,000"
Thu 12:38:43 PM,34.0419,-114.9290, 281,386,444,"32,000"
Thu 12:39:13 PM,34.0520,-114.9915, 281,387,445,"32,000"
Thu 12:39:43 PM,34.0621,-115.0534, 281,388,447,"32,000"
Thu 12:40:13 PM,34.0728,-115.1193, 281,389,448,"32,000"
Thu 12:40:43 PM,34.0826,-115.1795, 281,388,447,"32,000"
Thu 12:41:13 PM,34.0930,-115.2438, 281,389,448,"32,000"
Thu 12:41:43 PM,34.1034,-115.3084, 281,389,448,"32,000"
