Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 12:35:46 PM    Departure (PHX) @ Wednesday 09:35:46 AM MST,,,FlightAware ADS-B (KPHX)
Wed 12:35:46 PM,33.4310,-112.0062, 90,157,181,"1,750"
Wed 12:36:02 PM,33.4308,-111.9909, 90,166,191,"2,800"
Wed 12:36:18 PM,33.4312,-111.9771, 87,184,212,"3,500"
Wed 12:36:34 PM,33.4319,-111.9578, 88,213,245,"4,225"
Wed 12:36:50 PM,33.4326,-111.9380, 88,239,275,"4,875"
Wed 12:37:16 PM,33.4338,-111.9022, 88,250,288,"7,150"
Wed 12:37:32 PM,33.4325,-111.8813, 105,258,297,"8,500"
Wed 12:37:49 PM,33.4216,-111.8613, 136,259,298,"9,950"
Wed 12:38:05 PM,33.4049,-111.8497, 163,255,293,"11,325"
Wed 12:38:23 PM,33.3843,-111.8479, 188,257,296,"12,575"
Wed 12:38:42 PM,33.3643,-111.8608, 223,248,285,"14,000"
Wed 12:38:59 PM,33.3546,-111.8802, 250,235,270,"15,700"
Wed 12:39:17 PM,33.3536,-111.9032, 275,236,272,"17,025"
Wed 12:39:58 PM,33.3593,-111.9563, 277,259,298,"19,775"
Wed 12:40:28 PM,33.3636,-112.0018, 276,306,352,"20,925"
Wed 12:40:58 PM,33.3705,-112.0563, 280,341,392,"22,100"
Wed 12:41:28 PM,33.3791,-112.1164, 280,365,420,"23,725"
Wed 12:41:58 PM,33.3879,-112.1754, 280,358,412,"26,300"
Wed 12:42:28 PM,33.3967,-112.2346, 280,375,432,"27,600"
Wed 12:42:58 PM,33.4059,-112.2966, 280,379,436,"28,450"
Wed 12:43:29 PM,33.4148,-112.3576, 280,378,435,"30,450"
Wed 12:43:59 PM,33.4241,-112.4210, 280,386,444,"31,700"
Wed 12:44:29 PM,33.4331,-112.4835, 280,385,443,"32,000"
Wed 12:44:59 PM,33.4422,-112.5463, 280,387,445,"32,000"
Wed 12:45:21 PM,33.4479,-112.5912, 276,388,447,"32,000"
Wed 12:45:53 PM,33.4511,-112.6623, 272,390,449,"32,000"
Wed 12:46:25 PM,33.4522,-112.7316, 271,391,450,"32,025"
Wed 12:46:46 PM,33.4534,-112.7774, 276,391,450,"32,000"
Wed 12:47:03 PM,33.4594,-112.8134, 286,392,451,"32,000"
Wed 12:47:19 PM,33.4683,-112.8443, 291,392,451,"32,000"
Wed 12:47:49 PM,33.4885,-112.9041, 293,394,453,"32,000"
Wed 12:48:19 PM,33.5099,-112.9642, 293,394,453,"32,025"
Wed 12:48:49 PM,33.5322,-113.0269, 293,394,453,"32,025"
Wed 12:49:19 PM,33.5530,-113.0861, 293,393,452,"32,025"
Wed 12:49:49 PM,33.5740,-113.1466, 293,392,451,"32,000"
Wed 12:50:19 PM,33.5945,-113.2054, 293,391,450,"32,000"
Wed 12:50:49 PM,33.6151,-113.2651, 293,391,450,"32,000"
Wed 12:51:19 PM,33.6362,-113.3261, 292,392,451,"32,000"
Wed 12:51:49 PM,33.6578,-113.3889, 292,390,449,"32,000"
Wed 12:52:19 PM,33.6773,-113.4453, 292,389,448,"32,000"
Wed 12:52:50 PM,33.6988,-113.5077, 293,390,449,"32,025"
Wed 12:53:20 PM,33.7197,-113.5686, 292,392,451,"32,000"
Wed 12:53:51 PM,33.7411,-113.6309, 292,395,455,"32,000"
Wed 12:54:22 PM,33.7619,-113.6919, 292,395,455,"32,000"
Wed 12:54:52 PM,33.7831,-113.7541, 292,396,456,"32,025"
Wed 12:55:22 PM,33.8037,-113.8144, 292,395,455,"32,025"
Wed 12:55:52 PM,33.8241,-113.8743, 292,395,455,"32,000"
Wed 12:56:22 PM,33.8449,-113.9355, 292,393,452,"32,000"
Wed 12:56:52 PM,33.8659,-113.9973, 292,392,451,"32,025"
Wed 12:57:22 PM,33.8860,-114.0567, 292,391,450,"32,025"
Wed 12:57:58 PM,33.9072,-114.1297, 285,393,452,"32,025"
Wed 12:58:29 PM,33.9193,-114.1965, 282,394,453,"32,000"
Wed 12:59:00 PM,33.9307,-114.2630, 281,395,455,"32,000"
Wed 12:59:31 PM,33.9420,-114.3302, 281,394,453,"32,000"
Wed 01:00:01 PM,33.9529,-114.3950, 282,393,452,"32,025"
Wed 01:00:31 PM,33.9638,-114.4599, 281,391,450,"32,000"
Wed 01:01:01 PM,33.9745,-114.5237, 281,390,449,"32,000"
Wed 01:01:33 PM,33.9855,-114.5893, 282,388,447,"32,000"
Wed 01:02:03 PM,33.9962,-114.6540, 282,388,447,"32,000"
Wed 01:02:34 PM,34.0073,-114.7208, 281,387,445,"32,025"
Wed 01:03:05 PM,34.0179,-114.7848, 281,390,449,"32,025"
Wed 01:03:38 PM,34.0297,-114.8566, 281,388,447,"32,000"
Wed 01:04:08 PM,34.0398,-114.9181, 281,388,447,"32,000"
Wed 01:04:38 PM,34.0503,-114.9825, 281,389,448,"32,025"
Wed 01:05:08 PM,34.0611,-115.0486, 281,390,449,"32,025"
Wed 01:05:34 PM,34.0691,-115.0980, 281,393,452,"32,025"
Wed 01:06:04 PM,34.0802,-115.1659, 281,395,455,"32,000"
Wed 01:06:24 PM,34.0860,-115.2022, 282,395,455,"32,025"
Wed 01:07:05 PM,34.1016,-115.2998, 281,394,453,"32,025"
Wed 01:07:35 PM,34.1115,-115.3603, 281,394,453,"32,025"
Wed 01:08:05 PM,34.1221,-115.4267, 282,394,453,"32,000"
Wed 01:08:24 PM,34.1283,-115.4651, 281,394,453,"32,000"
Wed 01:08:54 PM,34.1388,-115.5310, 281,393,452,"32,000"
Wed 01:09:24 PM,34.1491,-115.5960, 281,394,453,"32,000"
Wed 01:09:53 PM,34.1589,-115.6587, 279,394,453,"32,000"
Wed 01:10:17 PM,34.1609,-115.7136, 268,403,464,"32,000"
Wed 01:10:54 PM,34.1536,-115.7976, 264,409,471,"32,025"
Wed 01:11:24 PM,34.1472,-115.8639, 263,409,471,"32,000"
Wed 01:11:54 PM,34.1407,-115.9297, 263,410,472,"32,000"
Wed 01:12:24 PM,34.1336,-116.0011, 263,411,473,"32,025"
Wed 01:12:54 PM,34.1269,-116.0684, 263,411,473,"32,000"
Wed 01:13:26 PM,34.1199,-116.1405, 263,410,472,"32,000"
Wed 01:13:56 PM,34.1131,-116.2092, 263,410,472,"32,000"
Wed 01:14:26 PM,34.1064,-116.2773, 263,412,474,"32,025"
Wed 01:14:52 PM,34.1005,-116.3351, 263,411,473,"31,700"
Wed 01:15:14 PM,34.0950,-116.3867, 263,409,471,"31,300"
Wed 01:15:34 PM,34.0907,-116.4267, 263,407,468,"30,925"
Wed 01:16:04 PM,34.0827,-116.4990, 263,404,465,"30,400"
Wed 01:16:34 PM,34.0757,-116.5652, 262,395,455,"29,875"
Wed 01:17:05 PM,34.0688,-116.6314, 264,374,430,"28,875"
Wed 01:17:35 PM,34.0636,-116.6909, 264,359,413,"27,750"
Wed 01:18:05 PM,34.0585,-116.7471, 264,346,398,"26,600"
Wed 01:18:39 PM,34.0522,-116.8146, 264,347,399,"25,400"
Wed 01:19:09 PM,34.0469,-116.8704, 263,352,405,"24,325"
Wed 01:19:27 PM,34.0434,-116.9075, 263,357,411,"23,825"
Wed 01:20:06 PM,34.0329,-116.9865, 260,374,430,"23,200"
Wed 01:20:26 PM,34.0269,-117.0288, 261,375,432,"22,850"
Wed 01:20:47 PM,34.0215,-117.0708, 262,376,433,"22,150"
Wed 01:21:17 PM,34.0142,-117.1328, 262,363,418,"21,075"
Wed 01:21:42 PM,34.0086,-117.1823, 263,360,414,"20,175"
Wed 01:22:01 PM,34.0046,-117.2165, 262,361,415,"19,575"
Wed 01:22:31 PM,33.9972,-117.2779, 262,361,415,"18,125"
Wed 01:22:50 PM,33.9928,-117.3154, 262,363,418,"17,125"
Wed 01:23:20 PM,33.9859,-117.3768, 262,353,406,"14,975"
Wed 01:23:50 PM,33.9785,-117.4357, 262,350,403,"13,400"
Wed 01:24:08 PM,33.9752,-117.4671, 265,347,399,"12,550"
Wed 01:24:24 PM,33.9757,-117.4976, 275,342,394,"12,075"
Wed 01:25:09 PM,33.9890,-117.5817, 282,335,386,"11,900"
Wed 01:25:25 PM,33.9938,-117.6092, 283,332,382,"11,875"
Wed 01:25:55 PM,34.0031,-117.6632, 280,321,369,"11,650"
Wed 01:26:14 PM,34.0049,-117.6964, 269,309,356,"11,200"
Wed 01:26:55 PM,33.9992,-117.7640, 263,287,330,"10,050"
Wed 01:27:20 PM,33.9954,-117.8009, 265,265,305,"9,825"
Wed 01:27:44 PM,33.9921,-117.8368, 264,271,312,"8,975"
Wed 01:28:12 PM,33.9878,-117.8783, 263,271,312,"8,200"
Wed 01:28:42 PM,33.9833,-117.9244, 263,266,306,"7,400"
Wed 01:29:10 PM,33.9792,-117.9660, 263,263,303,"6,675"
Wed 01:29:40 PM,33.9750,-118.0076, 263,255,293,"5,800"
Wed 01:30:01 PM,33.9722,-118.0356, 264,235,270,"5,250"
Wed 01:30:26 PM,33.9691,-118.0677, 263,226,260,"4,925"
Wed 01:30:56 PM,33.9655,-118.1045, 264,216,249,"4,500"
Wed 01:31:26 PM,33.9621,-118.1383, 263,207,238,"4,100"
Wed 01:31:56 PM,33.9586,-118.1734, 263,219,252,"3,475"
Wed 01:32:26 PM,33.9552,-118.2068, 263,183,211,"2,950"
Wed 01:32:56 PM,33.9522,-118.2368, 263,183,211,"2,450"
Wed 01:33:26 PM,33.9492,-118.2672, 263,180,207,"1,950"
Wed 01:33:56 PM,33.9462,-118.2965, 263,165,190,"1,450"
Wed 01:34:23 PM,33.9438,-118.3183, 264,139,160,"1,100"
,,,
Wed 01:34:27 PM,33.9436,-118.3211, 263,138,159,"1,050"
,,,
Wed 01:34:39 PM,33.9426,-118.3302, 263,132,152,900
Wed 01:34:55 PM,33.9415,-118.3420, 264,129,148,725
Wed 01:35:11 PM,33.9404,-118.3534, 263,132,152,575
Wed 01:35:27 PM,33.9392,-118.3652, 263,131,151,325
Wed 01:35:43 PM,33.9379,-118.3771, 263,132,152,150
Wed 01:35:59 PM,33.9367,-118.3894, 263,129,148,25
,,,
Wed 01:36:31 PM    Arrival (LAX) @ Wednesday 10:36:31 AM PDT,,,FlightAware
