Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 10:02:42 AM    Departure (PHX) @ Monday 07:02:42 AM MST,,,FlightAware ADS-B (KSDL)
Mon 10:02:42 AM,33.4309,-111.9925, 91,141,162,"1,950"
Mon 10:02:58 AM,33.4310,-111.9805, 88,154,177,"2,425"
Mon 10:03:14 AM,33.4319,-111.9647, 86,188,216,"2,550"
Mon 10:03:30 AM,33.4329,-111.9471, 87,202,232,"3,075"
Mon 10:03:46 AM,33.4335,-111.9296, 88,213,245,"3,675"
Mon 10:04:14 AM,33.4345,-111.8932, 89,229,264,"4,900"
Mon 10:04:30 AM,33.4309,-111.8744, 117,227,261,"5,700"
Mon 10:04:47 AM,33.4184,-111.8587, 145,224,258,"6,625"
Mon 10:05:04 AM,33.4045,-111.8482, 155,221,254,"7,500"
Mon 10:05:22 AM,33.3844,-111.8466, 197,234,269,"8,400"
Mon 10:05:38 AM,33.3703,-111.8566, 221,245,282,"9,150"
Mon 10:05:55 AM,33.3591,-111.8764, 247,262,302,"9,750"
Mon 10:06:11 AM,33.3557,-111.8992, 271,266,306,"10,575"
Mon 10:06:32 AM,33.3588,-111.9316, 275,268,308,"11,550"
Mon 10:06:53 AM,33.3607,-111.9614, 274,291,335,"11,900"
Mon 10:07:11 AM,33.3628,-111.9945, 275,317,365,"12,000"
Mon 10:07:41 AM,33.3691,-112.0483, 280,345,397,"12,575"
Mon 10:08:11 AM,33.3775,-112.1042, 280,349,402,"13,650"
Mon 10:08:42 AM,33.3861,-112.1621, 280,350,403,"14,850"
Mon 10:09:12 AM,33.3945,-112.2188, 280,356,410,"15,800"
Mon 10:09:42 AM,33.4034,-112.2795, 280,357,411,"16,875"
Mon 10:10:12 AM,33.4116,-112.3354, 280,362,417,"17,775"
Mon 10:10:42 AM,33.4206,-112.3968, 280,370,426,"18,550"
Mon 10:11:12 AM,33.4295,-112.4580, 280,375,432,"19,425"
Mon 10:11:42 AM,33.4382,-112.5180, 280,376,433,"20,300"
Mon 10:12:10 AM,33.4466,-112.5773, 278,375,432,"21,100"
Mon 10:12:32 AM,33.4502,-112.6208, 274,378,435,"21,650"
Mon 10:13:02 AM,33.4514,-112.6858, 271,382,440,"22,350"
Mon 10:13:32 AM,33.4522,-112.7477, 271,384,442,"23,050"
Mon 10:13:52 AM,33.4553,-112.7922, 279,386,444,"23,550"
Mon 10:14:09 AM,33.4622,-112.8251, 289,391,450,"23,900"
Mon 10:14:39 AM,33.4838,-112.8883, 293,395,455,"24,525"
Mon 10:15:09 AM,33.5038,-112.9453, 293,397,457,"25,150"
Mon 10:15:39 AM,33.5254,-113.0070, 293,400,460,"25,800"
Mon 10:16:09 AM,33.5470,-113.0689, 293,408,470,"26,175"
Mon 10:16:39 AM,33.5690,-113.1324, 293,408,470,"26,875"
Mon 10:17:09 AM,33.5915,-113.1970, 292,409,471,"27,600"
Mon 10:17:39 AM,33.6129,-113.2586, 293,417,480,"28,000"
Mon 10:18:09 AM,33.6349,-113.3223, 293,429,494,"28,225"
Mon 10:18:39 AM,33.6585,-113.3905, 292,436,502,"28,650"
Mon 10:19:09 AM,33.6808,-113.4554, 292,438,504,"29,200"
Mon 10:19:39 AM,33.7047,-113.5249, 292,442,509,"29,725"
Mon 10:20:09 AM,33.7278,-113.5922, 292,449,517,"30,000"
Mon 10:20:39 AM,33.7511,-113.6603, 292,445,512,"30,000"
Mon 10:21:09 AM,33.7743,-113.7281, 292,442,509,"30,000"
Mon 10:21:39 AM,33.7980,-113.7974, 292,441,507,"30,000"
Mon 10:22:09 AM,33.8212,-113.8657, 292,435,501,"30,000"
Mon 10:22:39 AM,33.8439,-113.9324, 292,436,502,"30,000"
Mon 10:23:09 AM,33.8672,-114.0013, 292,434,499,"30,000"
Mon 10:23:39 AM,33.8891,-114.0659, 292,437,503,"30,000"
Mon 10:24:04 AM,33.9057,-114.1245, 286,439,505,"30,000"
Mon 10:24:37 AM,33.9211,-114.2065, 281,445,512,"30,000"
Mon 10:25:07 AM,33.9332,-114.2782, 282,443,510,"30,000"
Mon 10:25:42 AM,33.9472,-114.3610, 282,442,509,"30,000"
Mon 10:26:14 AM,33.9601,-114.4378, 281,442,509,"30,000"
Mon 10:26:46 AM,33.9731,-114.5154, 281,441,507,"30,000"
Mon 10:27:16 AM,33.9850,-114.5868, 281,443,510,"30,000"
Mon 10:27:47 AM,33.9973,-114.6607, 281,448,516,"30,000"
Mon 10:28:17 AM,34.0095,-114.7342, 281,451,519,"30,000"
Mon 10:28:47 AM,34.0218,-114.8088, 281,455,524,"30,000"
Mon 10:29:17 AM,34.0342,-114.8839, 281,457,526,"30,000"
Mon 10:29:47 AM,34.0464,-114.9585, 281,457,526,"30,000"
Mon 10:30:17 AM,34.0587,-115.0340, 281,457,526,"30,000"
Mon 10:30:47 AM,34.0707,-115.1077, 281,456,525,"30,000"
Mon 10:31:17 AM,34.0824,-115.1795, 281,457,526,"30,000"
Mon 10:31:47 AM,34.0948,-115.2565, 281,458,527,"30,000"
Mon 10:32:17 AM,34.1069,-115.3313, 281,458,527,"30,000"
Mon 10:32:47 AM,34.1192,-115.4083, 281,459,528,"30,000"
Mon 10:33:03 AM,34.1255,-115.4475, 281,459,528,"30,000"
Mon 10:33:33 AM,34.1377,-115.5243, 281,459,528,"30,000"
Mon 10:34:04 AM,34.1499,-115.6009, 282,457,526,"30,000"
Mon 10:34:22 AM,34.1564,-115.6432, 278,461,531,"30,000"
Mon 10:34:44 AM,34.1602,-115.7007, 271,466,536,"30,000"
Mon 10:35:01 AM,34.1582,-115.7488, 264,471,542,"30,000"
Mon 10:35:32 AM,34.1504,-115.8306, 263,471,542,"30,000"
Mon 10:36:02 AM,34.1429,-115.9068, 263,470,541,"30,000"
Mon 10:36:32 AM,34.1352,-115.9855, 263,468,539,"30,000"
Mon 10:37:02 AM,34.1277,-116.0620, 263,466,536,"30,000"
Mon 10:37:32 AM,34.1202,-116.1389, 263,467,537,"30,000"
