Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 05:02:00 PM    Left Gate (PHX) @ Wednesday 02:02:00 PM MST,,,Airline
,,,
Taxi Time: 15 minutes,,,
Wed 05:17:36 PM    Departure (PHX) @ Wednesday 02:17:36 PM MST,,,FlightAware ADS-B (KFFZ)
Wed 05:17:36 PM,33.4310,-112.0035, 90,163,188,975
Wed 05:17:52 PM,33.4311,-111.9892, 89,167,192,"1,550"
Wed 05:18:08 PM,33.4315,-111.9732, 88,173,199,"2,225"
Wed 05:18:24 PM,33.4322,-111.9580, 87,194,223,"2,575"
Wed 05:18:40 PM,33.4327,-111.9389, 88,208,239,"3,175"
Wed 05:19:08 PM,33.4337,-111.9066, 87,216,249,"4,400"
Wed 05:19:24 PM,33.4342,-111.8869, 92,229,264,"5,000"
Wed 05:19:40 PM,33.4283,-111.8686, 127,243,280,"5,475"
Wed 05:19:58 PM,33.4109,-111.8526, 150,246,283,"6,525"
Wed 05:20:15 PM,33.3929,-111.8461, 178,253,291,"7,500"
Wed 05:20:33 PM,33.3712,-111.8541, 215,263,303,"8,500"
Wed 05:20:51 PM,33.3588,-111.8727, 249,275,316,"9,100"
Wed 05:21:10 PM,33.3591,-111.9035, 285,271,312,"10,425"
Wed 05:21:30 PM,33.3643,-111.9342, 279,300,345,"11,175"
Wed 05:22:00 PM,33.3705,-111.9868, 278,346,398,"11,775"
Wed 05:22:30 PM,33.3777,-112.0442, 279,353,406,"13,425"
Wed 05:23:00 PM,33.3857,-112.1042, 279,372,428,"14,725"
Wed 05:23:30 PM,33.3937,-112.1638, 279,376,433,"16,325"
Wed 05:23:46 PM,33.3983,-112.1991, 279,376,433,"17,300"
Wed 05:24:06 PM,33.4033,-112.2369, 279,376,433,"18,375"
Wed 05:24:25 PM,33.4083,-112.2753, 279,376,433,"19,325"
Wed 05:24:45 PM,33.4138,-112.3180, 280,379,436,"20,225"
Wed 05:25:06 PM,33.4194,-112.3615, 279,383,441,"21,225"
Wed 05:25:36 PM,33.4274,-112.4237, 279,390,449,"22,375"
Wed 05:26:06 PM,33.4359,-112.4897, 279,392,451,"23,700"
Wed 05:26:36 PM,33.4438,-112.5525, 279,395,455,"24,800"
Wed 05:26:52 PM,33.4485,-112.5909, 277,399,459,"25,375"
Wed 05:27:13 PM,33.4504,-112.6358, 271,404,465,"25,975"
Wed 05:27:43 PM,33.4513,-112.7052, 271,412,474,"26,825"
Wed 05:28:08 PM,33.4522,-112.7588, 273,417,480,"27,500"
Wed 05:28:28 PM,33.4574,-112.8038, 282,419,482,"27,975"
Wed 05:28:48 PM,33.4704,-112.8508, 293,418,481,"28,000"
Wed 05:29:24 PM,33.4962,-112.9244, 293,415,478,"28,000"
Wed 05:29:54 PM,33.5185,-112.9883, 293,414,476,"28,000"
Wed 05:30:24 PM,33.5413,-113.0533, 293,412,474,"28,000"
Wed 05:30:54 PM,33.5640,-113.1182, 293,413,475,"28,000"
Wed 05:31:24 PM,33.5853,-113.1791, 293,415,478,"28,000"
Wed 05:31:54 PM,33.6075,-113.2429, 293,416,479,"28,000"
Wed 05:32:24 PM,33.6292,-113.3059, 292,415,478,"28,750"
Wed 05:32:54 PM,33.6517,-113.3716, 292,414,476,"29,800"
Wed 05:33:24 PM,33.6739,-113.4359, 292,411,473,"30,850"
Wed 05:33:55 PM,33.6955,-113.4984, 292,405,466,"31,900"
Wed 05:34:27 PM,33.7180,-113.5637, 292,400,460,"32,000"
Wed 05:34:57 PM,33.7391,-113.6252, 293,399,459,"32,000"
Wed 05:35:27 PM,33.7598,-113.6851, 292,398,458,"32,000"
Wed 05:36:00 PM,33.7836,-113.7548, 292,398,458,"32,000"
Wed 05:36:31 PM,33.8050,-113.8183, 292,399,459,"32,000"
Wed 05:37:01 PM,33.8262,-113.8803, 292,399,459,"32,000"
Wed 05:37:31 PM,33.8466,-113.9405, 292,399,459,"32,000"
Wed 05:38:02 PM,33.8682,-114.0046, 292,399,459,"32,000"
Wed 05:38:32 PM,33.8889,-114.0660, 292,399,459,"32,000"
Wed 05:38:59 PM,33.9060,-114.1225, 286,399,459,"32,000"
Wed 05:39:44 PM,33.9232,-114.2203, 282,400,460,"32,000"
Wed 05:40:14 PM,33.9342,-114.2849, 282,401,461,"32,000"
Wed 05:40:44 PM,33.9454,-114.3506, 282,402,463,"32,000"
Wed 05:41:15 PM,33.9571,-114.4197, 281,403,464,"32,000"
Wed 05:41:46 PM,33.9681,-114.4860, 281,404,465,"32,000"
Wed 05:42:16 PM,33.9794,-114.5534, 281,404,465,"32,000"
Wed 05:42:46 PM,33.9905,-114.6204, 281,404,465,"32,000"
