Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 12:05:50 PM    Departure (PHX) @ Wednesday 09:05:50 AM MST,,,FlightAware ADS-B (KGEU)
Wed 12:05:50 PM,33.4312,-112.0037, 89,129,148,"1,525"
Wed 12:06:06 PM,33.4313,-111.9910, 89,150,173,"2,050"
Wed 12:06:22 PM,33.4318,-111.9765, 88,182,209,"2,375"
Wed 12:06:38 PM,33.4323,-111.9612, 88,192,221,"3,025"
Wed 12:06:54 PM,33.4327,-111.9432, 89,198,228,"3,900"
Wed 12:07:10 PM,33.4333,-111.9251, 88,217,250,"4,725"
Wed 12:07:35 PM,33.4339,-111.8898, 91,252,290,"5,975"
Wed 12:07:53 PM,33.4275,-111.8675, 124,270,311,"6,975"
Wed 12:08:11 PM,33.4103,-111.8507, 157,264,304,"8,525"
Wed 12:08:27 PM,33.3905,-111.8469, 180,268,308,"9,700"
Wed 12:08:45 PM,33.3691,-111.8551, 210,292,336,"10,325"
Wed 12:09:02 PM,33.3532,-111.8759, 242,292,336,"11,450"
Wed 12:09:22 PM,33.3478,-111.9058, 273,281,323,"12,875"
Wed 12:09:48 PM,33.3555,-111.9471, 283,297,342,"14,400"
Wed 12:10:08 PM,33.3606,-111.9788, 279,318,366,"15,225"
Wed 12:10:50 PM,33.3708,-112.0538, 280,330,380,"17,925"
Wed 12:11:20 PM,33.3784,-112.1071, 279,335,386,"19,750"
Wed 12:11:50 PM,33.3863,-112.1637, 280,341,392,"21,625"
Wed 12:12:14 PM,33.3924,-112.2080, 281,344,396,"22,950"
Wed 12:12:34 PM,33.3980,-112.2465, 281,349,402,"23,975"
Wed 12:13:04 PM,33.4064,-112.3054, 280,354,407,"25,650"
Wed 12:13:25 PM,33.4124,-112.3468, 280,359,413,"26,625"
Wed 12:13:55 PM,33.4206,-112.4024, 280,368,423,"27,875"
Wed 12:14:25 PM,33.4296,-112.4641, 280,375,432,"29,175"
Wed 12:14:55 PM,33.4386,-112.5258, 280,377,434,"30,575"
Wed 12:15:21 PM,33.4464,-112.5821, 278,382,440,"31,625"
Wed 12:15:37 PM,33.4492,-112.6145, 274,389,448,"31,950"
Wed 12:16:19 PM,33.4512,-112.7030, 271,391,450,"32,000"
Wed 12:16:48 PM,33.4519,-112.7659, 273,388,447,"32,000"
Wed 12:17:04 PM,33.4559,-112.8009, 282,383,441,"32,000"
