Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 12:29:17 PM    Departure (PHX) @ Friday 10:29:17 AM MST,,,FlightAware ADS-B (KPHX)
Fri 12:29:17 PM,33.4312,-112.0055, 89,151,174,"1,350"
Fri 12:29:33 PM,33.4314,-111.9913, 89,152,175,"2,175"
Fri 12:29:49 PM,33.4318,-111.9776, 88,162,186,"2,850"
Fri 12:30:05 PM,33.4321,-111.9629, 89,186,214,"3,350"
Fri 12:30:21 PM,33.4326,-111.9446, 88,216,249,"3,775"
Fri 12:30:51 PM,33.4337,-111.9065, 88,231,266,"5,450"
Fri 12:31:11 PM,33.4329,-111.8817, 103,238,274,"7,050"
Fri 12:31:29 PM,33.4211,-111.8607, 140,246,283,"8,600"
Fri 12:31:46 PM,33.4062,-111.8485, 151,252,290,"9,825"
Fri 12:32:03 PM,33.3856,-111.8435, 185,261,300,"11,150"
Fri 12:32:22 PM,33.3656,-111.8533, 217,264,304,"12,575"
Fri 12:32:41 PM,33.3528,-111.8755, 254,271,312,"13,775"
Fri 12:33:01 PM,33.3535,-111.9067, 282,264,304,"15,425"
Fri 12:33:17 PM,33.3566,-111.9302, 278,272,313,"16,525"
Fri 12:34:02 PM,33.3636,-112.0034, 277,339,390,"18,175"
Fri 12:34:33 PM,33.3714,-112.0632, 281,378,435,"19,375"
Fri 12:35:03 PM,33.3809,-112.1286, 280,397,457,"21,125"
Fri 12:35:33 PM,33.3908,-112.1941, 280,408,470,"23,075"
Fri 12:35:56 PM,33.3983,-112.2455, 280,416,479,"24,275"
Fri 12:36:26 PM,33.4085,-112.3143, 280,426,490,"26,075"
Fri 12:36:56 PM,33.4186,-112.3836, 280,427,491,"27,975"
Fri 12:37:26 PM,33.4286,-112.4519, 280,438,504,"29,325"
Fri 12:37:56 PM,33.4394,-112.5261, 280,438,504,"30,925"
Fri 12:38:41 PM,33.4500,-112.6298, 273,414,476,"32,000"
Fri 12:39:11 PM,33.4519,-112.7009, 271,422,486,"32,000"
Fri 12:39:35 PM,33.4526,-112.7536, 272,424,488,"32,000"
Fri 12:39:52 PM,33.4562,-112.7937, 281,423,487,"32,000"
Fri 12:40:09 PM,33.4649,-112.8319, 289,421,484,"32,000"
Fri 12:40:39 PM,33.4859,-112.8969, 292,422,486,"32,025"
Fri 12:41:09 PM,33.5088,-112.9618, 293,423,487,"32,000"
Fri 12:41:39 PM,33.5321,-113.0273, 293,422,486,"32,000"
Fri 12:42:11 PM,33.5565,-113.0964, 293,422,486,"32,000"
Fri 12:42:41 PM,33.5792,-113.1614, 292,422,486,"32,000"
Fri 12:43:11 PM,33.6022,-113.2277, 292,422,486,"32,000"
Fri 12:43:42 PM,33.6246,-113.2926, 292,421,484,"32,000"
Fri 12:44:12 PM,33.6469,-113.3572, 293,420,483,"32,000"
Fri 12:44:42 PM,33.6696,-113.4231, 293,420,483,"32,000"
Fri 12:45:12 PM,33.6918,-113.4876, 293,419,482,"32,025"
Fri 12:45:42 PM,33.7138,-113.5516, 292,420,483,"32,000"
Fri 12:46:12 PM,33.7351,-113.6135, 293,419,482,"32,000"
Fri 12:46:42 PM,33.7572,-113.6782, 292,419,482,"32,000"
Fri 12:47:13 PM,33.7809,-113.7472, 292,418,481,"32,025"
Fri 12:47:43 PM,33.8022,-113.8102, 292,419,482,"32,000"
Fri 12:48:13 PM,33.8235,-113.8728, 292,419,482,"32,000"
Fri 12:48:43 PM,33.8469,-113.9413, 292,419,482,"32,000"
Fri 12:49:14 PM,33.8687,-114.0056, 292,420,483,"32,000"
Fri 12:49:44 PM,33.8904,-114.0701, 292,421,484,"32,000"
Fri 12:50:02 PM,33.9029,-114.1124, 287,423,487,"32,000"
Fri 12:50:19 PM,33.9113,-114.1509, 283,425,489,"32,000"
Fri 12:50:56 PM,33.9263,-114.2355, 282,427,491,"32,025"
Fri 12:51:29 PM,33.9389,-114.3113, 281,427,491,"32,025"
Fri 12:51:59 PM,33.9500,-114.3784, 281,426,490,"32,000"
Fri 12:52:29 PM,33.9624,-114.4522, 281,424,488,"32,000"
Fri 12:53:00 PM,33.9747,-114.5249, 282,424,488,"32,000"
Fri 12:53:30 PM,33.9861,-114.5936, 281,423,487,"32,000"
Fri 12:54:01 PM,33.9976,-114.6623, 281,422,486,"32,000"
Fri 12:54:31 PM,34.0092,-114.7326, 281,423,487,"32,025"
Fri 12:55:01 PM,34.0206,-114.8018, 281,423,487,"32,000"
Fri 12:55:31 PM,34.0322,-114.8724, 281,423,487,"32,000"
Fri 12:55:59 PM,34.0423,-114.9340, 282,421,484,"32,025"
Fri 12:56:30 PM,34.0541,-115.0058, 282,419,482,"32,025"
Fri 12:57:00 PM,34.0654,-115.0751, 282,419,482,"32,000"
Fri 12:57:30 PM,34.0762,-115.1414, 282,417,480,"32,000"
Fri 12:58:00 PM,34.0872,-115.2096, 281,418,481,"32,025"
Fri 12:58:30 PM,34.0985,-115.2797, 281,420,483,"32,025"
Fri 12:59:00 PM,34.1099,-115.3499, 281,420,483,"32,000"
Fri 12:59:30 PM,34.1208,-115.4182, 281,423,487,"32,025"
Fri 01:00:01 PM,34.1322,-115.4896, 281,423,487,"32,000"
Fri 01:00:31 PM,34.1434,-115.5601, 281,424,488,"32,000"
Fri 01:01:01 PM,34.1541,-115.6284, 281,425,489,"32,000"
Fri 01:01:24 PM,34.1605,-115.6864, 273,433,498,"32,000"
Fri 01:02:08 PM,34.1547,-115.7916, 263,441,507,"32,000"
Fri 01:02:38 PM,34.1476,-115.8629, 263,439,505,"32,000"
Fri 01:03:08 PM,34.1403,-115.9341, 263,437,503,"32,000"
Fri 01:03:38 PM,34.1325,-116.0114, 263,438,504,"32,025"
Fri 01:04:09 PM,34.1253,-116.0836, 263,437,503,"32,000"
Fri 01:04:42 PM,34.1174,-116.1651, 263,436,502,"32,000"
Fri 01:05:13 PM,34.1099,-116.2400, 263,436,502,"32,000"
Fri 01:05:44 PM,34.1026,-116.3146, 263,435,501,"31,900"
Fri 01:06:14 PM,34.0951,-116.3841, 262,426,490,"31,325"
Fri 01:06:55 PM,34.0849,-116.4811, 263,422,486,"30,550"
Fri 01:07:39 PM,34.0738,-116.5832, 262,424,488,"29,650"
Fri 01:08:20 PM,34.0646,-116.6813, 264,420,483,"27,850"
Fri 01:08:50 PM,34.0582,-116.7468, 264,413,475,"26,550"
Fri 01:09:20 PM,34.0520,-116.8171, 264,406,467,"25,300"
Fri 01:09:50 PM,34.0459,-116.8823, 264,393,452,"24,100"
Fri 01:10:12 PM,34.0405,-116.9316, 262,384,442,"23,375"
Fri 01:10:42 PM,34.0317,-116.9930, 261,372,428,"22,350"
Fri 01:11:04 PM,34.0256,-117.0378, 261,364,419,"21,650"
Fri 01:11:24 PM,34.0203,-117.0800, 262,370,426,"20,900"
Fri 01:11:54 PM,34.0135,-117.1406, 262,373,429,"19,800"
Fri 01:12:14 PM,34.0091,-117.1776, 263,369,425,"19,200"
Fri 01:12:44 PM,34.0015,-117.2421, 262,361,415,"17,975"
Fri 01:13:00 PM,33.9979,-117.2726, 262,358,412,"17,400"
Fri 01:13:25 PM,33.9924,-117.3195, 261,351,404,"16,575"
Fri 01:13:55 PM,33.9854,-117.3781, 262,343,395,"15,550"
Fri 01:14:25 PM,33.9788,-117.4341, 263,338,389,"14,525"
Fri 01:14:46 PM,33.9749,-117.4738, 267,329,379,"13,700"
Fri 01:15:02 PM,33.9760,-117.5035, 277,312,359,"13,100"
Fri 01:15:41 PM,33.9859,-117.5650, 282,290,334,"11,975"
Fri 01:16:11 PM,33.9942,-117.6115, 282,287,330,"11,125"
Fri 01:16:41 PM,34.0026,-117.6589, 282,285,328,"10,300"
Fri 01:16:59 PM,34.0055,-117.6851, 270,285,328,"9,875"
Fri 01:17:21 PM,34.0034,-117.7214, 264,286,329,"9,300"
Fri 01:17:51 PM,33.9990,-117.7669, 263,269,310,"8,750"
Fri 01:18:21 PM,33.9943,-117.8107, 263,250,288,"8,150"
Fri 01:18:50 PM,33.9905,-117.8503, 263,238,274,"7,525"
Fri 01:19:20 PM,33.9866,-117.8889, 263,235,270,"6,900"
Fri 01:19:50 PM,33.9828,-117.9266, 264,229,264,"6,425"
Fri 01:20:20 PM,33.9794,-117.9644, 263,234,269,"5,775"
Fri 01:20:50 PM,33.9754,-118.0052, 264,232,267,"5,200"
Fri 01:21:20 PM,33.9717,-118.0420, 264,230,265,"4,800"
Fri 01:21:50 PM,33.9679,-118.0797, 263,228,262,"4,775"
Fri 01:22:20 PM,33.9644,-118.1150, 263,216,249,"4,400"
Fri 01:22:50 PM,33.9608,-118.1507, 263,211,243,"3,775"
Fri 01:23:20 PM,33.9573,-118.1861, 264,212,244,"3,200"
Fri 01:23:50 PM,33.9538,-118.2203, 263,206,237,"2,650"
Fri 01:24:20 PM,33.9504,-118.2544, 263,194,223,"2,075"
Fri 01:24:50 PM,33.9474,-118.2841, 264,180,207,"1,575"
Fri 01:25:20 PM,33.9444,-118.3136, 263,170,196,"1,075"
,,,
Fri 01:25:26 PM,33.9436,-118.3211, 263,163,188,975
,,,
Fri 01:25:36 PM,33.9429,-118.3284, 263,149,171,825
Fri 01:25:52 PM,33.9416,-118.3405, 263,136,157,625
