Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 03:34:00 PM    Left Gate (PHX) @ Thursday 01:34:00 PM MST,,,Airline
,,,
Taxi Time: 28 minutes,,,
Thu 04:02:23 PM    Departure (PHX) @ Thursday 02:02:23 PM MST,,,FlightAware ADS-B (KPHX)
Thu 04:02:23 PM,33.4310,-112.0156, 270,163,188,"1,450"
Thu 04:02:39 PM,33.4308,-112.0309, 271,161,185,"2,550"
Thu 04:02:55 PM,33.4313,-112.0470, 272,188,216,"3,100"
Thu 04:03:11 PM,33.4317,-112.0645, 271,199,229,"3,850"
Thu 04:03:27 PM,33.4320,-112.0810, 272,205,236,"4,700"
Thu 04:03:57 PM,33.4331,-112.1178, 272,226,260,"6,275"
Thu 04:04:25 PM,33.4343,-112.1550, 273,236,272,"8,000"
Thu 04:04:43 PM,33.4414,-112.1775, 305,247,284,"9,075"
Thu 04:05:00 PM,33.4559,-112.1919, 331,261,300,"10,125"
Thu 04:05:18 PM,33.4783,-112.1967, 1,276,318,"11,200"
Thu 04:05:41 PM,33.5071,-112.1962, 0,276,318,"12,650"
Thu 04:05:58 PM,33.5275,-112.1963, 359,278,320,"13,525"
Thu 04:06:32 PM,33.5737,-112.2002, 356,319,367,"14,525"
Thu 04:06:55 PM,33.6092,-112.2033, 353,359,413,"14,850"
Thu 04:07:32 PM,33.6735,-112.2200, 345,379,436,"16,100"
Thu 04:08:02 PM,33.7243,-112.2362, 345,389,448,"17,375"
Thu 04:08:32 PM,33.7774,-112.2534, 345,399,459,"18,650"
Thu 04:09:02 PM,33.8301,-112.2702, 345,408,470,"19,850"
Thu 04:09:32 PM,33.8867,-112.2886, 345,415,478,"21,100"
Thu 04:10:02 PM,33.9447,-112.3075, 345,424,488,"22,225"
Thu 04:10:28 PM,33.9929,-112.3235, 342,431,496,"23,075"
Thu 04:10:44 PM,34.0243,-112.3393, 333,433,498,"23,600"
Thu 04:11:01 PM,34.0528,-112.3608, 323,434,499,"24,175"
Thu 04:11:30 PM,34.0952,-112.4031, 316,435,501,"25,075"
Thu 04:11:50 PM,34.1216,-112.4440, 300,433,498,"25,825"
Thu 04:12:11 PM,34.1379,-112.4917, 286,434,499,"26,525"
Thu 04:12:47 PM,34.1578,-112.5728, 287,441,507,"27,550"
Thu 04:13:17 PM,34.1755,-112.6447, 287,442,509,"28,575"
Thu 04:13:47 PM,34.1925,-112.7126, 287,439,505,"28,975"
Thu 04:14:17 PM,34.2097,-112.7826, 286,435,501,"29,000"
Thu 04:14:47 PM,34.2269,-112.8525, 287,434,499,"29,000"
Thu 04:15:17 PM,34.2443,-112.9224, 287,435,501,"29,000"
Thu 04:15:47 PM,34.2611,-112.9916, 286,435,501,"29,000"
Thu 04:16:18 PM,34.2795,-113.0670, 286,435,501,"29,250"
Thu 04:16:49 PM,34.2972,-113.1399, 286,438,504,"30,000"
Thu 04:17:19 PM,34.3143,-113.2101, 286,435,501,"30,000"
Thu 04:17:49 PM,34.3312,-113.2796, 286,431,496,"30,000"
Thu 04:18:19 PM,34.3477,-113.3477, 286,430,495,"30,000"
Thu 04:18:49 PM,34.3644,-113.4168, 286,431,496,"30,000"
Thu 04:19:19 PM,34.3800,-113.4817, 286,419,482,"29,975"
Thu 04:19:49 PM,34.3959,-113.5481, 286,382,440,"29,975"
Thu 04:20:20 PM,34.4108,-113.6113, 286,367,422,"30,000"
Thu 04:20:50 PM,34.4244,-113.6692, 286,365,420,"30,000"
Thu 04:21:20 PM,34.4381,-113.7273, 286,364,419,"30,000"
Thu 04:21:50 PM,34.4518,-113.7843, 286,364,419,"30,000"
Thu 04:22:21 PM,34.4666,-113.8465, 286,364,419,"30,000"
Thu 04:22:52 PM,34.4814,-113.9092, 286,364,419,"30,000"
Thu 04:23:22 PM,34.4944,-113.9643, 286,364,419,"30,000"
Thu 04:23:46 PM,34.5059,-114.0133, 285,364,419,"30,000"
Thu 04:24:11 PM,34.5102,-114.0616, 269,367,422,"30,000"
Thu 04:24:34 PM,34.5043,-114.1094, 255,370,426,"30,000"
Thu 04:25:16 PM,34.4858,-114.1974, 256,371,427,"30,000"
Thu 04:25:46 PM,34.4733,-114.2568, 256,368,423,"30,000"
Thu 04:26:17 PM,34.4609,-114.3158, 256,367,422,"30,000"
Thu 04:26:47 PM,34.4477,-114.3767, 256,364,419,"30,000"
Thu 04:27:17 PM,34.4347,-114.4369, 255,362,417,"30,000"
Thu 04:27:48 PM,34.4221,-114.4961, 256,361,415,"30,000"
Thu 04:28:18 PM,34.4095,-114.5552, 256,361,415,"30,000"
Thu 04:29:04 PM,34.3906,-114.6433, 255,361,415,"30,000"
Thu 04:29:35 PM,34.3777,-114.7026, 255,360,414,"30,000"
Thu 04:30:05 PM,34.3648,-114.7623, 255,360,414,"30,000"
Thu 04:30:36 PM,34.3519,-114.8216, 255,361,415,"30,000"
Thu 04:31:08 PM,34.3381,-114.8857, 255,362,417,"30,000"
Thu 04:31:39 PM,34.3249,-114.9462, 255,361,415,"30,000"
Thu 04:32:09 PM,34.3123,-115.0032, 255,361,415,"30,000"
Thu 04:32:41 PM,34.2984,-115.0660, 255,361,415,"30,000"
Thu 04:33:11 PM,34.2853,-115.1262, 255,362,417,"30,000"
Thu 04:33:41 PM,34.2725,-115.1842, 255,362,417,"30,000"
Thu 04:34:11 PM,34.2592,-115.2441, 256,364,419,"30,000"
Thu 04:34:41 PM,34.2476,-115.2990, 256,364,419,"30,000"
Thu 04:35:11 PM,34.2351,-115.3585, 256,366,421,"30,000"
Thu 04:35:41 PM,34.2223,-115.4178, 256,368,423,"30,000"
Thu 04:36:11 PM,34.2087,-115.4812, 256,366,421,"30,000"
Thu 04:36:41 PM,34.1965,-115.5382, 256,364,419,"30,000"
Thu 04:37:11 PM,34.1838,-115.5973, 256,362,417,"30,000"
Thu 04:37:41 PM,34.1709,-115.6568, 255,363,418,"30,000"
Thu 04:38:11 PM,34.1611,-115.7179, 264,360,414,"30,000"
Thu 04:38:41 PM,34.1559,-115.7719, 264,359,413,"30,000"
Thu 04:39:11 PM,34.1496,-115.8372, 263,360,414,"30,000"
Thu 04:39:42 PM,34.1442,-115.8934, 263,358,412,"30,000"
Thu 04:40:12 PM,34.1380,-115.9565, 263,359,413,"30,000"
Thu 04:40:42 PM,34.1325,-116.0137, 263,359,413,"30,000"
Thu 04:41:12 PM,34.1265,-116.0746, 263,358,412,"30,000"
Thu 04:41:42 PM,34.1205,-116.1351, 264,358,412,"30,000"
Thu 04:42:13 PM,34.1147,-116.1929, 264,358,412,"30,000"
Thu 04:42:43 PM,34.1092,-116.2485, 263,359,413,"30,000"
Thu 04:43:13 PM,34.1036,-116.3054, 264,358,412,"30,000"
Thu 04:43:40 PM,34.0971,-116.3665, 263,359,413,"29,975"
Thu 04:44:00 PM,34.0932,-116.4022, 264,354,407,"29,725"
Thu 04:44:22 PM,34.0884,-116.4473, 263,343,395,"29,225"
Thu 04:44:52 PM,34.0821,-116.5051, 263,336,387,"28,350"
Thu 04:45:23 PM,34.0759,-116.5628, 264,329,379,"27,525"
Thu 04:45:53 PM,34.0705,-116.6145, 264,323,372,"26,650"
Thu 04:46:23 PM,34.0658,-116.6699, 264,318,366,"25,775"
Thu 04:46:53 PM,34.0609,-116.7232, 264,314,361,"24,925"
Thu 04:47:23 PM,34.0560,-116.7748, 263,310,357,"24,125"
Thu 04:47:53 PM,34.0512,-116.8229, 263,310,357,"23,325"
Thu 04:48:23 PM,34.0463,-116.8750, 264,308,354,"22,450"
Thu 04:49:06 PM,34.0374,-116.9493, 261,309,356,"21,275"
Thu 04:49:49 PM,34.0278,-117.0219, 261,315,362,"20,525"
Thu 04:50:34 PM,34.0184,-117.1003, 262,305,351,"19,400"
Thu 04:51:04 PM,34.0127,-117.1496, 262,300,345,"18,625"
Thu 04:51:34 PM,34.0070,-117.1983, 262,296,341,"17,900"
Thu 04:52:17 PM,33.9985,-117.2683, 262,292,336,"16,750"
Thu 04:52:59 PM,33.9905,-117.3355, 263,287,330,"15,700"
Thu 04:53:29 PM,33.9849,-117.3825, 262,284,327,"14,925"
Thu 04:54:12 PM,33.9771,-117.4487, 262,280,322,"13,850"
Thu 04:54:28 PM,33.9745,-117.4728, 266,278,320,"13,450"
Thu 04:54:46 PM,33.9753,-117.5019, 278,273,314,"13,000"
Thu 04:55:23 PM,33.9845,-117.5559, 282,270,311,"12,100"
Thu 04:55:53 PM,33.9922,-117.6004, 282,271,312,"11,375"
Thu 04:56:23 PM,34.0002,-117.6447, 282,275,316,"10,650"
Thu 04:56:42 PM,34.0049,-117.6729, 277,278,320,"10,175"
Thu 04:56:58 PM,34.0052,-117.6990, 267,278,320,"9,800"
Thu 04:57:27 PM,34.0012,-117.7429, 264,273,314,"9,250"
Thu 04:57:57 PM,33.9965,-117.7891, 263,272,313,"8,650"
Thu 04:58:27 PM,33.9922,-117.8332, 264,270,311,"8,100"
Thu 04:58:57 PM,33.9881,-117.8762, 264,271,312,"7,550"
Thu 04:59:27 PM,33.9834,-117.9229, 263,270,311,"6,950"
Thu 04:59:47 PM,33.9807,-117.9505, 263,267,307,"6,575"
Thu 05:00:17 PM,33.9762,-117.9968, 263,261,300,"5,975"
Thu 05:00:44 PM,33.9723,-118.0343, 265,246,283,"5,525"
Thu 05:01:06 PM,33.9695,-118.0633, 263,235,270,"5,125"
Thu 05:01:36 PM,33.9660,-118.1012, 264,229,264,"4,625"
Thu 05:02:06 PM,33.9621,-118.1389, 263,232,267,"4,050"
Thu 05:02:36 PM,33.9582,-118.1774, 263,232,267,"3,450"
Thu 05:02:57 PM,33.9556,-118.2048, 262,231,266,"3,050"
Thu 05:03:27 PM,33.9518,-118.2412, 263,220,253,"2,450"
Thu 05:03:57 PM,33.9482,-118.2761, 263,195,224,"1,875"
Thu 05:04:27 PM,33.9452,-118.3052, 262,167,192,"1,400"
,,,
Thu 05:04:45 PM,33.9437,-118.3216, 264,151,174,"1,150"
,,,
Thu 05:05:01 PM,33.9423,-118.3352, 263,139,160,900
Thu 05:05:17 PM,33.9412,-118.3461, 264,136,157,725
Thu 05:05:33 PM,33.9398,-118.3586, 263,137,158,550
Thu 05:05:49 PM,33.9386,-118.3701, 263,136,157,375
Thu 05:06:05 PM,33.9374,-118.3821, 263,134,154,175
Thu 05:06:21 PM,33.9362,-118.3943, 263,111,128,50
,,,
Thu 05:06:57 PM    Arrival (LAX) @ Thursday 02:06:57 PM PST,,,FlightAware
,,,
Taxi Time: 12 minutes,,,
Thu 05:19:00 PM    Gate Arrival (LAX) @ Thursday 02:19:00 PM PST,,,Airline
