Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 09:49:00 PM    Departure (PHX) @ Saturday 07:49:00 PM MST,,,Albuquerque Center
,,,
Sat 09:49:47 PM,33.4310,-111.9899, 90,152,175,"1,875"
Sat 09:50:03 PM,33.4311,-111.9765, 89,165,190,"2,350"
Sat 09:50:19 PM,33.4315,-111.9614, 88,184,212,"2,775"
Sat 09:50:35 PM,33.4322,-111.9446, 87,205,236,"3,200"
Sat 09:50:51 PM,33.4330,-111.9255, 88,220,253,"3,825"
Sat 09:51:20 PM,33.4340,-111.8889, 91,233,268,"5,175"
Sat 09:51:36 PM,33.4275,-111.8683, 128,241,277,"6,225"
Sat 09:51:58 PM,33.4090,-111.8517, 149,245,282,"7,650"
Sat 09:52:14 PM,33.3898,-111.8464, 183,251,289,"8,850"
Sat 09:52:30 PM,33.3726,-111.8533, 211,261,300,"9,825"
Sat 09:52:46 PM,33.3600,-111.8701, 243,272,313,"10,750"
Sat 09:53:09 PM,33.3551,-111.9046, 268,280,322,"12,100"
Sat 09:53:25 PM,33.3563,-111.9306, 275,279,321,"13,175"
Sat 09:53:55 PM,33.3606,-111.9787, 277,322,371,"13,975"
Sat 09:54:13 PM,33.3641,-112.0118, 278,353,406,"14,225"
Sat 09:54:51 PM,33.3754,-112.0890, 280,376,433,"15,900"
Sat 09:55:21 PM,33.3844,-112.1498, 280,385,443,"17,475"
Sat 09:55:51 PM,33.3934,-112.2117, 280,389,448,"19,125"
Sat 09:56:21 PM,33.4033,-112.2792, 280,392,451,"20,850"
Sat 09:56:51 PM,33.4125,-112.3425, 280,397,457,"22,275"
Sat 09:57:21 PM,33.4217,-112.4056, 280,403,464,"23,525"
Sat 09:57:51 PM,33.4320,-112.4764, 280,415,478,"24,650"
Sat 09:58:21 PM,33.4420,-112.5450, 280,421,484,"25,775"
Sat 09:58:39 PM,33.4474,-112.5836, 278,424,488,"26,400"
Sat 09:58:55 PM,33.4502,-112.6207, 272,428,493,"27,000"
Sat 09:59:38 PM,33.4517,-112.7237, 271,439,505,"28,300"
Sat 10:00:03 PM,33.4551,-112.7856, 279,436,502,"29,300"
Sat 10:00:22 PM,33.4648,-112.8320, 288,431,496,"30,150"
Sat 10:01:02 PM,33.4936,-112.9169, 292,431,496,"31,525"
Sat 10:01:33 PM,33.5172,-112.9850, 293,433,498,"31,975"
Sat 10:02:04 PM,33.5418,-113.0551, 293,432,497,"32,000"
Sat 10:02:34 PM,33.5648,-113.1211, 293,431,496,"32,000"
Sat 10:03:04 PM,33.5867,-113.1838, 293,430,495,"32,000"
Sat 10:03:34 PM,33.6103,-113.2518, 293,430,495,"32,000"
Sat 10:04:04 PM,33.6333,-113.3176, 293,430,495,"32,000"
Sat 10:04:34 PM,33.6558,-113.3830, 292,431,496,"32,000"
Sat 10:05:04 PM,33.6792,-113.4510, 292,431,496,"32,000"
Sat 10:05:34 PM,33.7013,-113.5152, 292,431,496,"32,000"
Sat 10:06:04 PM,33.7242,-113.5821, 292,431,496,"32,000"
Sat 10:06:35 PM,33.7478,-113.6513, 292,431,496,"32,000"
Sat 10:07:05 PM,33.7703,-113.7167, 292,431,496,"32,000"
Sat 10:07:37 PM,33.7950,-113.7893, 292,432,497,"32,000"
Sat 10:08:07 PM,33.8169,-113.8534, 292,433,498,"32,000"
Sat 10:08:38 PM,33.8415,-113.9262, 292,433,498,"32,000"
Sat 10:09:08 PM,33.8637,-113.9912, 292,433,498,"32,000"
Sat 10:09:38 PM,33.8871,-114.0602, 292,433,498,"32,000"
Sat 10:10:03 PM,33.9033,-114.1124, 287,433,498,"32,000"
