Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sun 08:48:11 AM    Departure (PHX) @ Sunday 05:48:11 AM MST,,,FlightAware ADS-B (KCHD)
Sun 08:48:11 AM,33.4310,-111.9979, 90,184,212,"1,125"
Sun 08:48:27 AM,33.4308,-111.9834, 90,181,208,"1,900"
Sun 08:48:43 AM,33.4316,-111.9652, 87,195,224,"2,525"
Sun 08:48:59 AM,33.4322,-111.9473, 88,216,249,"2,900"
Sun 08:49:15 AM,33.4330,-111.9268, 87,225,259,"3,650"
Sun 08:49:34 AM,33.4339,-111.9035, 88,232,267,"4,500"
Sun 08:49:50 AM,33.4336,-111.8823, 99,237,273,"5,050"
Sun 08:50:08 AM,33.4247,-111.8637, 134,242,278,"5,750"
Sun 08:50:24 AM,33.4083,-111.8501, 147,245,282,"6,575"
Sun 08:50:42 AM,33.3907,-111.8443, 177,246,283,"7,575"
Sun 08:50:58 AM,33.3715,-111.8513, 207,250,288,"8,425"
Sun 08:51:16 AM,33.3583,-111.8681, 236,255,293,"9,350"
Sun 08:51:33 AM,33.3514,-111.8919, 261,272,313,"9,925"
Sun 08:52:01 AM,33.3538,-111.9332, 280,288,331,"10,825"
Sun 08:52:31 AM,33.3612,-111.9839, 278,323,372,"11,450"
Sun 08:52:51 AM,33.3655,-112.0226, 279,345,397,"12,025"
Sun 08:53:21 AM,33.3738,-112.0793, 280,359,413,"13,100"
Sun 08:53:51 AM,33.3832,-112.1400, 281,365,420,"14,500"
Sun 08:54:21 AM,33.3919,-112.1987, 280,375,432,"15,625"
Sun 08:54:51 AM,33.4006,-112.2595, 280,378,435,"16,925"
Sun 08:55:21 AM,33.4106,-112.3248, 282,382,440,"18,225"
Sun 08:55:51 AM,33.4201,-112.3878, 279,390,449,"19,275"
Sun 08:56:21 AM,33.4290,-112.4524, 279,398,458,"20,325"
Sun 08:56:51 AM,33.4383,-112.5168, 280,396,456,"21,625"
Sun 08:57:21 AM,33.4477,-112.5820, 280,402,463,"22,575"
Sun 08:57:44 AM,33.4511,-112.6339, 271,407,468,"23,300"
Sun 08:58:14 AM,33.4520,-112.7009, 271,412,474,"24,175"
Sun 08:58:39 AM,33.4527,-112.7568, 272,418,481,"24,825"
Sun 08:58:56 AM,33.4566,-112.7953, 280,422,486,"25,200"
Sun 08:59:12 AM,33.4648,-112.8329, 288,422,486,"25,700"
Sun 08:59:55 AM,33.4976,-112.9276, 293,424,488,"26,925"
Sun 09:00:25 AM,33.5205,-112.9929, 293,429,494,"27,650"
Sun 09:00:55 AM,33.5431,-113.0575, 293,435,501,"28,225"
Sun 09:01:25 AM,33.5664,-113.1245, 293,442,509,"28,750"
Sun 09:01:55 AM,33.5905,-113.1932, 293,445,512,"29,375"
Sun 09:02:25 AM,33.6144,-113.2624, 292,449,517,"30,000"
Sun 09:02:55 AM,33.6379,-113.3304, 292,444,511,"30,850"
Sun 09:03:25 AM,33.6616,-113.3985, 293,442,509,"31,550"
Sun 09:03:55 AM,33.6844,-113.4642, 292,443,510,"32,150"
Sun 09:04:25 AM,33.7087,-113.5357, 292,444,511,"32,775"
Sun 09:04:55 AM,33.7308,-113.6001, 292,442,509,"33,400"
Sun 09:05:25 AM,33.7552,-113.6713, 292,441,507,"34,000"
Sun 09:05:56 AM,33.7790,-113.7405, 292,440,506,"34,000"
Sun 09:06:26 AM,33.8018,-113.8087, 292,436,502,"34,000"
Sun 09:06:57 AM,33.8250,-113.8778, 292,436,502,"34,000"
Sun 09:07:29 AM,33.8495,-113.9498, 292,436,502,"34,000"
Sun 09:07:59 AM,33.8717,-114.0153, 292,435,501,"34,000"
Sun 09:08:29 AM,33.8951,-114.0845, 292,433,498,"34,000"
Sun 09:09:10 AM,33.9162,-114.1801, 282,435,501,"34,000"
Sun 09:09:40 AM,33.9277,-114.2472, 282,434,499,"34,000"
Sun 09:10:10 AM,33.9401,-114.3195, 282,433,498,"34,000"
Sun 09:10:40 AM,33.9521,-114.3901, 281,432,497,"34,000"
Sun 09:11:11 AM,33.9643,-114.4634, 281,432,497,"34,000"
Sun 09:11:41 AM,33.9761,-114.5341, 281,431,496,"34,000"
Sun 09:12:11 AM,33.9879,-114.6035, 281,431,496,"34,000"
Sun 09:12:41 AM,33.9996,-114.6743, 281,429,494,"34,000"
Sun 09:13:11 AM,34.0112,-114.7447, 281,429,494,"34,000"
Sun 09:13:41 AM,34.0231,-114.8170, 281,429,494,"34,000"
Sun 09:14:11 AM,34.0344,-114.8861, 281,429,494,"34,000"
Sun 09:14:41 AM,34.0455,-114.9534, 281,430,495,"34,000"
Sun 09:15:11 AM,34.0573,-115.0255, 281,431,496,"34,000"
Sun 09:15:41 AM,34.0677,-115.0892, 282,431,496,"34,000"
Sun 09:16:11 AM,34.0806,-115.1691, 281,433,498,"34,000"
Sun 09:16:41 AM,34.0918,-115.2385, 282,434,499,"34,000"
Sun 09:17:11 AM,34.1030,-115.3077, 281,434,499,"34,000"
Sun 09:17:36 AM,34.1125,-115.3669, 282,433,498,"34,000"
Sun 09:18:05 AM,34.1237,-115.4368, 282,432,497,"34,000"
Sun 09:18:35 AM,34.1352,-115.5085, 281,433,498,"34,000"
Sun 09:19:06 AM,34.1470,-115.5829, 281,434,499,"34,000"
Sun 09:19:35 AM,34.1576,-115.6515, 279,434,499,"34,000"
Sun 09:19:55 AM,34.1604,-115.7007, 271,435,501,"34,000"
Sun 09:20:16 AM,34.1580,-115.7477, 263,436,502,"34,000"
Sun 09:20:46 AM,34.1509,-115.8234, 264,436,502,"34,000"
Sun 09:21:16 AM,34.1442,-115.8936, 264,434,499,"34,000"
Sun 09:21:46 AM,34.1371,-115.9666, 263,434,499,"34,000"
Sun 09:22:16 AM,34.1302,-116.0375, 263,434,499,"34,000"
Sun 09:22:46 AM,34.1229,-116.1111, 263,433,498,"34,000"
Sun 09:23:16 AM,34.1162,-116.1795, 263,435,501,"32,850"
Sun 09:23:46 AM,34.1084,-116.2569, 263,439,505,"31,725"
Sun 09:24:16 AM,34.1014,-116.3274, 263,431,496,"30,675"
Sun 09:24:46 AM,34.0941,-116.3952, 263,423,487,"29,675"
Sun 09:25:02 AM,34.0898,-116.4344, 263,418,481,"29,100"
Sun 09:25:32 AM,34.0827,-116.5009, 263,409,471,"28,125"
Sun 09:26:02 AM,34.0756,-116.5675, 263,399,459,"27,075"
Sun 09:26:31 AM,34.0691,-116.6308, 264,392,451,"26,150"
Sun 09:27:01 AM,34.0634,-116.6942, 264,383,441,"25,200"
Sun 09:27:31 AM,34.0575,-116.7603, 264,376,433,"24,200"
Sun 09:28:13 AM,34.0491,-116.8491, 264,380,437,"22,825"
Sun 09:28:37 AM,34.0442,-116.8981, 261,381,438,"22,050"
Sun 09:29:07 AM,34.0361,-116.9595, 261,374,430,"21,025"
Sun 09:29:37 AM,34.0276,-117.0202, 261,363,418,"20,100"
Sun 09:30:08 AM,34.0204,-117.0812, 263,358,412,"19,075"
Sun 09:30:38 AM,34.0142,-117.1387, 262,351,404,"18,125"
Sun 09:30:59 AM,34.0091,-117.1825, 262,347,399,"17,375"
Sun 09:31:16 AM,34.0053,-117.2135, 263,344,396,"16,825"
Sun 09:31:46 AM,33.9985,-117.2698, 263,341,392,"15,825"
Sun 09:32:08 AM,33.9935,-117.3097, 262,339,390,"15,125"
Sun 09:32:38 AM,33.9869,-117.3654, 262,334,384,"14,150"
Sun 09:33:08 AM,33.9804,-117.4214, 262,329,379,"13,200"
Sun 09:33:35 AM,33.9749,-117.4713, 265,324,373,"12,400"
Sun 09:33:59 AM,33.9768,-117.5118, 280,314,361,"12,000"
Sun 09:34:34 AM,33.9871,-117.5718, 282,311,358,"10,975"
Sun 09:35:04 AM,33.9963,-117.6235, 282,305,351,"10,150"
Sun 09:35:34 AM,34.0049,-117.6711, 281,287,330,"9,975"
Sun 09:35:51 AM,34.0067,-117.6958, 271,284,327,"9,675"
Sun 09:36:07 AM,34.0041,-117.7212, 261,280,322,"9,350"
Sun 09:36:37 AM,33.9986,-117.7680, 263,269,310,"8,825"
Sun 09:37:07 AM,33.9947,-117.8089, 263,254,292,"8,275"
Sun 09:37:29 AM,33.9916,-117.8395, 263,244,281,"7,850"
Sun 09:37:56 AM,33.9883,-117.8750, 264,235,270,"7,375"
Sun 09:38:26 AM,33.9845,-117.9135, 264,229,264,"6,875"
Sun 09:38:56 AM,33.9807,-117.9527, 263,232,267,"6,400"
Sun 09:39:26 AM,33.9769,-117.9903, 263,229,264,"5,950"
Sun 09:39:56 AM,33.9732,-118.0280, 263,231,266,"5,450"
Sun 09:40:26 AM,33.9693,-118.0669, 263,234,269,"4,975"
Sun 09:40:49 AM,33.9664,-118.0967, 263,234,269,"4,550"
Sun 09:41:19 AM,33.9628,-118.1335, 263,226,260,"3,975"
Sun 09:41:49 AM,33.9589,-118.1712, 263,215,247,"3,425"
Sun 09:42:19 AM,33.9554,-118.2048, 263,193,222,"2,900"
Sun 09:42:49 AM,33.9524,-118.2345, 263,183,211,"2,400"
Sun 09:43:14 AM,33.9498,-118.2591, 263,166,191,"2,025"
Sun 09:43:44 AM,33.9472,-118.2857, 263,158,182,"1,475"
Sun 09:44:14 AM,33.9446,-118.3114, 263,159,183,"1,100"
,,,
Sun 09:44:25 AM,33.9436,-118.3212, 262,158,182,950
,,,
Sun 09:44:30 AM,33.9432,-118.3254, 262,157,181,875
Sun 09:44:46 AM,33.9417,-118.3397, 263,159,183,650
Sun 09:45:02 AM,33.9402,-118.3542, 263,160,184,450
Sun 09:45:18 AM,33.9388,-118.3681, 263,162,186,225
Sun 09:45:34 AM,33.9375,-118.3813, 263,160,184,25
Sun 09:45:50 AM,33.9360,-118.3958, 264,139,160,
,,,
Sun 09:46:23 AM    Arrival (LAX) @ Sunday 06:46:23 AM PDT,,,FlightAware
,,,
Taxi Time: 5 minutes,,,
Sun 09:52:00 AM    Gate Arrival (LAX) @ Sunday 06:52:00 AM PDT,,,United Airlines
