Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 09:55:00 AM    Departure (PHX) @ Thursday 06:55:00 AM MST,,,Albuquerque Center
,,,
Thu 09:56:01 AM,33.4310,-111.9962, 91,139,160,"1,825"
Thu 09:56:17 AM,33.4312,-111.9836, 88,143,165,"2,500"
Thu 09:56:33 AM,33.4317,-111.9697, 87,169,194,"2,850"
Thu 09:56:49 AM,33.4324,-111.9538, 88,195,224,"3,150"
Thu 09:57:05 AM,33.4330,-111.9351, 88,207,238,"3,725"
Thu 09:57:29 AM,33.4338,-111.9073, 88,225,259,"4,650"
Thu 09:57:47 AM,33.4338,-111.8847, 98,238,274,"5,350"
Thu 09:58:06 AM,33.4244,-111.8622, 137,247,284,"6,100"
Thu 09:58:24 AM,33.4066,-111.8495, 160,242,278,"7,125"
Thu 09:58:42 AM,33.3854,-111.8478, 194,265,305,"7,475"
Thu 09:58:58 AM,33.3686,-111.8599, 226,272,313,"8,075"
Thu 09:59:16 AM,33.3593,-111.8844, 262,275,316,"8,950"
Thu 09:59:33 AM,33.3618,-111.9089, 287,276,318,"9,900"
Thu 10:00:06 AM,33.3737,-111.9601, 281,298,343,"11,025"
Thu 10:00:23 AM,33.3776,-111.9873, 279,300,345,"11,750"
Thu 10:00:53 AM,33.3835,-112.0363, 278,309,356,"12,800"
Thu 10:01:23 AM,33.3904,-112.0891, 280,309,356,"14,125"
Thu 10:01:53 AM,33.3960,-112.1389, 277,306,352,"15,475"
Thu 10:02:23 AM,33.4017,-112.1901, 278,312,359,"16,550"
Thu 10:02:53 AM,33.4081,-112.2423, 278,316,364,"17,675"
Thu 10:03:23 AM,33.4143,-112.2941, 278,317,365,"18,775"
Thu 10:03:53 AM,33.4203,-112.3445, 278,323,372,"19,625"
Thu 10:04:23 AM,33.4268,-112.3998, 278,324,373,"20,650"
Thu 10:04:53 AM,33.4331,-112.4538, 278,327,376,"21,575"
Thu 10:05:23 AM,33.4391,-112.5049, 278,330,380,"22,375"
Thu 10:05:53 AM,33.4457,-112.5623, 278,334,384,"23,225"
Thu 10:06:14 AM,33.4492,-112.5992, 275,336,387,"23,750"
Thu 10:06:42 AM,33.4509,-112.6512, 271,342,394,"24,375"
Thu 10:07:12 AM,33.4517,-112.7084, 271,346,398,"25,075"
Thu 10:07:42 AM,33.4524,-112.7647, 272,346,398,"25,875"
Thu 10:08:08 AM,33.4596,-112.8165, 287,347,399,"26,675"
Thu 10:08:52 AM,33.4860,-112.8948, 293,355,409,"27,725"
Thu 10:09:22 AM,33.5051,-112.9492, 293,356,410,"28,500"
Thu 10:09:52 AM,33.5234,-113.0016, 293,359,413,"29,100"
Thu 10:10:22 AM,33.5432,-113.0583, 293,362,417,"29,700"
Thu 10:10:52 AM,33.5631,-113.1155, 293,373,429,"30,000"
Thu 10:11:22 AM,33.5833,-113.1736, 293,374,430,"30,000"
Thu 10:11:53 AM,33.6040,-113.2331, 293,374,430,"30,000"
Thu 10:12:23 AM,33.6225,-113.2865, 292,373,429,"30,000"
Thu 10:12:54 AM,33.6436,-113.3476, 292,373,429,"30,000"
Thu 10:13:25 AM,33.6650,-113.4095, 292,373,429,"30,000"
Thu 10:13:56 AM,33.6846,-113.4664, 292,373,429,"30,000"
Thu 10:14:26 AM,33.7049,-113.5257, 292,375,432,"30,000"
Thu 10:14:56 AM,33.7246,-113.5828, 292,374,430,"30,000"
Thu 10:15:26 AM,33.7442,-113.6399, 292,374,430,"30,000"
Thu 10:15:57 AM,33.7640,-113.6979, 292,374,430,"30,000"
Thu 10:16:27 AM,33.7834,-113.7549, 292,371,427,"30,000"
Thu 10:16:57 AM,33.8031,-113.8126, 292,369,425,"30,000"
Thu 10:17:27 AM,33.8225,-113.8696, 292,371,427,"30,000"
Thu 10:17:57 AM,33.8426,-113.9287, 292,371,427,"30,000"
Thu 10:18:27 AM,33.8619,-113.9856, 292,370,426,"30,000"
Thu 10:18:57 AM,33.8808,-114.0415, 292,371,427,"30,000"
Thu 10:19:27 AM,33.8998,-114.0994, 289,370,426,"30,000"
Thu 10:20:08 AM,33.9166,-114.1807, 282,365,420,"30,000"
Thu 10:20:40 AM,33.9276,-114.2452, 282,366,421,"30,000"
Thu 10:21:11 AM,33.9379,-114.3065, 281,368,423,"30,000"
Thu 10:21:42 AM,33.9479,-114.3650, 281,368,423,"30,000"
Thu 10:22:13 AM,33.9590,-114.4313, 281,369,425,"30,000"
Thu 10:22:49 AM,33.9712,-114.5040, 281,368,423,"30,000"
Thu 10:23:20 AM,33.9816,-114.5662, 281,367,422,"30,000"
Thu 10:23:50 AM,33.9913,-114.6242, 281,367,422,"30,000"
Thu 10:24:21 AM,34.0012,-114.6839, 281,366,421,"30,000"
Thu 10:24:51 AM,34.0111,-114.7438, 281,366,421,"30,000"
Thu 10:25:21 AM,34.0216,-114.8076, 281,366,421,"30,000"
Thu 10:25:51 AM,34.0312,-114.8660, 281,365,420,"30,000"
Thu 10:26:21 AM,34.0410,-114.9254, 281,363,418,"30,000"
Thu 10:26:51 AM,34.0507,-114.9848, 281,363,418,"30,000"
Thu 10:27:21 AM,34.0605,-115.0450, 281,363,418,"30,000"
Thu 10:27:51 AM,34.0697,-115.1013, 281,363,418,"30,000"
Thu 10:28:21 AM,34.0797,-115.1629, 281,362,417,"30,000"
Thu 10:28:52 AM,34.0895,-115.2233, 281,361,415,"30,000"
Thu 10:29:22 AM,34.0990,-115.2821, 281,361,415,"30,000"
Thu 10:29:53 AM,34.1091,-115.3448, 281,362,417,"30,000"
Thu 10:30:23 AM,34.1187,-115.4051, 281,360,414,"30,000"
Thu 10:30:53 AM,34.1280,-115.4630, 281,361,415,"30,000"
Thu 10:31:23 AM,34.1376,-115.5239, 281,362,417,"30,000"
Thu 10:31:53 AM,34.1464,-115.5787, 281,360,414,"30,000"
Thu 10:32:23 AM,34.1558,-115.6384, 281,360,414,"30,000"
Thu 10:32:43 AM,34.1611,-115.6809, 274,360,414,"30,000"
Thu 10:33:00 AM,34.1612,-115.7141, 267,359,413,"30,000"
Thu 10:33:35 AM,34.1547,-115.7846, 263,359,413,"30,000"
Thu 10:34:05 AM,34.1489,-115.8456, 263,359,413,"30,000"
Thu 10:34:35 AM,34.1431,-115.9047, 263,359,413,"30,000"
Thu 10:35:05 AM,34.1375,-115.9615, 263,360,414,"30,000"
