Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 06:41:36 PM    Departure (PHX) @ Friday 04:41:36 PM MST,,,FlightAware ADS-B (KSDL)
Fri 06:41:36 PM,33.4312,-112.0250, 271,147,169,"1,775"
Fri 06:41:52 PM,33.4316,-112.0373, 273,151,174,"2,350"
Fri 06:42:08 PM,33.4311,-112.0531, 263,175,201,"2,625"
Fri 06:42:24 PM,33.4277,-112.0678, 252,196,226,"3,050"
Fri 06:42:40 PM,33.4222,-112.0865, 251,208,239,"3,550"
Fri 06:43:06 PM,33.4147,-112.1127, 251,221,254,"4,575"
Fri 06:43:25 PM,33.4071,-112.1377, 251,253,291,"4,975"
Fri 06:43:55 PM,33.3954,-112.1798, 254,271,312,"6,150"
Fri 06:44:11 PM,33.3926,-112.2020, 269,273,314,"6,875"
Fri 06:44:31 PM,33.3959,-112.2350, 280,279,321,"7,850"
Fri 06:45:01 PM,33.4027,-112.2796, 280,287,330,"9,175"
Fri 06:45:46 PM,33.4138,-112.3532, 280,311,358,"10,825"
Fri 06:46:16 PM,33.4210,-112.4019, 280,317,365,"12,000"
Fri 06:46:46 PM,33.4287,-112.4543, 280,325,374,"13,075"
Fri 06:47:16 PM,33.4370,-112.5104, 280,326,375,"14,325"
Fri 06:47:46 PM,33.4441,-112.5590, 280,309,356,"16,075"
Fri 06:48:12 PM,33.4495,-112.6043, 275,317,365,"16,900"
Fri 06:48:48 PM,33.4511,-112.6693, 271,321,369,"18,250"
Fri 06:49:18 PM,33.4518,-112.7228, 271,324,373,"19,325"
Fri 06:49:48 PM,33.4528,-112.7767, 274,328,377,"20,325"
Fri 06:50:07 PM,33.4572,-112.8085, 285,328,377,"20,900"
Fri 06:50:45 PM,33.4787,-112.8742, 293,333,383,"22,050"
Fri 06:51:15 PM,33.4968,-112.9256, 293,338,389,"22,875"
Fri 06:51:34 PM,33.5066,-112.9584, 280,342,394,"23,400"
Fri 06:51:51 PM,33.5050,-112.9903, 255,349,402,"23,875"
