Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 12:31:01 AM    Departure (PHX) @ Wednesday 09:31:01 PM MST,,,FlightAware ADS-B (KFFZ)
Thu 12:31:01 AM,33.4309,-111.9919, 91,185,213,"1,375"
Thu 12:31:17 AM,33.4308,-111.9759, 90,184,212,"2,300"
Thu 12:31:33 AM,33.4311,-111.9588, 88,200,230,"2,900"
Thu 12:31:49 AM,33.4318,-111.9394, 87,226,260,"3,225"
Thu 12:32:16 AM,33.4333,-111.9035, 87,236,272,"4,500"
Thu 12:32:33 AM,33.4326,-111.8807, 104,235,270,"5,475"
Thu 12:32:49 AM,33.4233,-111.8632, 136,236,272,"6,300"
Thu 12:33:08 AM,33.4074,-111.8502, 153,244,281,"7,100"
Thu 12:33:24 AM,33.3887,-111.8462, 184,248,285,"8,000"
Thu 12:33:40 AM,33.3726,-111.8528, 211,251,289,"8,725"
Thu 12:33:56 AM,33.3585,-111.8698, 235,251,289,"9,675"
Thu 12:34:13 AM,33.3526,-111.8916, 264,253,291,"10,425"
Thu 12:34:47 AM,33.3573,-111.9382, 278,252,290,"12,450"
Thu 12:35:17 AM,33.3621,-111.9825, 277,296,341,"13,150"
Thu 12:35:47 AM,33.3684,-112.0374, 280,343,395,"13,750"
Thu 12:36:17 AM,33.3766,-112.0939, 280,353,406,"15,200"
Thu 12:36:47 AM,33.3852,-112.1531, 280,361,415,"16,875"
Thu 12:37:17 AM,33.3934,-112.2108, 280,361,415,"18,475"
Thu 12:37:47 AM,33.4019,-112.2696, 280,368,423,"20,000"
Thu 12:38:17 AM,33.4108,-112.3305, 280,380,437,"21,200"
Thu 12:38:47 AM,33.4200,-112.3934, 280,385,443,"22,500"
Thu 12:39:17 AM,33.4288,-112.4544, 280,389,448,"23,725"
Thu 12:39:47 AM,33.4383,-112.5191, 280,389,448,"24,025"
Thu 12:40:19 AM,33.4482,-112.5892, 278,387,445,"24,000"
Thu 12:40:40 AM,33.4505,-112.6343, 271,387,445,"24,000"
Thu 12:41:10 AM,33.4513,-112.6952, 271,386,444,"24,000"
Thu 12:41:40 AM,33.4522,-112.7605, 272,385,443,"24,000"
Thu 12:41:57 AM,33.4555,-112.7954, 281,384,442,"24,000"
