Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 08:50:55 AM    Departure (PHX) @ Friday 06:50:55 AM MST,,,FlightAware ADS-B (KPHX)
Fri 08:50:55 AM,33.4409,-112.0068, 90,161,185,"1,100"
Fri 08:51:11 AM,33.4408,-111.9918, 91,153,176,"1,950"
Fri 08:51:27 AM,33.4405,-111.9794, 93,154,177,"2,550"
Fri 08:51:43 AM,33.4397,-111.9636, 93,189,217,"2,750"
Fri 08:51:59 AM,33.4387,-111.9444, 94,208,239,"3,200"
Fri 08:52:15 AM,33.4377,-111.9280, 94,208,239,"3,950"
Fri 08:52:33 AM,33.4365,-111.9059, 93,226,260,"4,550"
Fri 08:52:51 AM,33.4349,-111.8825, 101,235,270,"5,350"
Fri 08:53:10 AM,33.4247,-111.8629, 138,241,277,"6,100"
Fri 08:53:27 AM,33.4083,-111.8485, 148,244,281,"6,975"
Fri 08:53:45 AM,33.3897,-111.8433, 187,249,287,"7,800"
Fri 08:54:07 AM,33.3668,-111.8570, 219,255,293,"8,775"
Fri 08:54:23 AM,33.3548,-111.8746, 241,252,290,"9,600"
Fri 08:54:49 AM,33.3526,-111.9114, 276,252,290,"10,850"
Fri 08:55:19 AM,33.3576,-111.9518, 278,273,314,"11,725"
Fri 08:55:49 AM,33.3629,-112.0013, 277,314,361,"11,925"
Fri 08:56:19 AM,33.3701,-112.0542, 280,323,372,"12,800"
Fri 08:56:49 AM,33.3780,-112.1073, 280,323,372,"13,950"
Fri 08:57:19 AM,33.3858,-112.1595, 280,326,375,"15,000"
Fri 08:57:47 AM,33.3933,-112.2105, 280,330,380,"15,925"
Fri 08:58:17 AM,33.4014,-112.2651, 280,339,390,"16,675"
Fri 08:58:47 AM,33.4094,-112.3204, 280,340,391,"17,675"
Fri 08:59:17 AM,33.4172,-112.3730, 280,343,395,"18,475"
Fri 08:59:47 AM,33.4260,-112.4336, 280,347,399,"19,450"
Fri 09:00:17 AM,33.4340,-112.4887, 280,351,404,"20,300"
Fri 09:00:47 AM,33.4423,-112.5455, 280,357,411,"21,050"
Fri 09:01:17 AM,33.4493,-112.6040, 275,363,418,"21,775"
Fri 09:01:52 AM,33.4513,-112.6768, 271,369,425,"22,725"
Fri 09:02:22 AM,33.4521,-112.7373, 271,374,430,"23,400"
Fri 09:02:40 AM,33.4532,-112.7763, 275,376,433,"23,875"
Fri 09:02:59 AM,33.4592,-112.8142, 285,376,433,"24,300"
Fri 09:03:38 AM,33.4840,-112.8886, 293,373,429,"25,350"
Fri 09:04:08 AM,33.5038,-112.9452, 293,379,436,"25,925"
Fri 09:04:38 AM,33.5245,-113.0045, 293,385,443,"26,550"
Fri 09:05:08 AM,33.5450,-113.0632, 293,386,444,"27,300"
Fri 09:05:38 AM,33.5653,-113.1215, 293,388,447,"27,975"
Fri 09:06:09 AM,33.5881,-113.1870, 293,402,463,"28,000"
Fri 09:06:39 AM,33.6093,-113.2480, 292,396,456,"28,000"
Fri 09:07:09 AM,33.6306,-113.3097, 293,394,453,"28,000"
Fri 09:07:40 AM,33.6520,-113.3716, 292,398,458,"28,000"
Fri 09:08:10 AM,33.6735,-113.4340, 292,397,457,"28,000"
Fri 09:08:41 AM,33.6939,-113.4933, 292,396,456,"28,000"
Fri 09:09:11 AM,33.7150,-113.5549, 292,395,455,"28,000"
Fri 09:09:41 AM,33.7362,-113.6166, 292,396,456,"28,000"
Fri 09:10:11 AM,33.7567,-113.6766, 292,397,457,"28,000"
Fri 09:10:41 AM,33.7776,-113.7375, 292,397,457,"28,000"
Fri 09:11:11 AM,33.7982,-113.7980, 292,397,457,"28,000"
Fri 09:11:41 AM,33.8189,-113.8590, 292,399,459,"28,000"
Fri 09:12:11 AM,33.8404,-113.9220, 292,400,460,"28,000"
Fri 09:12:42 AM,33.8618,-113.9853, 292,397,457,"28,000"
Fri 09:13:12 AM,33.8818,-114.0443, 292,394,453,"28,000"
Fri 09:13:42 AM,33.9023,-114.1091, 288,392,451,"28,000"
Fri 09:14:24 AM,33.9198,-114.1992, 281,394,453,"28,000"
Fri 09:14:54 AM,33.9304,-114.2616, 282,395,455,"28,000"
Fri 09:15:30 AM,33.9436,-114.3398, 282,394,453,"28,000"
Fri 09:16:00 AM,33.9545,-114.4041, 281,397,457,"28,000"
Fri 09:16:30 AM,33.9652,-114.4678, 281,397,457,"28,000"
Fri 09:17:01 AM,33.9768,-114.5372, 282,397,457,"28,000"
Fri 09:17:33 AM,33.9881,-114.6047, 281,399,459,"28,000"
Fri 09:18:03 AM,33.9989,-114.6699, 281,398,458,"28,000"
Fri 09:18:34 AM,34.0104,-114.7391, 281,400,460,"28,000"
Fri 09:19:05 AM,34.0214,-114.8056, 281,401,461,"28,000"
Fri 09:19:35 AM,34.0322,-114.8718, 281,398,458,"28,000"
Fri 09:20:05 AM,34.0427,-114.9358, 281,393,452,"28,000"
