Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 09:37:00 PM    Left Gate (PHX) @ Thursday 07:37:00 PM MST,,,Airline
,,,
Taxi Time: 14 minutes,,,
Thu 09:51:17 PM    Departure (PHX) @ Thursday 07:51:17 PM MST,,,FlightAware ADS-B (KDVT)
Thu 09:51:17 PM,33.4313,-111.9976, 87,170,196,"1,750"
Thu 09:51:33 PM,33.4318,-111.9837, 88,168,193,"2,675"
Thu 09:51:49 PM,33.4321,-111.9689, 89,172,198,"3,175"
Thu 09:52:05 PM,33.4324,-111.9538, 88,185,213,"3,400"
Thu 09:52:21 PM,33.4330,-111.9343, 88,200,230,"3,625"
Thu 09:52:46 PM,33.4339,-111.9068, 88,228,262,"4,000"
Thu 09:53:03 PM,33.4331,-111.8835, 101,240,276,"4,500"
Thu 09:53:20 PM,33.4239,-111.8639, 133,246,283,"5,075"
Thu 09:53:37 PM,33.4086,-111.8507, 152,251,289,"5,650"
Thu 09:53:54 PM,33.3883,-111.8460, 185,253,291,"6,250"
Thu 09:54:11 PM,33.3703,-111.8548, 212,248,285,"6,975"
Thu 09:54:28 PM,33.3574,-111.8702, 240,247,284,"7,550"
Thu 09:54:47 PM,33.3532,-111.8948, 275,245,282,"8,250"
Thu 09:55:05 PM,33.3555,-111.9195, 277,246,283,"9,025"
Thu 09:55:32 PM,33.3588,-111.9560, 276,252,290,"9,975"
Thu 09:56:02 PM,33.3625,-111.9967, 276,254,292,"11,150"
Thu 09:56:44 PM,33.3703,-112.0556, 280,257,296,"12,750"
Thu 09:57:14 PM,33.3769,-112.1003, 280,272,313,"13,600"
Thu 09:57:33 PM,33.3811,-112.1279, 281,292,336,"13,850"
Thu 09:58:03 PM,33.3887,-112.1784, 280,317,365,"14,275"
Thu 09:58:33 PM,33.3965,-112.2314, 280,339,390,"14,775"
Thu 09:59:03 PM,33.4052,-112.2907, 280,363,418,"15,225"
Thu 09:59:23 PM,33.4110,-112.3304, 280,372,428,"15,700"
Thu 09:59:53 PM,33.4200,-112.3918, 280,372,428,"16,750"
Thu 10:00:23 PM,33.4287,-112.4510, 280,371,427,"17,825"
Thu 10:00:53 PM,33.4378,-112.5132, 280,376,433,"18,700"
Thu 10:01:24 PM,33.4471,-112.5772, 280,382,440,"19,500"
Thu 10:01:40 PM,33.4500,-112.6068, 275,385,443,"19,875"
Thu 10:02:15 PM,33.4515,-112.6846, 271,390,449,"20,925"
Thu 10:02:45 PM,33.4524,-112.7481, 271,395,455,"21,575"
Thu 10:03:01 PM,33.4539,-112.7857, 277,397,457,"22,000"
Thu 10:03:44 PM,33.4793,-112.8733, 293,404,465,"22,950"
Thu 10:04:14 PM,33.5018,-112.9378, 293,410,472,"23,600"
Thu 10:04:44 PM,33.5237,-113.0008, 293,414,476,"24,175"
Thu 10:05:14 PM,33.5453,-113.0627, 293,416,479,"24,850"
Thu 10:05:44 PM,33.5684,-113.1287, 293,415,478,"25,575"
Thu 10:06:14 PM,33.5900,-113.1909, 293,402,463,"26,800"
Thu 10:06:44 PM,33.6103,-113.2495, 293,397,457,"27,625"
Thu 10:07:14 PM,33.6313,-113.3103, 293,391,450,"28,000"
Thu 10:07:44 PM,33.6522,-113.3707, 292,392,451,"28,000"
Thu 10:08:14 PM,33.6724,-113.4290, 293,394,453,"28,000"
Thu 10:08:44 PM,33.6939,-113.4915, 292,396,456,"28,000"
Thu 10:09:14 PM,33.7148,-113.5526, 292,397,457,"28,000"
Thu 10:09:44 PM,33.7356,-113.6132, 292,397,457,"28,000"
Thu 10:10:14 PM,33.7570,-113.6757, 292,399,459,"28,000"
Thu 10:10:44 PM,33.7778,-113.7364, 292,399,459,"28,000"
Thu 10:11:14 PM,33.7987,-113.7976, 292,399,459,"28,000"
Thu 10:11:44 PM,33.8201,-113.8604, 292,399,459,"28,000"
Thu 10:12:14 PM,33.8410,-113.9221, 292,399,459,"28,000"
Thu 10:12:44 PM,33.8618,-113.9834, 292,400,460,"28,000"
Thu 10:13:14 PM,33.8817,-114.0428, 290,399,459,"28,000"
Thu 10:13:57 PM,33.8990,-114.1370, 278,399,459,"28,000"
Thu 10:14:27 PM,33.9070,-114.2030, 278,398,458,"28,000"
Thu 10:15:06 PM,33.9173,-114.2881, 278,398,458,"28,000"
Thu 10:15:36 PM,33.9252,-114.3534, 278,399,459,"28,000"
