Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 08:44:17 PM    Departure (PHX) @ Saturday 06:44:17 PM MST,,,FlightAware ADS-B (KPHX)
Sat 08:44:17 PM,33.4310,-112.0005, 91,188,216,"1,200"
Sat 08:44:33 PM,33.4309,-111.9839, 90,182,209,"2,125"
Sat 08:44:49 PM,33.4310,-111.9680, 89,181,208,"2,950"
Sat 08:45:05 PM,33.4315,-111.9508, 88,189,217,"3,375"
Sat 08:45:21 PM,33.4324,-111.9345, 86,200,230,"3,800"
Sat 08:45:45 PM,33.4342,-111.9071, 86,220,253,"4,375"
Sat 08:46:01 PM,33.4346,-111.8863, 92,238,274,"4,775"
Sat 08:46:17 PM,33.4294,-111.8671, 117,244,281,"5,450"
Sat 08:46:33 PM,33.4152,-111.8504, 143,248,285,"6,200"
Sat 08:46:50 PM,33.3990,-111.8426, 168,251,289,"7,075"
Sat 08:47:07 PM,33.3792,-111.8429, 191,257,296,"7,775"
Sat 08:47:23 PM,33.3617,-111.8518, 211,263,303,"8,450"
Sat 08:47:39 PM,33.3468,-111.8704, 236,273,314,"9,125"
Sat 08:47:58 PM,33.3390,-111.8981, 262,280,322,"9,850"
Sat 08:48:17 PM,33.3417,-111.9258, 285,282,325,"10,575"
Sat 08:48:50 PM,33.3578,-111.9765, 287,302,348,"11,575"
Sat 08:49:35 PM,33.3699,-112.0535, 281,336,387,"12,650"
Sat 08:50:05 PM,33.3791,-112.1107, 280,362,417,"13,225"
Sat 08:50:35 PM,33.3877,-112.1707, 280,384,442,"13,725"
Sat 08:51:05 PM,33.3974,-112.2379, 280,408,470,"14,200"
Sat 08:51:35 PM,33.4072,-112.3060, 280,412,474,"15,225"
Sat 08:52:19 PM,33.4218,-112.4062, 280,418,481,"16,600"
Sat 08:52:49 PM,33.4319,-112.4750, 280,423,487,"17,475"
Sat 08:53:19 PM,33.4416,-112.5416, 280,423,487,"18,425"
Sat 08:53:42 PM,33.4488,-112.5962, 277,427,491,"19,100"
Sat 08:54:25 PM,33.4515,-112.7010, 271,440,506,"20,025"
Sat 08:54:52 PM,33.4524,-112.7675, 272,438,504,"20,825"
Sat 08:55:09 PM,33.4569,-112.8044, 282,437,503,"21,175"
Sat 08:55:52 PM,33.4886,-112.8999, 292,438,504,"22,125"
Sat 08:56:22 PM,33.5118,-112.9675, 292,445,512,"22,575"
Sat 08:56:52 PM,33.5370,-113.0400, 293,448,516,"23,175"
Sat 08:57:22 PM,33.5608,-113.1082, 293,447,514,"23,875"
Sat 08:57:52 PM,33.5847,-113.1769, 293,443,510,"24,800"
Sat 08:58:22 PM,33.6081,-113.2443, 292,436,502,"25,725"
Sat 08:58:52 PM,33.6300,-113.3077, 293,439,505,"26,000"
Sat 08:59:22 PM,33.6533,-113.3753, 293,443,510,"26,000"
Sat 08:59:52 PM,33.6775,-113.4456, 292,444,511,"26,000"
Sat 09:00:22 PM,33.7011,-113.5142, 293,445,512,"26,000"
Sat 09:00:52 PM,33.7233,-113.5787, 292,444,511,"26,000"
Sat 09:01:22 PM,33.7478,-113.6499, 292,444,511,"26,000"
Sat 09:01:52 PM,33.7707,-113.7168, 292,445,512,"26,000"
Sat 09:02:23 PM,33.7952,-113.7887, 292,445,512,"26,000"
Sat 09:02:53 PM,33.8182,-113.8562, 292,445,512,"26,000"
Sat 09:03:23 PM,33.8418,-113.9258, 292,444,511,"26,000"
Sat 09:03:54 PM,33.8659,-113.9969, 292,444,511,"26,000"
Sat 09:04:24 PM,33.8889,-114.0649, 292,444,511,"26,000"
Sat 09:04:54 PM,33.9079,-114.1340, 285,445,512,"26,000"
Sat 09:05:38 PM,33.9268,-114.2412, 282,446,513,"26,000"
Sat 09:06:10 PM,33.9402,-114.3199, 282,446,513,"26,000"
Sat 09:06:41 PM,33.9534,-114.3982, 282,449,517,"26,000"
Sat 09:07:12 PM,33.9653,-114.4686, 281,449,517,"26,000"
Sat 09:07:42 PM,33.9781,-114.5444, 281,448,516,"26,000"
Sat 09:08:13 PM,33.9907,-114.6204, 281,448,516,"26,000"
Sat 09:08:43 PM,34.0028,-114.6931, 281,450,518,"26,000"
Sat 09:09:13 PM,34.0149,-114.7660, 281,450,518,"26,000"
Sat 09:09:43 PM,34.0272,-114.8407, 281,451,519,"26,000"
Sat 09:10:14 PM,34.0399,-114.9181, 281,452,520,"26,000"
Sat 09:10:44 PM,34.0518,-114.9910, 281,452,520,"26,000"
Sat 09:11:15 PM,34.0642,-115.0674, 281,447,514,"26,000"
Sat 09:11:46 PM,34.0763,-115.1414, 281,446,513,"26,000"
Sat 09:12:16 PM,34.0883,-115.2154, 281,447,514,"26,000"
Sat 09:12:46 PM,34.1001,-115.2889, 281,447,514,"26,000"
Sat 09:13:16 PM,34.1117,-115.3611, 281,445,512,"26,000"
Sat 09:13:46 PM,34.1233,-115.4328, 281,444,511,"26,000"
Sat 09:14:16 PM,34.1352,-115.5081, 281,444,511,"26,000"
Sat 09:14:46 PM,34.1467,-115.5801, 281,444,511,"26,000"
Sat 09:15:15 PM,34.1576,-115.6522, 278,445,512,"26,000"
Sat 09:15:40 PM,34.1602,-115.7152, 269,445,512,"26,000"
Sat 09:16:25 PM,34.1505,-115.8254, 264,449,517,"26,000"
Sat 09:16:55 PM,34.1435,-115.8986, 263,447,514,"26,000"
Sat 09:17:25 PM,34.1362,-115.9751, 263,448,516,"26,000"
