Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 02:01:01 PM    Departure (PHX) @ Tuesday 11:01:01 AM MST,,,FlightAware ADS-B (KFFZ)
Tue 02:01:01 PM,33.4311,-112.0160, 270,157,181,"1,200"
Tue 02:01:17 PM,33.4312,-112.0298, 270,154,177,"1,900"
Tue 02:01:33 PM,33.4310,-112.0444, 267,155,178,"2,600"
Tue 02:01:49 PM,33.4287,-112.0576, 251,175,201,"2,975"
Tue 02:02:05 PM,33.4242,-112.0728, 251,196,226,"3,300"
Tue 02:02:21 PM,33.4195,-112.0892, 252,203,234,"3,900"
Tue 02:02:41 PM,33.4134,-112.1116, 252,226,260,"4,575"
Tue 02:03:11 PM,33.4025,-112.1513, 252,257,296,"5,550"
Tue 02:03:31 PM,33.3950,-112.1797, 253,262,302,"6,450"
Tue 02:03:48 PM,33.3923,-112.2025, 270,270,311,"7,150"
Tue 02:04:16 PM,33.3972,-112.2426, 280,266,306,"8,600"
Tue 02:04:46 PM,33.4040,-112.2874, 280,273,314,"9,975"
Tue 02:05:16 PM,33.4110,-112.3343, 280,299,344,"10,800"
Tue 02:05:46 PM,33.4183,-112.3833, 280,308,354,"11,825"
Tue 02:06:16 PM,33.4259,-112.4345, 280,312,359,"13,000"
Tue 02:06:46 PM,33.4332,-112.4843, 280,307,353,"14,325"
Tue 02:07:16 PM,33.4407,-112.5360, 280,307,353,"15,600"
Tue 02:07:46 PM,33.4479,-112.5858, 279,316,364,"16,475"
Tue 02:08:09 PM,33.4506,-112.6242, 271,322,371,"17,275"
Tue 02:08:39 PM,33.4514,-112.6812, 271,327,376,"18,175"
Tue 02:09:09 PM,33.4520,-112.7330, 271,331,381,"19,025"
Tue 02:09:34 PM,33.4530,-112.7796, 274,331,381,"19,850"
Tue 02:09:50 PM,33.4574,-112.8091, 285,328,377,"20,350"
Tue 02:10:30 PM,33.4790,-112.8747, 293,330,380,"21,500"
Tue 02:11:00 PM,33.4974,-112.9271, 293,337,388,"22,200"
Tue 02:11:30 PM,33.5156,-112.9790, 293,333,383,"23,125"
Tue 02:12:00 PM,33.5331,-113.0292, 293,332,382,"24,025"
Tue 02:12:30 PM,33.5509,-113.0802, 293,337,388,"24,650"
Tue 02:13:00 PM,33.5689,-113.1319, 293,336,387,"25,425"
Tue 02:13:30 PM,33.5869,-113.1838, 293,337,388,"26,200"
Tue 02:14:00 PM,33.6051,-113.2361, 293,339,390,"26,875"
Tue 02:14:30 PM,33.6234,-113.2892, 293,340,391,"27,650"
Tue 02:15:00 PM,33.6410,-113.3401, 292,336,387,"28,525"
Tue 02:15:30 PM,33.6577,-113.3884, 292,331,381,"29,425"
Tue 02:16:00 PM,33.6765,-113.4429, 292,334,384,"30,000"
Tue 02:16:30 PM,33.6944,-113.4950, 292,331,381,"30,000"
Tue 02:17:00 PM,33.7108,-113.5426, 292,332,382,"30,000"
Tue 02:17:30 PM,33.7284,-113.5940, 292,332,382,"30,000"
Tue 02:18:00 PM,33.7463,-113.6464, 292,331,381,"30,000"
Tue 02:18:30 PM,33.7639,-113.6977, 292,329,379,"30,000"
Tue 02:19:00 PM,33.7806,-113.7466, 292,328,377,"30,000"
Tue 02:19:30 PM,33.7980,-113.7976, 292,329,379,"30,000"
Tue 02:20:01 PM,33.8166,-113.8523, 292,328,377,"30,000"
Tue 02:20:31 PM,33.8329,-113.9002, 292,328,377,"30,000"
Tue 02:21:01 PM,33.8499,-113.9505, 292,327,376,"30,000"
Tue 02:21:31 PM,33.8680,-114.0037, 292,328,377,"30,000"
Tue 02:22:02 PM,33.8848,-114.0533, 292,328,377,"30,000"
Tue 02:22:32 PM,33.9020,-114.1066, 289,332,382,"30,000"
Tue 02:23:20 PM,33.9186,-114.1919, 282,337,388,"30,000"
Tue 02:23:50 PM,33.9281,-114.2479, 282,335,386,"30,000"
Tue 02:24:20 PM,33.9371,-114.3017, 281,335,386,"30,000"
Tue 02:24:50 PM,33.9465,-114.3570, 281,334,384,"30,000"
Tue 02:25:20 PM,33.9556,-114.4107, 282,335,386,"30,000"
