Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 06:27:19 AM    Departure (PHX) @ Monday 03:27:19 AM MST,,,FlightAware ADS-B (KPHX)
Mon 06:27:19 AM,33.4307,-111.9970, 91,144,166,"2,125"
Mon 06:27:35 AM,33.4311,-111.9851, 87,149,171,"2,950"
Mon 06:27:51 AM,33.4317,-111.9709, 87,174,200,"3,525"
Mon 06:28:07 AM,33.4323,-111.9543, 88,194,223,"4,250"
Mon 06:28:23 AM,33.4329,-111.9345, 88,215,247,"5,000"
Mon 06:28:47 AM,33.4335,-111.9063, 88,235,270,"6,475"
Mon 06:29:05 AM,33.4329,-111.8814, 102,241,277,"8,200"
Mon 06:29:23 AM,33.4230,-111.8617, 138,237,273,"9,925"
Mon 06:29:39 AM,33.4078,-111.8488, 151,245,282,"11,275"
Mon 06:29:56 AM,33.3908,-111.8446, 179,249,287,"12,525"
Mon 06:30:12 AM,33.3719,-111.8524, 214,261,300,"13,875"
Mon 06:30:30 AM,33.3577,-111.8710, 238,266,306,"15,275"
Mon 06:30:48 AM,33.3522,-111.8987, 272,276,318,"16,800"
Mon 06:31:07 AM,33.3550,-111.9256, 279,282,325,"18,025"
Mon 06:31:37 AM,33.3606,-111.9774, 277,322,371,"19,525"
Mon 06:32:07 AM,33.3668,-112.0326, 279,367,422,"20,675"
Mon 06:32:37 AM,33.3761,-112.0964, 280,404,465,"21,850"
Mon 06:33:07 AM,33.3858,-112.1608, 280,418,481,"23,650"
Mon 06:33:37 AM,33.3961,-112.2308, 280,428,493,"25,600"
Mon 06:34:07 AM,33.4065,-112.3013, 280,441,507,"27,250"
Mon 06:34:37 AM,33.4171,-112.3742, 280,448,516,"28,900"
Mon 06:35:07 AM,33.4282,-112.4488, 280,460,529,"30,250"
Mon 06:35:37 AM,33.4394,-112.5266, 280,470,541,"31,500"
Mon 06:36:07 AM,33.4484,-112.6040, 275,469,540,"32,925"
Mon 06:36:51 AM,33.4519,-112.7123, 271,450,518,"35,625"
Mon 06:37:11 AM,33.4533,-112.7646, 274,452,520,"36,425"
Mon 06:37:36 AM,33.4638,-112.8266, 287,455,524,"37,300"
Mon 06:37:55 AM,33.4780,-112.8707, 293,456,525,"37,900"
Mon 06:38:36 AM,33.5106,-112.9658, 293,459,528,"39,075"
Mon 06:39:06 AM,33.5354,-113.0369, 293,459,528,"39,875"
