Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 09:59:00 PM    Left Gate (PHX) @ Friday 07:59:00 PM MST,,,Airline
,,,
Taxi Time: 15 minutes,,,
Fri 10:14:50 PM    Departure (PHX) @ Friday 08:14:50 PM MST,,,FlightAware ADS-B (KPHX)
Fri 10:14:50 PM,33.4312,-112.0325, 271,186,214,"2,150"
Fri 10:15:06 PM,33.4316,-112.0490, 271,200,230,"2,900"
Fri 10:15:22 PM,33.4316,-112.0687, 270,224,258,"3,375"
Fri 10:15:38 PM,33.4313,-112.0896, 269,240,276,"4,100"
Fri 10:15:56 PM,33.4307,-112.1123, 267,248,285,"4,950"
Fri 10:16:26 PM,33.4288,-112.1546, 267,255,293,"6,675"
Fri 10:16:53 PM,33.4273,-112.1922, 270,255,293,"8,350"
Fri 10:17:10 PM,33.4303,-112.2154, 286,261,300,"9,025"
Fri 10:17:29 PM,33.4376,-112.2412, 292,259,298,"10,100"
Fri 10:17:47 PM,33.4475,-112.2643, 299,261,300,"11,000"
Fri 10:18:17 PM,33.4662,-112.3029, 301,260,299,"12,700"
Fri 10:18:34 PM,33.4764,-112.3248, 291,265,305,"13,575"
Fri 10:18:53 PM,33.4794,-112.3531, 266,279,321,"14,400"
Fri 10:19:28 PM,33.4755,-112.4083, 266,290,334,"16,100"
Fri 10:19:58 PM,33.4728,-112.4567, 266,305,351,"17,175"
Fri 10:20:28 PM,33.4700,-112.5068, 266,313,360,"18,375"
Fri 10:20:58 PM,33.4670,-112.5598, 266,345,397,"18,850"
Fri 10:21:28 PM,33.4635,-112.6211, 266,379,436,"19,200"
Fri 10:21:58 PM,33.4597,-112.6855, 266,401,461,"19,850"
Fri 10:22:28 PM,33.4556,-112.7558, 267,416,479,"20,825"
Fri 10:22:47 PM,33.4575,-112.7974, 278,419,482,"21,350"
Fri 10:23:03 PM,33.4650,-112.8335, 288,422,486,"21,800"
Fri 10:23:33 PM,33.4874,-112.8985, 292,430,495,"22,750"
Fri 10:24:03 PM,33.5104,-112.9643, 293,434,499,"23,800"
Fri 10:24:33 PM,33.5346,-113.0337, 293,434,499,"24,925"
Fri 10:25:03 PM,33.5569,-113.0980, 293,436,502,"25,875"
Fri 10:25:33 PM,33.5816,-113.1689, 293,441,507,"26,725"
Fri 10:26:03 PM,33.6044,-113.2346, 293,436,502,"27,800"
Fri 10:26:33 PM,33.6268,-113.2997, 292,433,498,"28,850"
Fri 10:27:03 PM,33.6498,-113.3661, 293,431,496,"29,775"
Fri 10:27:36 PM,33.6758,-113.4411, 292,429,494,"30,000"
Fri 10:28:06 PM,33.6985,-113.5072, 293,426,490,"30,000"
Fri 10:28:36 PM,33.7201,-113.5696, 292,420,483,"29,975"
Fri 10:29:06 PM,33.7408,-113.6304, 292,390,449,"30,000"
Fri 10:29:38 PM,33.7624,-113.6937, 292,383,441,"30,000"
Fri 10:30:08 PM,33.7827,-113.7531, 292,379,436,"30,000"
Fri 10:30:38 PM,33.8027,-113.8119, 292,377,434,"30,000"
Fri 10:31:09 PM,33.8228,-113.8705, 292,376,433,"30,000"
Fri 10:31:39 PM,33.8427,-113.9296, 292,375,432,"30,000"
Fri 10:32:10 PM,33.8627,-113.9883, 292,374,430,"30,000"
Fri 10:32:40 PM,33.8828,-114.0475, 292,375,432,"30,000"
Fri 10:33:07 PM,33.8999,-114.0988, 290,377,434,"30,000"
Fri 10:33:29 PM,33.9100,-114.1429, 282,387,445,"30,000"
Fri 10:33:59 PM,33.9210,-114.2067, 282,388,447,"30,000"
Fri 10:34:29 PM,33.9321,-114.2721, 282,386,444,"30,000"
Fri 10:34:59 PM,33.9427,-114.3343, 282,387,445,"30,000"
Fri 10:35:29 PM,33.9533,-114.3977, 281,388,447,"30,000"
Fri 10:35:59 PM,33.9641,-114.4617, 281,389,448,"30,000"
Fri 10:36:29 PM,33.9747,-114.5255, 281,389,448,"30,000"
Fri 10:36:59 PM,33.9854,-114.5894, 282,392,451,"30,025"
Fri 10:37:29 PM,33.9957,-114.6506, 281,409,471,"30,025"
Fri 10:37:59 PM,34.0071,-114.7195, 281,417,480,"30,000"
Fri 10:38:30 PM,34.0192,-114.7931, 281,419,482,"30,000"
Fri 10:39:00 PM,34.0304,-114.8612, 281,419,482,"30,000"
Fri 10:39:30 PM,34.0417,-114.9302, 281,419,482,"30,000"
Fri 10:40:00 PM,34.0530,-114.9990, 281,420,483,"30,000"
Fri 10:40:30 PM,34.0638,-115.0650, 281,420,483,"30,000"
Fri 10:41:00 PM,34.0755,-115.1372, 281,422,486,"30,000"
Fri 10:41:30 PM,34.0861,-115.2036, 281,423,487,"30,000"
Fri 10:42:00 PM,34.0973,-115.2723, 281,426,490,"30,000"
Fri 10:42:30 PM,34.1089,-115.3440, 281,427,491,"30,000"
Fri 10:43:01 PM,34.1202,-115.4146, 281,428,493,"30,000"
Fri 10:43:17 PM,34.1263,-115.4527, 282,427,491,"30,000"
Fri 10:43:58 PM,34.1416,-115.5492, 281,428,493,"30,000"
Fri 10:44:34 PM,34.1546,-115.6319, 282,421,484,"29,375"
Fri 10:44:52 PM,34.1594,-115.6733, 275,429,494,"29,050"
Fri 10:45:09 PM,34.1601,-115.7166, 270,428,493,"28,750"
Fri 10:45:26 PM,34.1574,-115.7535, 263,428,493,"28,450"
Fri 10:45:56 PM,34.1505,-115.8264, 263,409,471,"27,950"
Fri 10:46:19 PM,34.1458,-115.8763, 264,403,464,"27,575"
Fri 10:46:49 PM,34.1394,-115.9435, 264,402,463,"27,075"
Fri 10:47:19 PM,34.1329,-116.0104, 263,394,453,"26,525"
Fri 10:47:49 PM,34.1265,-116.0741, 263,389,448,"26,000"
Fri 10:48:19 PM,34.1202,-116.1374, 263,388,447,"25,475"
Fri 10:48:49 PM,34.1138,-116.2035, 263,392,451,"24,975"
Fri 10:49:19 PM,34.1073,-116.2681, 263,385,443,"24,450"
Fri 10:49:49 PM,34.1011,-116.3297, 263,381,438,"24,000"
Fri 10:50:19 PM,34.0941,-116.3941, 263,380,437,"24,000"
Fri 10:50:49 PM,34.0875,-116.4550, 263,379,436,"24,000"
Fri 10:51:28 PM,34.0783,-116.5402, 263,378,435,"24,000"
Fri 10:51:58 PM,34.0716,-116.6030, 263,376,433,"23,975"
Fri 10:52:28 PM,34.0660,-116.6637, 264,370,426,"23,475"
