Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 07:26:00 PM    Left Gate (PHX) @ Tuesday 04:26:00 PM MST,,,Airline
,,,
Taxi Time: 20 minutes,,,
Tue 07:46:07 PM    Departure (PHX) @ Tuesday 04:46:07 PM MST,,,FlightAware ADS-B (KPHX)
Tue 07:46:07 PM,33.4311,-112.0162, 271,154,177,"1,300"
Tue 07:46:23 PM,33.4310,-112.0307, 269,155,178,"1,975"
Tue 07:46:39 PM,33.4306,-112.0445, 266,162,186,"2,475"
Tue 07:46:55 PM,33.4282,-112.0596, 254,187,215,"2,850"
Tue 07:47:11 PM,33.4236,-112.0759, 251,201,231,"3,375"
Tue 07:47:27 PM,33.4191,-112.0921, 253,203,234,"4,025"
Tue 07:47:45 PM,33.4137,-112.1126, 252,218,251,"4,775"
Tue 07:48:15 PM,33.4023,-112.1510, 251,252,290,"5,700"
Tue 07:48:38 PM,33.3942,-112.1816, 253,263,303,"6,925"
Tue 07:48:54 PM,33.3913,-112.2036, 269,268,308,"7,875"
Tue 07:49:17 PM,33.3953,-112.2364, 282,269,310,"9,450"
Tue 07:49:34 PM,33.3998,-112.2621, 282,272,313,"10,625"
Tue 07:50:04 PM,33.4072,-112.3088, 280,314,361,"11,600"
Tue 07:50:34 PM,33.4152,-112.3652, 280,350,403,"12,425"
Tue 07:51:04 PM,33.4235,-112.4220, 280,364,419,"13,950"
Tue 07:51:34 PM,33.4328,-112.4840, 280,375,432,"15,475"
Tue 07:52:04 PM,33.4419,-112.5453, 280,378,435,"17,150"
Tue 07:52:25 PM,33.4485,-112.5921, 278,390,449,"18,025"
Tue 07:53:06 PM,33.4506,-112.6753, 271,373,429,"20,975"
Tue 07:53:36 PM,33.4517,-112.7391, 271,366,421,"22,800"
Tue 07:53:56 PM,33.4533,-112.7795, 277,351,404,"24,000"
Tue 07:54:23 PM,33.4630,-112.8281, 290,335,386,"25,200"
Tue 07:54:53 PM,33.4812,-112.8803, 293,352,405,"25,575"
Tue 07:55:23 PM,33.5013,-112.9370, 293,367,422,"26,250"
Tue 07:55:53 PM,33.5206,-112.9926, 292,378,435,"26,975"
Tue 07:56:23 PM,33.5406,-113.0507, 292,383,441,"27,825"
Tue 07:56:53 PM,33.5607,-113.1093, 292,381,438,"28,850"
Tue 07:57:23 PM,33.5806,-113.1667, 292,372,428,"30,075"
Tue 07:57:53 PM,33.6002,-113.2234, 293,356,410,"31,650"
Tue 07:58:23 PM,33.6191,-113.2773, 293,351,404,"31,975"
Tue 07:58:54 PM,33.6378,-113.3311, 293,350,403,"32,000"
Tue 07:59:24 PM,33.6561,-113.3839, 293,349,402,"32,000"
Tue 07:59:54 PM,33.6749,-113.4385, 292,349,402,"32,000"
Tue 08:00:24 PM,33.6933,-113.4919, 292,350,403,"32,000"
Tue 08:00:54 PM,33.7123,-113.5474, 292,352,405,"32,000"
Tue 08:01:24 PM,33.7301,-113.5995, 292,351,404,"32,000"
Tue 08:01:54 PM,33.7485,-113.6535, 292,350,403,"32,000"
Tue 08:02:24 PM,33.7670,-113.7074, 292,350,403,"32,000"
Tue 08:02:54 PM,33.7861,-113.7629, 292,352,405,"32,000"
Tue 08:03:25 PM,33.8047,-113.8173, 292,353,406,"32,000"
Tue 08:03:56 PM,33.8242,-113.8741, 292,354,407,"32,000"
Tue 08:04:26 PM,33.8425,-113.9275, 292,353,406,"32,000"
Tue 08:04:56 PM,33.8615,-113.9838, 292,355,409,"32,000"
Tue 08:05:26 PM,33.8801,-114.0390, 292,355,409,"32,000"
Tue 08:05:56 PM,33.8984,-114.0940, 292,355,409,"32,000"
Tue 08:06:46 PM,33.9183,-114.1921, 282,365,420,"32,000"
Tue 08:07:16 PM,33.9282,-114.2504, 282,367,422,"32,000"
Tue 08:07:47 PM,33.9391,-114.3135, 282,368,423,"32,000"
Tue 08:08:17 PM,33.9489,-114.3720, 281,369,425,"32,000"
Tue 08:08:47 PM,33.9592,-114.4328, 281,369,425,"32,000"
Tue 08:09:17 PM,33.9693,-114.4930, 282,367,422,"32,000"
Tue 08:09:47 PM,33.9794,-114.5534, 281,366,421,"32,000"
Tue 08:10:17 PM,33.9892,-114.6124, 281,366,421,"32,000"
Tue 08:10:47 PM,33.9996,-114.6741, 281,368,423,"32,000"
Tue 08:11:19 PM,34.0097,-114.7357, 281,371,427,"32,000"
Tue 08:11:49 PM,34.0200,-114.7981, 281,370,426,"32,000"
Tue 08:12:19 PM,34.0298,-114.8577, 281,367,422,"32,000"
Tue 08:12:49 PM,34.0396,-114.9176, 281,364,419,"32,000"
Tue 08:13:20 PM,34.0498,-114.9801, 281,362,417,"32,000"
Tue 08:13:37 PM,34.0554,-115.0149, 279,364,419,"32,000"
Tue 08:14:14 PM,34.0593,-115.0877, 273,372,428,"32,000"
Tue 08:14:45 PM,34.0621,-115.1554, 273,373,429,"32,000"
Tue 08:15:16 PM,34.0647,-115.2198, 273,373,429,"32,000"
Tue 08:15:47 PM,34.0672,-115.2827, 273,374,430,"32,000"
Tue 08:16:08 PM,34.0689,-115.3252, 274,374,430,"32,000"
Tue 08:16:35 PM,34.0712,-115.3807, 274,374,430,"32,000"
Tue 08:17:05 PM,34.0736,-115.4429, 273,374,430,"32,000"
Tue 08:17:35 PM,34.0762,-115.5066, 273,375,432,"32,000"
Tue 08:18:05 PM,34.0787,-115.5718, 273,376,433,"32,000"
Tue 08:18:36 PM,34.0811,-115.6348, 272,377,434,"32,000"
Tue 08:19:06 PM,34.0834,-115.6970, 272,377,434,"32,000"
Tue 08:19:36 PM,34.0857,-115.7626, 273,376,433,"32,000"
Tue 08:20:03 PM,34.0878,-115.8180, 273,375,432,"32,000"
Tue 08:20:33 PM,34.0900,-115.8775, 273,375,432,"32,000"
Tue 08:21:04 PM,34.0923,-115.9428, 272,376,433,"32,000"
Tue 08:21:34 PM,34.0945,-116.0073, 272,377,434,"32,000"
Tue 08:22:04 PM,34.0967,-116.0714, 272,376,433,"32,000"
Tue 08:22:34 PM,34.0988,-116.1319, 272,375,432,"32,000"
Tue 08:23:04 PM,34.1008,-116.1910, 273,374,430,"32,000"
