Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 12:51:00 PM    Left Gate (PHX) @ Saturday 09:51:00 AM MST,,,Airline
,,,
Taxi Time: 12 minutes,,,
Sat 01:03:56 PM    Departure (PHX) @ Saturday 10:03:56 AM MST,,,FlightAware ADS-B (KPHX)
Sat 01:03:56 PM,33.4314,-111.9893, 87,170,196,"1,850"
Sat 01:04:12 PM,33.4318,-111.9735, 87,177,204,"2,450"
Sat 01:04:28 PM,33.4322,-111.9573, 89,195,224,"2,850"
Sat 01:04:44 PM,33.4325,-111.9385, 90,222,255,"3,125"
Sat 01:05:00 PM,33.4328,-111.9164, 87,231,266,"3,725"
Sat 01:05:20 PM,33.4340,-111.8917, 90,231,266,"4,750"
Sat 01:05:38 PM,33.4285,-111.8704, 121,220,253,"5,500"
Sat 01:05:54 PM,33.4160,-111.8581, 158,217,250,"6,125"
Sat 01:06:11 PM,33.3999,-111.8568, 191,225,259,"6,525"
Sat 01:06:28 PM,33.3834,-111.8685, 223,239,275,"7,050"
Sat 01:06:45 PM,33.3751,-111.8888, 258,262,302,"7,600"
Sat 01:07:06 PM,33.3769,-111.9193, 278,275,316,"8,475"
Sat 01:07:36 PM,33.3818,-111.9646, 277,275,316,"9,900"
Sat 01:08:06 PM,33.3866,-112.0101, 277,297,342,"10,775"
Sat 01:08:36 PM,33.3923,-112.0626, 278,330,380,"11,300"
Sat 01:09:06 PM,33.3984,-112.1167, 278,335,386,"12,525"
Sat 01:09:36 PM,33.4048,-112.1743, 277,342,394,"13,800"
Sat 01:10:06 PM,33.4108,-112.2311, 277,349,402,"14,925"
Sat 01:10:36 PM,33.4171,-112.2893, 277,350,403,"16,200"
Sat 01:11:06 PM,33.4233,-112.3469, 277,353,406,"17,475"
Sat 01:11:36 PM,33.4293,-112.4033, 277,354,407,"18,675"
Sat 01:12:06 PM,33.4353,-112.4610, 277,354,407,"19,800"
Sat 01:12:36 PM,33.4418,-112.5222, 277,358,412,"20,850"
Sat 01:13:06 PM,33.4481,-112.5809, 277,359,413,"21,050"
Sat 01:13:24 PM,33.4501,-112.6136, 271,354,407,"21,400"
Sat 01:13:58 PM,33.4511,-112.6803, 271,359,413,"22,500"
Sat 01:14:28 PM,33.4521,-112.7432, 271,362,417,"23,550"
Sat 01:14:48 PM,33.4539,-112.7824, 277,371,427,"24,100"
Sat 01:15:09 PM,33.4625,-112.8260, 289,387,445,"24,700"
Sat 01:15:49 PM,33.4904,-112.9074, 293,395,455,"25,800"
Sat 01:16:19 PM,33.5108,-112.9656, 293,398,458,"26,600"
Sat 01:16:49 PM,33.5322,-113.0268, 293,399,459,"27,400"
Sat 01:17:19 PM,33.5542,-113.0900, 293,403,464,"28,075"
Sat 01:17:49 PM,33.5748,-113.1493, 293,404,465,"28,700"
Sat 01:18:19 PM,33.5963,-113.2111, 292,404,465,"29,375"
Sat 01:18:49 PM,33.6182,-113.2742, 293,404,465,"30,075"
Sat 01:19:19 PM,33.6397,-113.3366, 292,404,465,"30,725"
Sat 01:19:49 PM,33.6606,-113.3969, 293,400,460,"31,500"
Sat 01:20:19 PM,33.6818,-113.4585, 292,401,461,"32,000"
Sat 01:20:49 PM,33.7029,-113.5204, 293,400,460,"32,000"
Sat 01:21:21 PM,33.7254,-113.5856, 292,400,460,"32,000"
Sat 01:21:51 PM,33.7461,-113.6462, 292,399,459,"32,000"
Sat 01:22:21 PM,33.7673,-113.7082, 292,400,460,"32,000"
Sat 01:22:53 PM,33.7902,-113.7748, 292,400,460,"32,000"
Sat 01:23:24 PM,33.8117,-113.8378, 292,400,460,"32,000"
Sat 01:23:54 PM,33.8323,-113.8988, 292,398,458,"32,000"
Sat 01:24:24 PM,33.8534,-113.9608, 292,398,458,"32,000"
Sat 01:24:58 PM,33.8770,-114.0306, 292,398,458,"32,000"
Sat 01:25:27 PM,33.8980,-114.0927, 291,397,457,"32,000"
Sat 01:25:50 PM,33.9092,-114.1381, 283,387,445,"32,000"
Sat 01:26:20 PM,33.9199,-114.2007, 282,386,444,"32,000"
Sat 01:26:54 PM,33.9324,-114.2737, 282,387,445,"32,000"
Sat 01:27:26 PM,33.9435,-114.3399, 282,386,444,"32,000"
Sat 01:27:56 PM,33.9543,-114.4034, 281,385,443,"32,000"
Sat 01:28:27 PM,33.9647,-114.4654, 283,383,441,"32,000"
Sat 01:28:58 PM,33.9757,-114.5307, 281,384,442,"31,500"
Sat 01:29:28 PM,33.9865,-114.5956, 281,383,441,"31,000"
Sat 01:29:58 PM,33.9971,-114.6600, 281,388,447,"30,500"
Sat 01:30:28 PM,34.0074,-114.7224, 281,391,450,"30,025"
Sat 01:31:00 PM,34.0184,-114.7878, 281,391,450,"30,000"
Sat 01:31:30 PM,34.0292,-114.8537, 281,390,449,"30,000"
Sat 01:32:00 PM,34.0395,-114.9163, 281,392,451,"30,000"
Sat 01:32:31 PM,34.0506,-114.9848, 281,395,455,"30,000"
Sat 01:33:03 PM,34.0619,-115.0541, 281,396,456,"30,000"
Sat 01:33:34 PM,34.0727,-115.1201, 281,391,450,"30,000"
Sat 01:34:05 PM,34.0835,-115.1860, 281,388,447,"30,000"
Sat 01:34:35 PM,34.0937,-115.2499, 281,383,441,"30,000"
Sat 01:35:05 PM,34.1040,-115.3134, 281,380,437,"30,000"
Sat 01:35:36 PM,34.1141,-115.3764, 281,379,436,"30,000"
Sat 01:36:06 PM,34.1243,-115.4404, 281,382,440,"30,000"
Sat 01:36:36 PM,34.1345,-115.5037, 281,382,440,"30,000"
Sat 01:37:04 PM,34.1433,-115.5591, 282,378,435,"30,000"
Sat 01:37:31 PM,34.1523,-115.6160, 282,375,432,"30,000"
Sat 01:37:56 PM,34.1598,-115.6679, 277,368,423,"30,000"
Sat 01:38:14 PM,34.1612,-115.7033, 269,356,410,"30,000"
Sat 01:38:31 PM,34.1594,-115.7335, 264,351,404,"30,000"
Sat 01:38:54 PM,34.1549,-115.7817, 264,355,409,"30,000"
Sat 01:39:24 PM,34.1493,-115.8403, 263,358,412,"30,000"
Sat 01:39:54 PM,34.1435,-115.8991, 263,360,414,"30,000"
Sat 01:40:24 PM,34.1376,-115.9604, 263,363,418,"30,025"
Sat 01:40:54 PM,34.1315,-116.0221, 263,367,422,"30,000"
Sat 01:41:24 PM,34.1259,-116.0798, 263,359,413,"30,000"
Sat 01:41:54 PM,34.1199,-116.1411, 263,357,411,"30,000"
Sat 01:42:24 PM,34.1142,-116.1994, 263,353,406,"30,000"
Sat 01:42:56 PM,34.1080,-116.2614, 263,351,404,"30,000"
Sat 01:43:26 PM,34.1023,-116.3180, 264,349,402,"30,000"
Sat 01:43:56 PM,34.0959,-116.3777, 263,348,400,"30,000"
Sat 01:44:26 PM,34.0897,-116.4349, 263,348,400,"30,000"
