Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 10:33:00 PM    Departure (PHX) @ Friday 08:33:00 PM MST,,,FlightAware ADS-B (KFFZ)
Fri 10:33:00 PM,33.4312,-112.0189, 270,173,199,"1,225"
Fri 10:33:16 PM,33.4314,-112.0339, 271,175,201,"2,050"
Fri 10:33:32 PM,33.4306,-112.0502, 261,183,211,"2,750"
Fri 10:33:48 PM,33.4271,-112.0657, 252,208,239,"3,000"
Fri 10:34:04 PM,33.4216,-112.0837, 250,220,253,"3,575"
Fri 10:34:29 PM,33.4127,-112.1154, 254,249,287,"4,450"
Fri 10:34:47 PM,33.4094,-112.1392, 268,266,306,"4,950"
Fri 10:35:07 PM,33.4116,-112.1694, 277,270,311,"5,975"
Fri 10:35:37 PM,33.4160,-112.2147, 277,277,319,"7,475"
Fri 10:36:07 PM,33.4205,-112.2616, 276,287,330,"8,850"
Fri 10:36:52 PM,33.4265,-112.3291, 276,296,341,"10,625"
Fri 10:37:22 PM,33.4314,-112.3835, 276,318,366,"11,375"
Fri 10:37:52 PM,33.4358,-112.4348, 276,305,351,"13,050"
Fri 10:38:12 PM,33.4359,-112.4681, 265,304,350,"14,075"
Fri 10:38:37 PM,33.4352,-112.5121, 272,312,359,"14,875"
Fri 10:39:07 PM,33.4381,-112.5639, 274,325,374,"15,525"
Fri 10:39:37 PM,33.4415,-112.6174, 274,329,379,"16,450"
Fri 10:40:07 PM,33.4449,-112.6720, 274,332,382,"17,400"
Fri 10:40:37 PM,33.4482,-112.7246, 274,323,372,"18,525"
Fri 10:41:06 PM,33.4517,-112.7782, 277,324,373,"19,525"
Fri 10:41:25 PM,33.4580,-112.8129, 287,328,377,"20,025"
Fri 10:41:41 PM,33.4655,-112.8366, 293,332,382,"20,400"
Fri 10:42:11 PM,33.4835,-112.8879, 293,337,388,"21,325"
Fri 10:42:41 PM,33.5021,-112.9406, 293,339,390,"22,300"
Fri 10:43:11 PM,33.5199,-112.9915, 293,340,391,"23,200"
Fri 10:43:41 PM,33.5388,-113.0458, 293,343,395,"24,075"
Fri 10:44:11 PM,33.5570,-113.0982, 293,348,400,"24,800"
Fri 10:44:41 PM,33.5764,-113.1538, 293,349,402,"25,700"
Fri 10:45:11 PM,33.5951,-113.2075, 293,356,410,"26,350"
Fri 10:45:41 PM,33.6139,-113.2621, 292,353,406,"27,300"
Fri 10:46:11 PM,33.6324,-113.3154, 293,356,410,"28,000"
Fri 10:46:41 PM,33.6509,-113.3690, 292,357,411,"28,000"
Fri 10:47:11 PM,33.6697,-113.4234, 292,360,414,"28,000"
Fri 10:47:41 PM,33.6890,-113.4795, 292,361,415,"28,000"
Fri 10:48:11 PM,33.7082,-113.5353, 293,364,419,"28,000"
Fri 10:48:41 PM,33.7267,-113.5893, 292,360,414,"28,000"
Fri 10:49:11 PM,33.7456,-113.6445, 292,358,412,"28,000"
Fri 10:49:41 PM,33.7645,-113.6997, 292,359,413,"28,000"
Fri 10:50:11 PM,33.7844,-113.7582, 292,358,412,"28,000"
Fri 10:50:41 PM,33.8033,-113.8134, 292,360,414,"28,000"
Fri 10:51:11 PM,33.8209,-113.8652, 292,358,412,"28,000"
Fri 10:51:41 PM,33.8403,-113.9221, 292,356,410,"28,000"
Fri 10:52:11 PM,33.8584,-113.9758, 292,355,409,"28,000"
Fri 10:52:41 PM,33.8771,-114.0309, 292,356,410,"28,000"
Fri 10:53:08 PM,33.8945,-114.0826, 291,354,407,"28,000"
Fri 10:53:38 PM,33.9087,-114.1366, 284,369,425,"28,000"
Fri 10:54:02 PM,33.9176,-114.1862, 282,385,443,"28,000"
Fri 10:54:33 PM,33.9283,-114.2497, 282,388,447,"28,000"
Fri 10:55:10 PM,33.9417,-114.3289, 281,389,448,"28,000"
Fri 10:55:42 PM,33.9533,-114.3978, 281,392,451,"28,000"
Fri 10:56:13 PM,33.9644,-114.4641, 281,393,452,"28,000"
Fri 10:56:43 PM,33.9750,-114.5274, 281,391,450,"28,000"
Fri 10:57:13 PM,33.9861,-114.5933, 281,391,450,"28,000"
Fri 10:57:44 PM,33.9969,-114.6584, 281,391,450,"28,000"
Fri 10:58:14 PM,34.0078,-114.7245, 281,391,450,"28,000"
Fri 10:58:44 PM,34.0182,-114.7875, 281,388,447,"28,000"
Fri 10:59:14 PM,34.0283,-114.8484, 281,391,450,"28,000"
Fri 10:59:44 PM,34.0388,-114.9122, 281,393,452,"28,000"
Fri 11:00:14 PM,34.0497,-114.9791, 281,392,451,"28,000"
Fri 11:00:44 PM,34.0605,-115.0451, 281,389,448,"28,000"
Fri 11:01:14 PM,34.0705,-115.1067, 281,388,447,"28,000"
Fri 11:01:44 PM,34.0804,-115.1676, 281,393,452,"28,000"
Fri 11:02:14 PM,34.0912,-115.2348, 281,394,453,"28,000"
Fri 11:02:45 PM,34.1024,-115.3040, 281,393,452,"28,000"
Fri 11:03:15 PM,34.1120,-115.3637, 281,393,452,"28,000"
Fri 11:03:45 PM,34.1229,-115.4320, 281,392,451,"28,000"
Fri 11:04:15 PM,34.1332,-115.4964, 281,391,450,"28,000"
Fri 11:04:45 PM,34.1431,-115.5583, 281,392,451,"28,000"
Fri 11:05:15 PM,34.1536,-115.6246, 281,393,452,"28,000"
Fri 11:05:58 PM,34.1604,-115.7152, 268,397,457,"28,000"
Fri 11:06:43 PM,34.1515,-115.8178, 263,392,451,"28,000"
Fri 11:07:13 PM,34.1454,-115.8803, 263,394,453,"28,000"
Fri 11:07:43 PM,34.1390,-115.9456, 263,391,450,"28,000"
Fri 11:08:13 PM,34.1326,-116.0119, 263,389,448,"28,000"
Fri 11:08:43 PM,34.1266,-116.0731, 263,402,463,"28,000"
Fri 11:09:13 PM,34.1198,-116.1427, 263,411,473,"28,000"
Fri 11:09:43 PM,34.1131,-116.2102, 263,408,470,"28,000"
Fri 11:10:13 PM,34.1062,-116.2792, 263,409,471,"28,000"
Fri 11:10:43 PM,34.0990,-116.3490, 263,409,471,"28,000"
Fri 11:11:00 PM,34.0948,-116.3875, 263,408,470,"28,000"
Fri 11:11:29 PM,34.0879,-116.4521, 263,409,471,"28,000"
Fri 11:11:49 PM,34.0831,-116.4964, 264,410,472,"28,000"
Fri 11:12:19 PM,34.0756,-116.5659, 263,409,471,"28,000"
Fri 11:13:00 PM,34.0667,-116.6561, 264,404,465,"26,950"
Fri 11:13:41 PM,34.0585,-116.7462, 264,397,457,"25,525"
Fri 11:13:57 PM,34.0551,-116.7818, 264,396,456,"24,925"
Fri 11:14:16 PM,34.0513,-116.8227, 264,391,450,"24,250"
Fri 11:14:46 PM,34.0453,-116.8872, 264,382,440,"23,250"
Fri 11:15:09 PM,34.0393,-116.9369, 261,384,442,"22,550"
Fri 11:15:29 PM,34.0339,-116.9770, 261,382,440,"21,800"
Fri 11:15:50 PM,34.0282,-117.0198, 261,380,437,"21,125"
Fri 11:16:20 PM,34.0201,-117.0852, 262,381,438,"20,075"
Fri 11:16:40 PM,34.0152,-117.1274, 262,381,438,"19,400"
Fri 11:17:04 PM,34.0096,-117.1745, 262,374,430,"18,650"
Fri 11:17:34 PM,34.0021,-117.2379, 262,360,414,"17,625"
Fri 11:17:54 PM,33.9976,-117.2752, 262,358,412,"16,875"
Fri 11:18:25 PM,33.9904,-117.3349, 262,338,389,"15,875"
Fri 11:18:55 PM,33.9838,-117.3911, 262,336,387,"15,000"
Fri 11:19:25 PM,33.9774,-117.4469, 262,339,390,"14,025"
Fri 11:19:46 PM,33.9749,-117.4884, 271,333,383,"13,625"
Fri 11:20:04 PM,33.9780,-117.5201, 281,330,380,"13,150"
Fri 11:20:34 PM,33.9872,-117.5721, 282,323,372,"12,275"
Fri 11:21:04 PM,33.9969,-117.6265, 282,317,365,"11,400"
Fri 11:21:25 PM,34.0029,-117.6610, 280,317,365,"10,800"
Fri 11:21:42 PM,34.0050,-117.6905, 271,310,357,"10,500"
Fri 11:22:09 PM,34.0014,-117.7392, 264,310,357,"10,025"
Fri 11:22:39 PM,33.9967,-117.7873, 263,306,352,"9,300"
Fri 11:23:09 PM,33.9918,-117.8373, 263,299,344,"8,500"
Fri 11:23:39 PM,33.9870,-117.8870, 263,291,335,"7,700"
Fri 11:24:09 PM,33.9825,-117.9330, 263,285,328,"6,975"
Fri 11:24:39 PM,33.9776,-117.9825, 263,272,313,"6,175"
Fri 11:25:09 PM,33.9734,-118.0245, 263,252,290,"5,500"
Fri 11:25:39 PM,33.9695,-118.0634, 263,227,261,"4,925"
Fri 11:26:09 PM,33.9663,-118.0992, 263,207,238,"4,450"
Fri 11:26:39 PM,33.9628,-118.1320, 263,202,232,"3,950"
Fri 11:27:09 PM,33.9594,-118.1660, 263,200,230,"3,450"
Fri 11:27:39 PM,33.9564,-118.1980, 264,198,228,"2,975"
Fri 11:28:00 PM,33.9539,-118.2216, 263,193,222,"2,600"
Fri 11:28:30 PM,33.9506,-118.2529, 263,188,216,"2,075"
Fri 11:29:00 PM,33.9477,-118.2811, 263,157,181,"1,625"
Fri 11:29:30 PM,33.9451,-118.3064, 263,144,166,"1,200"
,,,
Fri 11:29:49 PM,33.9436,-118.3213, 263,141,162,950
,,,
Fri 11:30:05 PM,33.9423,-118.3342, 264,138,159,750
Fri 11:30:21 PM,33.9411,-118.3460, 263,137,158,575
Fri 11:30:37 PM,33.9400,-118.3572, 263,141,162,400
Fri 11:30:53 PM,33.9386,-118.3707, 263,143,165,175
Fri 11:31:09 PM,33.9372,-118.3844, 262,144,166,
,,,
Fri 11:31:44 PM    Arrival (LAX) @ Friday 08:31:44 PM PST,,,FlightAware
,,,
Taxi Time: 5 minutes,,,
Fri 11:37:00 PM    Gate Arrival (LAX) @ Friday 08:37:00 PM PST,,,Airline
