Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 02:19:54 PM    Departure (PHX) @ Wednesday 11:19:54 AM MST,,,FlightAware ADS-B (KFFZ)
Wed 02:19:54 PM,33.4310,-112.0042, 91,152,175,"1,025"
Wed 02:20:10 PM,33.4307,-111.9914, 92,148,170,"1,750"
Wed 02:20:26 PM,33.4304,-111.9776, 90,153,176,"2,350"
Wed 02:20:42 PM,33.4308,-111.9632, 88,170,196,"2,775"
Wed 02:20:58 PM,33.4314,-111.9487, 86,187,215,"3,150"
Wed 02:21:14 PM,33.4323,-111.9311, 86,206,237,"3,625"
Wed 02:21:34 PM,33.4336,-111.9064, 87,218,251,"4,375"
Wed 02:21:52 PM,33.4341,-111.8857, 94,229,264,"5,100"
Wed 02:22:10 PM,33.4272,-111.8631, 130,244,281,"5,850"
Wed 02:22:27 PM,33.4125,-111.8488, 150,249,287,"6,550"
Wed 02:22:43 PM,33.3941,-111.8427, 180,252,290,"7,275"
Wed 02:22:59 PM,33.3762,-111.8487, 207,253,291,"7,975"
Wed 02:23:15 PM,33.3606,-111.8598, 219,261,300,"8,550"
Wed 02:23:31 PM,33.3495,-111.8791, 252,260,299,"9,100"
Wed 02:23:47 PM,33.3488,-111.9010, 279,246,283,"9,950"
Wed 02:24:13 PM,33.3552,-111.9357, 281,248,285,"11,225"
Wed 02:24:30 PM,33.3584,-111.9588, 279,268,308,"11,500"
Wed 02:25:01 PM,33.3637,-112.0092, 276,298,343,"12,150"
Wed 02:25:43 PM,33.3731,-112.0762, 280,308,354,"13,575"
Wed 02:26:13 PM,33.3812,-112.1302, 280,316,364,"14,650"
Wed 02:26:43 PM,33.3885,-112.1792, 280,324,373,"15,550"
Wed 02:27:13 PM,33.3967,-112.2346, 280,322,371,"16,825"
Wed 02:27:43 PM,33.4044,-112.2871, 280,323,372,"17,850"
Wed 02:28:13 PM,33.4120,-112.3389, 280,320,368,"18,950"
Wed 02:28:43 PM,33.4196,-112.3906, 280,324,373,"19,825"
Wed 02:29:13 PM,33.4273,-112.4432, 280,325,374,"20,750"
Wed 02:29:43 PM,33.4351,-112.4973, 280,328,377,"21,575"
Wed 02:30:13 PM,33.4430,-112.5520, 280,331,381,"22,400"
Wed 02:30:32 PM,33.4475,-112.5845, 278,331,381,"22,900"
Wed 02:30:48 PM,33.4499,-112.6146, 274,335,386,"23,275"
