Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 09:21:07 AM    Departure (PHX) @ Thursday 07:21:07 AM MST,,,FlightAware ADS-B (KPHX)
Thu 09:21:07 AM,33.4409,-112.0023, 89,157,181,"1,550"
Thu 09:21:23 AM,33.4409,-111.9876, 92,162,186,"2,250"
Thu 09:21:39 AM,33.4400,-111.9725, 95,177,204,"2,725"
Thu 09:21:55 AM,33.4389,-111.9569, 94,203,234,"3,000"
Thu 09:22:11 AM,33.4379,-111.9373, 93,219,252,"3,500"
Thu 09:22:37 AM,33.4365,-111.9045, 93,219,252,"4,925"
Thu 09:22:53 AM,33.4355,-111.8875, 99,224,258,"5,550"
Thu 09:23:11 AM,33.4264,-111.8660, 132,235,270,"6,300"
Thu 09:23:31 AM,33.4083,-111.8511, 151,245,282,"7,125"
Thu 09:23:48 AM,33.3891,-111.8461, 184,243,280,"8,075"
Thu 09:24:06 AM,33.3698,-111.8547, 215,239,275,"9,200"
Thu 09:24:24 AM,33.3571,-111.8713, 236,233,268,"10,300"
Thu 09:24:42 AM,33.3521,-111.8937, 269,233,268,"11,450"
Thu 09:24:59 AM,33.3534,-111.9135, 277,240,276,"12,300"
Thu 09:25:36 AM,33.3595,-111.9668, 277,286,329,"13,475"
Thu 09:26:04 AM,33.3639,-112.0117, 278,288,331,"15,225"
Thu 09:26:45 AM,33.3734,-112.0765, 280,291,335,"17,675"
Thu 09:27:15 AM,33.3804,-112.1242, 280,295,339,"19,350"
Thu 09:27:45 AM,33.3872,-112.1715, 280,303,349,"20,775"
Thu 09:28:15 AM,33.3947,-112.2214, 280,307,353,"21,000"
Thu 09:28:45 AM,33.4023,-112.2721, 280,304,350,"21,000"
Thu 09:29:15 AM,33.4092,-112.3197, 280,302,348,"21,000"
Thu 09:29:45 AM,33.4167,-112.3715, 280,325,374,"21,325"
Thu 09:30:15 AM,33.4254,-112.4302, 280,367,422,"21,600"
Thu 09:30:45 AM,33.4340,-112.4890, 280,385,443,"22,400"
Thu 09:31:15 AM,33.4440,-112.5562, 280,377,434,"24,200"
Thu 09:31:33 AM,33.4486,-112.5901, 278,361,415,"25,450"
Thu 09:31:54 AM,33.4507,-112.6317, 271,360,414,"26,400"
Thu 09:32:24 AM,33.4514,-112.6904, 271,344,396,"28,250"
Thu 09:32:54 AM,33.4519,-112.7460, 271,371,427,"28,450"
Thu 09:33:17 AM,33.4559,-112.7947, 281,390,449,"28,750"
Thu 09:33:45 AM,33.4721,-112.8549, 293,402,463,"29,625"
Thu 09:34:15 AM,33.4939,-112.9174, 293,406,467,"30,500"
Thu 09:34:45 AM,33.5153,-112.9791, 292,411,473,"31,250"
Thu 09:35:15 AM,33.5368,-113.0407, 293,412,474,"32,000"
Thu 09:35:46 AM,33.5608,-113.1095, 293,402,463,"32,000"
Thu 09:36:16 AM,33.5820,-113.1706, 293,402,463,"32,000"
Thu 09:36:46 AM,33.6035,-113.2322, 293,401,461,"32,000"
Thu 09:37:16 AM,33.6247,-113.2930, 293,400,460,"32,000"
Thu 09:37:46 AM,33.6453,-113.3527, 292,402,463,"32,000"
Thu 09:38:16 AM,33.6667,-113.4150, 292,413,475,"32,000"
