Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 01:27:00 AM    Left Gate (PHX) @ Monday 10:27:00 PM MST,,,Airline
,,,
Taxi Time: 9 minutes,,,
Tue 01:36:34 AM    Departure (PHX) @ Monday 10:36:34 PM MST,,,FlightAware ADS-B (KFFZ)
Tue 01:36:34 AM,33.4311,-111.9973, 90,161,185,"1,575"
Tue 01:36:50 AM,33.4311,-111.9825, 90,156,180,"2,475"
Tue 01:37:06 AM,33.4313,-111.9686, 88,172,198,"2,875"
Tue 01:37:22 AM,33.4319,-111.9517, 87,192,221,"3,325"
Tue 01:37:38 AM,33.4327,-111.9342, 87,203,234,"3,975"
Tue 01:38:02 AM,33.4337,-111.9075, 88,214,246,"4,975"
Tue 01:38:18 AM,33.4340,-111.8877, 94,218,251,"5,825"
Tue 01:38:36 AM,33.4279,-111.8687, 127,225,259,"6,575"
Tue 01:38:55 AM,33.4107,-111.8524, 148,231,266,"7,600"
Tue 01:39:12 AM,33.3944,-111.8462, 178,234,269,"8,575"
Tue 01:39:30 AM,33.3760,-111.8510, 208,231,266,"9,825"
Tue 01:39:48 AM,33.3614,-111.8650, 230,240,276,"10,875"
Tue 01:40:09 AM,33.3529,-111.8942, 266,255,293,"12,200"
Tue 01:40:48 AM,33.3580,-111.9519, 276,288,331,"14,000"
Tue 01:41:18 AM,33.3626,-112.0012, 277,338,389,"14,450"
Tue 01:41:57 AM,33.3739,-112.0806, 280,373,429,"16,050"
Tue 01:42:27 AM,33.3832,-112.1429, 280,383,441,"17,650"
Tue 01:42:57 AM,33.3924,-112.2057, 280,393,452,"19,075"
Tue 01:43:18 AM,33.3989,-112.2503, 280,397,457,"20,075"
Tue 01:43:47 AM,33.4082,-112.3131, 280,401,461,"21,500"
Tue 01:44:07 AM,33.4144,-112.3554, 281,403,464,"22,475"
Tue 01:44:38 AM,33.4246,-112.4251, 280,414,476,"23,725"
Tue 01:45:08 AM,33.4343,-112.4917, 280,424,488,"24,700"
Tue 01:45:38 AM,33.4445,-112.5625, 280,430,495,"25,850"
Tue 01:45:57 AM,33.4495,-112.6068, 274,430,495,"26,575"
Tue 01:46:36 AM,33.4513,-112.7032, 271,430,495,"28,075"
Tue 01:46:59 AM,33.4523,-112.7544, 273,430,495,"28,875"
Tue 01:47:19 AM,33.4585,-112.8051, 283,427,491,"29,850"
Tue 01:47:44 AM,33.4741,-112.8600, 293,425,489,"30,900"
Tue 01:48:14 AM,33.4963,-112.9245, 293,424,488,"31,825"
Tue 01:48:46 AM,33.5208,-112.9948, 293,427,491,"32,000"
Tue 01:49:18 AM,33.5448,-113.0636, 293,428,493,"32,000"
Tue 01:49:49 AM,33.5675,-113.1289, 293,430,495,"32,000"
Tue 01:50:20 AM,33.5913,-113.1968, 293,433,498,"32,000"
Tue 01:50:50 AM,33.6156,-113.2670, 292,441,507,"32,000"
Tue 01:51:20 AM,33.6387,-113.3343, 292,442,509,"32,000"
Tue 01:51:50 AM,33.6615,-113.4004, 293,444,511,"32,000"
Tue 01:52:20 AM,33.6858,-113.4705, 293,447,514,"32,000"
Tue 01:52:50 AM,33.7099,-113.5399, 292,447,514,"32,000"
Tue 01:53:20 AM,33.7327,-113.6068, 292,447,514,"32,000"
Tue 01:53:50 AM,33.7566,-113.6770, 292,448,516,"32,000"
Tue 01:54:20 AM,33.7799,-113.7451, 292,451,519,"32,000"
Tue 01:54:50 AM,33.8047,-113.8172, 293,451,519,"32,000"
Tue 01:55:20 AM,33.8270,-113.8822, 292,451,519,"32,000"
Tue 01:55:50 AM,33.8507,-113.9526, 292,450,518,"32,000"
Tue 01:56:20 AM,33.8738,-114.0214, 292,448,516,"32,000"
Tue 01:56:50 AM,33.8976,-114.0932, 290,447,514,"32,000"
Tue 01:57:38 AM,33.9203,-114.2050, 282,447,514,"32,000"
Tue 01:58:09 AM,33.9343,-114.2854, 282,448,516,"32,000"
Tue 01:58:39 AM,33.9471,-114.3583, 282,447,514,"32,000"
Tue 01:59:09 AM,33.9590,-114.4288, 281,448,516,"32,000"
Tue 01:59:40 AM,33.9714,-114.5054, 281,450,518,"32,000"
Tue 02:00:10 AM,33.9837,-114.5799, 281,452,520,"32,000"
Tue 02:00:40 AM,33.9959,-114.6538, 281,454,522,"32,000"
Tue 02:01:10 AM,34.0085,-114.7284, 282,456,525,"32,000"
Tue 02:01:40 AM,34.0203,-114.7987, 281,459,528,"32,000"
Tue 02:02:10 AM,34.0334,-114.8790, 281,460,529,"32,000"
Tue 02:02:41 AM,34.0454,-114.9538, 281,463,533,"32,000"
Tue 02:03:11 AM,34.0578,-115.0294, 281,464,534,"32,000"
Tue 02:03:41 AM,34.0702,-115.1053, 281,466,536,"32,000"
Tue 02:04:11 AM,34.0828,-115.1830, 281,468,539,"32,000"
Tue 02:04:41 AM,34.0954,-115.2604, 281,468,539,"32,000"
Tue 02:05:11 AM,34.1078,-115.3373, 281,468,539,"32,000"
Tue 02:05:42 AM,34.1190,-115.4071, 281,468,539,"32,000"
Tue 02:06:12 AM,34.1332,-115.4951, 281,469,540,"32,000"
Tue 02:06:42 AM,34.1453,-115.5715, 281,468,539,"32,000"
Tue 02:07:09 AM,34.1557,-115.6386, 280,469,540,"32,000"
Tue 02:07:31 AM,34.1598,-115.6980, 271,468,539,"32,000"
Tue 02:07:52 AM,34.1578,-115.7475, 264,469,540,"32,000"
Tue 02:08:22 AM,34.1502,-115.8282, 264,469,540,"32,000"
Tue 02:08:52 AM,34.1430,-115.9056, 264,470,541,"32,000"
Tue 02:09:31 AM,34.1333,-116.0065, 263,470,541,"32,000"
Tue 02:10:01 AM,34.1254,-116.0868, 264,470,541,"32,000"
Tue 02:10:31 AM,34.1180,-116.1623, 263,469,540,"32,000"
Tue 02:11:01 AM,34.1104,-116.2391, 263,466,536,"31,850"
Tue 02:11:17 AM,34.1060,-116.2822, 263,467,537,"30,925"
