Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 06:14:42 PM    Departure (PHX) @ Monday 03:14:42 PM MST,,,FlightAware ADS-B (KPHX)
Mon 06:14:42 PM,33.4310,-112.0015, 91,172,198,"1,350"
Mon 06:14:58 PM,33.4311,-111.9864, 88,170,196,"2,175"
Mon 06:15:14 PM,33.4317,-111.9716, 88,175,201,"2,925"
Mon 06:15:30 PM,33.4322,-111.9541, 88,203,234,"3,175"
Mon 06:15:46 PM,33.4328,-111.9349, 87,214,246,"3,725"
Mon 06:16:11 PM,33.4338,-111.9037, 88,234,269,"4,700"
Mon 06:16:27 PM,33.4335,-111.8847, 101,236,272,"5,350"
Mon 06:16:45 PM,33.4251,-111.8648, 135,233,268,"6,200"
Mon 06:17:01 PM,33.4109,-111.8516, 145,231,266,"7,100"
Mon 06:17:17 PM,33.3958,-111.8445, 173,231,266,"7,900"
Mon 06:17:36 PM,33.3759,-111.8499, 208,238,274,"8,775"
Mon 06:17:55 PM,33.3587,-111.8655, 230,246,283,"9,700"
Mon 06:18:12 PM,33.3520,-111.8899, 265,264,304,"10,375"
Mon 06:18:31 PM,33.3538,-111.9161, 278,273,314,"11,125"
Mon 06:19:01 PM,33.3588,-111.9617, 277,293,337,"11,975"
Mon 06:19:31 PM,33.3643,-112.0138, 278,330,380,"12,350"
Mon 06:20:12 PM,33.3752,-112.0882, 280,341,392,"13,825"
Mon 06:20:42 PM,33.3835,-112.1442, 280,344,396,"15,000"
Mon 06:21:12 PM,33.3919,-112.2012, 280,346,398,"16,100"
Mon 06:21:42 PM,33.4007,-112.2607, 280,346,398,"17,325"
Mon 06:22:12 PM,33.4085,-112.3136, 280,352,405,"18,175"
Mon 06:22:42 PM,33.4171,-112.3724, 280,358,412,"19,025"
Mon 06:23:12 PM,33.4256,-112.4304, 280,365,420,"19,775"
Mon 06:23:42 PM,33.4348,-112.4937, 280,371,427,"20,600"
Mon 06:24:12 PM,33.4433,-112.5525, 280,376,433,"21,400"
Mon 06:24:36 PM,33.4490,-112.6018, 275,381,438,"22,000"
Mon 06:24:52 PM,33.4508,-112.6355, 272,383,441,"22,350"
