Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 08:34:47 AM    Departure (PHX) @ Wednesday 05:34:47 AM MST,,,FlightAware ADS-B (KSDL)
Wed 08:34:47 AM,33.4409,-111.9983, 89,168,193,"1,225"
Wed 08:35:03 AM,33.4411,-111.9843, 91,169,194,"2,000"
Wed 08:35:19 AM,33.4401,-111.9683, 95,194,223,"2,500"
Wed 08:35:35 AM,33.4386,-111.9493, 95,217,250,"3,150"
Wed 08:35:51 AM,33.4372,-111.9304, 95,237,273,"3,800"
Wed 08:36:10 AM,33.4357,-111.9030, 93,245,282,"4,950"
Wed 08:36:27 AM,33.4340,-111.8817, 101,252,290,"5,975"
Wed 08:36:43 AM,33.4221,-111.8615, 140,259,298,"7,050"
Wed 08:37:01 AM,33.4034,-111.8516, 162,262,302,"8,125"
Wed 08:37:19 AM,33.3826,-111.8491, 185,261,300,"9,150"
Wed 08:37:35 AM,33.3645,-111.8606, 222,256,295,"10,150"
Wed 08:37:52 AM,33.3550,-111.8799, 250,252,290,"11,100"
Wed 08:38:13 AM,33.3530,-111.9077, 276,249,287,"12,125"
Wed 08:38:43 AM,33.3580,-111.9498, 278,272,313,"13,425"
Wed 08:39:13 AM,33.3631,-111.9992, 276,323,372,"13,875"
Wed 08:39:44 AM,33.3706,-112.0569, 281,347,399,"14,825"
Wed 08:40:14 AM,33.3789,-112.1152, 280,339,390,"16,950"
Wed 08:40:44 AM,33.3867,-112.1681, 280,343,395,"18,475"
Wed 08:41:14 AM,33.3953,-112.2256, 280,357,411,"19,625"
Wed 08:41:44 AM,33.4042,-112.2855, 280,366,421,"20,875"
Wed 08:42:14 AM,33.4130,-112.3458, 281,374,430,"21,900"
Wed 08:42:44 AM,33.4220,-112.4075, 280,379,436,"23,150"
Wed 08:43:14 AM,33.4311,-112.4701, 280,377,434,"24,525"
Wed 08:43:44 AM,33.4396,-112.5291, 280,367,422,"26,000"
Wed 08:44:14 AM,33.4483,-112.5893, 279,360,414,"27,475"
Wed 08:44:34 AM,33.4504,-112.6301, 271,363,418,"28,300"
Wed 08:45:04 AM,33.4513,-112.6887, 271,360,414,"29,450"
Wed 08:45:34 AM,33.4521,-112.7486, 271,360,414,"30,025"
Wed 08:45:58 AM,33.4556,-112.7980, 280,353,406,"29,975"
Wed 08:46:14 AM,33.4621,-112.8254, 289,348,400,"30,000"
Wed 08:46:52 AM,33.4853,-112.8932, 292,346,398,"30,000"
Wed 08:47:23 AM,33.5041,-112.9472, 293,346,398,"30,000"
Wed 08:47:53 AM,33.5230,-113.0011, 293,347,399,"30,000"
Wed 08:48:24 AM,33.5421,-113.0554, 293,347,399,"30,000"
Wed 08:48:54 AM,33.5609,-113.1092, 293,348,400,"30,000"
Wed 08:49:25 AM,33.5800,-113.1642, 293,348,400,"30,000"
Wed 08:49:55 AM,33.5978,-113.2155, 292,348,400,"30,000"
Wed 08:50:25 AM,33.6166,-113.2699, 293,350,403,"30,000"
Wed 08:50:58 AM,33.6377,-113.3302, 293,350,403,"30,000"
Wed 08:51:29 AM,33.6564,-113.3847, 292,350,403,"30,000"
Wed 08:51:59 AM,33.6749,-113.4387, 292,351,404,"30,000"
Wed 08:52:29 AM,33.6934,-113.4925, 292,352,405,"30,000"
Wed 08:53:00 AM,33.7129,-113.5490, 292,353,406,"30,000"
Wed 08:53:30 AM,33.7317,-113.6041, 292,353,406,"30,000"
Wed 08:54:00 AM,33.7503,-113.6581, 292,353,406,"30,000"
Wed 08:54:30 AM,33.7688,-113.7120, 292,353,406,"30,000"
Wed 08:55:03 AM,33.7901,-113.7746, 292,353,406,"30,000"
Wed 08:55:34 AM,33.8083,-113.8280, 292,344,396,"30,000"
Wed 08:56:04 AM,33.8265,-113.8815, 292,341,392,"30,000"
Wed 08:56:34 AM,33.8441,-113.9332, 292,341,392,"30,000"
Wed 08:57:04 AM,33.8625,-113.9874, 292,341,392,"30,000"
