Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 04:43:23 PM    Departure (PHX) @ Tuesday 01:43:23 PM MST,,,FlightAware ADS-B (KCHD)
Tue 04:43:23 PM,33.4312,-112.0242, 270,148,170,"1,850"
Tue 04:43:39 PM,33.4313,-112.0362, 270,145,167,"2,525"
Tue 04:43:55 PM,33.4305,-112.0502, 258,169,194,"2,975"
Tue 04:44:11 PM,33.4267,-112.0654, 252,190,219,"3,400"
Tue 04:44:27 PM,33.4219,-112.0830, 251,206,237,"3,950"
Tue 04:44:55 PM,33.4137,-112.1150, 254,237,273,"4,925"
Tue 04:45:25 PM,33.4031,-112.1538, 251,256,295,"6,150"
Tue 04:45:44 PM,33.3959,-112.1797, 253,259,298,"7,250"
Tue 04:46:02 PM,33.3928,-112.2065, 271,268,308,"8,075"
Tue 04:46:27 PM,33.3972,-112.2426, 281,273,314,"9,250"
Tue 04:47:12 PM,33.4079,-112.3139, 280,298,343,"11,050"
Tue 04:47:42 PM,33.4152,-112.3629, 280,301,346,"12,350"
Tue 04:48:12 PM,33.4221,-112.4098, 280,303,349,"13,650"
Tue 04:48:42 PM,33.4298,-112.4618, 280,311,358,"14,825"
Tue 04:49:12 PM,33.4369,-112.5094, 280,314,361,"15,950"
Tue 04:49:42 PM,33.4448,-112.5638, 280,319,367,"17,100"
Tue 04:50:01 PM,33.4489,-112.5970, 276,318,366,"17,900"
Tue 04:50:19 PM,33.4505,-112.6265, 272,320,368,"18,525"
Tue 04:50:49 PM,33.4513,-112.6804, 271,325,374,"19,525"
Tue 04:51:19 PM,33.4520,-112.7345, 271,331,381,"20,400"
Tue 04:51:41 PM,33.4527,-112.7748, 273,330,380,"21,125"
Tue 04:52:01 PM,33.4577,-112.8108, 285,331,381,"21,625"
Tue 04:52:39 PM,33.4793,-112.8757, 293,326,375,"22,950"
Tue 04:53:09 PM,33.4965,-112.9248, 293,325,374,"23,925"
Tue 04:53:39 PM,33.5142,-112.9753, 293,324,373,"24,850"
Tue 04:54:09 PM,33.5315,-113.0249, 293,311,358,"26,125"
Tue 04:54:39 PM,33.5474,-113.0704, 293,307,353,"27,150"
Tue 04:55:09 PM,33.5643,-113.1189, 293,310,357,"27,900"
Tue 04:55:39 PM,33.5802,-113.1646, 293,317,365,"28,425"
Tue 04:56:09 PM,33.5981,-113.2162, 293,325,374,"29,000"
Tue 04:56:39 PM,33.6157,-113.2669, 293,327,376,"29,700"
Tue 04:57:10 PM,33.6328,-113.3163, 292,326,375,"30,000"
Tue 04:57:40 PM,33.6498,-113.3658, 293,322,371,"30,000"
Tue 04:58:15 PM,33.6695,-113.4228, 292,311,358,"30,000"
Tue 04:58:45 PM,33.6857,-113.4701, 293,306,352,"30,000"
Tue 04:59:15 PM,33.7022,-113.5178, 292,307,353,"30,000"
Tue 04:59:47 PM,33.7190,-113.5668, 292,306,352,"30,000"
Tue 05:00:20 PM,33.7371,-113.6196, 292,306,352,"30,000"
Tue 05:00:51 PM,33.7536,-113.6680, 292,306,352,"30,000"
Tue 05:01:22 PM,33.7699,-113.7154, 292,306,352,"30,000"
Tue 05:01:53 PM,33.7869,-113.7654, 292,308,354,"30,000"
Tue 05:02:25 PM,33.8042,-113.8160, 292,308,354,"30,000"
Tue 05:02:55 PM,33.8203,-113.8636, 292,309,356,"30,000"
Tue 05:03:25 PM,33.8366,-113.9115, 292,309,356,"30,000"
Tue 05:03:55 PM,33.8525,-113.9583, 292,308,354,"30,000"
Tue 05:04:27 PM,33.8698,-114.0092, 292,309,356,"30,000"
Tue 05:04:57 PM,33.8856,-114.0558, 292,309,356,"30,000"
Tue 05:05:24 PM,33.9008,-114.1020, 288,312,359,"30,000"
Tue 05:06:15 PM,33.9176,-114.1869, 282,317,365,"30,000"
Tue 05:06:45 PM,33.9265,-114.2393, 282,319,367,"30,000"
Tue 05:07:16 PM,33.9357,-114.2934, 282,320,368,"30,000"
Tue 05:07:46 PM,33.9443,-114.3445, 281,319,367,"30,000"
Tue 05:08:16 PM,33.9532,-114.3974, 282,317,365,"30,000"
Tue 05:08:47 PM,33.9621,-114.4504, 281,315,362,"30,000"
Tue 05:09:17 PM,33.9709,-114.5025, 281,314,361,"30,000"
Tue 05:09:47 PM,33.9793,-114.5529, 281,313,360,"30,000"
Tue 05:10:17 PM,33.9881,-114.6052, 281,314,361,"30,000"
Tue 05:10:47 PM,33.9963,-114.6549, 281,315,362,"30,000"
Tue 05:11:18 PM,34.0053,-114.7090, 281,317,365,"30,000"
Tue 05:11:49 PM,34.0143,-114.7633, 281,317,365,"30,000"
Tue 05:12:19 PM,34.0227,-114.8143, 281,319,367,"30,000"
Tue 05:12:49 PM,34.0314,-114.8671, 281,317,365,"30,000"
Tue 05:13:19 PM,34.0400,-114.9196, 281,317,365,"30,000"
Tue 05:13:49 PM,34.0483,-114.9702, 281,317,365,"30,000"
Tue 05:14:19 PM,34.0568,-115.0227, 281,313,360,"30,000"
Tue 05:14:49 PM,34.0652,-115.0745, 281,314,361,"30,000"
Tue 05:15:19 PM,34.0736,-115.1257, 281,313,360,"30,000"
Tue 05:15:49 PM,34.0818,-115.1765, 281,312,359,"30,000"
Tue 05:16:21 PM,34.0907,-115.2314, 281,313,360,"30,000"
Tue 05:16:51 PM,34.0990,-115.2823, 281,312,359,"30,000"
Tue 05:17:22 PM,34.1072,-115.3338, 281,310,357,"30,000"
Tue 05:17:52 PM,34.1155,-115.3857, 281,309,356,"30,000"
Tue 05:18:22 PM,34.1235,-115.4355, 281,305,351,"30,000"
Tue 05:18:52 PM,34.1314,-115.4847, 281,304,350,"30,000"
Tue 05:19:22 PM,34.1394,-115.5353, 281,303,349,"30,000"
Tue 05:19:52 PM,34.1474,-115.5856, 281,304,350,"30,000"
Tue 05:20:22 PM,34.1554,-115.6360, 281,306,352,"30,000"
Tue 05:20:41 PM,34.1601,-115.6666, 278,309,356,"30,000"
