Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 01:42:24 PM    Departure (PHX) @ Tuesday 10:42:24 AM MST,,,FlightAware ADS-B (KPHX)
Tue 01:42:24 PM,33.4311,-112.0246, 271,175,201,"1,050"
Tue 01:42:40 PM,33.4312,-112.0411, 270,179,206,"1,700"
Tue 01:42:56 PM,33.4313,-112.0569, 270,183,211,"2,250"
Tue 01:43:12 PM,33.4312,-112.0746, 270,193,222,"2,575"
Tue 01:43:28 PM,33.4317,-112.0917, 272,212,244,"2,850"
Tue 01:43:49 PM,33.4327,-112.1180, 273,232,267,"3,250"
Tue 01:44:19 PM,33.4340,-112.1599, 274,248,285,"4,250"
Tue 01:44:36 PM,33.4402,-112.1798, 303,250,288,"4,800"
Tue 01:44:53 PM,33.4555,-112.1946, 332,247,284,"5,475"
Tue 01:45:09 PM,33.4725,-112.1997, 352,247,284,"6,100"
Tue 01:45:33 PM,33.5013,-112.1986, 6,247,284,"7,075"
Tue 01:45:58 PM,33.5296,-112.1963, 1,251,289,"8,075"
Tue 01:46:24 PM,33.5599,-112.1986, 356,270,311,"8,700"
Tue 01:46:54 PM,33.5991,-112.2022, 356,282,325,"9,900"
Tue 01:47:12 PM,33.6227,-112.2049, 353,295,339,"10,425"
Tue 01:47:29 PM,33.6465,-112.2112, 345,319,367,"10,775"
Tue 01:47:59 PM,33.6908,-112.2254, 345,328,377,"12,100"
Tue 01:48:29 PM,33.7357,-112.2399, 345,335,386,"13,400"
Tue 01:48:59 PM,33.7795,-112.2541, 345,329,379,"14,975"
Tue 01:49:29 PM,33.8238,-112.2684, 345,330,380,"16,375"
Tue 01:49:59 PM,33.8689,-112.2829, 345,340,391,"17,450"
Tue 01:50:29 PM,33.9148,-112.2978, 345,344,396,"18,600"
Tue 01:50:59 PM,33.9609,-112.3128, 345,346,398,"19,750"
Tue 01:51:26 PM,34.0051,-112.3276, 342,353,406,"20,700"
Tue 01:51:44 PM,34.0322,-112.3426, 332,365,420,"21,400"
Tue 01:52:01 PM,34.0549,-112.3621, 321,379,436,"21,975"
Tue 01:52:31 PM,34.0939,-112.4010, 320,380,437,"23,000"
Tue 01:53:01 PM,34.1354,-112.4425, 320,383,441,"23,925"
Tue 01:53:31 PM,34.1770,-112.4844, 320,388,447,"24,700"
Tue 01:54:01 PM,34.2180,-112.5258, 320,392,451,"25,500"
Tue 01:54:31 PM,34.2602,-112.5686, 320,395,455,"26,000"
Tue 01:55:01 PM,34.3011,-112.6100, 320,393,452,"26,000"
Tue 01:55:31 PM,34.3434,-112.6529, 320,393,452,"26,000"
Tue 01:56:01 PM,34.3849,-112.6949, 320,392,451,"26,000"
Tue 01:56:31 PM,34.4261,-112.7366, 320,392,451,"26,000"
Tue 01:57:01 PM,34.4691,-112.7803, 320,391,450,"26,000"
Tue 01:57:31 PM,34.5112,-112.8232, 320,390,449,"26,000"
Tue 01:58:01 PM,34.5519,-112.8646, 320,390,449,"26,000"
Tue 01:58:31 PM,34.5926,-112.9062, 320,389,448,"26,000"
