Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 07:00:09 PM    Departure (PHX) @ Thursday 05:00:09 PM MST,,,FlightAware ADS-B (KPHX)
Thu 07:00:09 PM,33.4289,-112.0044, 88,141,162,"1,500"
Thu 07:00:25 PM,33.4294,-111.9913, 87,138,159,"2,200"
Thu 07:00:41 PM,33.4303,-111.9790, 85,142,163,"2,750"
Thu 07:00:57 PM,33.4313,-111.9660, 84,154,177,"3,200"
Thu 07:01:13 PM,33.4325,-111.9519, 85,170,196,"3,650"
Thu 07:01:29 PM,33.4336,-111.9365, 86,184,212,"4,100"
Thu 07:01:56 PM,33.4357,-111.9079, 85,216,249,"4,775"
Thu 07:02:16 PM,33.4378,-111.8804, 85,250,288,"5,400"
Thu 07:02:32 PM,33.4442,-111.8585, 58,276,318,"5,900"
Thu 07:02:49 PM,33.4623,-111.8427, 18,283,326,"6,650"
Thu 07:03:05 PM,33.4813,-111.8391, 4,276,318,"7,750"
Thu 07:03:30 PM,33.5148,-111.8396, 358,275,316,"8,850"
Thu 07:04:00 PM,33.5519,-111.8405, 360,280,322,"9,050"
Thu 07:04:16 PM,33.5732,-111.8404, 1,283,326,"9,075"
Thu 07:04:46 PM,33.6116,-111.8388, 2,284,327,"9,075"
Thu 07:05:12 PM,33.6472,-111.8370, 1,283,326,"9,075"
Thu 07:05:28 PM,33.6662,-111.8393, 345,277,319,"9,200"
Thu 07:05:45 PM,33.6851,-111.8517, 318,273,314,"9,825"
Thu 07:06:23 PM,33.7204,-111.8977, 314,292,336,"11,800"
Thu 07:06:54 PM,33.7481,-111.9347, 311,299,344,"13,600"
Thu 07:07:14 PM,33.7657,-111.9597, 310,300,345,"14,875"
Thu 07:07:44 PM,33.7934,-111.9997, 310,310,357,"16,375"
Thu 07:08:26 PM,33.8327,-112.0563, 310,315,362,"18,725"
Thu 07:09:02 PM,33.8630,-112.0997, 311,324,373,"20,250"
Thu 07:09:32 PM,33.8949,-112.1454, 310,331,381,"21,700"
Thu 07:10:02 PM,33.9256,-112.1890, 310,327,376,"23,400"
Thu 07:10:31 PM,33.9524,-112.2274, 310,337,388,"24,425"
Thu 07:11:01 PM,33.9833,-112.2715, 310,339,390,"25,650"
Thu 07:11:31 PM,34.0134,-112.3144, 310,343,395,"26,075"
Thu 07:12:15 PM,34.0654,-112.3723, 320,351,404,"27,625"
Thu 07:12:45 PM,34.1044,-112.4115, 320,354,407,"28,775"
Thu 07:13:15 PM,34.1426,-112.4499, 320,360,414,"29,625"
Thu 07:13:45 PM,34.1799,-112.4875, 320,359,413,"30,000"
Thu 07:14:15 PM,34.2179,-112.5259, 320,361,415,"30,025"
Thu 07:14:45 PM,34.2580,-112.5663, 320,365,420,"30,000"
Thu 07:15:15 PM,34.2960,-112.6048, 320,368,423,"30,025"
Thu 07:15:45 PM,34.3353,-112.6445, 320,369,425,"30,025"
Thu 07:16:15 PM,34.3756,-112.6853, 320,368,423,"30,000"
Thu 07:16:45 PM,34.4123,-112.7226, 320,368,423,"30,025"
