Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sun 10:52:49 AM    Departure (PHX) @ Sunday 07:52:49 AM MST,,,FlightAware ADS-B (KDVT)
Sun 10:52:49 AM,33.4309,-112.0222, 268,161,185,"1,875"
Sun 10:53:05 AM,33.4311,-112.0365, 273,169,194,"2,600"
Sun 10:53:21 AM,33.4317,-112.0532, 272,195,224,"3,025"
Sun 10:53:37 AM,33.4322,-112.0722, 272,221,254,"3,500"
Sun 10:53:53 AM,33.4328,-112.0905, 272,217,250,"4,550"
Sun 10:54:15 AM,33.4336,-112.1175, 272,224,258,"5,750"
Sun 10:54:39 AM,33.4340,-112.1507, 272,241,277,"7,125"
Sun 10:54:58 AM,33.4408,-112.1736, 302,267,307,"8,125"
Sun 10:55:14 AM,33.4554,-112.1892, 332,283,326,"9,275"
Sun 10:55:30 AM,33.4766,-112.1960, 358,289,333,"10,450"
Sun 10:55:49 AM,33.5029,-112.1955, 0,293,337,"11,775"
Sun 10:56:10 AM,33.5317,-112.1959, 357,304,350,"13,025"
Sun 10:56:40 AM,33.5748,-112.2002, 356,341,392,"14,100"
Sun 10:57:05 AM,33.6168,-112.2042, 354,343,395,"15,850"
Sun 10:57:29 AM,33.6550,-112.2137, 345,352,405,"17,150"
Sun 10:57:59 AM,33.7014,-112.2288, 344,386,444,"18,025"
Sun 10:58:29 AM,33.7546,-112.2462, 345,411,473,"19,225"
Sun 10:58:59 AM,33.8145,-112.2656, 345,425,489,"20,700"
Sun 10:59:29 AM,33.8699,-112.2835, 345,441,507,"21,900"
Sun 10:59:59 AM,33.9293,-112.3026, 345,447,514,"23,375"
Sun 11:00:28 AM,33.9873,-112.3217, 343,449,517,"24,750"
Sun 11:00:46 AM,34.0212,-112.3381, 334,433,498,"25,550"
Sun 11:01:05 AM,34.0543,-112.3622, 324,419,482,"26,375"
Sun 11:01:45 AM,34.1135,-112.4208, 320,425,489,"27,775"
Sun 11:02:17 AM,34.1625,-112.4701, 320,436,502,"28,025"
Sun 11:02:47 AM,34.2097,-112.5179, 320,451,519,"28,000"
Sun 11:03:17 AM,34.2573,-112.5657, 320,454,522,"28,000"
Sun 11:03:47 AM,34.3056,-112.6141, 320,453,521,"28,000"
Sun 11:04:18 AM,34.3551,-112.6642, 320,453,521,"28,000"
Sun 11:04:48 AM,34.4047,-112.7146, 320,454,522,"28,000"
Sun 11:05:18 AM,34.4529,-112.7637, 320,456,525,"28,000"
Sun 11:05:48 AM,34.5015,-112.8133, 320,457,526,"28,000"
Sun 11:06:19 AM,34.5526,-112.8651, 320,439,505,"28,000"
Sun 11:06:50 AM,34.5975,-112.9107, 320,432,497,"28,000"
Sun 11:07:25 AM,34.6538,-112.9686, 320,431,496,"28,000"
Sun 11:07:56 AM,34.7009,-113.0172, 320,432,497,"28,000"
Sun 11:08:26 AM,34.7461,-113.0638, 319,430,495,"28,000"
Sun 11:08:43 AM,34.7708,-113.0921, 320,431,496,"28,000"
