Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 03:57:00 PM    Left Gate (PHX) @ Wednesday 12:57:00 PM MST,,,Airline
,,,
Taxi Time: 12 minutes,,,
Wed 04:09:01 PM    Departure (PHX) @ Wednesday 01:09:01 PM MST,,,FlightAware ADS-B (KPHX)
Wed 04:09:01 PM,33.4311,-111.9994, 90,165,190,"1,275"
Wed 04:09:17 PM,33.4315,-111.9844, 87,173,199,"1,825"
Wed 04:09:33 PM,33.4324,-111.9681, 86,180,207,"2,475"
Wed 04:09:49 PM,33.4332,-111.9507, 87,200,230,"2,800"
Wed 04:10:05 PM,33.4339,-111.9327, 87,224,258,"3,050"
Wed 04:10:27 PM,33.4351,-111.9039, 87,239,275,"3,825"
Wed 04:10:43 PM,33.4366,-111.8830, 79,243,280,"4,550"
Wed 04:11:07 PM,33.4500,-111.8558, 52,252,290,"5,550"
Wed 04:11:37 PM,33.4739,-111.8207, 51,276,318,"6,500"
Wed 04:11:54 PM,33.4890,-111.7987, 51,279,321,"7,300"
Wed 04:12:22 PM,33.5142,-111.7694, 41,277,319,"8,625"
Wed 04:12:41 PM,33.5333,-111.7496, 39,280,322,"8,925"
Wed 04:13:05 PM,33.5615,-111.7383, 11,279,321,"9,175"
Wed 04:13:38 PM,33.6030,-111.7287, 8,283,326,"10,550"
Wed 04:13:56 PM,33.6255,-111.7336, 333,289,333,"11,225"
Wed 04:14:17 PM,33.6445,-111.7579, 304,294,338,"12,175"
Wed 04:14:56 PM,33.6783,-111.8096, 309,304,350,"13,825"
Wed 04:15:26 PM,33.7054,-111.8491, 309,328,377,"14,675"
Wed 04:15:56 PM,33.7349,-111.8929, 309,361,415,"15,100"
Wed 04:16:26 PM,33.7682,-111.9431, 308,367,422,"16,275"
Wed 04:16:56 PM,33.8004,-111.9914, 309,375,432,"17,450"
Wed 04:17:26 PM,33.8327,-112.0399, 309,378,435,"18,575"
Wed 04:17:56 PM,33.8647,-112.0880, 308,378,435,"19,750"
Wed 04:18:26 PM,33.8985,-112.1391, 308,383,441,"20,850"
Wed 04:18:56 PM,33.9305,-112.1876, 308,389,448,"21,700"
Wed 04:19:26 PM,33.9671,-112.2429, 309,397,457,"22,675"
Wed 04:19:56 PM,34.0001,-112.2928, 308,401,461,"23,550"
Wed 04:20:14 PM,34.0231,-112.3262, 312,402,463,"24,150"
Wed 04:20:30 PM,34.0441,-112.3507, 319,405,466,"24,625"
Wed 04:21:00 PM,34.0855,-112.3925, 320,409,471,"25,425"
Wed 04:21:30 PM,34.1292,-112.4367, 320,414,476,"26,175"
Wed 04:22:00 PM,34.1750,-112.4828, 320,417,480,"26,950"
Wed 04:22:30 PM,34.2181,-112.5262, 320,418,481,"27,675"
Wed 04:23:01 PM,34.2654,-112.5739, 320,420,483,"28,000"
Wed 04:23:32 PM,34.3115,-112.6205, 320,420,483,"28,000"
Wed 04:24:03 PM,34.3572,-112.6668, 320,421,484,"28,000"
Wed 04:24:33 PM,34.4024,-112.7126, 320,420,483,"28,000"
Wed 04:25:03 PM,34.4479,-112.7588, 320,421,484,"28,000"
Wed 04:25:33 PM,34.4917,-112.8034, 320,421,484,"28,000"
Wed 04:26:03 PM,34.5376,-112.8500, 320,421,484,"28,000"
Wed 04:26:33 PM,34.5804,-112.8937, 320,420,483,"28,000"
Wed 04:27:04 PM,34.6260,-112.9402, 320,421,484,"28,000"
Wed 04:27:34 PM,34.6713,-112.9865, 320,422,486,"28,000"
Wed 04:28:05 PM,34.7177,-113.0341, 320,422,486,"28,000"
Wed 04:28:35 PM,34.7608,-113.0805, 315,422,486,"28,000"
Wed 04:28:59 PM,34.7929,-113.1211, 314,423,487,"28,000"
Wed 04:29:33 PM,34.8392,-113.1797, 314,423,487,"28,000"
Wed 04:30:03 PM,34.8801,-113.2317, 314,423,487,"28,000"
Wed 04:30:33 PM,34.9206,-113.2831, 314,423,487,"28,000"
Wed 04:31:04 PM,34.9634,-113.3375, 314,422,486,"28,000"
Wed 04:31:21 PM,34.9849,-113.3647, 316,423,487,"28,000"
Wed 04:31:38 PM,35.0099,-113.3915, 321,424,488,"28,000"
Wed 04:32:24 PM,35.0790,-113.4613, 320,425,489,"28,000"
Wed 04:32:54 PM,35.1258,-113.5084, 321,424,488,"27,775"
Wed 04:33:24 PM,35.1686,-113.5515, 320,403,464,"27,200"
Wed 04:33:47 PM,35.2043,-113.5825, 333,391,450,"26,750"
Wed 04:34:07 PM,35.2393,-113.5950, 354,380,437,"26,475"
Wed 04:34:23 PM,35.2686,-113.5939, 8,372,428,"26,425"
Wed 04:35:00 PM,35.3259,-113.5704, 21,363,418,"25,775"
Wed 04:35:31 PM,35.3734,-113.5486, 20,360,414,"25,250"
Wed 04:36:01 PM,35.4206,-113.5277, 20,358,412,"24,725"
Wed 04:36:19 PM,35.4516,-113.5223, 354,346,398,"24,425"
Wed 04:36:37 PM,35.4772,-113.5347, 327,340,391,"24,125"
Wed 04:36:57 PM,35.4992,-113.5606, 306,336,387,"24,000"
Wed 04:37:36 PM,35.5293,-113.6264, 299,338,389,"24,000"
Wed 04:38:06 PM,35.5513,-113.6753, 299,337,388,"24,000"
Wed 04:38:36 PM,35.5734,-113.7251, 298,335,386,"24,000"
Wed 04:39:06 PM,35.5962,-113.7772, 298,336,387,"23,600"
Wed 04:39:36 PM,35.6184,-113.8284, 298,330,380,"22,825"
Wed 04:40:06 PM,35.6397,-113.8776, 298,326,375,"21,975"
Wed 04:40:36 PM,35.6606,-113.9262, 298,321,369,"21,150"
Wed 04:41:06 PM,35.6808,-113.9730, 298,317,365,"20,375"
Wed 04:41:36 PM,35.7015,-114.0204, 298,312,359,"19,600"
Wed 04:42:06 PM,35.7216,-114.0673, 298,307,353,"18,900"
Wed 04:42:36 PM,35.7413,-114.1130, 298,304,350,"18,200"
Wed 04:43:06 PM,35.7612,-114.1592, 298,311,358,"17,250"
Wed 04:43:36 PM,35.7818,-114.2061, 299,307,353,"16,450"
Wed 04:44:06 PM,35.8020,-114.2513, 299,306,352,"15,650"
Wed 04:44:36 PM,35.8225,-114.2976, 298,302,348,"14,875"
Wed 04:44:56 PM,35.8357,-114.3277, 300,300,345,"14,350"
Wed 04:45:35 PM,35.8677,-114.3806, 309,296,341,"13,350"
Wed 04:45:57 PM,35.8907,-114.4016, 330,291,335,"12,800"
Wed 04:46:27 PM,35.9258,-114.4263, 330,290,334,"11,950"
Wed 04:46:57 PM,35.9607,-114.4511, 330,289,333,"11,150"
Wed 04:47:27 PM,35.9947,-114.4748, 331,288,331,"10,400"
Wed 04:47:45 PM,36.0175,-114.4908, 330,283,326,"9,975"
Wed 04:48:15 PM,36.0495,-114.5135, 330,276,318,"9,400"
Wed 04:48:32 PM,36.0654,-114.5328, 300,274,315,"9,025"
Wed 04:48:50 PM,36.0714,-114.5602, 275,277,319,"8,550"
Wed 04:49:17 PM,36.0719,-114.6022, 271,273,314,"8,075"
Wed 04:49:47 PM,36.0723,-114.6462, 271,255,293,"7,775"
Wed 04:50:18 PM,36.0728,-114.6895, 271,238,274,"7,800"
Wed 04:50:48 PM,36.0733,-114.7294, 271,231,266,"7,825"
Wed 04:51:18 PM,36.0734,-114.7706, 269,235,270,"7,275"
Wed 04:51:48 PM,36.0733,-114.8091, 271,225,259,"6,950"
Wed 04:52:18 PM,36.0736,-114.8484, 270,224,258,"6,275"
Wed 04:52:48 PM,36.0736,-114.8862, 270,208,239,"5,650"
Wed 04:53:18 PM,36.0736,-114.9197, 269,203,234,"5,150"
Wed 04:53:48 PM,36.0737,-114.9549, 270,196,226,"4,575"
Wed 04:54:18 PM,36.0736,-114.9865, 269,186,214,"4,075"
Wed 04:54:48 PM,36.0737,-115.0184, 269,183,211,"3,575"
Wed 04:55:05 PM,36.0738,-115.0347, 269,189,217,"3,300"
,,,
Wed 04:55:31 PM,36.0735,-115.0633, 270,174,200,"2,900"
,,,
Wed 04:55:47 PM,36.0736,-115.0776, 270,165,190,"2,650"
Wed 04:56:03 PM,36.0736,-115.0927, 270,162,186,"2,400"
Wed 04:56:19 PM,36.0737,-115.1070, 270,160,184,"2,225"
Wed 04:56:35 PM,36.0737,-115.1229, 270,161,185,"1,975"
Wed 04:56:51 PM,36.0737,-115.1362, 270,137,158,"1,850"
,,,
Wed 04:57:07 PM    Arrival (LAS) @ Wednesday 01:57:07 PM PDT,,,FlightAware
,,,
Taxi Time: 6 minutes,,,
Wed 05:04:00 PM    Gate Arrival (LAS) @ Wednesday 02:04:00 PM PDT,,,Airline
