Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 09:58:00 AM    Left Gate (PHX) @ Thursday 06:58:00 AM MST,,,Airline
,,,
Taxi Time: 21 minutes,,,
Thu 10:19:14 AM    Departure (PHX) @ Thursday 07:19:14 AM MST,,,FlightAware ADS-B (KFFZ)
Thu 10:19:14 AM,33.4312,-111.9926, 89,157,181,"1,750"
Thu 10:19:30 AM,33.4315,-111.9797, 87,160,184,"2,325"
Thu 10:19:46 AM,33.4323,-111.9637, 86,180,207,"2,575"
Thu 10:20:02 AM,33.4332,-111.9478, 86,194,223,"2,900"
Thu 10:20:18 AM,33.4343,-111.9305, 86,204,235,"3,300"
Thu 10:20:38 AM,33.4353,-111.9065, 87,220,253,"3,800"
Thu 10:20:56 AM,33.4366,-111.8846, 81,215,247,"4,625"
Thu 10:21:12 AM,33.4433,-111.8665, 55,226,260,"5,075"
Thu 10:21:30 AM,33.4572,-111.8514, 27,240,276,"5,650"
Thu 10:21:46 AM,33.4747,-111.8464, 2,260,299,"6,000"
Thu 10:22:16 AM,33.5127,-111.8444, 4,276,318,"6,950"
Thu 10:22:46 AM,33.5515,-111.8418, 3,284,327,"7,925"
Thu 10:23:05 AM,33.5777,-111.8457, 342,288,331,"8,025"
Thu 10:23:23 AM,33.5962,-111.8608, 317,294,338,"8,275"
Thu 10:23:44 AM,33.6169,-111.8842, 318,293,337,"9,150"
Thu 10:24:29 AM,33.6649,-111.9359, 318,321,369,"10,625"
Thu 10:24:59 AM,33.6996,-111.9740, 318,351,404,"11,175"
Thu 10:25:41 AM,33.7490,-112.0280, 318,355,409,"12,950"
Thu 10:26:11 AM,33.7858,-112.0683, 318,366,421,"14,050"
Thu 10:26:32 AM,33.8146,-112.1000, 318,371,427,"14,975"
Thu 10:27:13 AM,33.8658,-112.1560, 318,373,429,"16,775"
Thu 10:27:43 AM,33.9027,-112.1966, 317,381,438,"17,850"
Thu 10:28:13 AM,33.9444,-112.2427, 318,389,448,"18,950"
Thu 10:28:43 AM,33.9833,-112.2856, 318,394,453,"20,050"
Thu 10:29:13 AM,34.0246,-112.3311, 318,394,453,"21,250"
Thu 10:29:43 AM,34.0665,-112.3736, 320,397,457,"22,300"
Thu 10:30:13 AM,34.1073,-112.4145, 320,403,464,"23,250"
Thu 10:30:43 AM,34.1501,-112.4576, 320,410,472,"24,000"
Thu 10:31:13 AM,34.1951,-112.5030, 320,415,478,"24,825"
