Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 07:36:00 PM    Left Gate (PHX) @ Tuesday 04:36:00 PM MST,,,Airline
,,,
Taxi Time: 7 minutes,,,
Tue 07:43:16 PM    Departure (PHX) @ Tuesday 04:43:16 PM MST,,,FlightAware ADS-B (KCHD)
Tue 07:43:16 PM,33.4312,-112.0271, 270,160,184,"1,500"
Tue 07:43:32 PM,33.4313,-112.0404, 270,168,193,"2,100"
Tue 07:43:48 PM,33.4315,-112.0569, 272,190,219,"2,500"
Tue 07:44:04 PM,33.4320,-112.0752, 271,212,244,"2,900"
Tue 07:44:20 PM,33.4325,-112.0938, 272,219,252,"3,625"
Tue 07:44:39 PM,33.4334,-112.1176, 273,232,267,"4,425"
Tue 07:45:07 PM,33.4343,-112.1540, 272,251,289,"5,600"
Tue 07:45:24 PM,33.4415,-112.1785, 305,255,293,"6,300"
Tue 07:45:41 PM,33.4550,-112.1915, 332,254,292,"7,050"
Tue 07:45:59 PM,33.4763,-112.1963, 0,248,285,"8,100"
Tue 07:46:15 PM,33.4961,-112.1966, 0,246,283,"9,275"
Tue 07:46:43 PM,33.5270,-112.1963, 360,253,291,"10,775"
Tue 07:47:15 PM,33.5683,-112.1992, 357,297,342,"11,575"
Tue 07:47:45 PM,33.6117,-112.2028, 355,344,396,"12,050"
Tue 07:48:04 PM,33.6445,-112.2101, 346,356,410,"12,925"
Tue 07:48:34 PM,33.6914,-112.2250, 345,373,429,"14,100"
Tue 07:49:04 PM,33.7418,-112.2412, 345,380,437,"15,425"
Tue 07:49:34 PM,33.7938,-112.2582, 345,382,440,"16,950"
Tue 07:50:04 PM,33.8451,-112.2750, 345,382,440,"18,425"
Tue 07:50:23 PM,33.8766,-112.2853, 346,382,440,"19,300"
Tue 07:51:04 PM,33.9467,-112.3081, 345,385,443,"21,125"
Tue 07:51:34 PM,33.9992,-112.3257, 342,390,449,"22,300"
Tue 07:51:56 PM,34.0347,-112.3457, 330,398,458,"23,100"
Tue 07:52:13 PM,34.0594,-112.3668, 320,407,468,"23,675"
Tue 07:52:43 PM,34.1043,-112.4118, 320,408,470,"24,775"
