Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 08:00:00 PM    Left Gate (PHX) @ Thursday 05:00:00 PM MST,,,Airline
,,,
Taxi Time: 11 minutes,,,
Thu 08:11:51 PM    Departure (PHX) @ Thursday 05:11:51 PM MST,,,FlightAware ADS-B (KCHD)
Thu 08:11:51 PM,33.4312,-112.0273, 271,169,194,"1,675"
Thu 08:12:07 PM,33.4314,-112.0415, 270,172,198,"2,325"
Thu 08:12:23 PM,33.4316,-112.0574, 272,185,213,"2,775"
Thu 08:12:39 PM,33.4318,-112.0733, 271,202,232,"3,050"
Thu 08:12:55 PM,33.4324,-112.0923, 272,216,249,"3,525"
Thu 08:13:15 PM,33.4333,-112.1170, 273,226,260,"4,200"
Thu 08:13:42 PM,33.4344,-112.1547, 273,252,290,"5,075"
Thu 08:14:00 PM,33.4404,-112.1760, 304,259,298,"5,725"
Thu 08:14:16 PM,33.4555,-112.1918, 332,263,303,"6,500"
Thu 08:14:34 PM,33.4758,-112.1966, 3,267,307,"7,400"
Thu 08:14:55 PM,33.5047,-112.1956, 0,279,321,"8,525"
Thu 08:15:38 PM,33.5589,-112.1985, 355,298,343,"10,900"
Thu 08:16:08 PM,33.6067,-112.2028, 356,353,406,"11,425"
Thu 08:16:37 PM,33.6524,-112.2131, 345,369,425,"12,775"
Thu 08:17:07 PM,33.7022,-112.2288, 345,374,430,"14,450"
Thu 08:17:37 PM,33.7547,-112.2457, 345,386,444,"16,075"
Thu 08:18:07 PM,33.8069,-112.2627, 345,395,455,"17,525"
Thu 08:18:37 PM,33.8589,-112.2796, 345,403,464,"18,950"
Thu 08:19:07 PM,33.9133,-112.2972, 345,409,471,"20,375"
Thu 08:19:37 PM,33.9713,-112.3160, 345,417,480,"21,775"
Thu 08:20:06 PM,34.0227,-112.3379, 333,424,488,"22,900"
Thu 08:20:24 PM,34.0532,-112.3607, 323,428,493,"23,575"
Thu 08:20:54 PM,34.0993,-112.4065, 320,434,499,"24,700"
Thu 08:21:24 PM,34.1466,-112.4539, 320,440,506,"25,800"
Thu 08:21:54 PM,34.1934,-112.5012, 320,438,504,"27,075"
Thu 08:22:24 PM,34.2397,-112.5479, 320,435,501,"28,000"
Thu 08:22:54 PM,34.2865,-112.5954, 320,434,499,"28,000"
Thu 08:23:24 PM,34.3321,-112.6415, 320,415,478,"27,975"
Thu 08:23:56 PM,34.3753,-112.6851, 320,385,443,"27,975"
Thu 08:24:26 PM,34.4156,-112.7261, 320,383,441,"28,000"
Thu 08:24:58 PM,34.4590,-112.7702, 320,380,437,"28,000"
Thu 08:25:28 PM,34.5011,-112.8130, 320,380,437,"28,000"
Thu 08:25:58 PM,34.5418,-112.8545, 320,379,436,"28,000"
Thu 08:26:29 PM,34.5818,-112.8951, 320,378,435,"28,000"
Thu 08:26:59 PM,34.6234,-112.9376, 320,380,437,"28,000"
Thu 08:27:30 PM,34.6640,-112.9791, 320,380,437,"28,000"
Thu 08:28:01 PM,34.7063,-113.0225, 320,380,437,"28,000"
Thu 08:28:33 PM,34.7492,-113.0668, 318,381,438,"28,000"
Thu 08:29:13 PM,34.7981,-113.1280, 314,381,438,"28,000"
Thu 08:29:43 PM,34.8354,-113.1750, 314,381,438,"28,000"
Thu 08:30:13 PM,34.8731,-113.2227, 314,383,441,"28,000"
Thu 08:30:43 PM,34.9079,-113.2667, 314,382,440,"28,000"
Thu 08:31:13 PM,34.9467,-113.3161, 314,383,441,"28,000"
Thu 08:31:43 PM,34.9819,-113.3611, 314,383,441,"28,000"
Thu 08:31:59 PM,35.0014,-113.3832, 320,385,443,"28,000"
Thu 08:32:41 PM,35.0613,-113.4437, 320,384,442,"28,000"
Thu 08:33:11 PM,35.1009,-113.4834, 321,384,442,"27,750"
Thu 08:33:41 PM,35.1413,-113.5241, 320,379,436,"27,250"
Thu 08:34:11 PM,35.1829,-113.5662, 320,375,432,"26,725"
Thu 08:34:42 PM,35.2228,-113.6063, 320,374,430,"26,225"
Thu 08:35:12 PM,35.2645,-113.6484, 320,384,442,"25,050"
Thu 08:35:42 PM,35.3055,-113.6900, 320,407,468,"23,425"
Thu 08:36:12 PM,35.3501,-113.7353, 320,410,472,"23,100"
Thu 08:36:42 PM,35.3936,-113.7796, 320,409,471,"22,600"
Thu 08:37:12 PM,35.4362,-113.8229, 320,408,470,"22,125"
Thu 08:37:42 PM,35.4823,-113.8700, 320,401,461,"21,925"
Thu 08:38:14 PM,35.5245,-113.9133, 320,391,450,"21,400"
Thu 08:38:44 PM,35.5654,-113.9550, 320,395,455,"20,325"
Thu 08:39:14 PM,35.6108,-114.0012, 320,390,449,"19,100"
Thu 08:39:44 PM,35.6502,-114.0417, 320,384,442,"18,075"
Thu 08:40:14 PM,35.6922,-114.0851, 320,373,429,"17,125"
Thu 08:40:45 PM,35.7291,-114.1228, 320,344,396,"16,875"
Thu 08:41:05 PM,35.7533,-114.1503, 311,327,376,"16,700"
Thu 08:41:23 PM,35.7684,-114.1759, 301,322,371,"16,325"
Thu 08:41:53 PM,35.7900,-114.2245, 299,317,365,"15,550"
Thu 08:42:23 PM,35.8106,-114.2699, 302,313,360,"14,825"
Thu 08:42:40 PM,35.8318,-114.2905, 339,311,358,"14,350"
Thu 08:42:57 PM,35.8555,-114.2935, 1,309,356,"14,075"
Thu 08:43:30 PM,35.9017,-114.2925, 1,313,360,"14,075"
Thu 08:44:02 PM,35.9454,-114.2915, 1,289,333,"14,050"
Thu 08:44:32 PM,35.9849,-114.2906, 1,272,313,"13,775"
Thu 08:45:03 PM,36.0230,-114.2895, 2,269,310,"13,200"
Thu 08:45:33 PM,36.0608,-114.2880, 2,266,306,"12,650"
Thu 08:45:49 PM,36.0793,-114.2895, 342,263,303,"12,350"
Thu 08:46:27 PM,36.1202,-114.3153, 332,259,298,"11,400"
Thu 08:46:57 PM,36.1527,-114.3372, 330,261,300,"10,525"
Thu 08:47:16 PM,36.1679,-114.3583, 294,258,297,"10,000"
Thu 08:47:34 PM,36.1707,-114.3840, 263,253,291,"9,525"
Thu 08:48:00 PM,36.1614,-114.4196, 251,245,282,"8,950"
Thu 08:48:30 PM,36.1508,-114.4580, 251,238,274,"8,325"
Thu 08:49:01 PM,36.1396,-114.4968, 250,238,274,"8,050"
Thu 08:49:32 PM,36.1280,-114.5367, 251,238,274,"8,050"
Thu 08:50:02 PM,36.1171,-114.5752, 250,237,273,"8,050"
Thu 08:50:32 PM,36.1060,-114.6134, 250,233,268,"8,075"
Thu 08:51:02 PM,36.0952,-114.6513, 250,237,273,"8,075"
Thu 08:51:32 PM,36.0842,-114.6893, 251,235,270,"8,075"
Thu 08:51:53 PM,36.0765,-114.7162, 254,236,272,"8,075"
Thu 08:52:10 PM,36.0737,-114.7390, 266,236,272,"8,025"
Thu 08:52:37 PM,36.0734,-114.7741, 270,232,267,"7,550"
Thu 08:53:07 PM,36.0734,-114.8137, 270,234,269,"6,875"
Thu 08:53:37 PM,36.0736,-114.8544, 270,234,269,"6,400"
Thu 08:54:07 PM,36.0736,-114.8943, 270,222,255,"5,675"
Thu 08:54:37 PM,36.0736,-114.9310, 271,199,229,"5,125"
Thu 08:55:07 PM,36.0737,-114.9640, 270,192,221,"4,625"
Thu 08:55:37 PM,36.0737,-114.9958, 271,188,216,"4,100"
Thu 08:56:07 PM,36.0737,-115.0275, 270,169,194,"3,625"
Thu 08:56:37 PM,36.0737,-115.0544, 270,151,174,"3,250"
,,,
Thu 08:56:49 PM,36.0737,-115.0639, 269,149,171,"3,100"
,,,
Thu 08:56:53 PM,36.0736,-115.0669, 269,150,173,"3,050"
Thu 08:57:09 PM,36.0737,-115.0820, 271,153,176,"2,825"
Thu 08:57:25 PM,36.0737,-115.0952, 270,147,169,"2,625"
Thu 08:57:41 PM,36.0736,-115.1085, 270,149,171,"2,450"
Thu 08:57:57 PM,36.0736,-115.1219, 270,150,173,"2,250"
,,,
Thu 08:58:00 PM    Arrival (LAS) @ Thursday 05:58:00 PM PDT,,,Airline
,,,
Thu 08:58:13 PM,36.0737,-115.1358, 270,146,168,"2,100"
,,,
Taxi Time: 6 minutes,,,
Thu 09:04:00 PM    Gate Arrival (LAS) @ Thursday 06:04:00 PM PDT,,,Airline
