Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 02:07:00 PM    Left Gate (PHX) @ Thursday 11:07:00 AM MST,,,Airline
,,,
Taxi Time: 20 minutes,,,
Thu 02:27:10 PM    Departure (PHX) @ Thursday 11:27:10 AM MST,,,FlightAware ADS-B (KPHX)
Thu 02:27:10 PM,33.4311,-111.9933, 89,155,178,"1,825"
Thu 02:27:26 PM,33.4314,-111.9806, 88,157,181,"2,425"
Thu 02:27:42 PM,33.4320,-111.9658, 86,173,199,"2,825"
Thu 02:27:58 PM,33.4330,-111.9496, 86,192,221,"3,175"
Thu 02:28:14 PM,33.4341,-111.9308, 86,221,254,"3,425"
Thu 02:28:34 PM,33.4358,-111.9034, 86,253,291,"3,975"
Thu 02:28:55 PM,33.4380,-111.8741, 82,266,306,"4,925"
Thu 02:29:13 PM,33.4483,-111.8512, 45,271,312,"6,050"
Thu 02:29:29 PM,33.4677,-111.8394, 12,280,322,"7,100"
Thu 02:29:50 PM,33.4932,-111.8382, 0,290,334,"7,825"
Thu 02:30:19 PM,33.5328,-111.8384, 360,289,333,"8,000"
Thu 02:30:45 PM,33.5687,-111.8384, 1,291,335,"8,000"
Thu 02:31:15 PM,33.6085,-111.8376, 1,294,338,"8,000"
Thu 02:31:33 PM,33.6326,-111.8406, 341,299,344,"8,000"
Thu 02:31:49 PM,33.6527,-111.8568, 316,301,346,"8,025"
Thu 02:32:09 PM,33.6696,-111.8791, 312,302,348,"8,750"
Thu 02:32:54 PM,33.7142,-111.9358, 314,316,364,"11,075"
Thu 02:33:24 PM,33.7450,-111.9744, 314,341,392,"12,000"
Thu 02:33:54 PM,33.7797,-112.0183, 313,350,403,"13,450"
Thu 02:34:25 PM,33.8143,-112.0619, 313,351,404,"14,975"
Thu 02:34:55 PM,33.8480,-112.1048, 313,360,414,"16,175"
Thu 02:35:25 PM,33.8825,-112.1488, 313,360,414,"17,600"
Thu 02:35:55 PM,33.9174,-112.1932, 313,374,430,"18,550"
Thu 02:36:25 PM,33.9519,-112.2373, 313,374,430,"19,800"
Thu 02:36:55 PM,33.9862,-112.2811, 313,379,436,"20,875"
Thu 02:37:25 PM,34.0241,-112.3293, 314,386,444,"21,825"
Thu 02:38:03 PM,34.0783,-112.3847, 320,394,453,"23,075"
Thu 02:38:33 PM,34.1181,-112.4246, 320,397,457,"23,925"
Thu 02:39:04 PM,34.1631,-112.4700, 320,403,464,"24,825"
Thu 02:39:34 PM,34.2054,-112.5126, 320,408,470,"25,600"
Thu 02:40:04 PM,34.2507,-112.5582, 320,411,473,"26,475"
Thu 02:40:34 PM,34.2941,-112.6021, 320,414,476,"27,300"
Thu 02:41:04 PM,34.3383,-112.6469, 320,415,478,"27,950"
Thu 02:41:37 PM,34.3879,-112.6972, 320,415,478,"28,000"
Thu 02:42:09 PM,34.4348,-112.7449, 320,417,480,"28,000"
Thu 02:42:39 PM,34.4775,-112.7884, 320,417,480,"28,000"
Thu 02:43:09 PM,34.5218,-112.8335, 320,416,479,"28,000"
Thu 02:43:39 PM,34.5651,-112.8776, 320,416,479,"28,000"
Thu 02:44:09 PM,34.6115,-112.9249, 320,415,478,"28,000"
Thu 02:44:40 PM,34.6549,-112.9693, 320,415,478,"28,000"
Thu 02:45:10 PM,34.6993,-113.0148, 320,416,479,"28,000"
Thu 02:45:40 PM,34.7435,-113.0601, 320,416,479,"28,000"
Thu 02:45:56 PM,34.7674,-113.0850, 318,415,478,"28,000"
Thu 02:46:21 PM,34.8003,-113.1253, 313,413,475,"28,025"
Thu 02:46:37 PM,34.8208,-113.1529, 312,413,475,"28,025"
Thu 02:47:07 PM,34.8595,-113.2044, 313,413,475,"28,000"
Thu 02:47:38 PM,34.9026,-113.2596, 314,413,475,"28,000"
Thu 02:48:08 PM,34.9401,-113.3073, 314,412,474,"28,000"
Thu 02:48:38 PM,34.9792,-113.3571, 314,413,475,"28,000"
Thu 02:48:56 PM,35.0057,-113.3872, 320,416,479,"27,975"
Thu 02:49:26 PM,35.0493,-113.4307, 321,411,473,"27,875"
Thu 02:49:56 PM,35.0936,-113.4753, 320,390,449,"27,575"
Thu 02:50:26 PM,35.1326,-113.5146, 320,373,429,"27,225"
Thu 02:50:56 PM,35.1713,-113.5551, 313,365,420,"26,450"
Thu 02:51:12 PM,35.1861,-113.5851, 291,361,415,"26,050"
Thu 02:51:33 PM,35.1907,-113.6243, 273,359,413,"25,650"
Thu 02:52:15 PM,35.1931,-113.7120, 272,356,410,"24,700"
Thu 02:52:45 PM,35.1945,-113.7726, 272,354,407,"24,100"
Thu 02:53:20 PM,35.1963,-113.8410, 272,355,409,"24,000"
Thu 02:53:52 PM,35.1980,-113.9038, 272,355,409,"24,000"
Thu 02:54:23 PM,35.1998,-113.9666, 272,354,407,"24,000"
Thu 02:54:41 PM,35.2034,-114.0026, 285,355,409,"24,000"
Thu 02:55:00 PM,35.2179,-114.0385, 307,358,412,"24,000"
Thu 02:55:21 PM,35.2448,-114.0647, 334,361,415,"24,000"
Thu 02:56:01 PM,35.3095,-114.0798, 352,361,415,"23,975"
Thu 02:56:32 PM,35.3592,-114.0879, 352,357,411,"23,300"
Thu 02:57:02 PM,35.4092,-114.0962, 352,355,409,"22,425"
Thu 02:57:32 PM,35.4582,-114.1043, 352,363,418,"21,225"
Thu 02:58:02 PM,35.5086,-114.1126, 352,364,419,"20,175"
Thu 02:58:33 PM,35.5598,-114.1208, 353,366,421,"19,075"
Thu 02:59:03 PM,35.6110,-114.1291, 352,368,423,"17,825"
Thu 02:59:33 PM,35.6606,-114.1371, 353,376,433,"16,450"
Thu 03:00:04 PM,35.7136,-114.1458, 352,344,396,"15,950"
Thu 03:00:22 PM,35.7408,-114.1517, 342,327,376,"15,675"
Thu 03:00:39 PM,35.7616,-114.1672, 317,316,364,"15,350"
Thu 03:00:55 PM,35.7755,-114.1920, 298,312,359,"15,025"
Thu 03:01:25 PM,35.7943,-114.2352, 299,286,329,"14,900"
Thu 03:01:55 PM,35.8132,-114.2775, 299,264,304,"14,725"
Thu 03:02:25 PM,35.8304,-114.3157, 299,261,300,"14,200"
Thu 03:02:52 PM,35.8482,-114.3496, 308,264,304,"13,575"
Thu 03:03:22 PM,35.8707,-114.3851, 307,263,303,"13,000"
Thu 03:03:52 PM,35.8928,-114.4209, 307,257,296,"12,525"
Thu 03:04:22 PM,35.9146,-114.4559, 307,255,293,"11,975"
Thu 03:04:52 PM,35.9358,-114.4900, 308,253,291,"11,425"
Thu 03:05:22 PM,35.9574,-114.5248, 307,251,289,"10,900"
Thu 03:05:52 PM,35.9783,-114.5588, 307,255,293,"10,000"
Thu 03:06:22 PM,36.0003,-114.5949, 307,256,295,"9,150"
Thu 03:06:52 PM,36.0209,-114.6281, 308,253,291,"8,525"
Thu 03:07:16 PM,36.0386,-114.6570, 306,253,291,"8,000"
Thu 03:07:44 PM,36.0548,-114.6895, 301,251,289,"7,925"
Thu 03:08:07 PM,36.0695,-114.7196, 299,247,284,"7,925"
Thu 03:08:23 PM,36.0734,-114.7385, 273,250,288,"7,850"
Thu 03:08:45 PM,36.0735,-114.7697, 270,246,283,"7,550"
