Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 10:22:00 AM    Left Gate (PHX) @ Thursday 08:22:00 AM MST,,,Airline
,,,
Taxi Time: 47 minutes,,,
Thu 11:09:06 AM    Departure (PHX) @ Thursday 09:09:06 AM MST,,,FlightAware ADS-B (KCHD)
Thu 11:09:06 AM,33.4312,-112.0357, 272,172,198,"2,050"
Thu 11:09:22 AM,33.4318,-112.0499, 273,175,201,"2,700"
Thu 11:09:38 AM,33.4323,-112.0675, 271,190,219,"3,250"
Thu 11:09:54 AM,33.4326,-112.0846, 271,203,234,"3,750"
Thu 11:10:22 AM,33.4333,-112.1181, 272,239,275,"4,650"
Thu 11:10:46 AM,33.4344,-112.1532, 273,253,291,"5,950"
Thu 11:11:05 AM,33.4418,-112.1782, 301,260,299,"7,075"
Thu 11:11:21 AM,33.4553,-112.1918, 331,266,306,"7,975"
Thu 11:11:38 AM,33.4773,-112.1965, 359,273,314,"9,025"
Thu 11:12:06 AM,33.5128,-112.1958, 0,277,319,"10,575"
Thu 11:12:47 AM,33.5653,-112.1992, 355,310,357,"12,000"
Thu 11:13:17 AM,33.6118,-112.2034, 356,319,367,"13,550"
Thu 11:13:57 AM,33.6675,-112.2182, 345,320,368,"15,650"
Thu 11:14:27 AM,33.7105,-112.2319, 345,322,371,"17,125"
Thu 11:14:54 AM,33.7495,-112.2443, 346,328,377,"18,275"
Thu 11:15:24 AM,33.7924,-112.2580, 345,322,371,"19,900"
Thu 11:15:44 AM,33.8222,-112.2677, 346,327,376,"20,700"
Thu 11:16:14 AM,33.8684,-112.2827, 345,338,389,"21,800"
Thu 11:16:44 AM,33.9129,-112.2968, 345,345,397,"22,800"
Thu 11:17:14 AM,33.9624,-112.3132, 345,370,426,"23,275"
Thu 11:17:40 AM,34.0051,-112.3274, 343,386,444,"23,700"
Thu 11:17:58 AM,34.0353,-112.3441, 329,383,441,"23,975"
Thu 11:18:17 AM,34.0609,-112.3679, 320,377,434,"24,000"
Thu 11:18:47 AM,34.1017,-112.4086, 321,381,438,"24,000"
Thu 11:19:17 AM,34.1426,-112.4496, 320,385,443,"24,000"
Thu 11:19:47 AM,34.1842,-112.4915, 320,384,442,"24,000"
Thu 11:20:17 AM,34.2262,-112.5338, 320,382,440,"24,000"
